onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
24.142	1.839	1838.9	learning	LS1	h51_p24_k_up_q3_right.jpg	n/a
28.858	1.105	1105.2	learning	LS1	h101_p49_k_down_q2_right.jpg	n/a
33.574	1.206	1205.6	learning	LS1	h27_p8_k_up_q1_left.jpg	n/a
38.307	0.771	771.2	learning	LS1	h101_p49_k_down_q2_right.jpg	n/a
43.040	0.807	806.8	learning	LS1	h77_p42_k_down_q1_left.jpg	n/a
47.772	1.202	1201.8	learning	LS1	h93_p27_k_down_q1_left.jpg	n/a
52.488	0.084	84.2	learning	LS1	h27_p8_k_up_q1_left.jpg	n/a
57.204	1.435	1435.5	learning	LS1	h93_p27_k_down_q1_left.jpg	n/a
61.937	0.981	980.7	learning	LS1	h51_p24_k_up_q3_right.jpg	n/a
66.653	1.887	1886.7	learning	LS1	h77_p42_k_down_q1_left.jpg	n/a
75.852	1.127	1127.0	learning	LS2	h51_p24_k_up_q3_right.jpg	n/a
80.551	0.209	209.4	learning	LS2	h77_p42_k_down_q1_left.jpg	n/a
85.251	0.913	913.5	learning	LS2	h51_p24_k_up_q3_right.jpg	n/a
89.934	0.623	623.3	learning	LS2	h93_p27_k_down_q1_left.jpg	n/a
94.616	1.400	1400.2	learning	LS2	h101_p49_k_down_q2_right.jpg	n/a
99.316	1.403	1403.1	learning	LS2	h27_p8_k_up_q1_left.jpg	n/a
104.015	0.735	735.4	learning	LS2	h77_p42_k_down_q1_left.jpg	n/a
108.698	0.051	51.2	learning	LS2	h93_p27_k_down_q1_left.jpg	n/a
113.380	1.066	1066.1	learning	LS2	h101_p49_k_down_q2_right.jpg	n/a
118.080	0.648	648.4	learning	LS2	h27_p8_k_up_q1_left.jpg	n/a
127.362	1.396	1395.7	learning	LS3	h77_p42_k_down_q1_left.jpg	n/a
132.078	0.645	644.6	learning	LS3	h27_p8_k_up_q1_left.jpg	n/a
136.811	0.060	60.3	learning	LS3	h101_p49_k_down_q2_right.jpg	n/a
141.527	1.125	1124.6	learning	LS3	h77_p42_k_down_q1_left.jpg	n/a
146.260	0.374	373.6	learning	LS3	h27_p8_k_up_q1_left.jpg	n/a
150.976	0.172	172.5	learning	LS3	h51_p24_k_up_q3_right.jpg	n/a
155.692	1.021	1020.8	learning	LS3	h101_p49_k_down_q2_right.jpg	n/a
160.408	0.279	279.1	learning	LS3	h93_p27_k_down_q1_left.jpg	n/a
165.124	0.833	833.3	learning	LS3	h51_p24_k_up_q3_right.jpg	n/a
169.840	0.869	868.5	learning	LS3	h93_p27_k_down_q1_left.jpg	n/a
179.072	1.071	1071.5	learning	LS4	h27_p8_k_up_q1_left.jpg	n/a
183.772	1.312	1312.5	learning	LS4	h101_p49_k_down_q2_right.jpg	n/a
188.471	1.429	1429.0	learning	LS4	h93_p27_k_down_q1_left.jpg	n/a
193.170	1.096	1095.7	learning	LS4	h77_p42_k_down_q1_left.jpg	n/a
197.853	0.425	425.5	learning	LS4	h93_p27_k_down_q1_left.jpg	n/a
202.552	0.424	424.5	learning	LS4	h101_p49_k_down_q2_right.jpg	n/a
207.252	0.625	624.9	learning	LS4	h51_p24_k_up_q3_right.jpg	n/a
