trial_index	trial_type	block_number	path_length
55	go	4	708.920390
56	nogo	4	917.773729
57	go	4	765.740774
58	go	4	756.051547
59	go	4	593.625265
60	go	4	955.721739
61	go	4	917.547549
62	go	4	713.467834
63	go	4	866.001324
64	go	4	615.813360
65	nogo	4	599.025956
66	go	4	649.490156
67	go	4	508.869933
68	nogo	4	659.035567
69	go	4	774.956736
70	go	4	618.325111
71	go	4	721.838840
72	go	4	828.254406
73	go	4	576.838441
74	go	4	869.239797
75	go	4	1076.850756
76	nogo	4	1194.343106
77	go	4	749.714287
78	go	4	690.959557
79	go	4	730.173434
80	go	4	804.019216
81	nogo	4	548.053743
82	go	4	601.990935
83	go	4	1111.051460
84	go	4	855.604206
85	nogo	4	1048.262538
86	go	4	1015.916879
87	nogo	4	571.350966
88	go	4	951.092574
89	go	4	1086.205184
90	go	4	632.652994
91	nogo	4	609.388531
92	go	4	614.154787
93	go	4	1429.423165
94	go	4	918.096530
95	go	4	783.693357
96	go	4	930.739049
97	go	4	923.524299
98	nogo	4	674.552436
99	go	4	666.670543
100	go	4	759.966171
101	go	4	588.580036
102	go	4	667.342411
103	nogo	4	825.482142
104	go	4	624.836993
105	nogo	4	738.207004
106	go	4	766.657715
107	go	4	504.046435
108	go	4	1093.972606
109	go	4	1083.838041
110	go	4	878.674060
111	go	4	833.938501
112	nogo	4	644.683834
113	go	4	562.988870
114	go	4	1018.169529
115	go	5	1063.052853
116	go	5	1336.412757
117	go	5	1099.323069
118	nogo	5	827.775774
119	go	5	589.355043
120	go	5	614.368907
121	go	5	n/a
122	nogo	5	1100.759111
123	go	5	1104.853729
124	go	5	751.790551
125	go	5	n/a
126	nogo	5	1132.719076
127	go	5	n/a
128	go	5	690.716466
129	nogo	5	658.054797
130	go	5	530.707976
131	go	5	788.839155
132	go	5	1080.752166
133	go	5	595.304161
134	go	5	838.817123
135	go	5	574.155043
136	go	5	701.080474
137	go	5	684.611842
138	go	5	760.497966
139	go	5	925.156403
140	go	5	630.989570
141	nogo	5	969.208599
142	go	5	644.770981
143	nogo	5	617.071439
144	go	5	911.834916
145	go	5	679.790969
146	nogo	5	494.969904
147	go	5	635.694768
148	nogo	5	n/a
149	go	5	778.951956
150	go	5	800.402447
151	go	5	756.804144
152	go	5	727.823402
153	go	5	625.754113
154	go	5	909.359055
155	go	5	737.347247
156	go	5	816.811789
157	go	5	665.978745
158	go	5	938.472870
159	go	5	547.945983
160	go	5	640.788314
161	nogo	5	572.617495
162	go	5	855.264980
163	go	5	662.024790
164	go	5	554.842651
165	go	5	n/a
166	go	5	1014.991432
167	nogo	5	739.394132
168	go	5	529.103460
169	go	5	582.429766
170	go	5	967.359218
171	nogo	5	551.227483
172	go	5	899.095130
173	nogo	5	779.991696
174	go	5	563.709013
193	go	7	675.386077
194	go	7	713.329200
195	go	7	805.185663
196	go	7	542.653356
197	go	7	899.336699
198	go	7	646.703144
199	nogo	7	769.091898
200	go	7	630.808135
201	go	7	578.356335
202	go	7	597.511882
203	go	7	931.717470
204	go	7	642.915873
205	nogo	7	634.803303
206	go	7	775.640234
207	go	7	651.157916
208	nogo	7	579.078033
209	go	7	1067.772435
210	go	7	1021.191747
211	nogo	7	906.509357
212	go	7	952.654522
213	nogo	7	1088.605126
214	go	7	n/a
215	go	7	1070.648165
216	nogo	7	572.776774
217	go	7	597.463288
218	go	7	606.937464
219	go	7	557.771919
220	go	7	747.623318
221	go	7	561.658757
222	go	7	868.493154
223	go	7	n/a
224	go	7	1012.206633
225	go	7	565.019197
226	go	7	619.031267
227	go	7	698.210179
228	go	7	972.587573
229	go	7	787.857945
230	go	7	880.900539
231	go	7	528.138580
232	go	7	573.607518
233	go	7	568.111319
234	nogo	7	954.804637
235	go	7	640.220218
236	go	7	767.911216
237	go	7	563.904867
238	go	7	555.765636
239	go	7	809.846545
240	nogo	7	852.207411
241	go	7	582.770683
242	nogo	7	556.077593
243	go	7	583.383219
244	go	7	995.092437
245	go	7	1213.513233
246	nogo	7	583.636626
247	go	7	556.406169
248	go	7	685.601853
249	nogo	7	826.971927
250	go	7	1060.283184
251	go	7	796.713906
252	nogo	7	583.602135
253	go	8	620.840494
254	nogo	8	653.044780
255	go	8	770.153460
256	go	8	580.691177
257	go	8	581.546109
258	go	8	590.217360
259	go	8	706.655473
260	go	8	492.705174
261	go	8	601.400785
262	go	8	1106.502390
263	nogo	8	512.558016
264	go	8	551.780358
265	go	8	532.010170
266	nogo	8	856.592303
267	go	8	604.362053
268	go	8	618.906454
269	go	8	587.889506
270	go	8	732.429874
271	go	8	707.824263
272	go	8	791.179772
273	nogo	8	616.106723
274	go	8	562.993350
275	go	8	628.635355
276	go	8	664.142351
277	go	8	987.575632
278	nogo	8	n/a
279	go	8	669.236662
280	nogo	8	581.701482
281	go	8	606.729296
282	nogo	8	n/a
283	go	8	597.500798
284	go	8	755.203434
285	go	8	923.937043
286	go	8	861.266778
287	go	8	645.053769
288	go	8	765.921307
289	go	8	594.487757
290	nogo	8	675.002046
291	go	8	n/a
292	go	8	694.658957
293	go	8	803.701218
294	nogo	8	796.189419
295	go	8	708.443877
296	go	8	737.388284
297	go	8	526.624077
298	go	8	569.680861
299	go	8	650.323242
300	go	8	997.460964
301	go	8	623.253114
302	nogo	8	n/a
303	go	8	814.467788
304	go	8	678.639664
305	go	8	590.885331
306	nogo	8	597.471631
307	go	8	550.410897
308	go	8	870.788429
309	go	8	815.146974
310	nogo	8	667.846508
311	go	8	866.918974
312	go	8	547.686916
331	nogo	10	495.281032
332	go	10	830.245536
333	go	10	555.443642
334	go	10	658.924062
335	nogo	10	801.388376
336	go	10	676.025831
337	go	10	576.627139
338	go	10	689.725154
339	go	10	608.707894
340	nogo	10	1024.211288
341	go	10	907.783587
342	nogo	10	703.594486
343	go	10	576.274849
344	go	10	n/a
345	go	10	627.302482
346	go	10	754.726833
347	go	10	580.457762
348	go	10	621.413137
349	nogo	10	799.745642
350	go	10	966.455838
351	go	10	752.883927
352	nogo	10	670.821067
353	go	10	555.634796
354	go	10	662.257576
355	go	10	607.031106
356	go	10	658.700853
357	nogo	10	740.057589
358	go	10	748.433447
