trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.935998	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.935998	1
2	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
3	go	1	go_only	1	1	1	0.658441	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.658441	1
4	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
5	go	1	go_only	1	1	1	0.692038	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692038	1
6	go	1	go_only	1	1	1	0.742709	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742709	1
7	go	1	go_only	1	1	1	0.611660	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.611660	1
8	go	1	go_only	1	1	1	0.525969	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525969	1
9	go	1	go_only	1	1	1	0.678291	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.678291	1
10	go	1	go_only	1	1	1	0.711214	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711214	1
11	go	1	go_only	1	1	1	0.661306	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.661306	1
12	go	1	go_only	1	1	1	0.661292	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.661292	1
13	go	1	go_only	1	1	1	0.678127	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.678127	1
14	go	1	go_only	1	1	1	0.693527	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693527	1
15	go	1	go_only	1	1	1	0.627795	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627795	1
16	go	1	go_only	1	1	1	0.743384	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.743384	1
17	go	1	go_only	1	1	1	0.593982	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593982	1
18	go	1	go_only	1	1	1	0.676436	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676436	1
19	go	2	go_nogo_prac	1	1	1	0.694929	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694929	1
20	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.460197	1	stopped_early	0	0.460197	1
21	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.446994	1	stopped_early	0	0.446994	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.492714	1	stopped_early	0	0.492714	1
23	go	2	go_nogo_prac	1	1	1	0.628621	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628621	1
24	go	2	go_nogo_prac	1	1	1	0.628636	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628636	1
25	go	2	go_nogo_prac	1	1	1	0.546245	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.546245	1
26	go	2	go_nogo_prac	1	1	1	0.527393	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527393	1
27	go	2	go_nogo_prac	1	1	1	0.727477	0	0	0	0	0	0	1	1	0	n/a	0	too_short_after_peak	0	0.727477	1
28	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.445377	1	stopped_early	0	0.445377	1
29	go	2	go_nogo_prac	1	1	1	0.593267	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593267	1
30	go	2	go_nogo_prac	1	1	1	0.544824	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544824	1
31	go	2	go_nogo_prac	1	1	1	0.545446	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545446	1
32	go	2	go_nogo_prac	1	2	0	0.510990	0	0	0	0	0	0	1	1	0	0.477284	1	stopped_early	0	n/a	0
33	go	2	go_nogo_prac	1	1	1	0.693732	0	0	0	0	0	0	1	1	0	0.476640	1	stopped_early	0	0.693732	1
34	go	2	go_nogo_prac	1	1	1	0.595473	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.595473	1
35	go	2	go_nogo_prac	1	1	1	0.760240	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.760240	1
