onset	duration	accuracy	trial_type	learning_stage	stimulus
24.142	1.940	incorrect	learning	LS1	h77_p42_k_down_q1_left.jpg
28.812	1.215	correct	learning	LS1	h20_p53_k_up_q3_right.jpg
33.465	1.187	incorrect	learning	LS1	h74_p16_k_up_q1_left.jpg
38.135	0.611	correct	learning	LS1	h88_p35_k_down_q1_left.jpg
42.805	1.410	correct	learning	LS1	h80_p30_k_down_q2_right.jpg
47.475	1.356	correct	learning	LS1	h74_p16_k_up_q1_left.jpg
52.145	0.397	correct	learning	LS1	h20_p53_k_up_q3_right.jpg
56.781	0.255	correct	learning	LS1	h77_p42_k_down_q1_left.jpg
61.451	1.343	incorrect	learning	LS1	h88_p35_k_down_q1_left.jpg
66.121	0.734	incorrect	learning	LS1	h80_p30_k_down_q2_right.jpg
75.294	1.051	correct	learning	LS2	h20_p53_k_up_q3_right.jpg
79.963	0.986	correct	learning	LS2	h88_p35_k_down_q1_left.jpg
84.650	1.361	correct	learning	LS2	h80_p30_k_down_q2_right.jpg
89.337	1.052	correct	learning	LS2	h88_p35_k_down_q1_left.jpg
93.990	1.188	correct	learning	LS2	h77_p42_k_down_q1_left.jpg
98.676	1.617	correct	learning	LS2	h74_p16_k_up_q1_left.jpg
103.329	1.070	correct	learning	LS2	h77_p42_k_down_q1_left.jpg
107.983	0.574	correct	learning	LS2	h80_p30_k_down_q2_right.jpg
112.653	0.348	correct	learning	LS2	h20_p53_k_up_q3_right.jpg
117.306	1.297	incorrect	learning	LS2	h74_p16_k_up_q1_left.jpg
126.479	0.284	correct	learning	LS3	h74_p16_k_up_q1_left.jpg
131.132	0.940	incorrect	learning	LS3	h80_p30_k_down_q2_right.jpg
135.785	1.463	correct	learning	LS3	h77_p42_k_down_q1_left.jpg
140.438	0.538	correct	learning	LS3	h20_p53_k_up_q3_right.jpg
145.108	1.119	correct	learning	LS3	h88_p35_k_down_q1_left.jpg
149.761	1.316	correct	learning	LS3	h20_p53_k_up_q3_right.jpg
154.414	0.674	correct	learning	LS3	h77_p42_k_down_q1_left.jpg
159.067	0.900	correct	learning	LS3	h88_p35_k_down_q1_left.jpg
163.737	1.303	correct	learning	LS3	h80_p30_k_down_q2_right.jpg
168.391	0.743	correct	learning	LS3	h74_p16_k_up_q1_left.jpg
177.564	0.922	correct	learning	LS4	h88_p35_k_down_q1_left.jpg
182.233	0.796	correct	learning	LS4	h80_p30_k_down_q2_right.jpg
186.887	0.020	correct	learning	LS4	h74_p16_k_up_q1_left.jpg
191.540	1.775	correct	learning	LS4	h77_p42_k_down_q1_left.jpg
196.210	0.649	correct	learning	LS4	h74_p16_k_up_q1_left.jpg
200.863	0.141	correct	learning	LS4	h20_p53_k_up_q3_right.jpg
205.516	1.094	correct	learning	LS4	h80_p30_k_down_q2_right.jpg
210.169	1.086	correct	learning	LS4	h88_p35_k_down_q1_left.jpg
214.839	1.145	correct	learning	LS4	h20_p53_k_up_q3_right.jpg
219.509	1.414	correct	learning	LS4	h77_p42_k_down_q1_left.jpg
246.744	0.023	incorrect	learning	LS1	h97_p23_k_down_q2_right.jpg
251.414	1.678	incorrect	learning	LS1	h102_p40_k_down_q2_right.jpg
256.101	0.870	correct	learning	LS1	h24_p40_k_up_q4_left.jpg
260.770	0.109	correct	learning	LS1	h75_p37_k_down_q1_left.jpg
265.440	0.930	correct	learning	LS1	h26_p20_k_up_q2_right.jpg
270.110	0.354	correct	learning	LS1	h75_p37_k_down_q1_left.jpg
274.780	1.245	correct	learning	LS1	h24_p40_k_up_q4_left.jpg
279.433	1.716	correct	learning	LS1	h97_p23_k_down_q2_right.jpg
284.086	0.523	correct	learning	LS1	h102_p40_k_down_q2_right.jpg
288.773	0.198	correct	learning	LS1	h26_p20_k_up_q2_right.jpg
297.962	1.043	correct	learning	LS2	h26_p20_k_up_q2_right.jpg
302.649	0.283	correct	learning	LS2	h75_p37_k_down_q1_left.jpg
307.302	0.772	correct	learning	LS2	h102_p40_k_down_q2_right.jpg
311.972	0.712	incorrect	learning	LS2	h26_p20_k_up_q2_right.jpg
316.625	0.337	correct	learning	LS2	h75_p37_k_down_q1_left.jpg
321.295	0.871	correct	learning	LS2	h97_p23_k_down_q2_right.jpg
325.965	0.999	correct	learning	LS2	h102_p40_k_down_q2_right.jpg
330.635	0.190	correct	learning	LS2	h24_p40_k_up_q4_left.jpg
335.288	0.906	correct	learning	LS2	h97_p23_k_down_q2_right.jpg
339.958	0.968	correct	learning	LS2	h24_p40_k_up_q4_left.jpg
349.131	1.187	correct	learning	LS3	h24_p40_k_up_q4_left.jpg
353.784	0.737	correct	learning	LS3	h26_p20_k_up_q2_right.jpg
358.437	1.785	correct	learning	LS3	h75_p37_k_down_q1_left.jpg
363.090	0.983	correct	learning	LS3	h24_p40_k_up_q4_left.jpg
367.743	1.157	correct	learning	LS3	h102_p40_k_down_q2_right.jpg
372.397	0.481	correct	learning	LS3	h75_p37_k_down_q1_left.jpg
377.067	0.039	correct	learning	LS3	h97_p23_k_down_q2_right.jpg
381.736	1.410	correct	learning	LS3	h102_p40_k_down_q2_right.jpg
386.390	0.668	correct	learning	LS3	h97_p23_k_down_q2_right.jpg
391.059	1.022	incorrect	learning	LS3	h26_p20_k_up_q2_right.jpg
400.266	0.854	correct	learning	LS4	h97_p23_k_down_q2_right.jpg
404.919	0.061	correct	learning	LS4	h24_p40_k_up_q4_left.jpg
409.572	1.766	incorrect	learning	LS4	h26_p20_k_up_q2_right.jpg
414.242	0.557	correct	learning	LS4	h102_p40_k_down_q2_right.jpg
418.928	0.331	correct	learning	LS4	h97_p23_k_down_q2_right.jpg
423.582	1.668	correct	learning	LS4	h75_p37_k_down_q1_left.jpg
428.235	0.809	correct	learning	LS4	h102_p40_k_down_q2_right.jpg
432.921	0.050	correct	learning	LS4	h26_p20_k_up_q2_right.jpg
437.575	1.487	correct	learning	LS4	h24_p40_k_up_q4_left.jpg
442.244	0.595	correct	learning	LS4	h75_p37_k_down_q1_left.jpg
469.413	2.518	incorrect	control	LS1	h26_p20_k_up_q2_right.jpg
474.016	2.196	incorrect	control	LS1	h34_p41_k_up_q4_left.jpg
478.619	1.315	incorrect	control	LS1	h34_p17_i_up_left.jpg
483.222	2.080	incorrect	control	LS1	h95_p32_k_down_q2_right.jpg
487.809	2.127	correct	control	LS1	h26_p43_i_up_right.jpg
492.412	1.518	correct	control	LS1	h77_p16_i_down_right.jpg
496.998	1.022	correct	control	LS1	h77_p42_k_down_q1_left.jpg
501.618	2.314	incorrect	control	LS1	h95_p31_i_down_right.jpg
506.205	1.722	incorrect	control	LS1	h102_p20_i_down_left.jpg
510.791	1.465	correct	control	LS1	h102_p40_k_down_q2_right.jpg
519.898	2.025	incorrect	control	LS2	h77_p42_k_down_q1_left.jpg
524.484	1.449	correct	control	LS2	h26_p48_i_up_right.jpg
529.087	1.431	correct	control	LS2	h95_p37_i_down_left.jpg
533.674	2.261	correct	control	LS2	h102_p43_i_down_left.jpg
538.277	n/a	n/a	control	LS2	n/a
543.364	0.831	correct	control	LS2	h102_p40_k_down_q2_right.jpg
