onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
24.142	1.940	0	learning	LS1	h77_p42_k_down_q1_left.jpg
28.812	1.215	1	learning	LS1	h20_p53_k_up_q3_right.jpg
33.465	1.187	0	learning	LS1	h74_p16_k_up_q1_left.jpg
38.135	0.611	1	learning	LS1	h88_p35_k_down_q1_left.jpg
42.805	1.410	1	learning	LS1	h80_p30_k_down_q2_right.jpg
47.475	1.356	1	learning	LS1	h74_p16_k_up_q1_left.jpg
52.145	0.397	1	learning	LS1	h20_p53_k_up_q3_right.jpg
56.781	0.255	1	learning	LS1	h77_p42_k_down_q1_left.jpg
61.451	1.343	0	learning	LS1	h88_p35_k_down_q1_left.jpg
66.121	0.734	0	learning	LS1	h80_p30_k_down_q2_right.jpg
75.294	1.051	1	learning	LS2	h20_p53_k_up_q3_right.jpg
79.963	0.986	1	learning	LS2	h88_p35_k_down_q1_left.jpg
84.650	1.361	1	learning	LS2	h80_p30_k_down_q2_right.jpg
89.337	1.052	1	learning	LS2	h88_p35_k_down_q1_left.jpg
93.990	1.188	1	learning	LS2	h77_p42_k_down_q1_left.jpg
98.676	1.617	1	learning	LS2	h74_p16_k_up_q1_left.jpg
103.329	1.070	1	learning	LS2	h77_p42_k_down_q1_left.jpg
107.983	0.574	1	learning	LS2	h80_p30_k_down_q2_right.jpg
112.653	0.348	1	learning	LS2	h20_p53_k_up_q3_right.jpg
117.306	1.297	0	learning	LS2	h74_p16_k_up_q1_left.jpg
126.479	0.284	1	learning	LS3	h74_p16_k_up_q1_left.jpg
131.132	0.940	0	learning	LS3	h80_p30_k_down_q2_right.jpg
135.785	1.463	1	learning	LS3	h77_p42_k_down_q1_left.jpg
140.438	0.538	1	learning	LS3	h20_p53_k_up_q3_right.jpg
145.108	1.119	1	learning	LS3	h88_p35_k_down_q1_left.jpg
149.761	1.316	1	learning	LS3	h20_p53_k_up_q3_right.jpg
154.414	0.674	1	learning	LS3	h77_p42_k_down_q1_left.jpg
159.067	0.900	1	learning	LS3	h88_p35_k_down_q1_left.jpg
163.737	1.303	1	learning	LS3	h80_p30_k_down_q2_right.jpg
