trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	39	0.623370	567.720138	12378.108999	910.727982	733839.371086	51058.391305
2	go	1	go_only	1	0	45	0.723464	596.163733	1949.471750	824.040179	51760.495318	14669.031274
3	go	1	go_only	1	0	35	0.560945	588.483068	2958.701340	1049.092652	124634.294871	26089.827741
4	go	1	go_only	1	0	35	0.559760	547.025433	5254.141701	977.250650	198750.269255	26427.713896
5	go	1	go_only	1	0	32	0.509077	601.523352	2767.169429	1181.595545	70950.549634	19304.571856
6	go	1	go_only	1	0	39	0.626317	584.914645	8404.685537	933.894931	412938.179104	37172.606860
7	go	1	go_only	1	0	43	0.695534	742.788077	9455.581053	1067.939431	323585.201480	32154.316149
8	go	1	go_only	1	0	32	0.508044	586.272185	5904.721797	1153.980063	153056.382539	32210.238432
9	go	1	go_only	1	0	37	0.592319	593.757330	4655.174473	1002.428473	175820.709983	27093.621199
10	go	1	go_only	1	0	29	0.459336	504.351867	4454.590064	1098.003001	128342.285420	24839.301771
11	go	1	go_only	1	0	26	0.410376	545.943066	5314.539843	1330.348426	206145.533688	42558.108091
12	go	1	go_only	1	0	29	0.459977	554.150862	6649.838821	1204.734714	329608.798848	41978.501958
13	go	1	go_only	1	0	27	0.428907	622.811887	8644.744686	1452.090072	314519.142463	44528.835613
14	go	1	go_only	1	0	28	0.444461	527.758317	10521.821147	1187.412784	477832.279476	54023.246750
15	go	1	go_only	1	0	32	0.509770	598.599262	3217.886230	1174.254070	67026.631936	23075.491423
16	go	1	go_only	1	0	28	0.443990	543.099714	4645.096765	1223.224277	211613.169542	23768.447599
17	go	1	go_only	1	0	28	0.442123	600.631515	5335.184550	1358.517704	216866.899575	33384.481364
18	go	1	go_only	1	0	31	0.494983	570.382989	5345.511042	1152.328442	204073.858607	26474.636302
19	nogo	2	go_nogo_prac	1	0	32	0.510005	566.574028	3733.174012	1110.919446	175154.825111	18009.562245
20	go	2	go_nogo_prac	1	0	25	0.395476	613.549156	5211.059260	1551.421014	177122.616544	31982.089729
21	go	2	go_nogo_prac	1	0	29	0.461052	570.202001	3515.285392	1236.742268	151638.492200	22248.518645
