trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
2	go	1	go_only	1	0	57	0.926922	607.258930	3042.215057	655.134947	120105.489993	14205.179869
3	go	1	go_only	1	0	43	0.695143	541.426179	5371.272474	778.870217	193477.324398	25886.670295
4	go	1	go_only	1	0	42	0.674839	927.280740	6738.292040	1374.076987	157221.520876	31594.547192
5	go	1	go_only	1	0	42	0.675902	576.375991	5832.691450	852.750830	190694.204198	22358.173676
6	go	1	go_only	1	0	34	0.542117	591.620669	5305.256592	1091.314666	298226.840500	25916.350075
7	go	1	go_only	1	0	39	0.626921	709.983364	5751.550968	1132.492012	149698.046113	24980.149754
8	go	1	go_only	1	0	30	0.476700	553.727593	5514.296973	1161.586025	210633.268831	29633.188014
9	go	1	go_only	1	0	29	0.460250	662.509598	6418.308457	1439.456568	151798.476640	32125.354085
10	go	1	go_only	1	0	27	0.427921	587.605562	4037.879909	1373.163329	86894.705202	23926.552701
11	go	1	go_only	1	0	38	0.609843	714.937512	5393.805832	1172.330439	122503.293338	20075.857213
12	go	1	go_only	1	0	34	0.545051	548.599056	5323.451361	1006.509769	324965.286837	24152.658741
13	go	1	go_only	1	0	40	0.644662	596.170960	3409.975009	924.781394	189572.724270	17243.127853
14	go	1	go_only	1	0	33	0.527859	610.007333	5269.440482	1155.626180	160862.088612	27136.205833
15	go	1	go_only	1	0	36	0.577930	544.130343	4473.324219	941.516817	116992.610442	17926.590993
16	go	1	go_only	1	0	33	0.528541	661.519421	7686.610392	1251.595043	467435.960055	32674.080315
17	go	1	go_only	1	0	42	0.678219	605.558600	5673.333439	892.866532	273959.981162	26678.951745
18	go	1	go_only	1	0	30	0.476575	589.532284	6635.414212	1237.019682	288149.865089	32520.670285
19	go	2	go_nogo_prac	1	0	42	0.675251	541.474459	4987.058198	801.886320	153225.314424	22972.091165
20	go	2	go_nogo_prac	1	0	35	0.562107	579.077865	6033.525783	1030.191887	223369.596817	34399.100522
21	nogo	2	go_nogo_prac	1	0	37	0.591740	596.239357	5933.535964	1007.603094	243106.022367	30051.518472
22	go	2	go_nogo_prac	1	0	31	0.493540	583.690062	8975.276033	1182.660573	341394.585595	42604.406184
23	go	2	go_nogo_prac	1	0	33	0.526525	689.790977	5698.798510	1310.081601	160558.877675	26841.400364
24	go	2	go_nogo_prac	1	0	29	0.460801	545.623886	5730.303764	1184.077300	118962.165665	33072.229454
25	go	2	go_nogo_prac	1	0	30	0.476143	617.567336	5915.379743	1297.020718	272877.874781	50828.741577
26	go	2	go_nogo_prac	1	0	38	0.609657	513.288011	6971.658061	841.928754	295899.164514	30079.343076
27	nogo	2	go_nogo_prac	1	0	25	0.393568	606.556337	8241.851374	1541.173294	333123.317136	43964.983934
28	go	2	go_nogo_prac	1	0	33	0.527592	953.087495	9667.464736	1806.484161	273645.094932	49968.786948
29	go	2	go_nogo_prac	1	0	36	0.577035	611.050703	5819.755268	1058.949116	204463.239275	33591.391306
30	nogo	2	go_nogo_prac	1	0	46	0.744670	396.519461	6881.960697	532.476749	405866.921477	23915.334389
31	go	2	go_nogo_prac	1	0	31	0.492439	746.981761	9066.260962	1516.901500	453917.417658	53364.617961
32	go	2	go_nogo_prac	1	0	33	0.526981	634.754078	7621.587888	1204.510595	285727.704588	36405.325055
33	go	2	go_nogo_prac	1	0	35	0.560989	847.825396	7786.949690	1511.306196	408653.203563	46348.834029
34	go	2	go_nogo_prac	1	0	34	0.544024	742.754612	5855.401583	1365.296504	279010.798950	34089.277565
36	go	2	go_nogo_prac	1	0	37	0.594680	561.638018	7192.078076	944.437852	205000.585698	32342.474961
37	go	3	go_only	0	0	28	0.443940	564.133965	7364.936700	1270.744574	447855.366653	37491.013074
38	go	3	go_only	0	0	39	0.628315	711.757077	11020.190909	1132.803477	635080.914276	44158.272808
39	go	3	go_only	0	0	33	0.527311	557.858524	6950.147462	1057.931757	436257.396446	31061.573841
40	go	3	go_only	0	0	32	0.510662	596.686981	5983.484314	1168.457998	220960.020756	33616.014417
41	go	3	go_only	0	0	30	0.474763	611.524522	7783.587977	1288.063807	308103.269411	37412.072092
42	go	3	go_only	0	0	23	0.359993	478.090821	7276.212929	1328.054038	252586.787934	42995.355874
43	go	3	go_only	0	0	33	0.527267	685.145783	13688.622236	1299.429269	567872.990434	62766.792412
44	go	3	go_only	0	0	37	0.593135	719.979916	7912.336786	1213.855256	477803.885166	33662.633833
45	go	3	go_only	0	0	31	0.493922	542.607547	7235.972771	1098.569748	418339.283581	36041.750582
46	go	3	go_only	0	0	33	0.525805	531.005465	7481.056628	1009.889713	302621.701184	35671.194467
47	go	3	go_only	0	0	37	0.596147	956.207141	8309.790223	1603.979862	379019.699747	43725.358735
48	go	3	go_only	0	0	26	0.412128	571.182511	6496.103430	1385.935409	212165.846833	38677.440543
49	go	3	go_only	0	0	29	0.459175	636.060109	7929.756759	1385.223133	269514.471713	42848.459447
50	go	3	go_only	0	0	30	0.477615	704.876658	5090.352377	1475.826974	113378.910464	22303.712514
51	go	3	go_only	0	0	25	0.395314	634.916356	7165.858233	1606.106019	344569.607990	43665.908766
52	go	3	go_only	0	0	26	0.409612	583.875130	5904.069533	1425.435326	186563.010415	31721.746888
53	go	3	go_only	0	0	33	0.528221	594.602078	7244.579210	1125.669565	321139.431619	44214.492180
54	go	3	go_only	0	0	34	0.544987	587.960086	6018.544374	1078.851778	344404.090894	31068.920159
55	go	4	go_nogo	0	0	28	0.444419	545.682152	8100.540049	1227.854584	291380.458496	46869.764763
56	go	4	go_nogo	0	0	32	0.510631	700.221983	7813.707491	1371.288185	185521.695645	35180.687115
57	nogo	4	go_nogo	0	0	40	0.644026	648.812359	8715.670047	1007.431622	517931.428438	31032.492800
58	go	4	go_nogo	0	0	30	0.475512	637.022889	10191.908977	1339.657937	305452.469722	52841.072224
59	go	4	go_nogo	0	0	34	0.541001	877.604787	15662.502459	1622.186696	639519.038794	72310.996603
60	go	4	go_nogo	0	0	45	0.727166	708.776814	5328.516378	974.710755	115010.491674	23586.836897
61	nogo	4	go_nogo	0	0	36	0.577268	659.324305	8195.687938	1142.146341	297913.975105	33581.363595
62	go	4	go_nogo	0	0	34	0.543785	775.708713	7039.615073	1426.498129	259809.153326	31699.967083
63	nogo	4	go_nogo	0	0	38	0.610873	620.841000	9517.424685	1016.317798	280486.153434	33791.054475
65	go	4	go_nogo	0	0	25	0.394156	492.674287	9437.503146	1249.947133	648309.287915	57658.969822
66	go	4	go_nogo	0	0	39	0.628223	604.193875	5952.139063	961.751104	164783.995777	31065.893253
67	go	4	go_nogo	0	0	34	0.544500	543.248119	5547.653715	997.700678	168243.444662	27723.002147
68	go	4	go_nogo	0	0	34	0.544774	555.956275	8199.311333	1020.527197	496792.472356	35149.079735
69	nogo	4	go_nogo	0	0	44	0.710202	479.737534	7220.041292	675.494200	426371.157037	22678.188303
70	go	4	go_nogo	0	0	35	0.560694	734.414813	7568.979679	1309.832000	179698.585460	27107.462686
71	go	4	go_nogo	0	0	31	0.493929	627.232566	7707.509672	1269.884322	275625.548297	39456.406499
72	nogo	4	go_nogo	0	0	40	0.642627	1004.518507	9664.803250	1563.143463	368711.989246	37703.795363
74	go	4	go_nogo	0	0	36	0.576631	525.319759	7107.804290	911.016097	431487.316525	29326.784422
75	go	4	go_nogo	0	0	27	0.428358	525.976126	6827.455119	1227.888543	460421.690611	51692.684742
76	go	4	go_nogo	0	0	35	0.561296	623.998632	7081.775276	1111.710258	295965.325729	33874.633620
77	go	4	go_nogo	0	0	24	0.377928	565.139501	7616.360724	1495.364459	228841.712444	52400.816462
78	go	4	go_nogo	0	0	29	0.461404	545.419012	6997.852235	1182.085830	360533.885385	35169.599235
79	go	4	go_nogo	0	0	34	0.546279	712.690934	6394.090601	1304.629056	346728.746286	27945.081616
80	go	4	go_nogo	0	0	37	0.594830	696.499877	6835.223318	1170.923168	377529.652524	26011.097442
81	go	4	go_nogo	0	0	32	0.508303	558.537725	5111.397045	1098.827658	143447.128246	23582.299410
82	go	4	go_nogo	0	0	33	0.528619	600.314151	5449.212047	1135.628342	223189.204623	24792.964368
83	go	4	go_nogo	0	0	42	0.677384	600.850776	4385.087848	887.016487	265410.628227	19729.356348
84	go	4	go_nogo	0	0	36	0.578192	503.686619	6184.354946	871.140310	395110.908109	25874.011521
85	go	4	go_nogo	0	0	40	0.644268	620.788916	5136.484403	963.557260	279624.239921	23169.229970
86	nogo	4	go_nogo	0	0	43	0.695490	420.639116	5129.791008	604.809290	166372.562118	18858.594780
87	go	4	go_nogo	0	0	32	0.512448	621.756790	5814.267061	1213.308271	346456.464532	34082.113748
88	nogo	4	go_nogo	0	0	36	0.578039	551.989526	5051.124397	954.934582	288830.869759	22573.390048
89	go	4	go_nogo	0	0	32	0.510623	560.499011	4136.760555	1097.676781	194254.700838	21493.782905
90	go	4	go_nogo	0	0	34	0.546080	616.264979	7423.442165	1128.525293	297261.212175	38386.491815
91	go	4	go_nogo	0	0	34	0.544327	542.573512	9333.577391	996.779163	245686.268368	40764.327546
92	go	4	go_nogo	0	0	33	0.528383	896.563968	13323.668654	1696.807311	611092.279003	66969.283190
93	go	4	go_nogo	0	0	35	0.561456	625.212433	6629.094168	1113.556124	150144.546564	29143.150519
94	go	4	go_nogo	0	0	25	0.393184	520.219982	8731.754456	1323.096175	318983.666012	43199.449130
95	nogo	4	go_nogo	0	0	38	0.611162	606.507891	5286.231400	992.384982	211309.869563	23930.769290
96	go	4	go_nogo	0	0	41	0.660603	544.285885	6294.912807	823.922818	187375.989706	26478.147249
97	go	4	go_nogo	0	0	33	0.527622	621.978311	5403.295017	1178.833834	254090.153887	27184.020523
98	go	4	go_nogo	0	0	41	0.660783	500.759640	3163.338456	757.827898	127284.024115	18200.999323
99	go	4	go_nogo	0	0	33	0.528602	568.123711	5902.130316	1074.767295	347753.731360	41945.093461
100	go	4	go_nogo	0	0	44	0.709217	513.908785	6000.058343	724.614715	216601.831143	21431.879849
101	go	4	go_nogo	0	0	30	0.478840	543.381635	4608.707916	1134.787949	274713.760910	31256.753098
102	go	4	go_nogo	0	0	43	0.694911	528.368154	6644.259609	760.339096	236757.777808	26853.702828
103	nogo	4	go_nogo	0	0	30	0.477690	474.445447	7321.183121	993.207203	452483.504662	35584.583665
104	go	4	go_nogo	0	0	27	0.428173	600.284593	6592.405792	1401.968723	341016.490771	38681.599079
105	go	4	go_nogo	0	0	31	0.494135	576.767311	7748.800153	1167.226658	252191.953009	31518.080486
106	nogo	4	go_nogo	0	0	36	0.576553	444.519563	6549.688915	770.995010	242693.981946	28369.210632
107	go	4	go_nogo	0	0	36	0.578039	597.875822	5961.164755	1034.318161	214531.574868	28158.517539
108	nogo	4	go_nogo	0	0	34	0.543357	535.765245	7920.526740	986.027872	324696.686298	35071.447364
109	go	4	go_nogo	0	0	33	0.527916	610.647980	7313.267613	1156.715383	252318.884065	32909.296843
110	go	4	go_nogo	0	0	36	0.575949	648.545003	9265.768334	1126.046670	383526.357913	37980.940261
111	go	4	go_nogo	0	0	30	0.478143	589.771866	8535.585350	1233.464638	262844.214693	34829.769816
112	go	4	go_nogo	0	0	41	0.661103	740.538251	8361.773795	1120.154957	343851.059491	33575.779795
114	go	4	go_nogo	0	0	45	0.694269	257.397793	2684.618186	370.746702	77771.723694	13596.893187
115	go	5	go_nogo	0	0	34	0.544167	607.239321	5222.300784	1115.906185	160362.193283	30894.952018
116	nogo	5	go_nogo	0	0	20	0.310227	505.319973	7136.399417	1628.870625	193478.871531	42783.611765
117	go	5	go_nogo	0	0	33	0.528693	367.368003	10613.340538	694.860860	410495.089959	41317.154263
118	go	5	go_nogo	0	0	32	0.511757	620.780329	6422.581194	1213.037772	274307.911028	33338.750205
119	go	5	go_nogo	0	0	38	0.610952	669.696636	8511.695081	1096.153160	512329.886875	35186.951107
120	go	5	go_nogo	0	0	36	0.577861	693.662183	12546.706331	1200.396467	525652.279898	48512.207929
121	go	5	go_nogo	0	0	31	0.494269	736.479766	11651.761842	1490.039558	500703.455286	53279.274887
122	go	5	go_nogo	0	0	25	0.395480	572.988184	7663.884774	1448.842013	416120.391440	45620.501234
123	go	5	go_nogo	0	0	35	0.560590	634.044837	7943.920171	1131.031099	431047.262215	33689.507063
124	go	5	go_nogo	0	0	39	0.628548	776.940445	7031.548695	1236.088083	390461.876188	35207.789382
126	nogo	5	go_nogo	0	0	40	0.643181	443.740431	3987.400410	689.914900	261808.801221	19239.369674
127	go	5	go_nogo	0	0	27	0.428539	526.831993	7198.526493	1229.368247	165226.487517	34812.234523
128	go	5	go_nogo	0	0	35	0.558887	584.433396	7324.657609	1045.709973	279043.690702	33463.246062
129	go	5	go_nogo	0	0	31	0.493022	751.146994	10811.142572	1523.556436	445435.576248	56416.090282
130	go	5	go_nogo	0	0	27	0.427957	642.081400	6822.458558	1500.341623	289937.473623	37869.217238
131	go	5	go_nogo	0	0	28	0.445101	522.417245	5187.471521	1173.705736	313950.052738	27667.764517
132	go	5	go_nogo	0	0	33	0.526718	678.153005	7561.518364	1287.506309	273081.781446	30293.388625
133	go	5	go_nogo	0	0	35	0.561386	657.181866	6157.803542	1170.642126	264512.578231	26726.415549
134	nogo	5	go_nogo	0	0	37	0.594183	506.481837	4781.933212	852.400273	275865.691491	21499.037264
135	go	5	go_nogo	0	0	26	0.410950	511.584132	7578.679604	1244.882604	438754.566323	39944.456806
136	go	5	go_nogo	0	0	26	0.412231	528.009290	7852.118146	1280.859038	464721.368877	40940.326993
137	nogo	5	go_nogo	0	0	43	0.694469	541.452587	9083.352180	779.664268	466779.734287	34477.932434
138	go	5	go_nogo	0	0	53	0.859373	563.112628	4707.697332	655.260161	128034.392963	14747.525663
139	nogo	5	go_nogo	0	0	36	0.576225	908.761283	7956.526311	1577.095055	272515.124792	37034.726096
140	go	5	go_nogo	0	0	40	0.643877	613.907888	4668.220041	953.455518	229798.062572	22373.245012
141	go	5	go_nogo	0	0	36	0.577163	555.354439	5260.235374	962.214374	162588.548537	25377.520635
142	nogo	5	go_nogo	0	0	40	0.643160	505.069389	7897.498079	785.293900	479872.283749	30587.958581
143	go	5	go_nogo	0	0	39	0.628443	518.727627	8409.982937	825.417408	513586.744067	45074.652989
144	nogo	5	go_nogo	0	0	31	0.494685	423.941704	9053.624761	856.993593	364859.987261	41147.345216
145	go	5	go_nogo	0	0	33	0.527890	689.010325	11637.470051	1305.216953	361215.595510	49552.166326
146	nogo	5	go_nogo	0	0	34	0.543209	542.488684	6975.979836	998.674882	403828.733567	30292.362335
147	go	5	go_nogo	0	0	32	0.511135	935.826443	13118.171867	1830.878489	770063.293846	70394.141109
148	go	5	go_nogo	0	0	22	0.343988	487.860393	8694.431352	1418.247053	477904.346412	52578.635675
149	nogo	5	go_nogo	0	0	34	0.541007	410.659076	8045.205770	759.064678	502775.084460	41951.310882
150	go	5	go_nogo	0	0	38	0.609456	571.605239	5160.413777	937.894649	147854.847955	25191.206425
151	go	5	go_nogo	0	0	35	0.561267	439.594360	5837.457580	783.217340	227794.222467	23330.726986
152	go	5	go_nogo	0	0	32	0.511252	647.590502	5933.888263	1266.676725	321723.788833	37018.020188
153	go	5	go_nogo	0	0	34	0.545508	531.883932	6090.136270	975.025168	368600.996266	25429.145075
154	nogo	5	go_nogo	0	0	38	0.609266	527.564415	10333.498626	865.901618	372880.491626	36938.923816
155	go	5	go_nogo	0	0	36	0.575525	1003.961050	10131.417713	1744.426782	309839.956577	40804.443505
156	go	5	go_nogo	0	0	28	0.445840	612.414628	8766.072797	1373.619130	440897.965436	46222.653961
157	go	5	go_nogo	0	0	23	0.361088	514.370378	6505.075796	1424.500263	263836.196388	42361.213628
158	go	5	go_nogo	0	0	37	0.594772	523.689448	4809.052415	880.488322	291836.225180	22857.248717
159	go	5	go_nogo	0	0	30	0.476860	489.230909	10495.388110	1025.943078	421356.611435	47633.630515
161	nogo	5	go_nogo	0	0	35	0.561714	435.234456	6188.618665	774.833395	375552.602549	28259.509746
162	go	5	go_nogo	0	0	29	0.462244	736.825231	9526.985724	1594.018636	267058.269052	48488.137718
163	go	5	go_nogo	0	0	39	0.594505	634.262356	11354.728439	1066.875439	4285773.493480	56246.660212
164	nogo	5	go_nogo	0	0	23	0.360387	541.791846	6597.130224	1503.362070	181708.695015	31081.353112
166	go	5	go_nogo	0	0	34	0.543632	610.015895	8649.538526	1122.112649	385571.505441	43330.485027
167	go	5	go_nogo	0	0	30	0.478354	622.407635	4885.799271	1301.145230	142762.921293	22691.235729
168	go	5	go_nogo	0	0	36	0.578325	728.777438	7824.780963	1260.152927	193426.093235	33360.794188
