trial_index	trial_type	block_number	mean_acceleration
55	go	4	40079.039548
56	nogo	4	44266.263450
57	go	4	36188.213162
58	go	4	53448.896099
59	go	4	44004.622898
60	go	4	56431.207277
61	nogo	4	22435.116522
62	go	4	37709.723399
63	go	4	61064.033701
64	nogo	4	39050.825554
65	go	4	34680.767194
66	go	4	38160.638212
67	go	4	60476.428431
68	go	4	56361.840209
69	go	4	45067.985538
70	go	4	34378.798788
71	go	4	19581.197032
72	go	4	n/a
73	nogo	4	24194.165191
74	go	4	41973.831748
75	go	4	44565.244006
76	go	4	49219.027783
77	go	4	52823.847944
78	nogo	4	35806.345754
79	go	4	33658.152799
80	go	4	37035.064901
81	go	4	49561.004052
82	go	4	55086.797643
83	nogo	4	17804.191082
84	go	4	30644.827670
85	go	4	32281.780561
86	go	4	36649.646266
87	go	4	40762.680484
88	go	4	55280.189522
89	go	4	50336.852032
90	nogo	4	29152.016371
91	go	4	29290.469187
92	go	4	37844.976912
93	go	4	40146.282563
94	go	4	23324.180863
95	nogo	4	25365.646696
96	go	4	37947.583758
97	nogo	4	30234.673299
98	go	4	43575.814881
99	go	4	27836.373862
100	go	4	28699.662581
101	go	4	22975.112735
102	go	4	39509.417571
103	nogo	4	25924.776519
104	go	4	33623.497411
105	go	4	35742.423633
106	nogo	4	16781.157185
107	go	4	34585.264889
108	go	4	44529.227778
109	go	4	54883.425421
110	go	4	32423.699912
111	go	4	37383.485315
112	go	4	33349.519338
113	go	4	32669.527740
114	nogo	4	21334.330764
115	go	5	44951.619640
116	go	5	27191.576320
117	go	5	58567.481682
118	go	5	31410.703902
119	nogo	5	24805.216612
120	go	5	36179.207680
121	go	5	52814.641694
122	go	5	30347.911110
123	nogo	5	n/a
124	go	5	33913.093074
125	nogo	5	27336.911193
126	go	5	36399.928771
127	go	5	30141.338026
128	nogo	5	45444.278758
129	go	5	n/a
130	go	5	38417.637783
131	nogo	5	30450.949589
132	go	5	35856.350293
133	go	5	48760.190017
134	go	5	n/a
135	go	5	35817.197154
136	go	5	45456.937220
137	nogo	5	31085.740607
138	go	5	28168.318649
139	nogo	5	26898.224971
140	go	5	28355.811470
141	go	5	41953.519049
142	go	5	46375.435204
143	nogo	5	22408.892081
144	go	5	37538.216755
145	go	5	30920.493676
146	go	5	36758.974719
147	go	5	36956.390532
148	go	5	31645.015054
149	nogo	5	32843.583906
150	go	5	41190.847161
151	go	5	28398.802221
152	go	5	43719.239649
153	go	5	50702.913390
154	nogo	5	24861.717707
155	go	5	56361.130517
156	go	5	29886.892089
157	go	5	30358.788307
158	go	5	44663.839734
159	go	5	40418.646330
160	go	5	38592.983708
161	go	5	44349.266245
162	go	5	31937.337314
163	go	5	56367.740930
164	go	5	n/a
