onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
240.908	0.664	663.5	learning	LS1	h51_p17_i_up_left.jpg	98
287.773	1.107	1106.8	learning	LS1	h95_p32_k_down_q2_right.jpg	98
334.305	1.344	1343.6	learning	LS1	h26_p48_i_up_right.jpg	98
381.337	1.402	1402.5	learning	LS1	h102_p43_i_down_left.jpg	98
428.036	1.127	1127.2	learning	LS1	h51_p24_k_up_q3_right.jpg	97
474.901	1.554	1554.2	learning	LS1	h97_p23_k_down_q2_right.jpg	98
521.433	1.312	1311.7	learning	LS1	h102_p40_k_down_q2_right.jpg	98
568.298	1.851	1850.6	learning	LS1	h95_p37_i_down_left.jpg	97
614.997	1.847	1846.9	learning	LS1	h97_p35_i_down_left.jpg	97
661.696	1.124	1124.3	learning	LS1	h26_p20_k_up_q2_right.jpg	98
753.425	1.316	1315.8	learning	LS2	h95_p32_k_down_q2_right.jpg	98
800.123	1.328	1328.0	learning	LS2	h26_p43_i_up_right.jpg	97
846.989	2.171	2170.7	learning	LS2	h95_p31_i_down_right.jpg	97
893.687	1.24	1240.3	learning	LS2	h51_p24_k_up_q3_right.jpg	98
940.219	1.892	1892.3	learning	LS2	h102_p40_k_down_q2_right.jpg	97
986.918	1.649	1649.1	learning	LS2	h51_p13_i_up_right.jpg	97
1033.45	1.327	1326.6	learning	LS2	h97_p23_k_down_q2_right.jpg	98
1080.315	1.434	1434.3	learning	LS2	h102_p20_i_down_left.jpg	97
1127.014	1.718	1718.1	learning	LS2	h97_p33_i_down_right.jpg	97
1173.545	0.996	995.9	learning	LS2	h26_p20_k_up_q2_right.jpg	98
1265.442	1.235	1234.7	learning	LS3	h102_p40_k_down_q2_right.jpg	98
1312.307	1.038	1038.5	learning	LS3	h97_p35_i_down_left.jpg	97
1358.839	1.323	1323.1	learning	LS3	h51_p24_k_up_q3_right.jpg	98
1405.371	1.448	1447.9	learning	LS3	h26_p48_i_up_right.jpg	97
1452.069	1.316	1316.4	learning	LS3	h95_p37_i_down_left.jpg	97
1498.768	1.201	1201.2	learning	LS3	h51_p17_i_up_left.jpg	97
1545.466	0.846	846.1	learning	LS3	h97_p23_k_down_q2_right.jpg	98
1591.998	1.083	1083.2	learning	LS3	h95_p32_k_down_q2_right.jpg	98
1638.697	0.856	855.6	learning	LS3	h102_p43_i_down_left.jpg	97
1685.229	1.22	1220.3	learning	LS3	h26_p20_k_up_q2_right.jpg	98
1777.125	1.139	1139.4	learning	LS4	h97_p33_i_down_right.jpg	97
1823.657	0.929	928.6	learning	LS4	h51_p24_k_up_q3_right.jpg	98
1870.188	1.054	1053.8	learning	LS4	h26_p43_i_up_right.jpg	97
1917.054	1.081	1081.2	learning	LS4	h95_p31_i_down_right.jpg	97
1963.752	0.758	758.2	learning	LS4	h97_p23_k_down_q2_right.jpg	98
2010.284	0.755	755.2	learning	LS4	h102_p20_i_down_left.jpg	97
2056.816	1.024	1023.8	learning	LS4	h26_p20_k_up_q2_right.jpg	98
2103.515	0.924	924.2	learning	LS4	h95_p32_k_down_q2_right.jpg	98
2150.213	1.24	1239.9	learning	LS4	h51_p13_i_up_right.jpg	97
2196.912	0.853	852.6	learning	LS4	h102_p40_k_down_q2_right.jpg	98
2469.598	1.389	1389.1	learning	LS1	h101_p37_i_down_left.jpg	98
2516.463	1.304	1304.5	learning	LS1	h74_p16_k_up_q1_left.jpg	98
2563.162	1.892	1892.2	learning	LS1	h27_p8_k_up_q1_left.jpg	98
2609.694	1.41	1410.1	learning	LS1	h54_p3_k_up_q2_right.jpg	98
2656.559	1.726	1725.7	learning	LS1	h58_p15_i_down_left.jpg	98
2703.258	n/a	n/a	learning	LS1	h58_p6_k_down_q3_right.jpg	n/a
2749.79	1.384	1383.5	learning	LS1	h101_p49_k_down_q2_right.jpg	97
2796.655	1.571	1570.9	learning	LS1	h54_p47_i_up_left.jpg	97
2843.52	1.391	1390.7	learning	LS1	h74_p48_i_up_right.jpg	97
2890.219	2.074	2074.2	learning	LS1	h27_p34_i_up_right.jpg	97
2981.948	2.346	2345.9	learning	LS2	h101_p49_k_down_q2_right.jpg	98
3028.48	1.128	1128.5	learning	LS2	h27_p8_k_up_q1_left.jpg	98
3075.012	1.27	1269.6	learning	LS2	h58_p6_k_down_q3_right.jpg	98
3121.544	0.979	979.1	learning	LS2	h58_p11_i_down_right.jpg	97
3168.409	1.198	1198.1	learning	LS2	h27_p10_i_up_left.jpg	97
3215.108	1.418	1418.1	learning	LS2	h74_p12_i_up_right.jpg	97
3261.806	1.223	1222.9	learning	LS2	h101_p21_i_down_left.jpg	97
3308.338	2.115	2114.9	learning	LS2	h54_p3_k_up_q2_right.jpg	97
3354.87	1.121	1121.0	learning	LS2	h74_p16_k_up_q1_left.jpg	98
3401.402	1.038	1038.3	learning	LS2	h54_p31_i_up_left.jpg	97
3493.298	1.261	1261.2	learning	LS3	h27_p8_k_up_q1_left.jpg	98
3540.163	1.049	1049.0	learning	LS3	h54_p47_i_up_left.jpg	97
3586.862	1.205	1204.9	learning	LS3	h58_p6_k_down_q3_right.jpg	98
3633.394	1.921	1921.3	learning	LS3	h101_p49_k_down_q2_right.jpg	97
3680.092	1.406	1406.2	learning	LS3	h54_p3_k_up_q2_right.jpg	98
3726.791	0.939	939.0	learning	LS3	h74_p48_i_up_right.jpg	97
3773.489	1.127	1127.1	learning	LS3	h101_p37_i_down_left.jpg	97
3820.188	0.884	883.6	learning	LS3	h74_p16_k_up_q1_left.jpg	98
3867.053	1.071	1071.0	learning	LS3	h58_p15_i_down_left.jpg	97
3913.585	1.356	1355.9	learning	LS3	h27_p34_i_up_right.jpg	97
4005.481	1.643	1642.9	learning	LS4	h54_p3_k_up_q2_right.jpg	98
4052.18	1.735	1735.1	learning	LS4	h101_p49_k_down_q2_right.jpg	98
4098.879	0.852	852.5	learning	LS4	h27_p8_k_up_q1_left.jpg	98
4145.577	0.849	848.9	learning	LS4	h27_p10_i_up_left.jpg	97
4192.276	1.085	1084.9	learning	LS4	h101_p21_i_down_left.jpg	97
4239.141	1.128	1128.3	learning	LS4	h54_p31_i_up_left.jpg	97
4285.673	1.413	1413.2	learning	LS4	h58_p11_i_down_right.jpg	97
4332.371	1.09	1090.0	learning	LS4	h74_p12_i_up_right.jpg	97
4378.903	1.119	1119.0	learning	LS4	h58_p6_k_down_q3_right.jpg	98
4425.769	1.115	1114.7	learning	LS4	h74_p16_k_up_q1_left.jpg	98
4698.121	1.238	1237.9	learning	LS1	h77_p35_i_down_left.jpg	98
4745.154	1.153	1152.9	learning	LS1	h50_p45_k_up_q3_right.jpg	98
4792.019	1.149	1148.9	learning	LS1	h88_p2_i_down_right.jpg	98
4839.051	1.4	1399.7	learning	LS1	h60_p48_i_up_right.jpg	98
4885.917	2.275	2274.6	learning	LS1	h88_p35_k_down_q1_left.jpg	98
4932.615	1.056	1056.4	learning	LS1	h77_p42_k_down_q1_left.jpg	98
4979.314	0.925	924.8	learning	LS1	h60_p49_k_up_q4_left.jpg	98
5026.012	1.193	1193.0	learning	LS1	h75_p16_i_down_right.jpg	97
5072.878	1.78	1779.7	learning	LS1	h50_p37_i_up_right.jpg	98
5119.576	1.281	1280.7	learning	LS1	h75_p37_k_down_q1_left.jpg	97
5211.639	1.614	1614.2	learning	LS2	h88_p16_i_down_right.jpg	98
5258.338	1.546	1546.5	learning	LS2	h50_p45_k_up_q3_right.jpg	98
5305.203	1.031	1030.9	learning	LS2	h75_p37_k_down_q1_left.jpg	98
5352.069	1.41	1410.2	learning	LS2	h60_p35_i_up_right.jpg	97
5398.934	1.214	1214.1	learning	LS2	h77_p16_i_down_right.jpg	97
5445.966	1.88	1880.3	learning	LS2	h75_p13_i_down_left.jpg	98
5492.665	0.966	966.2	learning	LS2	h77_p42_k_down_q1_left.jpg	98
5539.53	1.058	1057.8	learning	LS2	h88_p35_k_down_q1_left.jpg	98
5586.229	1.582	1581.9	learning	LS2	h50_p21_i_up_right.jpg	97
5633.094	1.386	1385.8	learning	LS2	h60_p49_k_up_q4_left.jpg	98
5724.99	1.736	1736.2	learning	LS3	h60_p48_i_up_right.jpg	97
5771.855	1.093	1092.9	learning	LS3	h77_p35_i_down_left.jpg	97
