trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.855908	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.855908	1
2	go	1	go_only	1	1	1	0.923166	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.923166	1
3	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
4	go	1	go_only	1	1	1	0.576130	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576130	1
5	go	1	go_only	1	1	1	0.559283	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559283	1
6	go	1	go_only	1	1	1	0.525802	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525802	1
7	go	1	go_only	1	1	1	0.494541	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494541	1
8	go	1	go_only	1	1	1	0.527782	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527782	1
9	go	1	go_only	1	1	1	0.442215	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.442215	1
10	go	1	go_only	1	2	0	0.645876	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
11	go	1	go_only	1	1	1	0.526802	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526802	1
12	go	1	go_only	1	1	1	0.679515	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.679515	1
13	go	1	go_only	1	1	1	0.663137	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.663137	1
14	go	1	go_only	1	1	1	0.562023	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.562023	1
15	go	1	go_only	1	1	1	0.608995	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.608995	1
16	go	1	go_only	1	1	1	0.644571	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644571	1
17	go	1	go_only	1	1	1	0.677114	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.677114	1
18	go	1	go_only	1	1	1	0.626810	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626810	1
19	go	2	go_nogo_prac	1	1	1	0.663214	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.663214	1
20	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.176420	1	stopped_early	0	0.176420	1
21	go	2	go_nogo_prac	1	1	1	0.478106	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.478106	1
22	go	2	go_nogo_prac	1	1	1	0.561148	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561148	1
23	go	2	go_nogo_prac	1	1	1	0.511436	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511436	1
24	go	2	go_nogo_prac	1	1	1	0.561019	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561019	1
25	go	2	go_nogo_prac	1	1	1	0.492674	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492674	1
26	go	2	go_nogo_prac	1	1	1	0.461390	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461390	1
27	go	2	go_nogo_prac	1	1	1	0.594863	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594863	1
28	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.676990	1	stopped_early	0	0.676990	1
29	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	1.061086	1	stopped_near_deadline	0	1.061086	1
30	go	2	go_nogo_prac	1	1	1	0.510692	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510692	1
31	go	2	go_nogo_prac	1	1	1	0.743392	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.743392	1
32	go	2	go_nogo_prac	1	1	1	0.711061	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.711061	1
33	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.693546	1	stopped_early	0	0.693546	1
34	go	2	go_nogo_prac	1	1	1	0.444771	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444771	1
35	go	2	go_nogo_prac	1	1	1	0.476601	0	0	0	0	0	0	1	1	0	0.109794	1	stopped_early	0	0.476601	1
36	go	2	go_nogo_prac	1	1	1	0.560255	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560255	1
37	go	3	go_only	0	1	1	0.476945	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476945	1
38	go	3	go_only	0	1	1	0.529720	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.529720	1
39	go	3	go_only	0	1	1	0.544530	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544530	1
40	go	3	go_only	0	1	1	0.610506	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610506	1
41	go	3	go_only	0	1	1	0.462272	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.462272	1
42	go	3	go_only	0	1	1	0.627966	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627966	1
