trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	47	0.756628	957.745373	6095.387912	1265.807803	214829.183713	31817.051597
2	go	1	go_only	1	0	44	0.709350	1055.532176	6665.695212	1488.027525	174139.022241	29401.140589
3	go	1	go_only	1	0	59	0.960534	621.371778	3714.529700	646.902632	153315.300768	10917.831688
4	go	1	go_only	1	0	35	0.562384	590.667670	3422.634631	1050.293011	126749.743054	15926.449030
5	go	1	go_only	1	0	37	0.592569	621.145745	4270.617905	1048.225885	147649.468205	22894.300580
6	go	1	go_only	1	0	38	0.607939	786.578710	7603.511349	1293.844793	220143.316431	30473.739126
7	go	1	go_only	1	0	28	0.445739	660.398283	4305.109680	1481.580663	117555.548107	31176.247189
8	go	1	go_only	1	0	51	0.827077	1090.573307	5279.469704	1318.586757	219721.001638	28669.273524
9	go	1	go_only	1	0	38	0.609300	602.385891	3820.183361	988.652860	118745.950895	19326.866871
10	go	1	go_only	1	0	25	0.392525	573.983714	7438.670475	1462.287239	235659.625048	39095.698863
11	go	1	go_only	1	0	26	0.408907	591.966426	5315.727540	1447.679499	257154.643731	29861.831031
12	go	1	go_only	1	0	36	0.577993	553.916402	4183.781304	958.344150	259639.644583	23564.708278
13	go	1	go_only	1	0	36	0.576824	657.687858	5725.277113	1140.188887	204565.941257	28557.848861
14	go	1	go_only	1	0	29	0.460014	528.075057	6267.794337	1147.954317	303404.362760	36460.953188
15	go	1	go_only	1	0	32	0.511225	678.029758	5999.962487	1326.284690	179915.525357	24549.473415
16	go	1	go_only	1	0	28	0.443219	618.966598	5410.578050	1396.525731	156596.016118	32976.350082
17	go	1	go_only	1	0	26	0.412804	670.676086	10093.732546	1624.684864	329479.805261	57018.444465
18	go	1	go_only	1	0	34	0.543451	865.239329	7286.382173	1592.121398	247781.829286	34912.282375
20	go	2	go_nogo_prac	1	0	36	0.578437	823.426177	10644.188699	1423.537229	447268.946343	42846.609000
22	go	2	go_nogo_prac	1	0	39	0.626463	1018.685308	9318.925872	1626.091179	201799.960212	39730.980884
23	go	2	go_nogo_prac	1	0	42	0.677320	991.917759	8389.661558	1464.475203	241152.788574	33015.474022
24	go	2	go_nogo_prac	1	0	36	0.579206	757.765590	5843.144668	1308.283843	210560.832507	24981.191623
25	nogo	2	go_nogo_prac	1	0	43	0.695979	1031.515640	8242.666794	1482.106780	313568.489887	30118.982439
26	nogo	2	go_nogo_prac	1	0	25	0.394074	398.354909	5136.097408	1010.863725	301259.516994	28386.944556
27	go	2	go_nogo_prac	1	0	30	0.476081	576.623606	7694.393081	1211.187770	337726.829017	57116.383953
28	go	2	go_nogo_prac	1	0	36	0.575824	543.042759	10626.415983	943.070893	304844.998667	42898.322260
30	go	2	go_nogo_prac	1	0	35	0.561357	771.358505	7558.296272	1374.097396	366299.254900	42845.703578
31	go	2	go_nogo_prac	1	0	37	0.594493	677.413457	9396.555457	1139.481348	285712.008467	42114.473023
32	go	2	go_nogo_prac	1	0	45	0.728011	1035.949280	9650.760652	1422.985752	352098.387960	28084.065319
33	nogo	2	go_nogo_prac	1	0	26	0.411574	467.496670	5071.544869	1135.875956	157660.162398	26907.720007
34	go	2	go_nogo_prac	1	0	32	0.511267	553.518587	11104.717879	1082.641791	438138.213348	47255.684138
35	go	2	go_nogo_prac	1	0	34	0.544259	553.395479	5629.754381	1016.787006	334342.408128	25305.685847
36	go	2	go_nogo_prac	1	0	32	0.508977	852.520011	6977.301992	1674.966994	224758.248661	35593.203249
37	go	3	go_only	0	0	38	0.612033	969.275338	8095.839097	1583.697837	346536.810857	37727.166103
39	go	3	go_only	0	0	28	0.445616	674.748551	6989.331015	1514.191468	310859.323317	37240.162160
