onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	12.620	1	learning	LS1	PICTURE_212.jpg	c
12.620	14.067	0	learning	LS1	PICTURE_26.jpg	i
26.687	14.399	1	learning	LS1	PICTURE_38.jpg	c
41.086	16.003	0	learning	LS1	PICTURE_654.jpg	i
57.089	14.264	1	learning	LS1	PICTURE_26.jpg	c
71.353	12.035	1	learning	LS1	PICTURE_212.jpg	i
83.388	16.525	1	learning	LS1	PICTURE_659.jpg	c
99.913	17.335	0	learning	LS1	PICTURE_654.jpg	c
117.248	10.797	1	learning	LS1	PICTURE_38.jpg	i
128.045	11.447	1	learning	LS1	PICTURE_659.jpg	i
139.492	12.454	1	learning	LS2	PICTURE_26.jpg	i
151.946	10.070	1	learning	LS2	PICTURE_38.jpg	i
162.016	10.244	1	learning	LS2	PICTURE_654.jpg	c
172.260	8.660	1	learning	LS2	PICTURE_212.jpg	c
180.920	9.789	1	learning	LS2	PICTURE_659.jpg	c
190.709	9.644	1	learning	LS2	PICTURE_26.jpg	c
200.353	8.058	1	learning	LS2	PICTURE_212.jpg	i
208.411	9.991	1	learning	LS2	PICTURE_38.jpg	c
218.402	8.726	1	learning	LS2	PICTURE_659.jpg	i
227.128	9.220	1	learning	LS2	PICTURE_654.jpg	i
236.348	7.991	1	learning	LS3	PICTURE_212.jpg	c
244.339	7.840	1	learning	LS3	PICTURE_654.jpg	i
252.179	8.171	1	learning	LS3	PICTURE_659.jpg	i
260.350	7.226	1	learning	LS3	PICTURE_654.jpg	c
267.576	8.039	1	learning	LS3	PICTURE_212.jpg	i
275.615	7.572	1	learning	LS3	PICTURE_38.jpg	i
283.187	8.223	1	learning	LS3	PICTURE_26.jpg	c
291.410	8.396	1	learning	LS3	PICTURE_38.jpg	c
299.806	9.050	1	learning	LS3	PICTURE_659.jpg	c
308.856	7.627	1	learning	LS3	PICTURE_26.jpg	i
316.483	7.993	1	learning	LS4	PICTURE_26.jpg	i
324.476	7.528	1	learning	LS4	PICTURE_659.jpg	i
332.004	8.180	1	learning	LS4	PICTURE_654.jpg	c
340.184	7.716	1	learning	LS4	PICTURE_212.jpg	i
347.900	8.046	1	learning	LS4	PICTURE_38.jpg	c
355.946	7.899	1	learning	LS4	PICTURE_659.jpg	c
363.845	7.745	1	learning	LS4	PICTURE_26.jpg	c
371.590	6.956	1	learning	LS4	PICTURE_212.jpg	c
378.546	8.407	1	learning	LS4	PICTURE_38.jpg	i
386.953	7.143	1	learning	LS4	PICTURE_654.jpg	i
394.096	10.695	0	learning	LS1	PICTURE_692.jpg	i
404.791	9.269	1	learning	LS1	PICTURE_465.jpg	c
414.060	11.519	0	learning	LS1	PICTURE_379.jpg	c
425.579	11.695	1	learning	LS1	PICTURE_640.jpg	c
437.274	6.272	1	learning	LS1	PICTURE_465.jpg	i
443.546	12.669	0	learning	LS1	PICTURE_592.jpg	c
456.215	9.168	1	learning	LS1	PICTURE_379.jpg	i
465.383	13.818	1	learning	LS1	PICTURE_640.jpg	i
479.201	9.677	1	learning	LS1	PICTURE_592.jpg	i
488.878	16.399	1	learning	LS1	PICTURE_692.jpg	c
505.277	11.807	1	learning	LS2	PICTURE_592.jpg	c
517.084	9.900	1	learning	LS2	PICTURE_640.jpg	i
526.984	7.996	1	learning	LS2	PICTURE_379.jpg	i
534.980	13.601	1	learning	LS2	PICTURE_692.jpg	i
548.581	8.341	1	learning	LS2	PICTURE_379.jpg	c
556.922	12.828	0	learning	LS2	PICTURE_640.jpg	c
569.750	9.961	1	learning	LS2	PICTURE_465.jpg	i
579.711	10.449	1	learning	LS2	PICTURE_692.jpg	c
590.160	8.224	1	learning	LS2	PICTURE_592.jpg	i
598.384	19.263	1	learning	LS2	PICTURE_465.jpg	c
617.647	8.763	1	learning	LS3	PICTURE_379.jpg	i
626.410	7.976	1	learning	LS3	PICTURE_692.jpg	i
634.386	10.067	1	learning	LS3	PICTURE_640.jpg	c
644.453	8.481	1	learning	LS3	PICTURE_592.jpg	i
652.934	9.609	1	learning	LS3	PICTURE_692.jpg	c
662.543	8.825	1	learning	LS3	PICTURE_465.jpg	i
671.368	8.356	1	learning	LS3	PICTURE_379.jpg	c
679.724	9.327	1	learning	LS3	PICTURE_640.jpg	i
689.051	7.422	1	learning	LS3	PICTURE_592.jpg	c
696.473	8.874	1	learning	LS3	PICTURE_465.jpg	c
705.347	9.399	1	learning	LS4	PICTURE_379.jpg	i
714.746	7.332	1	learning	LS4	PICTURE_692.jpg	c
722.078	7.665	1	learning	LS4	PICTURE_592.jpg	c
729.743	8.638	1	learning	LS4	PICTURE_640.jpg	i
738.381	8.172	1	learning	LS4	PICTURE_592.jpg	i
746.553	9.940	1	learning	LS4	PICTURE_465.jpg	c
756.493	7.555	1	learning	LS4	PICTURE_640.jpg	c
764.048	8.203	1	learning	LS4	PICTURE_465.jpg	i
772.251	9.171	1	learning	LS4	PICTURE_692.jpg	i
781.422	6.946	1	learning	LS4	PICTURE_379.jpg	c
788.368	10.331	1	learning	LS1	PICTURE_74.jpg	c
798.699	10.504	1	learning	LS1	PICTURE_67.jpg	i
809.203	10.675	1	learning	LS1	PICTURE_71.jpg	c
819.878	11.485	0	learning	LS1	PICTURE_74.jpg	i
831.363	9.579	1	learning	LS1	PICTURE_71.jpg	i
840.942	10.548	0	learning	LS1	PICTURE_68.jpg	i
851.490	12.961	0	learning	LS1	PICTURE_72.jpg	i
864.451	11.855	1	learning	LS1	PICTURE_68.jpg	c
876.306	10.432	1	learning	LS1	PICTURE_72.jpg	c
886.738	10.284	1	learning	LS1	PICTURE_67.jpg	c
897.022	9.691	1	learning	LS2	PICTURE_68.jpg	i
906.713	9.061	1	learning	LS2	PICTURE_74.jpg	i
915.774	9.393	1	learning	LS2	PICTURE_72.jpg	i
925.167	8.926	1	learning	LS2	PICTURE_71.jpg	c
934.093	10.056	1	learning	LS2	PICTURE_72.jpg	c
944.149	7.991	1	learning	LS2	PICTURE_68.jpg	c
952.140	7.681	1	learning	LS2	PICTURE_67.jpg	c
959.821	9.610	1	learning	LS2	PICTURE_71.jpg	i
969.431	9.621	1	learning	LS2	PICTURE_74.jpg	c
979.052	7.716	1	learning	LS2	PICTURE_67.jpg	i
986.768	8.241	1	learning	LS3	PICTURE_67.jpg	i
995.009	7.611	0	learning	LS3	PICTURE_71.jpg	c
1002.620	10.340	1	learning	LS3	PICTURE_74.jpg	c
1012.960	7.953	1	learning	LS3	PICTURE_71.jpg	i
1020.913	9.398	1	learning	LS3	PICTURE_72.jpg	i
1030.311	7.650	1	learning	LS3	PICTURE_68.jpg	c
1037.961	8.458	1	learning	LS3	PICTURE_72.jpg	c
1046.419	8.469	1	learning	LS3	PICTURE_68.jpg	i
1054.888	7.681	1	learning	LS3	PICTURE_67.jpg	c
1062.569	7.528	1	learning	LS3	PICTURE_74.jpg	i
1070.097	8.690	1	learning	LS4	PICTURE_67.jpg	i
1078.787	8.863	1	learning	LS4	PICTURE_74.jpg	c
1087.650	8.871	1	learning	LS4	PICTURE_72.jpg	i
1096.521	7.758	1	learning	LS4	PICTURE_71.jpg	c
1104.279	8.410	1	learning	LS4	PICTURE_68.jpg	i
1112.689	7.463	1	learning	LS4	PICTURE_74.jpg	i
1120.152	8.272	1	learning	LS4	PICTURE_72.jpg	c
1128.424	8.121	1	learning	LS4	PICTURE_67.jpg	c
1136.545	7.171	1	learning	LS4	PICTURE_71.jpg	i
1143.716	6.702	1	learning	LS4	PICTURE_68.jpg	c
1150.418	12.001	0	learning	LS1	PICTURE_42.jpg	i
1162.419	10.570	1	learning	LS1	PICTURE_224.jpg	c
1172.989	13.778	1	learning	LS1	PICTURE_414.jpg	c
1186.767	8.196	1	learning	LS1	PICTURE_224.jpg	i
1194.963	11.881	1	learning	LS1	PICTURE_42.jpg	c
1206.844	9.494	0	learning	LS1	PICTURE_566.jpg	i
1216.338	10.307	0	learning	LS1	PICTURE_203.jpg	i
1226.645	8.559	1	learning	LS1	PICTURE_566.jpg	c
1235.204	9.528	1	learning	LS1	PICTURE_414.jpg	i
1244.732	8.260	1	learning	LS1	PICTURE_203.jpg	c
1252.992	10.377	1	learning	LS2	PICTURE_414.jpg	c
1263.369	11.827	1	learning	LS2	PICTURE_42.jpg	i
1275.196	9.279	1	learning	LS2	PICTURE_224.jpg	c
1284.475	8.808	1	learning	LS2	PICTURE_203.jpg	i
1293.283	12.335	0	learning	LS2	PICTURE_224.jpg	i
1305.618	11.066	1	learning	LS2	PICTURE_414.jpg	i
1316.684	9.162	1	learning	LS2	PICTURE_566.jpg	i
1325.846	8.853	1	learning	LS2	PICTURE_203.jpg	c
1334.699	7.425	1	learning	LS2	PICTURE_566.jpg	c
1342.124	7.116	1	learning	LS2	PICTURE_42.jpg	c
1349.240	11.312	1	learning	LS3	PICTURE_224.jpg	c
1360.552	7.166	1	learning	LS3	PICTURE_203.jpg	c
1367.718	6.858	1	learning	LS3	PICTURE_42.jpg	c
1374.576	7.507	1	learning	LS3	PICTURE_566.jpg	c
1382.083	9.436	1	learning	LS3	PICTURE_203.jpg	i
1391.519	8.965	1	learning	LS3	PICTURE_566.jpg	i
1400.484	8.173	1	learning	LS3	PICTURE_414.jpg	i
1408.657	8.182	1	learning	LS3	PICTURE_42.jpg	i
1416.839	8.033	1	learning	LS3	PICTURE_224.jpg	i
1424.872	7.565	1	learning	LS3	PICTURE_414.jpg	c
1432.437	8.562	1	learning	LS4	PICTURE_224.jpg	c
1440.999	8.573	1	learning	LS4	PICTURE_566.jpg	c
1449.572	7.624	1	learning	LS4	PICTURE_224.jpg	i
1457.196	7.950	1	learning	LS4	PICTURE_566.jpg	i
1465.146	9.880	1	learning	LS4	PICTURE_203.jpg	c
1475.026	6.692	1	learning	LS4	PICTURE_414.jpg	c
1481.718	7.500	1	learning	LS4	PICTURE_203.jpg	i
1489.218	9.107	1	learning	LS4	PICTURE_42.jpg	i
1498.325	7.837	1	learning	LS4	PICTURE_414.jpg	i
1506.162	11.523	1	learning	LS4	PICTURE_42.jpg	c
1517.685	8.497	1	control	LS1	PICTURE_263.jpg	c
1526.182	9.470	1	control	LS1	PICTURE_116.jpg	i
1535.652	10.920	1	control	LS1	PICTURE_135.jpg	i
1546.572	9.333	1	control	LS1	PICTURE_540.jpg	i
1555.905	8.057	1	control	LS1	PICTURE_491.jpg	c
1563.962	8.544	1	control	LS1	PICTURE_263.jpg	i
1572.506	7.435	1	control	LS1	PICTURE_116.jpg	c
1579.941	9.205	1	control	LS1	PICTURE_540.jpg	c
1589.146	9.051	1	control	LS1	PICTURE_491.jpg	i
1598.197	8.262	1	control	LS1	PICTURE_135.jpg	c
1606.459	8.622	1	control	LS2	PICTURE_135.jpg	c
1615.081	6.874	1	control	LS2	PICTURE_491.jpg	c
1621.955	7.364	1	control	LS2	PICTURE_263.jpg	i
1629.319	5.775	1	control	LS2	PICTURE_540.jpg	c
1635.094	8.182	1	control	LS2	PICTURE_263.jpg	c
1643.276	6.433	1	control	LS2	PICTURE_116.jpg	c
1649.709	6.279	0	control	LS2	PICTURE_540.jpg	i
1655.988	8.686	1	control	LS2	PICTURE_135.jpg	i
1664.674	9.655	1	control	LS2	PICTURE_491.jpg	i
1674.329	9.347	1	control	LS2	PICTURE_116.jpg	i
1683.676	10.345	1	control	LS3	PICTURE_119.jpg	c
1694.021	9.715	1	control	LS3	PICTURE_234.jpg	i
1703.736	9.399	1	control	LS3	PICTURE_111.jpg	i
1713.135	8.448	1	control	LS3	PICTURE_621.jpg	i
1721.583	9.417	1	control	LS3	PICTURE_119.jpg	i
1731.000	8.628	1	control	LS3	PICTURE_151.jpg	i
1739.628	8.161	1	control	LS3	PICTURE_111.jpg	c
1747.789	7.694	1	control	LS3	PICTURE_151.jpg	c
1755.483	7.225	1	control	LS3	PICTURE_621.jpg	c
1762.708	8.833	1	control	LS3	PICTURE_234.jpg	c
1771.541	9.992	1	control	LS4	PICTURE_119.jpg	c
1781.533	9.042	1	control	LS4	PICTURE_621.jpg	c
1790.575	9.052	1	control	LS4	PICTURE_234.jpg	c
1799.627	18.012	0	control	LS4	PICTURE_621.jpg	i
1817.639	9.711	1	control	LS4	PICTURE_119.jpg	i
1827.350	11.157	1	control	LS4	PICTURE_151.jpg	i
1838.507	7.494	1	control	LS4	PICTURE_111.jpg	c
1846.001	7.987	1	control	LS4	PICTURE_234.jpg	i
1853.988	10.236	1	control	LS4	PICTURE_151.jpg	c
