onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	8.797	0	learning	LS1	PICTURE_15.jpg	i
8.797	9.821	1	learning	LS1	PICTURE_508.jpg	c
18.618	10.206	1	learning	LS1	PICTURE_95.jpg	c
28.824	8.359	1	learning	LS1	PICTURE_15.jpg	c
37.183	9.710	1	learning	LS1	PICTURE_95.jpg	i
46.893	11.062	1	learning	LS1	PICTURE_480.jpg	c
57.955	8.415	0	learning	LS1	PICTURE_508.jpg	i
66.370	7.527	0	learning	LS1	PICTURE_488.jpg	c
73.897	13.677	1	learning	LS1	PICTURE_480.jpg	i
87.574	13.435	1	learning	LS1	PICTURE_488.jpg	i
101.009	8.977	1	learning	LS2	PICTURE_480.jpg	i
109.986	7.937	1	learning	LS2	PICTURE_15.jpg	i
117.923	9.296	1	learning	LS2	PICTURE_95.jpg	c
127.219	9.367	1	learning	LS2	PICTURE_508.jpg	c
136.586	10.087	1	learning	LS2	PICTURE_488.jpg	i
146.673	8.727	1	learning	LS2	PICTURE_95.jpg	i
155.400	6.720	1	learning	LS2	PICTURE_15.jpg	c
162.120	11.276	1	learning	LS2	PICTURE_480.jpg	c
173.396	8.150	1	learning	LS2	PICTURE_488.jpg	c
181.546	7.729	1	learning	LS2	PICTURE_508.jpg	i
189.275	7.559	1	learning	LS3	PICTURE_480.jpg	c
196.834	6.978	1	learning	LS3	PICTURE_508.jpg	i
203.812	6.883	1	learning	LS3	PICTURE_15.jpg	c
210.695	6.469	1	learning	LS3	PICTURE_488.jpg	c
217.164	7.973	1	learning	LS3	PICTURE_480.jpg	i
225.137	6.766	1	learning	LS3	PICTURE_95.jpg	c
231.903	6.678	1	learning	LS3	PICTURE_15.jpg	i
238.581	7.071	1	learning	LS3	PICTURE_488.jpg	i
245.652	5.704	1	learning	LS3	PICTURE_95.jpg	i
251.356	7.376	1	learning	LS3	PICTURE_508.jpg	c
258.732	7.068	1	learning	LS4	PICTURE_508.jpg	c
265.800	6.508	1	learning	LS4	PICTURE_15.jpg	c
272.308	7.387	1	learning	LS4	PICTURE_480.jpg	c
279.695	8.266	1	learning	LS4	PICTURE_488.jpg	i
287.961	8.186	1	learning	LS4	PICTURE_508.jpg	i
296.147	7.465	1	learning	LS4	PICTURE_480.jpg	i
303.612	7.065	1	learning	LS4	PICTURE_15.jpg	i
310.677	7.784	1	learning	LS4	PICTURE_95.jpg	i
318.461	6.584	1	learning	LS4	PICTURE_488.jpg	c
325.045	6.184	1	learning	LS4	PICTURE_95.jpg	c
331.229	12.476	0	learning	LS1	PICTURE_462.jpg	i
343.705	14.136	0	learning	LS1	PICTURE_400.jpg	i
357.841	15.481	0	learning	LS1	PICTURE_21.jpg	i
373.322	17.146	1	learning	LS1	PICTURE_405.jpg	c
390.468	7.621	1	learning	LS1	PICTURE_21.jpg	c
398.089	8.492	0	learning	LS1	PICTURE_400.jpg	c
406.581	8.725	0	learning	LS1	PICTURE_402.jpg	c
415.306	9.757	1	learning	LS1	PICTURE_405.jpg	i
425.063	13.508	1	learning	LS1	PICTURE_402.jpg	i
438.571	10.221	1	learning	LS1	PICTURE_462.jpg	c
448.792	7.193	1	learning	LS2	PICTURE_462.jpg	c
455.985	6.945	1	learning	LS2	PICTURE_405.jpg	c
462.930	8.143	1	learning	LS2	PICTURE_400.jpg	c
471.073	5.496	0	learning	LS2	PICTURE_402.jpg	i
476.569	8.134	1	learning	LS2	PICTURE_405.jpg	i
484.703	8.053	1	learning	LS2	PICTURE_21.jpg	i
492.756	7.805	1	learning	LS2	PICTURE_400.jpg	i
500.561	7.404	1	learning	LS2	PICTURE_21.jpg	c
507.965	8.123	1	learning	LS2	PICTURE_462.jpg	i
516.088	7.230	1	learning	LS2	PICTURE_402.jpg	c
523.318	8.661	1	learning	LS3	PICTURE_400.jpg	i
531.979	7.282	1	learning	LS3	PICTURE_462.jpg	c
539.261	7.500	1	learning	LS3	PICTURE_405.jpg	i
546.761	7.405	1	learning	LS3	PICTURE_462.jpg	i
554.166	6.832	1	learning	LS3	PICTURE_21.jpg	c
560.998	12.814	1	learning	LS3	PICTURE_402.jpg	i
573.812	8.728	1	learning	LS3	PICTURE_405.jpg	c
582.540	6.882	1	learning	LS3	PICTURE_402.jpg	c
589.422	7.274	1	learning	LS3	PICTURE_21.jpg	i
596.696	7.347	1	learning	LS3	PICTURE_400.jpg	c
604.043	8.159	0	learning	LS4	PICTURE_462.jpg	c
612.202	9.190	1	learning	LS4	PICTURE_400.jpg	c
621.392	7.190	1	learning	LS4	PICTURE_462.jpg	i
628.582	6.949	1	learning	LS4	PICTURE_405.jpg	c
635.531	9.260	1	learning	LS4	PICTURE_400.jpg	i
644.791	n/a	n/a	learning	LS4	PICTURE_402.jpg	c
669.791	8.138	1	learning	LS4	PICTURE_21.jpg	i
677.929	9.337	1	learning	LS4	PICTURE_405.jpg	i
687.266	6.851	1	learning	LS4	PICTURE_21.jpg	c
694.117	7.570	1	learning	LS4	PICTURE_402.jpg	i
701.687	11.313	0	learning	LS1	PICTURE_599.jpg	i
713.000	8.646	1	learning	LS1	PICTURE_741.jpg	c
721.646	11.269	0	learning	LS1	PICTURE_43.jpg	i
732.915	9.735	1	learning	LS1	PICTURE_247.jpg	c
742.650	8.211	0	learning	LS1	PICTURE_610.jpg	i
750.861	13.718	0	learning	LS1	PICTURE_741.jpg	i
764.579	9.311	1	learning	LS1	PICTURE_247.jpg	i
773.890	9.223	1	learning	LS1	PICTURE_610.jpg	c
783.113	9.296	1	learning	LS1	PICTURE_599.jpg	c
792.409	7.609	1	learning	LS1	PICTURE_43.jpg	c
800.018	7.942	1	learning	LS2	PICTURE_610.jpg	i
807.960	6.902	1	learning	LS2	PICTURE_599.jpg	c
814.862	6.654	1	learning	LS2	PICTURE_247.jpg	c
821.516	8.491	1	learning	LS2	PICTURE_741.jpg	i
830.007	7.451	1	learning	LS2	PICTURE_247.jpg	i
837.458	7.690	1	learning	LS2	PICTURE_610.jpg	c
845.148	11.128	1	learning	LS2	PICTURE_599.jpg	i
856.276	8.328	1	learning	LS2	PICTURE_43.jpg	i
864.604	6.969	1	learning	LS2	PICTURE_741.jpg	c
871.573	6.568	1	learning	LS2	PICTURE_43.jpg	c
878.141	7.698	1	learning	LS3	PICTURE_741.jpg	c
885.839	7.437	1	learning	LS3	PICTURE_599.jpg	i
893.276	5.897	1	learning	LS3	PICTURE_247.jpg	c
899.173	7.237	1	learning	LS3	PICTURE_599.jpg	c
906.410	11.455	1	learning	LS3	PICTURE_43.jpg	i
917.865	7.521	1	learning	LS3	PICTURE_610.jpg	i
925.386	7.268	1	learning	LS3	PICTURE_741.jpg	i
932.654	7.493	1	learning	LS3	PICTURE_43.jpg	c
940.147	6.446	1	learning	LS3	PICTURE_247.jpg	i
946.593	6.999	1	learning	LS3	PICTURE_610.jpg	c
953.592	8.610	1	learning	LS4	PICTURE_43.jpg	i
962.202	6.923	1	learning	LS4	PICTURE_247.jpg	i
969.125	6.996	1	learning	LS4	PICTURE_741.jpg	c
976.121	6.908	1	learning	LS4	PICTURE_610.jpg	c
983.029	9.228	1	learning	LS4	PICTURE_247.jpg	c
992.257	8.347	1	learning	LS4	PICTURE_599.jpg	c
1000.604	7.953	1	learning	LS4	PICTURE_741.jpg	i
1008.557	7.705	1	learning	LS4	PICTURE_610.jpg	i
1016.262	6.817	1	learning	LS4	PICTURE_43.jpg	c
1023.079	6.416	1	learning	LS4	PICTURE_599.jpg	i
1029.495	11.602	1	control	LS1	PICTURE_286.jpg	i
