onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	8.797	8797.0	learning	LS1	PICTURE_15.jpg	i	n/a
8.797	9.821	9821.0	learning	LS1	PICTURE_508.jpg	c	n/a
18.618	10.206	10206.0	learning	LS1	PICTURE_95.jpg	c	n/a
28.824	8.359	8359.0	learning	LS1	PICTURE_15.jpg	c	n/a
37.183	9.710	9710.0	learning	LS1	PICTURE_95.jpg	i	n/a
46.893	11.062	11062.0	learning	LS1	PICTURE_480.jpg	c	n/a
57.955	8.415	8415.0	learning	LS1	PICTURE_508.jpg	i	n/a
66.370	7.527	7527.0	learning	LS1	PICTURE_488.jpg	c	n/a
73.897	13.677	13677.0	learning	LS1	PICTURE_480.jpg	i	n/a
87.574	13.435	13435.0	learning	LS1	PICTURE_488.jpg	i	n/a
101.009	8.977	8977.0	learning	LS2	PICTURE_480.jpg	i	n/a
109.986	7.937	7937.0	learning	LS2	PICTURE_15.jpg	i	n/a
117.923	9.296	9296.0	learning	LS2	PICTURE_95.jpg	c	n/a
127.219	9.367	9367.0	learning	LS2	PICTURE_508.jpg	c	n/a
136.586	10.087	10087.0	learning	LS2	PICTURE_488.jpg	i	n/a
146.673	8.727	8727.0	learning	LS2	PICTURE_95.jpg	i	n/a
155.400	6.720	6720.0	learning	LS2	PICTURE_15.jpg	c	n/a
162.120	11.276	11276.0	learning	LS2	PICTURE_480.jpg	c	n/a
173.396	8.150	8150.0	learning	LS2	PICTURE_488.jpg	c	n/a
181.546	7.729	7729.0	learning	LS2	PICTURE_508.jpg	i	n/a
189.275	7.559	7559.0	learning	LS3	PICTURE_480.jpg	c	n/a
196.834	6.978	6978.0	learning	LS3	PICTURE_508.jpg	i	n/a
203.812	6.883	6883.0	learning	LS3	PICTURE_15.jpg	c	n/a
210.695	6.469	6469.0	learning	LS3	PICTURE_488.jpg	c	n/a
217.164	7.973	7973.0	learning	LS3	PICTURE_480.jpg	i	n/a
225.137	6.766	6766.0	learning	LS3	PICTURE_95.jpg	c	n/a
231.903	6.678	6678.0	learning	LS3	PICTURE_15.jpg	i	n/a
238.581	7.071	7071.0	learning	LS3	PICTURE_488.jpg	i	n/a
245.652	5.704	5704.0	learning	LS3	PICTURE_95.jpg	i	n/a
251.356	7.376	7376.0	learning	LS3	PICTURE_508.jpg	c	n/a
258.732	7.068	7068.0	learning	LS4	PICTURE_508.jpg	c	n/a
265.800	6.508	6508.0	learning	LS4	PICTURE_15.jpg	c	n/a
272.308	7.387	7387.0	learning	LS4	PICTURE_480.jpg	c	n/a
279.695	8.266	8266.0	learning	LS4	PICTURE_488.jpg	i	n/a
287.961	8.186	8186.0	learning	LS4	PICTURE_508.jpg	i	n/a
296.147	7.465	7465.0	learning	LS4	PICTURE_480.jpg	i	n/a
303.612	7.065	7065.0	learning	LS4	PICTURE_15.jpg	i	n/a
310.677	7.784	7784.0	learning	LS4	PICTURE_95.jpg	i	n/a
318.461	6.584	6584.0	learning	LS4	PICTURE_488.jpg	c	n/a
325.045	6.184	6184.0	learning	LS4	PICTURE_95.jpg	c	n/a
331.229	12.476	12476.0	learning	LS1	PICTURE_462.jpg	i	n/a
343.705	14.136	14136.0	learning	LS1	PICTURE_400.jpg	i	n/a
357.841	15.481	15481.0	learning	LS1	PICTURE_21.jpg	i	n/a
373.322	17.146	17146.0	learning	LS1	PICTURE_405.jpg	c	n/a
390.468	7.621	7621.0	learning	LS1	PICTURE_21.jpg	c	n/a
398.089	8.492	8492.0	learning	LS1	PICTURE_400.jpg	c	n/a
406.581	8.725	8725.0	learning	LS1	PICTURE_402.jpg	c	n/a
415.306	9.757	9757.0	learning	LS1	PICTURE_405.jpg	i	n/a
425.063	13.508	13508.0	learning	LS1	PICTURE_402.jpg	i	n/a
438.571	10.221	10221.0	learning	LS1	PICTURE_462.jpg	c	n/a
448.792	7.193	7193.0	learning	LS2	PICTURE_462.jpg	c	n/a
455.985	6.945	6945.0	learning	LS2	PICTURE_405.jpg	c	n/a
462.930	8.143	8143.0	learning	LS2	PICTURE_400.jpg	c	n/a
471.073	5.496	5496.0	learning	LS2	PICTURE_402.jpg	i	n/a
476.569	8.134	8134.0	learning	LS2	PICTURE_405.jpg	i	n/a
484.703	8.053	8053.0	learning	LS2	PICTURE_21.jpg	i	n/a
492.756	7.805	7805.0	learning	LS2	PICTURE_400.jpg	i	n/a
500.561	7.404	7404.0	learning	LS2	PICTURE_21.jpg	c	n/a
507.965	8.123	8123.0	learning	LS2	PICTURE_462.jpg	i	n/a
516.088	7.230	7230.0	learning	LS2	PICTURE_402.jpg	c	n/a
523.318	8.661	8661.0	learning	LS3	PICTURE_400.jpg	i	n/a
531.979	7.282	7282.0	learning	LS3	PICTURE_462.jpg	c	n/a
539.261	7.500	7500.0	learning	LS3	PICTURE_405.jpg	i	n/a
546.761	7.405	7405.0	learning	LS3	PICTURE_462.jpg	i	n/a
554.166	6.832	6832.0	learning	LS3	PICTURE_21.jpg	c	n/a
560.998	12.814	12814.0	learning	LS3	PICTURE_402.jpg	i	n/a
573.812	8.728	8728.0	learning	LS3	PICTURE_405.jpg	c	n/a
582.540	6.882	6882.0	learning	LS3	PICTURE_402.jpg	c	n/a
589.422	7.274	7274.0	learning	LS3	PICTURE_21.jpg	i	n/a
596.696	7.347	7347.0	learning	LS3	PICTURE_400.jpg	c	n/a
604.043	8.159	8159.0	learning	LS4	PICTURE_462.jpg	c	n/a
612.202	9.190	9190.0	learning	LS4	PICTURE_400.jpg	c	n/a
621.392	7.190	7190.0	learning	LS4	PICTURE_462.jpg	i	n/a
628.582	6.949	6949.0	learning	LS4	PICTURE_405.jpg	c	n/a
635.531	9.260	9260.0	learning	LS4	PICTURE_400.jpg	i	n/a
644.791	n/a	n/a	learning	LS4	PICTURE_402.jpg	c	n/a
669.791	8.138	8138.0	learning	LS4	PICTURE_21.jpg	i	n/a
677.929	9.337	9337.0	learning	LS4	PICTURE_405.jpg	i	n/a
687.266	6.851	6851.0	learning	LS4	PICTURE_21.jpg	c	n/a
694.117	7.570	7570.0	learning	LS4	PICTURE_402.jpg	i	n/a
701.687	11.313	11313.0	learning	LS1	PICTURE_599.jpg	i	n/a
713.000	8.646	8646.0	learning	LS1	PICTURE_741.jpg	c	n/a
721.646	11.269	11269.0	learning	LS1	PICTURE_43.jpg	i	n/a
732.915	9.735	9735.0	learning	LS1	PICTURE_247.jpg	c	n/a
742.650	8.211	8211.0	learning	LS1	PICTURE_610.jpg	i	n/a
750.861	13.718	13718.0	learning	LS1	PICTURE_741.jpg	i	n/a
764.579	9.311	9311.0	learning	LS1	PICTURE_247.jpg	i	n/a
773.890	9.223	9223.0	learning	LS1	PICTURE_610.jpg	c	n/a
783.113	9.296	9296.0	learning	LS1	PICTURE_599.jpg	c	n/a
792.409	7.609	7609.0	learning	LS1	PICTURE_43.jpg	c	n/a
800.018	7.942	7942.0	learning	LS2	PICTURE_610.jpg	i	n/a
807.960	6.902	6902.0	learning	LS2	PICTURE_599.jpg	c	n/a
814.862	6.654	6654.0	learning	LS2	PICTURE_247.jpg	c	n/a
821.516	8.491	8491.0	learning	LS2	PICTURE_741.jpg	i	n/a
830.007	7.451	7451.0	learning	LS2	PICTURE_247.jpg	i	n/a
837.458	7.690	7690.0	learning	LS2	PICTURE_610.jpg	c	n/a
845.148	11.128	11128.0	learning	LS2	PICTURE_599.jpg	i	n/a
856.276	8.328	8328.0	learning	LS2	PICTURE_43.jpg	i	n/a
864.604	6.969	6969.0	learning	LS2	PICTURE_741.jpg	c	n/a
871.573	6.568	6568.0	learning	LS2	PICTURE_43.jpg	c	n/a
878.141	7.698	7698.0	learning	LS3	PICTURE_741.jpg	c	n/a
885.839	7.437	7437.0	learning	LS3	PICTURE_599.jpg	i	n/a
893.276	5.897	5897.0	learning	LS3	PICTURE_247.jpg	c	n/a
899.173	7.237	7237.0	learning	LS3	PICTURE_599.jpg	c	n/a
906.410	11.455	11455.0	learning	LS3	PICTURE_43.jpg	i	n/a
917.865	7.521	7521.0	learning	LS3	PICTURE_610.jpg	i	n/a
925.386	7.268	7268.0	learning	LS3	PICTURE_741.jpg	i	n/a
932.654	7.493	7493.0	learning	LS3	PICTURE_43.jpg	c	n/a
940.147	6.446	6446.0	learning	LS3	PICTURE_247.jpg	i	n/a
946.593	6.999	6999.0	learning	LS3	PICTURE_610.jpg	c	n/a
953.592	8.610	8610.0	learning	LS4	PICTURE_43.jpg	i	n/a
962.202	6.923	6923.0	learning	LS4	PICTURE_247.jpg	i	n/a
969.125	6.996	6996.0	learning	LS4	PICTURE_741.jpg	c	n/a
976.121	6.908	6908.0	learning	LS4	PICTURE_610.jpg	c	n/a
983.029	9.228	9228.0	learning	LS4	PICTURE_247.jpg	c	n/a
992.257	8.347	8347.0	learning	LS4	PICTURE_599.jpg	c	n/a
1000.604	7.953	7953.0	learning	LS4	PICTURE_741.jpg	i	n/a
1008.557	7.705	7705.0	learning	LS4	PICTURE_610.jpg	i	n/a
1016.262	6.817	6817.0	learning	LS4	PICTURE_43.jpg	c	n/a
1023.079	6.416	6416.0	learning	LS4	PICTURE_599.jpg	i	n/a
1029.495	11.602	11602.0	control	LS1	PICTURE_286.jpg	i	n/a
1041.097	7.663	7663.0	control	LS1	PICTURE_430.jpg	i	n/a
1048.760	8.683	8683.0	control	LS1	PICTURE_292.jpg	i	n/a
1057.443	7.469	7469.0	control	LS1	PICTURE_2.jpg	i	n/a
1064.912	9.294	9294.0	control	LS1	PICTURE_430.jpg	c	n/a
1074.206	5.521	5521.0	control	LS1	PICTURE_2.jpg	c	n/a
1079.727	8.953	8953.0	control	LS1	PICTURE_718.jpg	i	n/a
1088.680	6.947	6947.0	control	LS1	PICTURE_292.jpg	c	n/a
1095.627	7.659	7659.0	control	LS1	PICTURE_286.jpg	c	n/a
1103.286	8.050	8050.0	control	LS1	PICTURE_718.jpg	c	n/a
1111.336	8.862	8862.0	control	LS2	PICTURE_292.jpg	c	n/a
1120.198	7.016	7016.0	control	LS2	PICTURE_286.jpg	c	n/a
1127.214	7.408	7408.0	control	LS2	PICTURE_430.jpg	i	n/a
1134.622	6.688	6688.0	control	LS2	PICTURE_2.jpg	c	n/a
1141.310	6.288	6288.0	control	LS2	PICTURE_718.jpg	c	n/a
1147.598	7.320	7320.0	control	LS2	PICTURE_292.jpg	i	n/a
1154.918	8.199	8199.0	control	LS2	PICTURE_286.jpg	i	n/a
1163.117	7.958	7958.0	control	LS2	PICTURE_430.jpg	c	n/a
1171.075	7.877	7877.0	control	LS2	PICTURE_2.jpg	i	n/a
1178.952	7.470	7470.0	control	LS2	PICTURE_718.jpg	i	n/a
1186.422	8.130	8130.0	control	LS3	PICTURE_134.jpg	c	n/a
1194.552	7.222	7222.0	control	LS3	PICTURE_98.jpg	i	n/a
1201.774	9.520	9520.0	control	LS3	PICTURE_733.jpg	i	n/a
1211.294	7.021	7021.0	control	LS3	PICTURE_731.jpg	c	n/a
1218.315	6.921	6921.0	control	LS3	PICTURE_733.jpg	c	n/a
1225.236	6.820	6820.0	control	LS3	PICTURE_645.jpg	i	n/a
1232.056	6.887	6887.0	control	LS3	PICTURE_98.jpg	c	n/a
1238.943	7.113	7113.0	control	LS3	PICTURE_645.jpg	c	n/a
1246.056	7.666	7666.0	control	LS3	PICTURE_731.jpg	i	n/a
1253.722	9.179	9179.0	control	LS3	PICTURE_134.jpg	i	n/a
1262.901	7.912	7912.0	control	LS4	PICTURE_134.jpg	i	n/a
1270.813	6.545	6545.0	control	LS4	PICTURE_98.jpg	c	n/a
1277.358	6.938	6938.0	control	LS4	PICTURE_731.jpg	c	n/a
1284.296	6.532	6532.0	control	LS4	PICTURE_134.jpg	c	n/a
1290.828	10.123	10123.0	control	LS4	PICTURE_645.jpg	c	n/a
1300.951	7.163	7163.0	control	LS4	PICTURE_731.jpg	i	n/a
1308.114	7.883	7883.0	control	LS4	PICTURE_645.jpg	i	n/a
1315.997	8.755	8755.0	control	LS4	PICTURE_733.jpg	i	n/a
1324.752	7.554	7554.0	control	LS4	PICTURE_98.jpg	i	n/a
1332.306	7.473	7473.0	control	LS4	PICTURE_733.jpg	c	n/a
1339.779	11.068	11068.0	learning	LS1	PICTURE_53.jpg	c	n/a
1350.847	8.242	8242.0	learning	LS1	PICTURE_703.jpg	c	n/a
1359.089	9.421	9421.0	learning	LS1	PICTURE_220.jpg	c	n/a
