trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.623370	0	0	0	0	0	0	1	1	0	0.256242	1	stopped_early	0	0.623370	1
2	go	1	go_only	1	1	1	0.740228	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.740228	1
3	go	1	go_only	1	1	1	0.577950	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577950	1
4	go	1	go_only	1	1	1	0.576774	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.576774	1
5	go	1	go_only	1	1	1	0.526009	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526009	1
6	go	1	go_only	1	1	1	0.643598	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643598	1
7	go	1	go_only	1	1	1	0.695534	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.695534	1
8	go	1	go_only	1	1	1	0.508044	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.508044	1
9	go	1	go_only	1	1	1	0.592319	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592319	1
10	go	1	go_only	1	1	1	0.459336	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459336	1
11	go	1	go_only	1	1	1	0.410376	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.410376	1
12	go	1	go_only	1	1	1	0.477552	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477552	1
13	go	1	go_only	1	1	1	0.445553	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.445553	1
14	go	1	go_only	1	1	1	0.444461	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444461	1
15	go	1	go_only	1	1	1	0.526642	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526642	1
16	go	1	go_only	1	1	1	0.460865	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460865	1
17	go	1	go_only	1	1	1	0.442123	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.442123	1
18	go	1	go_only	1	1	1	0.494983	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494983	1
19	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.360143	1	stopped_early	0	0.360143	1
20	go	2	go_nogo_prac	1	1	1	0.395476	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.395476	1
21	go	2	go_nogo_prac	1	1	1	0.461052	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461052	1
22	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.376293	1	stopped_early	0	0.376293	1
23	go	2	go_nogo_prac	1	1	1	0.595294	0	0	0	0	0	0	1	1	0	n/a	0	too_short_after_peak	0	0.595294	1
24	go	2	go_nogo_prac	1	1	1	0.427098	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.427098	1
25	nogo	2	go_nogo_prac	1	1	1	0.392910	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
26	go	2	go_nogo_prac	1	1	1	0.558934	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.558934	1
27	go	2	go_nogo_prac	1	1	1	0.543248	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543248	1
28	go	2	go_nogo_prac	1	1	1	0.611488	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.611488	1
29	go	2	go_nogo_prac	1	1	1	0.577698	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577698	1
30	go	2	go_nogo_prac	1	1	1	0.626909	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626909	1
31	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.360683	1	stopped_early	0	0.360683	1
32	go	2	go_nogo_prac	1	1	1	0.461300	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461300	1
33	go	2	go_nogo_prac	1	1	1	0.561493	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561493	1
34	go	2	go_nogo_prac	1	1	1	0.594274	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594274	1
35	go	2	go_nogo_prac	1	1	1	0.495249	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495249	1
36	go	2	go_nogo_prac	1	1	1	0.477654	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477654	1
37	go	3	go_only	0	1	1	0.460745	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460745	1
38	go	3	go_only	0	1	1	0.461739	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461739	1
39	go	3	go_only	0	1	1	0.495356	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495356	1
40	go	3	go_only	0	1	1	0.462130	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.462130	1
41	go	3	go_only	0	1	1	0.477849	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477849	1
42	go	3	go_only	0	1	1	0.528486	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528486	1
43	go	3	go_only	0	1	1	0.578445	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578445	1
44	go	3	go_only	0	1	1	0.512132	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.512132	1
45	go	3	go_only	0	1	1	0.544703	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544703	1
46	go	3	go_only	0	1	1	0.511018	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511018	1
47	go	3	go_only	0	1	1	0.592397	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592397	1
48	go	3	go_only	0	1	1	0.408759	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.408759	1
49	go	3	go_only	0	1	1	0.495075	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495075	1
50	go	3	go_only	0	1	1	0.477627	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477627	1
51	go	3	go_only	0	1	1	0.560647	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560647	1
52	go	3	go_only	0	1	1	0.560883	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560883	1
53	go	3	go_only	0	1	1	0.543022	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543022	1
54	go	3	go_only	0	1	1	0.528733	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528733	1
55	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.527425	1	stopped_early	0	0.527425	1
56	go	4	go_nogo	0	1	1	0.545251	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545251	1
57	go	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
58	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.360829	1	stopped_early	0	0.360829	1
59	go	4	go_nogo	0	1	1	0.595070	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.595070	1
60	go	4	go_nogo	0	1	1	0.526324	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526324	1
61	go	4	go_nogo	0	1	1	0.592679	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592679	1
62	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.477291	1	stopped_early	0	0.477291	1
63	go	4	go_nogo	0	1	1	0.460824	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460824	1
64	go	4	go_nogo	0	1	1	0.525357	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525357	1
65	go	4	go_nogo	0	1	1	0.628166	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628166	1
66	go	4	go_nogo	0	1	1	0.559552	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559552	1
67	go	4	go_nogo	0	1	1	0.494397	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494397	1
68	go	4	go_nogo	0	1	1	0.529196	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.529196	1
69	nogo	4	go_nogo	0	0	0	n/a	0	0	0	0	0	0	0	0	0	0.495403	1	stopped_early	0	0.495403	1
70	go	4	go_nogo	0	1	1	0.459035	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459035	1
71	go	4	go_nogo	0	1	1	0.578704	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578704	1
72	go	4	go_nogo	0	1	1	0.577732	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577732	1
73	go	4	go_nogo	0	1	1	0.545542	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545542	1
74	go	4	go_nogo	0	1	1	0.628324	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628324	1
75	go	4	go_nogo	0	1	1	0.575552	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.575552	1
