onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	5.417	correct	navigation	Trial1	navigation/STIM_000.jpg
7.925	3.077	correct	navigation	Trial1	navigation/STIM_000.jpg
14.343	5.024	correct	navigation	Trial1	navigation/STIM_000.jpg
22.295	3.849	correct	navigation	Trial1	navigation/STIM_000.jpg
27.704	1.825	correct	navigation	Trial1	navigation/STIM_000.jpg
32.495	2.788	correct	navigation	Trial1	navigation/STIM_000.jpg
37.63	4.96	correct	navigation	Trial1	navigation/STIM_001.jpg
44.359	3.221	correct	navigation	Trial1	navigation/STIM_001.jpg
50.936	2.767	incorrect	navigation	Trial1	navigation/STIM_001.jpg
56.317	3.959	correct	navigation	Trial1	navigation/STIM_001.jpg
63.265	2.228	correct	navigation	Trial1	navigation/STIM_001.jpg
68.767	1.988	correct	navigation	Trial1	navigation/STIM_001.jpg
72.933	5.661	incorrect	navigation	Trial1	navigation/STIM_002.jpg
80.271	4.501	correct	navigation	Trial1	navigation/STIM_002.jpg
86.538	2.249	correct	navigation	Trial1	navigation/STIM_002.jpg
91.066	2.903	correct	navigation	Trial1	navigation/STIM_002.jpg
96.521	3.062	correct	navigation	Trial1	navigation/STIM_002.jpg
103.067	4.197	incorrect	navigation	Trial1	navigation/STIM_002.jpg
110.045	2.848	incorrect	navigation	Trial1	navigation/STIM_003.jpg
115.154	4.047	correct	navigation	Trial1	navigation/STIM_003.jpg
121.012	3.538	correct	navigation	Trial1	navigation/STIM_003.jpg
126.326	2.203	correct	navigation	Trial1	navigation/STIM_003.jpg
131.107	4.534	incorrect	navigation	Trial1	navigation/STIM_003.jpg
138.312	3.474	correct	navigation	Trial1	navigation/STIM_003.jpg
144.299	5.135	incorrect	navigation	Trial1	navigation/STIM_004.jpg
150.918	3.238	correct	navigation	Trial1	navigation/STIM_004.jpg
155.99	3.401	correct	navigation	Trial1	navigation/STIM_004.jpg
162.259	2.549	correct	navigation	Trial1	navigation/STIM_004.jpg
168.398	4.35	correct	navigation	Trial1	navigation/STIM_004.jpg
176.147	2.892	correct	navigation	Trial1	navigation/STIM_004.jpg
182.138	5.236	correct	navigation	Trial1	navigation/STIM_005.jpg
188.986	4.85	correct	navigation	Trial1	navigation/STIM_005.jpg
195.414	2.284	correct	navigation	Trial1	navigation/STIM_005.jpg
200.157	4.233	correct	navigation	Trial1	navigation/STIM_005.jpg
207.85	2.364	correct	navigation	Trial1	navigation/STIM_005.jpg
212.192	3.884	correct	navigation	Trial1	navigation/STIM_005.jpg
219.41	3.716	correct	navigation	Trial1	navigation/STIM_006.jpg
226.641	4.461	correct	navigation	Trial1	navigation/STIM_006.jpg
232.884	2.288	correct	navigation	Trial1	navigation/STIM_006.jpg
236.908	2.05	incorrect	navigation	Trial1	navigation/STIM_006.jpg
241.691	4.528	correct	navigation	Trial1	navigation/STIM_006.jpg
249.539	3.951	correct	navigation	Trial1	navigation/STIM_006.jpg
255.539	5.38	correct	navigation	Trial1	navigation/STIM_007.jpg
262.646	2.99	correct	navigation	Trial1	navigation/STIM_007.jpg
267.584	4.826	correct	navigation	Trial1	navigation/STIM_007.jpg
274.299	2.699	correct	navigation	Trial1	navigation/STIM_007.jpg
280.331	4.003	correct	navigation	Trial1	navigation/STIM_007.jpg
286.184	2.415	correct	navigation	Trial1	navigation/STIM_007.jpg
291.475	4.391	correct	navigation	Trial1	navigation/STIM_008.jpg
297.695	3.118	incorrect	navigation	Trial1	navigation/STIM_008.jpg
302.891	2.648	incorrect	navigation	Trial1	navigation/STIM_008.jpg
308.946	2.848	correct	navigation	Trial1	navigation/STIM_008.jpg
313.512	3.105	correct	navigation	Trial1	navigation/STIM_008.jpg
319.141	1.805	correct	navigation	Trial1	navigation/STIM_008.jpg
324.11	3.46	incorrect	navigation	Trial1	navigation/STIM_009.jpg
330.451	3.526	incorrect	navigation	Trial1	navigation/STIM_009.jpg
336.691	4.38	incorrect	navigation	Trial1	navigation/STIM_009.jpg
343.308	4.217	correct	navigation	Trial1	navigation/STIM_009.jpg
349.458	2.891	incorrect	navigation	Trial1	navigation/STIM_009.jpg
354.331	2.454	correct	navigation	Trial1	navigation/STIM_009.jpg
360.215	5.106	correct	navigation	Trial1	navigation/STIM_010.jpg
368.405	3.12	incorrect	navigation	Trial1	navigation/STIM_010.jpg
374.758	3.249	correct	navigation	Trial1	navigation/STIM_010.jpg
380.146	3.512	correct	navigation	Trial1	navigation/STIM_010.jpg
386.302	3.854	correct	navigation	Trial1	navigation/STIM_010.jpg
392.183	1.874	incorrect	navigation	Trial1	navigation/STIM_010.jpg
396.242	5.35	incorrect	navigation	Trial1	navigation/STIM_011.jpg
403.141	3.373	correct	navigation	Trial1	navigation/STIM_011.jpg
408.946	4.023	incorrect	navigation	Trial1	navigation/STIM_011.jpg
415.865	2.92	correct	navigation	Trial1	navigation/STIM_011.jpg
421.164	3.646	correct	navigation	Trial1	navigation/STIM_011.jpg
427.319	2.411	correct	navigation	Trial1	navigation/STIM_011.jpg
431.861	1.32	correct	pointing	Trial1	pointing/STIM_000.jpg
436.198	1.493	correct	pointing	Trial1	pointing/STIM_000.jpg
439.745	0.935	correct	pointing	Trial1	pointing/STIM_000.jpg
