trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.891302	0	0	0	0	0	0	1	1	0	0.674219	1	stopped_early	0	0.891302	1
2	go	1	go_only	1	1	1	0.590571	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.590571	1
3	go	1	go_only	1	1	1	0.708454	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.708454	1
4	go	1	go_only	1	1	1	0.524336	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.524336	1
5	go	1	go_only	1	1	1	0.628414	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628414	1
6	go	1	go_only	1	1	1	0.359433	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.359433	1
7	go	1	go_only	1	1	1	0.559819	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559819	1
8	go	1	go_only	1	1	1	0.543494	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543494	1
9	go	1	go_only	1	1	1	0.409528	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.409528	1
10	go	1	go_only	1	1	1	0.426538	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426538	1
11	go	1	go_only	1	1	1	0.424001	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.424001	1
12	go	1	go_only	1	1	1	0.543337	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543337	1
13	go	1	go_only	1	1	1	0.458723	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.458723	1
14	go	1	go_only	1	1	1	0.492108	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492108	1
15	go	1	go_only	1	1	1	0.476838	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.476838	1
16	go	1	go_only	1	2	0	0.575895	0	0	0	0	0	0	1	1	0	0.608790	1	stopped_early	0	n/a	0
17	go	1	go_only	1	1	1	0.593142	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593142	1
18	go	1	go_only	1	1	1	0.544716	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544716	1
19	nogo	2	go_nogo_prac	1	1	0	0.876389	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_timeout	0	n/a	0
20	go	2	go_nogo_prac	1	1	1	0.593394	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593394	1
21	go	2	go_nogo_prac	1	1	1	0.493047	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493047	1
22	go	2	go_nogo_prac	1	1	1	0.393605	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.393605	1
23	go	2	go_nogo_prac	1	1	1	0.425133	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.425133	1
24	go	2	go_nogo_prac	1	1	1	0.542202	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.542202	1
25	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.292150	1	stopped_near_deadline	0	0.292150	1
26	go	2	go_nogo_prac	1	1	1	0.545145	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545145	1
27	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.245766	1	stopped_early	0	0.245766	1
28	go	2	go_nogo_prac	1	1	1	0.491739	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.491739	1
29	go	2	go_nogo_prac	1	1	1	0.410831	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.410831	1
30	go	2	go_nogo_prac	1	1	1	0.493762	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493762	1
31	go	2	go_nogo_prac	1	1	1	0.491810	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.491810	1
32	go	2	go_nogo_prac	1	1	1	0.443441	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443441	1
33	go	2	go_nogo_prac	1	1	1	0.360960	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.360960	1
34	go	2	go_nogo_prac	1	1	1	0.542084	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.542084	1
35	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.608805	1	stopped_early	0	0.608805	1
36	go	2	go_nogo_prac	1	1	1	0.508466	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.508466	1
37	go	3	go_only	0	1	1	0.460879	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460879	1
38	go	3	go_only	0	1	1	0.358928	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.358928	1
39	go	3	go_only	0	1	1	0.545039	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.545039	1
40	go	3	go_only	0	1	1	0.360243	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.360243	1
41	go	3	go_only	0	1	1	0.480223	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.480223	1
42	go	3	go_only	0	1	1	0.491756	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.491756	1
43	go	3	go_only	0	1	1	0.558243	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.558243	1
44	go	3	go_only	0	1	1	0.510400	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510400	1
45	go	3	go_only	0	2	0	0.311298	0	0	0	0	0	0	1	1	0	0.244536	1	stopped_early	0	n/a	0
46	go	3	go_only	0	1	1	0.477100	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.477100	1
47	go	3	go_only	0	1	1	0.511027	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511027	1
48	go	3	go_only	0	1	1	0.425996	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.425996	1
49	go	3	go_only	0	1	1	0.344126	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.344126	1
50	go	3	go_only	0	1	1	0.359997	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.359997	1
51	go	3	go_only	0	1	1	0.492650	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492650	1
52	go	3	go_only	0	1	1	0.559246	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559246	1
53	go	3	go_only	0	1	1	0.510461	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510461	1
54	go	3	go_only	0	1	1	0.310652	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.310652	1
55	go	4	go_nogo	0	2	0	0.379225	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
56	go	4	go_nogo	0	2	0	0.544823	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
57	go	4	go_nogo	0	1	1	0.361604	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.361604	1
58	go	4	go_nogo	0	1	1	0.494159	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494159	1
59	go	4	go_nogo	0	1	1	0.526529	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526529	1
