onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.34	1	2back	Block1	2back/STIM_000.jpg
5.09	0.831	1	2back	Block1	2back/STIM_000.jpg
9.795	1.342	1	2back	Block1	2back/STIM_000.jpg
13.253	1.325	0	2back	Block1	2back/STIM_001.jpg
17.151	1.118	0	2back	Block1	2back/STIM_001.jpg
21.367	0.954	1	2back	Block1	2back/STIM_001.jpg
25.334	1.1	1	2back	Block1	2back/STIM_002.jpg
30.312	1.337	1	2back	Block1	2back/STIM_002.jpg
35.209	0.975	1	2back	Block1	2back/STIM_002.jpg
40.163	1.163	1	2back	Block1	2back/STIM_003.jpg
44.133	0.832	0	2back	Block1	2back/STIM_003.jpg
48.862	1.0	1	2back	Block1	2back/STIM_003.jpg
52.638	1.31	0	2back	Block1	2back/STIM_004.jpg
56.921	1.249	0	2back	Block1	2back/STIM_004.jpg
60.387	0.872	1	2back	Block1	2back/STIM_004.jpg
63.932	0.942	1	2back	Block1	2back/STIM_005.jpg
68.556	1.362	1	2back	Block1	2back/STIM_005.jpg
73.336	1.155	1	2back	Block1	2back/STIM_005.jpg
77.827	1.634	1	2back	Block1	2back/STIM_006.jpg
83.394	1.558	1	2back	Block1	2back/STIM_006.jpg
88.226	0.838	1	2back	Block1	2back/STIM_006.jpg
92.563	1.435	1	2back	Block1	2back/STIM_007.jpg
96.356	0.765	1	2back	Block1	2back/STIM_007.jpg
99.55	1.014	1	2back	Block1	2back/STIM_007.jpg
103.738	1.654	1	2back	Block1	2back/STIM_008.jpg
107.404	1.347	1	2back	Block1	2back/STIM_008.jpg
110.768	0.66	1	2back	Block1	2back/STIM_008.jpg
113.912	0.782	0	2back	Block1	2back/STIM_009.jpg
117.479	1.572	0	2back	Block1	2back/STIM_009.jpg
121.772	0.656	1	2back	Block1	2back/STIM_009.jpg
125.12	0.767	1	2back	Block1	2back/STIM_010.jpg
128.992	0.796	1	2back	Block1	2back/STIM_010.jpg
132.571	1.202	1	2back	Block1	2back/STIM_010.jpg
137.577	1.607	0	2back	Block1	2back/STIM_011.jpg
142.72	0.937	1	2back	Block1	2back/STIM_011.jpg
