onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
24.142	0.917	916.7	learning	LS1	h116_p28_k_up_right.jpg	n/a
28.812	1.130	1129.7	learning	LS1	h85_p11_k_up_left.jpg	n/a
33.498	1.016	1016.2	learning	LS1	h33_p11_k_down_right.jpg	n/a
38.168	0.375	374.9	learning	LS1	h85_p11_k_up_left.jpg	n/a
42.855	1.552	1552.3	learning	LS1	h32_p31_k_down_right.jpg	n/a
47.508	0.091	91.1	learning	LS1	h33_p11_k_down_right.jpg	n/a
52.194	1.803	1802.8	learning	LS1	h83_p29_k_up_right.jpg	n/a
56.864	1.385	1384.5	learning	LS1	h116_p28_k_up_right.jpg	n/a
61.517	0.433	433.3	learning	LS1	h32_p31_k_down_right.jpg	n/a
66.204	2.163	2162.5	learning	LS1	h83_p29_k_up_right.jpg	n/a
75.394	1.603	1603.5	learning	LS2	h83_p29_k_up_right.jpg	n/a
80.064	0.452	452.2	learning	LS2	h32_p31_k_down_right.jpg	n/a
84.717	2.158	2158.2	learning	LS2	h85_p11_k_up_left.jpg	n/a
89.370	2.028	2028.2	learning	LS2	h83_p29_k_up_right.jpg	n/a
94.040	0.144	143.8	learning	LS2	h85_p11_k_up_left.jpg	n/a
98.693	n/a	n/a	learning	LS2	n/a	n/a
103.346	1.015	1015.3	learning	LS2	h32_p31_k_down_right.jpg	n/a
107.999	1.220	1220.1	learning	LS2	h116_p28_k_up_right.jpg	n/a
112.669	1.825	1825.4	learning	LS2	h33_p11_k_down_right.jpg	n/a
117.339	1.056	1055.5	learning	LS2	h116_p28_k_up_right.jpg	n/a
126.529	0.254	254.4	learning	LS3	h85_p11_k_up_left.jpg	n/a
131.182	1.086	1086.3	learning	LS3	h33_p11_k_down_right.jpg	n/a
135.835	1.004	1003.7	learning	LS3	h32_p31_k_down_right.jpg	n/a
140.488	0.480	480.2	learning	LS3	h116_p28_k_up_right.jpg	n/a
145.175	2.071	2070.9	learning	LS3	h83_p29_k_up_right.jpg	n/a
149.828	1.013	1012.7	learning	LS3	h116_p28_k_up_right.jpg	n/a
154.481	1.523	1522.8	learning	LS3	h83_p29_k_up_right.jpg	n/a
159.134	2.112	2112.2	learning	LS3	h33_p11_k_down_right.jpg	n/a
163.804	0.921	921.1	learning	LS3	h85_p11_k_up_left.jpg	n/a
168.474	1.723	1723.2	learning	LS3	h32_p31_k_down_right.jpg	n/a
177.664	1.197	1196.8	learning	LS4	h85_p11_k_up_left.jpg	n/a
182.317	0.623	622.7	learning	LS4	h33_p11_k_down_right.jpg	n/a
186.987	0.182	182.5	learning	LS4	h116_p28_k_up_right.jpg	n/a
191.640	0.972	972.0	learning	LS4	h32_p31_k_down_right.jpg	n/a
196.310	0.281	281.3	learning	LS4	h85_p11_k_up_left.jpg	n/a
200.980	1.185	1185.4	learning	LS4	h32_p31_k_down_right.jpg	n/a
205.633	1.148	1148.0	learning	LS4	h116_p28_k_up_right.jpg	n/a
210.286	0.440	440.0	learning	LS4	h83_p29_k_up_right.jpg	n/a
214.939	1.115	1114.9	learning	LS4	h33_p11_k_down_right.jpg	n/a
219.609	0.990	989.9	learning	LS4	h83_p29_k_up_right.jpg	n/a
246.778	1.273	1272.9	control	LS1	h48_p41_k_down_right.jpg	n/a
251.381	0.762	761.6	control	LS1	h18_p47_i_down_right.jpg	n/a
255.984	1.961	1961.0	control	LS1	h35_p31_i_down_right.jpg	n/a
260.587	1.354	1353.9	control	LS1	h85_p16_i_up_left.jpg	n/a
265.190	0.779	778.6	control	LS1	h94_p2_k_up_left.jpg	n/a
269.793	2.153	2153.2	control	LS1	h35_p50_k_down_right.jpg	n/a
274.380	1.563	1562.6	control	LS1	h85_p11_k_up_left.jpg	n/a
