onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
241.838	1.167	1	learning	LS1	h33_p11_k_down_right.jpg
288.998	0.817	1	learning	LS1	h33_p33_i_down_right.jpg
335.992	0.916	1	learning	LS1	h120_p12_k_up_right.jpg
382.986	1.19	1	learning	LS1	h116_p28_k_up_right.jpg
430.147	1.225	0	learning	LS1	h36_p12_k_down_left.jpg
477.308	1.307	1	learning	LS1	h116_p21_i_up_right.jpg
524.468	1.453	0	learning	LS1	h114_p33_i_up_left.jpg
571.462	1.696	1	learning	LS1	h36_p25_i_down_right.jpg
618.456	1.347	1	learning	LS1	h120_p37_i_up_right.jpg
665.284	1.254	1	learning	LS1	h114_p35_k_up_right.jpg
757.438	1.891	1	learning	LS2	h116_p28_k_up_right.jpg
804.099	1.911	0	learning	LS2	h33_p11_k_down_right.jpg
851.093	2.458	0	learning	LS2	h33_p15_i_down_left.jpg
898.587	1.387	1	learning	LS2	h116_p11_i_up_left.jpg
945.748	1.821	1	learning	LS2	h36_p12_k_down_left.jpg
992.908	1.376	1	learning	LS2	h120_p21_i_up_right.jpg
1040.235	1.153	1	learning	LS2	h114_p35_k_up_right.jpg
1087.396	0.788	1	learning	LS2	h114_p16_i_up_left.jpg
1134.89	1.796	1	learning	LS2	h36_p11_i_down_right.jpg
1182.217	0.918	1	learning	LS2	h120_p12_k_up_right.jpg
1274.539	0.898	1	learning	LS3	h120_p12_k_up_right.jpg
1321.533	1.029	1	learning	LS3	h36_p12_k_down_left.jpg
1368.86	0.791	1	learning	LS3	h114_p35_k_up_right.jpg
1416.021	1.017	1	learning	LS3	h120_p37_i_up_right.jpg
1463.181	0.827	1	learning	LS3	h116_p28_k_up_right.jpg
1510.175	1.23	1	learning	LS3	h114_p33_i_up_left.jpg
1557.336	1.152	1	learning	LS3	h116_p21_i_up_right.jpg
1604.33	1.651	1	learning	LS3	h33_p33_i_down_right.jpg
1651.49	2.229	0	learning	LS3	h36_p25_i_down_right.jpg
1698.484	0.92	1	learning	LS3	h33_p11_k_down_right.jpg
1790.639	1.557	1	learning	LS4	h33_p15_i_down_left.jpg
1837.633	0.84	1	learning	LS4	h116_p28_k_up_right.jpg
1884.627	1.307	1	learning	LS4	h114_p16_i_up_left.jpg
1931.621	1.134	1	learning	LS4	h116_p11_i_up_left.jpg
1978.948	1.072	1	learning	LS4	h120_p21_i_up_right.jpg
2026.109	1.698	0	learning	LS4	h36_p11_i_down_right.jpg
2073.436	0.756	1	learning	LS4	h33_p11_k_down_right.jpg
2120.597	0.918	1	learning	LS4	h36_p12_k_down_left.jpg
2167.924	0.823	1	learning	LS4	h114_p35_k_up_right.jpg
2215.085	0.905	1	learning	LS4	h120_p12_k_up_right.jpg
2488.216	1.102	1	learning	LS1	h89_p39_k_up_left.jpg
2535.377	0.96	1	learning	LS1	h94_p2_k_up_left.jpg
2582.538	0.898	1	learning	LS1	h25_p14_k_down_left.jpg
2629.698	0.868	0	learning	LS1	h117_p13_i_up_right.jpg
