onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	22.570	correct	learning	LS1	PICTURE_465.jpg	i	correct rejection
22.570	14.171	incorrect	learning	LS1	PICTURE_640.jpg	i	false alarm
36.741	14.417	incorrect	learning	LS1	PICTURE_692.jpg	i	false alarm
51.158	15.460	incorrect	learning	LS1	PICTURE_379.jpg	i	false alarm
66.618	15.379	incorrect	learning	LS1	PICTURE_592.jpg	c	miss
81.997	14.498	incorrect	learning	LS1	PICTURE_640.jpg	c	miss
96.495	14.584	incorrect	learning	LS1	PICTURE_692.jpg	c	miss
111.079	13.388	incorrect	learning	LS1	PICTURE_465.jpg	c	miss
124.467	14.253	correct	learning	LS1	PICTURE_592.jpg	i	correct rejection
138.720	13.998	correct	learning	LS1	PICTURE_379.jpg	c	hit
152.718	10.963	correct	learning	LS2	PICTURE_465.jpg	c	hit
163.681	12.307	correct	learning	LS2	PICTURE_379.jpg	c	hit
175.988	13.658	correct	learning	LS2	PICTURE_592.jpg	i	correct rejection
189.646	14.050	incorrect	learning	LS2	PICTURE_465.jpg	i	false alarm
203.696	20.846	correct	learning	LS2	PICTURE_640.jpg	c	hit
224.542	12.926	correct	learning	LS2	PICTURE_379.jpg	i	correct rejection
237.468	15.242	correct	learning	LS2	PICTURE_592.jpg	c	hit
252.710	12.123	correct	learning	LS2	PICTURE_692.jpg	i	correct rejection
264.833	13.001	correct	learning	LS2	PICTURE_640.jpg	i	correct rejection
277.834	13.078	correct	learning	LS2	PICTURE_692.jpg	c	hit
290.912	10.863	correct	learning	LS3	PICTURE_692.jpg	c	hit
301.775	10.308	correct	learning	LS3	PICTURE_592.jpg	c	hit
312.083	10.393	correct	learning	LS3	PICTURE_640.jpg	i	correct rejection
322.476	12.078	correct	learning	LS3	PICTURE_465.jpg	i	correct rejection
334.554	10.557	correct	learning	LS3	PICTURE_692.jpg	i	correct rejection
345.111	12.720	correct	learning	LS3	PICTURE_640.jpg	c	hit
357.831	11.205	correct	learning	LS3	PICTURE_465.jpg	c	hit
369.036	10.491	correct	learning	LS3	PICTURE_379.jpg	i	correct rejection
379.527	11.854	correct	learning	LS3	PICTURE_592.jpg	i	correct rejection
391.381	11.139	correct	learning	LS3	PICTURE_379.jpg	c	hit
402.520	10.037	correct	learning	LS4	PICTURE_640.jpg	c	hit
412.557	8.662	correct	learning	LS4	PICTURE_692.jpg	c	hit
421.219	11.127	correct	learning	LS4	PICTURE_640.jpg	i	correct rejection
432.346	10.552	correct	learning	LS4	PICTURE_465.jpg	i	correct rejection
442.898	8.065	correct	learning	LS4	PICTURE_592.jpg	c	hit
450.963	10.056	correct	learning	LS4	PICTURE_379.jpg	c	hit
461.019	10.926	correct	learning	LS4	PICTURE_592.jpg	i	correct rejection
471.945	9.886	correct	learning	LS4	PICTURE_465.jpg	c	hit
481.831	11.083	correct	learning	LS4	PICTURE_379.jpg	i	correct rejection
492.914	11.162	correct	learning	LS4	PICTURE_692.jpg	i	correct rejection
504.076	10.151	correct	control	LS1	PICTURE_116.jpg	c	hit
514.227	12.149	correct	control	LS1	PICTURE_491.jpg	i	correct rejection
526.376	10.948	correct	control	LS1	PICTURE_135.jpg	c	hit
537.324	12.952	correct	control	LS1	PICTURE_491.jpg	c	hit
550.276	11.118	correct	control	LS1	PICTURE_540.jpg	i	correct rejection
561.394	11.044	correct	control	LS1	PICTURE_263.jpg	i	correct rejection
572.438	10.490	correct	control	LS1	PICTURE_540.jpg	c	hit
582.928	12.815	correct	control	LS1	PICTURE_263.jpg	c	hit
595.743	11.294	correct	control	LS1	PICTURE_135.jpg	i	correct rejection
607.037	10.392	correct	control	LS1	PICTURE_116.jpg	i	correct rejection
617.429	11.194	correct	control	LS2	PICTURE_491.jpg	i	correct rejection
628.623	9.179	correct	control	LS2	PICTURE_540.jpg	c	hit
637.802	8.920	correct	control	LS2	PICTURE_263.jpg	c	hit
646.722	8.823	correct	control	LS2	PICTURE_135.jpg	c	hit
655.545	7.769	correct	control	LS2	PICTURE_116.jpg	c	hit
663.314	9.281	correct	control	LS2	PICTURE_135.jpg	i	correct rejection
672.595	10.159	correct	control	LS2	PICTURE_491.jpg	c	hit
682.754	9.918	correct	control	LS2	PICTURE_116.jpg	i	correct rejection
692.672	9.356	correct	control	LS2	PICTURE_540.jpg	i	correct rejection
702.028	10.554	correct	control	LS2	PICTURE_263.jpg	i	correct rejection
712.582	9.938	correct	control	LS3	PICTURE_111.jpg	c	hit
722.520	9.057	correct	control	LS3	PICTURE_234.jpg	i	correct rejection
731.577	11.694	correct	control	LS3	PICTURE_151.jpg	c	hit
743.271	9.214	correct	control	LS3	PICTURE_119.jpg	c	hit
752.485	11.051	correct	control	LS3	PICTURE_621.jpg	i	correct rejection
763.536	11.776	correct	control	LS3	PICTURE_119.jpg	i	correct rejection
775.312	10.583	correct	control	LS3	PICTURE_234.jpg	c	hit
785.895	8.901	correct	control	LS3	PICTURE_621.jpg	c	hit
794.796	10.265	correct	control	LS3	PICTURE_151.jpg	i	correct rejection
805.061	10.183	correct	control	LS3	PICTURE_111.jpg	i	correct rejection
815.244	9.247	correct	control	LS4	PICTURE_234.jpg	c	hit
824.491	7.226	correct	control	LS4	PICTURE_621.jpg	c	hit
831.717	8.571	correct	control	LS4	PICTURE_111.jpg	i	correct rejection
840.288	8.475	correct	control	LS4	PICTURE_151.jpg	i	correct rejection
848.763	7.900	correct	control	LS4	PICTURE_119.jpg	i	correct rejection
856.663	8.292	correct	control	LS4	PICTURE_151.jpg	c	hit
864.955	8.045	correct	control	LS4	PICTURE_234.jpg	i	correct rejection
873.000	10.036	correct	control	LS4	PICTURE_621.jpg	i	correct rejection
883.036	10.274	correct	control	LS4	PICTURE_111.jpg	c	hit
893.310	7.952	correct	control	LS4	PICTURE_119.jpg	c	hit
901.262	12.549	incorrect	learning	LS1	PICTURE_38.jpg	i	false alarm
913.811	12.947	incorrect	learning	LS1	PICTURE_654.jpg	i	false alarm
926.758	14.152	correct	learning	LS1	PICTURE_38.jpg	c	hit
940.910	10.718	correct	learning	LS1	PICTURE_26.jpg	i	correct rejection
951.628	14.641	correct	learning	LS1	PICTURE_212.jpg	c	hit
966.269	12.327	correct	learning	LS1	PICTURE_659.jpg	i	correct rejection
978.596	12.413	correct	learning	LS1	PICTURE_654.jpg	c	hit
991.009	12.172	correct	learning	LS1	PICTURE_26.jpg	c	hit
1003.181	13.217	incorrect	learning	LS1	PICTURE_659.jpg	c	miss
1016.398	13.302	correct	learning	LS1	PICTURE_212.jpg	i	correct rejection
1029.700	9.627	correct	learning	LS2	PICTURE_38.jpg	c	hit
