onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	3.923	1	navigation	Trial1	navigation/STIM_000.jpg
5.554	3.247	0	navigation	Trial1	navigation/STIM_000.jpg
12.063	4.565	1	navigation	Trial1	navigation/STIM_000.jpg
19.025	4.015	1	navigation	Trial1	navigation/STIM_000.jpg
25.983	2.46	1	navigation	Trial1	navigation/STIM_000.jpg
32.063	1.875	1	navigation	Trial1	navigation/STIM_000.jpg
36.603	3.618	1	navigation	Trial1	navigation/STIM_001.jpg
42.467	2.352	1	navigation	Trial1	navigation/STIM_001.jpg
46.917	2.418	1	navigation	Trial1	navigation/STIM_001.jpg
52.92	2.873	1	navigation	Trial1	navigation/STIM_001.jpg
57.648	4.126	1	navigation	Trial1	navigation/STIM_001.jpg
63.266	1.931	1	navigation	Trial1	navigation/STIM_001.jpg
68.171	4.419	0	navigation	Trial1	navigation/STIM_002.jpg
75.153	4.116	0	navigation	Trial1	navigation/STIM_002.jpg
81.297	2.594	0	navigation	Trial1	navigation/STIM_002.jpg
87.487	3.84	1	navigation	Trial1	navigation/STIM_002.jpg
94.683	2.585	1	navigation	Trial1	navigation/STIM_002.jpg
100.3	3.547	1	navigation	Trial1	navigation/STIM_002.jpg
106.646	5.744	1	navigation	Trial1	navigation/STIM_003.jpg
114.209	2.412	1	navigation	Trial1	navigation/STIM_003.jpg
119.54	3.463	1	navigation	Trial1	navigation/STIM_003.jpg
126.021	3.288	1	navigation	Trial1	navigation/STIM_003.jpg
131.047	3.838	0	navigation	Trial1	navigation/STIM_003.jpg
136.433	3.598	1	navigation	Trial1	navigation/STIM_003.jpg
143.296	4.373	0	navigation	Trial1	navigation/STIM_004.jpg
150.884	2.203	1	navigation	Trial1	navigation/STIM_004.jpg
155.764	3.102	1	navigation	Trial1	navigation/STIM_004.jpg
162.338	3.989	0	navigation	Trial1	navigation/STIM_004.jpg
168.54	2.726	1	navigation	Trial1	navigation/STIM_004.jpg
173.325	2.925	0	navigation	Trial1	navigation/STIM_004.jpg
178.795	5.643	1	navigation	Trial1	navigation/STIM_005.jpg
187.511	4.518	1	navigation	Trial1	navigation/STIM_005.jpg
195.066	4.056	1	navigation	Trial1	navigation/STIM_005.jpg
202.63	3.958	1	navigation	Trial1	navigation/STIM_005.jpg
208.53	4.069	0	navigation	Trial1	navigation/STIM_005.jpg
214.743	2.907	1	navigation	Trial1	navigation/STIM_005.jpg
220.478	2.515	1	navigation	Trial1	navigation/STIM_006.jpg
225.366	4.287	0	navigation	Trial1	navigation/STIM_006.jpg
232.658	4.428	1	navigation	Trial1	navigation/STIM_006.jpg
240.523	3.789	1	navigation	Trial1	navigation/STIM_006.jpg
246.068	3.405	1	navigation	Trial1	navigation/STIM_006.jpg
251.922	3.72	1	navigation	Trial1	navigation/STIM_006.jpg
258.348	2.517	0	navigation	Trial1	navigation/STIM_007.jpg
263.099	5.263	0	navigation	Trial1	navigation/STIM_007.jpg
271.12	3.234	1	navigation	Trial1	navigation/STIM_007.jpg
277.237	2.934	1	navigation	Trial1	navigation/STIM_007.jpg
283.111	1.905	1	navigation	Trial1	navigation/STIM_007.jpg
287.841	3.348	0	navigation	Trial1	navigation/STIM_007.jpg
293.87	3.469	0	navigation	Trial1	navigation/STIM_008.jpg
300.124	5.136	1	navigation	Trial1	navigation/STIM_008.jpg
307.352	3.448	1	navigation	Trial1	navigation/STIM_008.jpg
312.666	4.61	0	navigation	Trial1	navigation/STIM_008.jpg
320.542	2.708	1	navigation	Trial1	navigation/STIM_008.jpg
325.361	1.958	1	navigation	Trial1	navigation/STIM_008.jpg
330.199	5.005	1	navigation	Trial1	navigation/STIM_009.jpg
336.98	4.298	0	navigation	Trial1	navigation/STIM_009.jpg
343.359	3.043	0	navigation	Trial1	navigation/STIM_009.jpg
349.825	4.832	0	navigation	Trial1	navigation/STIM_009.jpg
356.898	3.802	1	navigation	Trial1	navigation/STIM_009.jpg
362.272	2.831	1	navigation	Trial1	navigation/STIM_009.jpg
367.304	5.48	1	navigation	Trial1	navigation/STIM_010.jpg
375.117	3.973	0	navigation	Trial1	navigation/STIM_010.jpg
381.194	5.071	1	navigation	Trial1	navigation/STIM_010.jpg
389.068	3.874	1	navigation	Trial1	navigation/STIM_010.jpg
395.557	4.178	1	navigation	Trial1	navigation/STIM_010.jpg
402.236	4.224	1	navigation	Trial1	navigation/STIM_010.jpg
407.999	4.708	1	navigation	Trial1	navigation/STIM_011.jpg
414.428	5.038	1	navigation	Trial1	navigation/STIM_011.jpg
422.312	3.107	1	navigation	Trial1	navigation/STIM_011.jpg
427.938	2.762	0	navigation	Trial1	navigation/STIM_011.jpg
433.228	3.067	1	navigation	Trial1	navigation/STIM_011.jpg
438.722	2.472	1	navigation	Trial1	navigation/STIM_011.jpg
443.485	1.073	1	pointing	Trial1	pointing/STIM_000.jpg
446.625	1.169	1	pointing	Trial1	pointing/STIM_000.jpg
451.155	1.113	1	pointing	Trial1	pointing/STIM_000.jpg
455.509	1.035	1	pointing	Trial1	pointing/STIM_000.jpg
459.117	1.34	1	pointing	Trial1	pointing/STIM_000.jpg
462.613	1.342	1	pointing	Trial1	pointing/STIM_000.jpg
466.333	1.555	1	pointing	Trial1	pointing/STIM_001.jpg
470.119	1.098	1	pointing	Trial1	pointing/STIM_001.jpg
474.945	1.26	1	pointing	Trial1	pointing/STIM_001.jpg
479.942	1.231	1	pointing	Trial1	pointing/STIM_001.jpg
484.892	1.135	0	pointing	Trial1	pointing/STIM_001.jpg
487.812	1.494	1	pointing	Trial1	pointing/STIM_001.jpg
492.503	1.333	1	pointing	Trial1	pointing/STIM_002.jpg
497.526	1.257	1	pointing	Trial1	pointing/STIM_002.jpg
501.747	1.164	1	pointing	Trial1	pointing/STIM_002.jpg
505.627	1.585	1	pointing	Trial1	pointing/STIM_002.jpg
509.921	1.403	1	pointing	Trial1	pointing/STIM_002.jpg
514.239	1.231	1	pointing	Trial1	pointing/STIM_002.jpg
517.881	1.082	1	pointing	Trial1	pointing/STIM_003.jpg
521.976	1.31	1	pointing	Trial1	pointing/STIM_003.jpg
525.725	1.259	1	pointing	Trial1	pointing/STIM_003.jpg
530.727	1.577	1	pointing	Trial1	pointing/STIM_003.jpg
535.06	1.289	1	pointing	Trial1	pointing/STIM_003.jpg
538.37	1.622	1	pointing	Trial1	pointing/STIM_003.jpg
542.971	1.16	1	pointing	Trial1	pointing/STIM_004.jpg
547.146	1.235	1	pointing	Trial1	pointing/STIM_004.jpg
551.681	1.328	1	pointing	Trial1	pointing/STIM_004.jpg
555.833	1.63	0	pointing	Trial1	pointing/STIM_004.jpg
559.89	1.699	0	pointing	Trial1	pointing/STIM_004.jpg
563.971	1.734	1	pointing	Trial1	pointing/STIM_004.jpg
567.627	1.107	0	pointing	Trial1	pointing/STIM_005.jpg
572.404	1.534	1	pointing	Trial1	pointing/STIM_005.jpg
576.289	1.009	1	pointing	Trial1	pointing/STIM_005.jpg
580.109	1.697	0	pointing	Trial1	pointing/STIM_005.jpg
583.809	1.229	1	pointing	Trial1	pointing/STIM_005.jpg
588.298	0.854	1	pointing	Trial1	pointing/STIM_005.jpg
591.631	1.349	1	pointing	Trial1	pointing/STIM_006.jpg
596.382	0.971	1	pointing	Trial1	pointing/STIM_006.jpg
600.25	1.376	1	pointing	Trial1	pointing/STIM_006.jpg
605.175	1.674	1	pointing	Trial1	pointing/STIM_006.jpg
610.351	0.971	0	pointing	Trial1	pointing/STIM_006.jpg
613.46	1.462	1	pointing	Trial1	pointing/STIM_006.jpg
617.743	1.573	1	pointing	Trial1	pointing/STIM_007.jpg
621.535	0.839	1	pointing	Trial1	pointing/STIM_007.jpg
625.407	1.16	0	pointing	Trial1	pointing/STIM_007.jpg
628.686	1.478	1	pointing	Trial1	pointing/STIM_007.jpg
632.411	1.544	1	pointing	Trial1	pointing/STIM_007.jpg
636.487	1.511	1	pointing	Trial1	pointing/STIM_007.jpg
640.57	1.214	1	pointing	Trial1	pointing/STIM_008.jpg
644.252	1.397	1	pointing	Trial1	pointing/STIM_008.jpg
648.384	1.214	1	pointing	Trial1	pointing/STIM_008.jpg
651.912	0.973	1	pointing	Trial1	pointing/STIM_008.jpg
654.892	1.029	1	pointing	Trial1	pointing/STIM_008.jpg
657.845	1.528	1	pointing	Trial1	pointing/STIM_008.jpg
663.184	1.427	1	pointing	Trial1	pointing/STIM_009.jpg
668.395	0.924	0	pointing	Trial1	pointing/STIM_009.jpg
672.085	1.117	1	pointing	Trial1	pointing/STIM_009.jpg
676.21	1.42	1	pointing	Trial1	pointing/STIM_009.jpg
680.056	1.225	1	pointing	Trial1	pointing/STIM_009.jpg
684.081	1.038	1	pointing	Trial1	pointing/STIM_009.jpg
688.218	1.664	1	pointing	Trial1	pointing/STIM_010.jpg
692.515	1.696	1	pointing	Trial1	pointing/STIM_010.jpg
