trial_index	block_number	block_type	is_practice	trials_count	digit	trial_type	correct_response	mouse_resp.x	mouse_resp.y	mouse_resp.leftButton	mouse_resp.midButton	mouse_resp.rightButton	mouse_resp.time	click_pos_x	click_pos_y	iti_duration	participant
1	1	go_only	1	18	7	go	click	[106.0, 106.0, 109.0, 120.0, 137.0, 159.0, 175.0, 183.0, 188.0, 188.0, 188.0, 189.0, 189.0, 189.0, 189.0, 189.0, 189.0, 189.0, 188.0, 187.0, 182.0, 177.0, 173.0, 168.0, 158.0, 143.0, 128.0, 121.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 121.0, 129.0, 143.0, 153.0, 161.0, 164.0, 167.0, 172.0, 180.0, 190.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0]	[-270.0, -270.0, -262.0, -242.0, -207.0, -149.0, -106.0, -66.0, -45.0, -39.0, -38.0, -38.0, -38.0, -38.0, -38.0, -38.0, -36.0, -19.0, 5.0, 39.0, 84.0, 126.0, 148.0, 162.0, 178.0, 209.0, 241.0, 256.0, 260.0, 260.0, 260.0, 260.0, 260.0, 260.0, 260.0, 260.0, 264.0, 270.0, 277.0, 282.0, 286.0, 288.0, 289.0, 290.0, 293.0, 295.0, 297.0, 297.0, 297.0, 297.0, 297.0, 297.0, 297.0, 297.0, 297.0, 297.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019920000340789557, 0.008468500003800727, 0.02553380001336336, 0.04173740000987891, 0.058518200006801635, 0.07539000001270324, 0.09202609999920242, 0.10857370001031086, 0.12493879999965429, 0.14178100001299754, 0.15849330001219641, 0.17519170000741724, 0.19183500000508502, 0.20859600001131184, 0.2251115000108257, 0.24198410000826698, 0.2586924000061117, 0.2752496000030078, 0.2923832000087714, 0.30916760000400245, 0.32518200000049546, 0.34245280000322964, 0.3584100000007311, 0.37500420000287704, 0.391846099999384, 0.40844030000153, 0.42522630000894424, 0.44181300001218915, 0.4585453000036068, 0.47533929999917746, 0.49168330000247806, 0.5084167000022717, 0.5250156000111019, 0.5416796000063187, 0.5583794000121998, 0.575305100006517, 0.5916889000072842, 0.6085738000110723, 0.6250884000037331, 0.641877400004887, 0.6584545000077924, 0.6752351000031922, 0.6923793000023579, 0.7087823000038043, 0.7256870000128401, 0.7417654000018956, 0.7583415000117384, 0.7748496000131126, 0.7916808000009041, 0.8082770000037272, 0.8249378000036813, 0.8415227000077721, 0.8583132000057958, 0.8748712000087835, 0.8914952000050107, 0.9091030000126921]	194.0	297.0	1.0	15b
2	1	go_only	1	18	4	go	click	[82.0, 82.0, 90.0, 106.0, 120.0, 128.0, 134.0, 142.0, 146.0, 149.0, 150.0, 152.0, 155.0, 156.0, 156.0, 155.0, 152.0, 148.0, 142.0, 134.0, 130.0, 124.0, 121.0, 121.0, 121.0, 121.0, 122.0, 122.0, 123.0, 124.0, 125.0, 127.0, 128.0, 129.0, 132.0, 135.0, 137.0, 137.0, 137.0, 137.0, 137.0, 139.0, 140.0, 143.0, 146.0, 149.0, 150.0, 150.0, 150.0, 150.0, 150.0, 151.0, 151.0]	[-290.0, -290.0, -281.0, -259.0, -237.0, -214.0, -187.0, -149.0, -109.0, -77.0, -53.0, -26.0, -7.0, 13.0, 30.0, 41.0, 54.0, 71.0, 90.0, 111.0, 128.0, 144.0, 163.0, 179.0, 195.0, 210.0, 222.0, 230.0, 235.0, 240.0, 247.0, 254.0, 258.0, 260.0, 264.0, 268.0, 271.0, 272.0, 272.0, 272.0, 272.0, 272.0, 272.0, 273.0, 273.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0, 275.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019750000501517206, 0.008805100005702116, 0.025401100007002242, 0.042025699993246235, 0.05870969999523368, 0.07540970000263769, 0.09223860000201967, 0.10884460000670515, 0.12542779999785125, 0.14217779999307822, 0.15867449999495875, 0.17646040000545327, 0.19261090000509284, 0.2089739999937592, 0.22552160000486765, 0.2423852999927476, 0.25901779999549035, 0.27550329999940004, 0.2921836000023177, 0.30877040000632405, 0.3254196000052616, 0.34221139999863226, 0.35874019999755546, 0.3757681999995839, 0.3922339999990072, 0.40928100000019185, 0.42550120000669267, 0.4420912000059616, 0.4586788000015076, 0.4757358000060776, 0.4924403000040911, 0.5087618999968981, 0.5254036999976961, 0.5420314999937546, 0.5587233999976888, 0.5756547000055434, 0.5920067999977618, 0.6084392000047956, 0.6252505000011297, 0.6417757000017446, 0.6586383999965619, 0.675663899994106, 0.6921035999985179, 0.7086771000031149, 0.7253152000048431, 0.7419494000059785, 0.7583593000017572, 0.7751150999974925, 0.7917833999963477, 0.8083377000002656, 0.8254143999947701, 0.8416423000016948, 0.8588521000056062]	151.0	275.0	0.5	15b
3	1	go_only	1	18	2	go	click	[64.0, 64.0, 74.0, 86.0, 91.0, 93.0, 94.0, 94.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 97.0, 104.0, 117.0, 136.0, 169.0, 191.0, 203.0, 206.0, 208.0, 209.0, 205.0, 202.0, 201.0, 200.0, 197.0, 192.0, 187.0, 181.0, 176.0, 174.0, 172.0, 172.0, 172.0, 172.0, 172.0, 172.0, 173.0, 179.0, 186.0, 192.0, 197.0, 201.0, 201.0, 201.0, 201.0, 201.0, 201.0, 201.0, 201.0, 201.0, 201.0, 201.0]	[-251.0, -251.0, -229.0, -185.0, -168.0, -159.0, -155.0, -155.0, -155.0, -155.0, -155.0, -155.0, -155.0, -155.0, -155.0, -155.0, -151.0, -137.0, -110.0, -67.0, 3.0, 69.0, 118.0, 156.0, 196.0, 242.0, 259.0, 270.0, 281.0, 296.0, 307.0, 315.0, 322.0, 329.0, 339.0, 344.0, 349.0, 349.0, 349.0, 349.0, 349.0, 349.0, 344.0, 337.0, 328.0, 321.0, 317.0, 314.0, 312.0, 312.0, 311.0, 311.0, 311.0, 311.0, 311.0, 311.0, 311.0, 311.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00020739999308716506, 0.009630100001231767, 0.026110099992365576, 0.04290809998929035, 0.05964079999830574, 0.07636510000156704, 0.09291409999423195, 0.1097544999938691, 0.12616220000199974, 0.1429022999946028, 0.15949809999438003, 0.17625789999146946, 0.19282539999403525, 0.2095013999933144, 0.2263502999994671, 0.24348710000049323, 0.2597078999970108, 0.27653959998860955, 0.2931611999956658, 0.30980689999705646, 0.32672169999568723, 0.34316939998825546, 0.35990189999574795, 0.3763302000006661, 0.3932702999882167, 0.410205499996664, 0.42665879998821765, 0.4428955999901518, 0.4597236999979941, 0.4762340999877779, 0.49294699999154545, 0.5098784000001615, 0.5262037999927998, 0.5428287999966415, 0.5596580999990692, 0.5764416999882087, 0.5928697999916039, 0.609395699997549, 0.6259099000017159, 0.6426057999924524, 0.6594902999931946, 0.6764982999884523, 0.6930414999951608, 0.7096489999967162, 0.7262729999929434, 0.7430854999984149, 0.7597708999965107, 0.7764167999994243, 0.7927575999929104, 0.8094473999954062, 0.8261108000006061, 0.8428095999988727, 0.8595094999909634, 0.8760547999991104, 0.8927431999909459, 0.9094336999987718, 0.9261276999895927, 0.9429356999899028]	201.0	311.0	0.6	15b
4	1	go_only	1	18	3	go	click	[84.0, 84.0, 125.0, 144.0, 150.0, 153.0, 154.0, 155.0, 158.0, 164.0, 172.0, 185.0, 191.0, 194.0, 195.0, 197.0, 202.0, 211.0, 221.0, 229.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 232.0, 231.0, 231.0]	[-166.0, -166.0, -51.0, 22.0, 54.0, 69.0, 76.0, 81.0, 98.0, 124.0, 159.0, 204.0, 227.0, 240.0, 247.0, 255.0, 272.0, 301.0, 332.0, 362.0, 375.0, 376.0, 376.0, 376.0, 376.0, 376.0, 376.0, 375.0, 374.0, 373.0, 372.0, 372.0, 366.0, 355.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019269999756943434, 0.010253200001898222, 0.02728160000697244, 0.043856200005393475, 0.060606600003666244, 0.07711710000876337, 0.09382229999755509, 0.11053930000343826, 0.1271471000072779, 0.14399080000293907, 0.1605550999956904, 0.17746880000049714, 0.1938676999998279, 0.21112360000552144, 0.22719190000498202, 0.24384009999630507, 0.26048830000218004, 0.2773603999958141, 0.2938129999965895, 0.31052690000797156, 0.3271837000065716, 0.34359350000158884, 0.3602768999990076, 0.3769869999960065, 0.3936706999957096, 0.4104159999988042, 0.42734249999921303, 0.4440233000059379, 0.4606608000030974, 0.4770665999967605, 0.49352669999643695, 0.5104514999984531, 0.527308599994285, 0.5439106999983778]	231.0	339.0	1.0	15b
5	1	go_only	1	18	7	go	click	[44.0, 44.0, 60.0, 69.0, 76.0, 80.0, 83.0, 88.0, 98.0, 106.0, 114.0, 124.0, 130.0, 137.0, 143.0, 145.0, 146.0, 149.0, 152.0, 164.0, 171.0, 177.0, 184.0, 188.0, 189.0, 190.0, 191.0, 192.0, 194.0, 196.0, 197.0, 197.0]	[-289.0, -289.0, -236.0, -181.0, -135.0, -99.0, -57.0, -28.0, 5.0, 39.0, 74.0, 103.0, 124.0, 145.0, 163.0, 172.0, 178.0, 182.0, 191.0, 216.0, 233.0, 251.0, 270.0, 281.0, 288.0, 291.0, 292.0, 293.0, 300.0, 306.0, 309.0, 309.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[9.099999442696571e-05, 0.01225719999638386, 0.028813699987949803, 0.04534049998619594, 0.062158499989891425, 0.0788845999923069, 0.09547969998675399, 0.11214409999956843, 0.12908289999177214, 0.14569189999019727, 0.16220319998683408, 0.17899609998858068, 0.19561109998903703, 0.21235589998832438, 0.22890499999630265, 0.24552169999515172, 0.26227879998623393, 0.278821899992181, 0.295661599986488, 0.3121344999963185, 0.3289123999857111, 0.34562899998854846, 0.3621442999865394, 0.3788736999995308, 0.39555459999246523, 0.41219219999038614, 0.4288691999972798, 0.44592179999744985, 0.46224479998636525, 0.4788384999992559, 0.4950539999990724, 0.5123341999860713]	198.0	309.0	0.5	15b
6	1	go_only	1	18	4	go	click	[48.0, 48.0, 74.0, 110.0, 145.0, 181.0, 203.0, 211.0, 216.0, 220.0, 228.0, 235.0, 239.0, 240.0, 242.0, 242.0, 242.0, 242.0, 242.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0, 243.0]	[-264.0, -264.0, -205.0, -109.0, -2.0, 98.0, 146.0, 171.0, 187.0, 202.0, 223.0, 254.0, 277.0, 286.0, 293.0, 296.0, 297.0, 297.0, 301.0, 304.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019500000053085387, 0.011149300000397488, 0.027726400003302842, 0.04444369999691844, 0.06139930000063032, 0.07771389999834355, 0.09466950000205543, 0.11107149999588728, 0.1276815000019269, 0.14450169999327045, 0.16122369999357034, 0.17781140000442974, 0.19426560000283644, 0.21105299999180716, 0.22781050000048708, 0.244485999995959, 0.26154170000518207, 0.27771470000152476, 0.29440129999420606, 0.31099579999863636, 0.3276614000060363, 0.34426389999862295, 0.3610290999931749, 0.3776051000022562, 0.3943797999963863, 0.4109080000052927, 0.4282928000029642, 0.4443310999922687, 0.4609091000020271, 0.477635499992175, 0.494195099992794, 0.5108905999950366, 0.5277704000036465]	243.0	306.0	0.6	15b
7	1	go_only	1	18	8	go	click	[65.0, 65.0, 89.0, 97.0, 105.0, 118.0, 129.0, 140.0, 150.0, 160.0, 165.0, 169.0, 170.0, 170.0, 170.0, 170.0, 172.0, 176.0, 182.0, 188.0, 194.0, 196.0, 201.0, 202.0, 206.0, 207.0, 209.0, 210.0, 210.0, 210.0, 210.0, 210.0, 211.0, 211.0, 211.0, 211.0, 211.0, 211.0, 211.0, 211.0, 211.0]	[-256.0, -256.0, -178.0, -149.0, -111.0, -56.0, -17.0, 21.0, 54.0, 79.0, 98.0, 108.0, 111.0, 112.0, 112.0, 113.0, 118.0, 131.0, 149.0, 168.0, 183.0, 196.0, 206.0, 214.0, 225.0, 235.0, 242.0, 249.0, 254.0, 255.0, 260.0, 265.0, 269.0, 273.0, 278.0, 281.0, 282.0, 282.0, 282.0, 282.0, 282.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00019299999985378236, 0.009084399993298575, 0.025437799995415844, 0.0422610999958124, 0.05914509999274742, 0.07577729999320582, 0.09206209999683779, 0.10881390000577085, 0.12544220000563655, 0.14207210000313353, 0.15877320000436157, 0.17547420000482816, 0.19217019999632612, 0.20867809999617748, 0.2252604999957839, 0.24331489999894984, 0.25891750000300817, 0.27563329999975394, 0.29204529999697115, 0.30861569999251515, 0.3251709000032861, 0.3421315000014147, 0.35855599999194965, 0.3754614999925252, 0.39204190000600647, 0.40862980000383686, 0.42546990000118967, 0.44265209999866784, 0.4585134999942966, 0.47540090000256896, 0.49185079999733716, 0.5084458000055747, 0.5253593999950681, 0.542300899993279, 0.5591495999979088, 0.5750687999970978, 0.5921693999989657, 0.6084133999975165, 0.6254417000018293, 0.6417922999971779, 0.6585727000056067]	211.0	282.0	1.0	15b
8	1	go_only	1	18	6	go	click	[24.0, 38.0, 53.0, 76.0, 91.0, 107.0, 128.0, 149.0, 159.0, 169.0, 174.0, 180.0, 188.0, 199.0, 203.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0, 204.0, 205.0, 206.0, 206.0, 206.0, 207.0, 207.0, 207.0, 207.0, 207.0, 206.0, 205.0, 205.0, 205.0, 205.0]	[-206.0, -150.0, -101.0, -31.0, 15.0, 68.0, 127.0, 190.0, 230.0, 259.0, 282.0, 313.0, 344.0, 375.0, 390.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 386.0, 380.0, 371.0, 362.0, 352.0, 345.0, 341.0, 338.0, 335.0, 332.0, 330.0, 330.0, 330.0, 330.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00017189999925903976, 0.009499100007815287, 0.02624680000008084, 0.0429366000025766, 0.05979670000670012, 0.07604709999577608, 0.09294170000066515, 0.10953729999891948, 0.1264724000066053, 0.1435217999969609, 0.1602331000030972, 0.17704830000002403, 0.193272500007879, 0.20948259999568108, 0.22632339999836404, 0.24293089999991935, 0.2594007000006968, 0.2760902000009082, 0.29267690000415314, 0.3092688000033377, 0.32604129999526776, 0.3426015000004554, 0.35978070000419393, 0.37684409999928903, 0.39307320000079926, 0.4096286999993026, 0.42608620000828523, 0.4428801000030944, 0.45950720000837464, 0.47606359999917913, 0.49303169999620877, 0.5095325000002049, 0.525987900007749, 0.5428435000067111, 0.5594738000072539, 0.5759502000000793, 0.5929980000073556]	205.0	330.0	0.5	15b
9	1	go_only	1	18	7	go	click	[36.0, 36.0, 37.0, 46.0, 61.0, 105.0, 135.0, 153.0, 164.0, 172.0, 182.0, 191.0, 195.0, 197.0, 199.0, 202.0, 208.0, 219.0, 227.0, 232.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0, 233.0]	[-256.0, -256.0, -245.0, -222.0, -179.0, -51.0, 40.0, 105.0, 139.0, 164.0, 189.0, 214.0, 228.0, 233.0, 236.0, 241.0, 248.0, 265.0, 281.0, 290.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0, 292.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.0001981999957934022, 0.011691699997754768, 0.02817700000014156, 0.04477779999433551, 0.06191449999460019, 0.07824259999324568, 0.09521420000237413, 0.1116461000056006, 0.12823869999556337, 0.14493559999391437, 0.1615994000021601, 0.17822000000160187, 0.19488549999368843, 0.21161889999348205, 0.2282604999927571, 0.24503940000431612, 0.2616985000058776, 0.27842539999983273, 0.294972499992582, 0.3117242000007536, 0.32799019999220036, 0.3446451999916462, 0.3612410999921849, 0.3779056999919703, 0.3945817000058014, 0.4113842999940971, 0.4279210999957286, 0.44504229999438394, 0.4615499999927124, 0.4781010000006063, 0.4947241000045324, 0.5114405000058468]	233.0	292.0	0.8	15b
10	1	go_only	1	18	6	go	click	[94.0, 94.0, 112.0, 140.0, 155.0, 162.0, 168.0, 170.0, 172.0, 179.0, 184.0, 188.0, 191.0, 193.0, 195.0, 200.0, 208.0, 212.0, 214.0, 218.0, 218.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0, 219.0]	[-209.0, -209.0, -163.0, -69.0, -1.0, 37.0, 62.0, 78.0, 93.0, 119.0, 138.0, 155.0, 170.0, 178.0, 186.0, 198.0, 219.0, 240.0, 258.0, 279.0, 284.0, 290.0, 290.0, 290.0, 290.0, 290.0, 292.0, 294.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 295.0, 296.0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0.00018859999545384198, 0.01069189999543596, 0.02691390000109095, 0.043632599990814924, 0.06034319999162108, 0.07704419999208767, 0.09370899999339599, 0.11034539999673143, 0.12709139999060426, 0.1437417999986792, 0.16038629999093246, 0.1767729999992298, 0.19356010000046808, 0.21024929999839514, 0.22697849999531172, 0.24364289999357425, 0.26062529999762774, 0.27733579999767244, 0.2937175999977626, 0.3102121999982046, 0.32726949999050703, 0.34345719999691937, 0.3600873999967007, 0.3768122999899788, 0.39330640000116546, 0.41026949998922646, 0.42690659999789204, 0.44377449998864904, 0.460090599997784, 0.47674179999739863, 0.4934272999962559, 0.510179099990637, 0.5266050999925938, 0.5434279999899445, 0.5601458000019193, 0.5768038999958662, 0.5934772999898996, 0.6102440999966348, 0.6271760999952676]	219.0	296.0	0.9	15b
