trial_index	trial_type	block_number	mean_acceleration
55	go	4	41972.049766
56	nogo	4	25593.983996
57	go	4	25632.064036
58	go	4	32633.110435
59	go	4	39926.499650
60	nogo	4	21085.780587
61	go	4	27604.115243
62	nogo	4	31774.618508
63	go	4	20724.243309
64	nogo	4	16202.076131
65	go	4	35795.369613
66	go	4	40939.751977
67	go	4	33262.292751
68	go	4	33651.723389
69	nogo	4	22973.614227
70	go	4	30926.657295
71	go	4	n/a
72	go	4	24527.140394
73	go	4	25644.239878
74	go	4	20975.682812
75	go	4	53848.929342
76	go	4	22816.429991
77	go	4	30461.529928
78	go	4	37752.569213
79	go	4	n/a
80	nogo	4	22610.856911
81	go	4	18761.834055
82	go	4	24438.673947
83	go	4	18213.515672
84	go	4	31061.821445
85	nogo	4	18072.004944
86	go	4	48236.284527
87	go	4	71644.855591
88	go	4	44874.894293
89	go	4	33640.024397
90	nogo	4	16569.826556
91	go	4	40838.734140
92	go	4	31684.842818
93	go	4	62639.766354
94	go	4	55486.182808
95	go	4	19570.106704
96	go	4	44911.850114
97	go	4	27067.802563
98	nogo	4	12736.058873
99	go	4	22363.612771
100	nogo	4	21042.018546
101	go	4	56926.887628
102	go	4	24364.255887
103	go	4	n/a
104	go	4	31502.345329
105	go	4	29330.838484
106	go	4	18730.999370
107	go	4	20984.457837
108	nogo	4	24909.044353
109	go	4	37649.584563
110	go	4	42090.905250
111	go	4	33231.699427
112	nogo	4	n/a
113	go	4	29156.972604
114	go	4	25677.589217
115	nogo	5	n/a
116	go	5	30453.826944
117	go	5	28520.618824
118	go	5	21896.975458
119	nogo	5	12957.915375
120	go	5	18467.886928
121	nogo	5	21795.601653
122	go	5	32092.796656
123	nogo	5	25199.039356
124	go	5	23445.299376
125	go	5	44070.641539
126	go	5	56330.294311
127	go	5	28724.385023
128	nogo	5	17035.854376
129	go	5	18892.694693
130	go	5	25873.955142
131	go	5	21300.048175
132	go	5	25349.073002
133	go	5	31886.676291
134	go	5	33117.592234
135	go	5	24088.849266
136	go	5	34132.183142
137	go	5	51343.170605
138	go	5	39712.743633
139	nogo	5	17778.600519
140	go	5	31150.944594
141	go	5	31591.358788
142	go	5	46429.423359
143	go	5	39610.472478
144	go	5	35914.605715
145	nogo	5	28876.031591
146	go	5	39677.110995
147	nogo	5	23326.371319
148	go	5	24122.351247
149	nogo	5	19059.454640
150	go	5	36417.572846
151	go	5	19006.523828
152	go	5	40796.210862
153	go	5	29138.601569
154	go	5	44290.826647
155	go	5	32406.643013
156	go	5	15742.531812
157	go	5	19384.786594
158	nogo	5	21444.695509
159	go	5	29860.600207
160	go	5	27566.778427
161	go	5	25799.125178
162	go	5	28552.407563
163	nogo	5	33647.848465
164	go	5	26791.662634
165	go	5	23607.432070
166	nogo	5	33251.254741
167	go	5	49726.419255
168	go	5	26446.063827
169	go	5	36451.848029
170	go	5	22027.779903
171	go	5	31634.178419
172	go	5	62969.213018
173	go	5	20206.052540
174	go	5	43016.832006
193	nogo	7	19779.067395
194	go	7	33642.704779
195	go	7	48694.615806
196	go	7	16661.857680
197	go	7	40129.449676
198	go	7	24435.908108
199	go	7	15501.302282
200	nogo	7	25228.180209
201	go	7	59847.804354
202	go	7	24282.421376
203	nogo	7	37294.346865
204	go	7	17601.462704
205	go	7	31804.668652
