trial_index	trial_type	block_number	path_length
55	go	4	703.257308
56	nogo	4	758.878867
57	go	4	727.381362
58	go	4	802.527300
59	go	4	818.055857
60	nogo	4	665.835197
61	go	4	479.378253
62	nogo	4	594.311713
63	go	4	742.231615
64	nogo	4	521.231344
65	go	4	703.813314
66	go	4	631.171734
67	go	4	607.331065
68	go	4	622.150717
69	nogo	4	1064.077163
70	go	4	732.137164
71	go	4	n/a
72	go	4	542.175032
73	go	4	525.499641
74	go	4	558.981387
75	go	4	602.590931
76	go	4	577.404638
77	go	4	661.220572
78	go	4	825.683939
79	go	4	n/a
80	nogo	4	508.534211
81	go	4	625.814022
82	go	4	633.398600
83	go	4	616.601398
84	go	4	622.234023
85	nogo	4	453.631608
86	go	4	834.665621
87	go	4	923.225482
88	go	4	667.724877
89	go	4	640.583526
90	nogo	4	480.354736
91	go	4	505.480517
92	go	4	667.274124
93	go	4	628.697000
94	go	4	589.209721
95	go	4	609.381808
96	go	4	623.017654
97	go	4	634.265735
98	nogo	4	539.117338
99	go	4	556.143938
100	nogo	4	624.150610
101	go	4	580.828015
102	go	4	579.238775
103	go	4	n/a
104	go	4	557.771735
105	go	4	533.563794
106	go	4	618.431621
107	go	4	634.170436
108	nogo	4	560.946275
109	go	4	521.115706
110	go	4	701.895814
111	go	4	790.131603
112	nogo	4	n/a
113	go	4	659.148373
114	go	4	514.093450
115	nogo	5	n/a
116	go	5	574.413845
117	go	5	611.387702
118	go	5	527.323714
119	nogo	5	514.624524
120	go	5	604.133091
121	nogo	5	480.382267
122	go	5	575.703490
123	nogo	5	400.611352
124	go	5	617.004222
125	go	5	787.305662
126	go	5	719.875941
127	go	5	713.483248
128	nogo	5	548.056887
129	go	5	620.993268
130	go	5	647.425211
131	go	5	573.603381
132	go	5	699.376763
133	go	5	560.860631
134	go	5	511.965277
135	go	5	626.616926
136	go	5	579.763556
137	go	5	579.067680
138	go	5	598.043695
139	nogo	5	516.444960
140	go	5	694.467590
141	go	5	757.396440
142	go	5	685.348444
143	go	5	593.353706
144	go	5	658.548648
145	nogo	5	855.089166
146	go	5	667.904635
147	nogo	5	579.266764
148	go	5	670.640929
149	nogo	5	476.116487
150	go	5	587.905276
151	go	5	581.447853
152	go	5	548.164305
153	go	5	834.902352
154	go	5	633.500586
155	go	5	838.311168
156	go	5	610.568016
157	go	5	320.449681
158	nogo	5	713.210586
159	go	5	577.687373
160	go	5	635.296464
161	go	5	596.265687
162	go	5	573.729002
163	nogo	5	711.479546
164	go	5	578.939800
165	go	5	606.526634
166	nogo	5	797.908764
167	go	5	884.817159
168	go	5	756.959811
169	go	5	953.029311
170	go	5	565.168761
171	go	5	572.607730
172	go	5	760.077193
173	go	5	591.788997
174	go	5	689.129904
193	nogo	7	527.144183
194	go	7	766.811194
195	go	7	751.797902
196	go	7	594.073509
197	go	7	755.263922
198	go	7	614.646002
199	go	7	704.879063
200	nogo	7	578.449527
201	go	7	883.071907
202	go	7	570.144765
203	nogo	7	254.179346
204	go	7	553.676765
205	go	7	577.295329
206	go	7	872.626337
207	go	7	779.126601
208	go	7	474.943280
209	go	7	1028.602000
210	nogo	7	513.591448
211	go	7	588.238768
212	go	7	592.541946
213	go	7	622.510332
214	go	7	575.915590
215	go	7	737.996802
216	go	7	543.906628
217	go	7	607.272182
218	go	7	640.844599
219	go	7	750.579300
220	nogo	7	555.582073
221	go	7	526.247373
222	nogo	7	580.387511
223	go	7	679.805974
224	go	7	819.704914
225	go	7	694.482272
226	go	7	561.713352
227	go	7	589.738315
228	go	7	605.081047
229	go	7	1008.655468
230	nogo	7	851.243559
231	go	7	581.095440
232	nogo	7	901.048588
233	go	7	590.815735
234	go	7	727.046107
235	nogo	7	916.359035
236	go	7	563.408701
237	nogo	7	686.954813
238	go	7	591.061298
239	go	7	577.063319
240	go	7	638.685628
241	go	7	562.565623
242	go	7	660.778783
243	go	7	886.234225
244	nogo	7	1019.460936
245	go	7	592.277290
246	go	7	571.455229
247	go	7	569.739046
248	go	7	546.520492
249	nogo	7	526.505106
250	go	7	880.634482
251	go	7	572.933717
252	go	7	599.401818
253	go	8	n/a
254	go	8	522.054615
255	go	8	622.890127
256	go	8	561.303231
257	go	8	592.743990
258	go	8	563.490740
259	nogo	8	504.580567
260	go	8	554.447605
261	go	8	754.463056
262	go	8	551.163048
263	go	8	561.714515
264	go	8	540.669866
265	go	8	302.286825
266	nogo	8	734.353457
267	go	8	833.790350
268	nogo	8	821.065334
269	go	8	576.357062
270	go	8	839.963758
271	go	8	633.529786
272	nogo	8	612.757076
273	go	8	476.587924
274	go	8	481.303686
275	go	8	549.847437
276	go	8	571.028011
277	go	8	624.936373
278	nogo	8	n/a
279	go	8	544.913397
280	nogo	8	532.211044
281	go	8	596.667249
282	go	8	702.455660
283	go	8	620.681292
284	go	8	569.770379
285	go	8	568.036008
286	nogo	8	796.400682
287	go	8	900.719127
288	go	8	581.282946
289	nogo	8	496.220431
290	go	8	542.073035
291	go	8	745.864746
292	nogo	8	798.412251
293	go	8	556.012682
294	go	8	1083.796047
295	go	8	500.009672
296	go	8	578.979698
297	nogo	8	548.131263
298	go	8	996.617761
299	go	8	611.965110
300	go	8	538.621499
301	go	8	646.454827
302	go	8	587.309393
303	go	8	557.792332
304	go	8	608.737759
305	go	8	849.423508
306	go	8	583.776443
307	go	8	634.897662
308	go	8	740.326554
309	nogo	8	629.152251
310	go	8	625.849365
311	nogo	8	691.159443
312	go	8	592.683636
331	go	10	1151.768937
332	go	10	847.081898
333	go	10	n/a
334	go	10	590.433515
335	go	10	556.916234
336	nogo	10	609.409838
337	go	10	557.577286
338	go	10	587.679633
339	go	10	600.363825
340	go	10	718.795369
341	go	10	535.739310
342	nogo	10	728.986085
343	go	10	666.246163
344	go	10	506.191923
345	nogo	10	612.935822
346	go	10	553.092465
347	go	10	615.153939
348	go	10	864.303098
349	go	10	762.264314
350	go	10	598.105105
351	go	10	612.290995
352	go	10	592.058703
353	go	10	578.056281
354	go	10	468.349213
355	go	10	504.450487
356	nogo	10	625.568317
357	go	10	n/a
358	go	10	567.643465
359	nogo	10	768.633356
360	go	10	500.846029
