onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
241.415	n/a	0	learning	LS1	h84_p8_k_down_q3_right.jpg
288.114	0.871	0	learning	LS1	h101_p37_i_down_left.jpg
334.979	1.447	0	learning	LS1	h102_p40_k_down_q2_right.jpg
382.011	1.142	1	learning	LS1	h24_p40_k_up_q4_left.jpg
428.71	2.117	0	learning	LS1	h102_p43_i_down_left.jpg
475.242	1.158	0	learning	LS1	h101_p49_k_down_q2_right.jpg
522.107	1.605	1	learning	LS1	h38_p37_k_up_q3_right.jpg
568.806	1.909	0	learning	LS1	h84_p47_i_down_right.jpg
615.504	1.222	1	learning	LS1	h38_p47_i_up_left.jpg
662.37	1.349	1	learning	LS1	h24_p48_i_up_right.jpg
754.266	1.355	0	learning	LS2	h84_p8_k_down_q3_right.jpg
800.965	1.883	1	learning	LS2	h102_p20_i_down_left.jpg
847.663	1.308	1	learning	LS2	h38_p25_i_up_left.jpg
894.362	1.58	0	learning	LS2	h24_p20_i_up_right.jpg
941.061	1.004	1	learning	LS2	h38_p37_k_up_q3_right.jpg
987.593	1.453	1	learning	LS2	h101_p49_k_down_q2_right.jpg
1034.458	1.052	1	learning	LS2	h84_p34_i_down_left.jpg
1080.99	1.884	1	learning	LS2	h102_p40_k_down_q2_right.jpg
1127.522	1.645	0	learning	LS2	h24_p40_k_up_q4_left.jpg
1174.387	1.885	1	learning	LS2	h101_p21_i_down_left.jpg
1266.283	1.123	1	learning	LS3	h38_p47_i_up_left.jpg
1312.815	1.092	1	learning	LS3	h84_p47_i_down_right.jpg
1359.347	1.253	1	learning	LS3	h24_p48_i_up_right.jpg
1406.212	1.268	1	learning	LS3	h102_p43_i_down_left.jpg
1453.078	0.9	1	learning	LS3	h38_p37_k_up_q3_right.jpg
1499.61	1.22	1	learning	LS3	h101_p37_i_down_left.jpg
1546.308	0.964	0	learning	LS3	h102_p40_k_down_q2_right.jpg
1593.007	0.98	0	learning	LS3	h84_p8_k_down_q3_right.jpg
1639.706	2.196	1	learning	LS3	h24_p40_k_up_q4_left.jpg
1686.404	0.821	1	learning	LS3	h101_p49_k_down_q2_right.jpg
1778.3	1.147	1	learning	LS4	h84_p34_i_down_left.jpg
1825.166	1.738	0	learning	LS4	h102_p40_k_down_q2_right.jpg
1871.865	1.674	0	learning	LS4	h24_p40_k_up_q4_left.jpg
1918.563	1.21	1	learning	LS4	h102_p20_i_down_left.jpg
1965.262	1.067	1	learning	LS4	h24_p20_i_up_right.jpg
2012.127	1.05	0	learning	LS4	h84_p8_k_down_q3_right.jpg
2058.659	1.003	1	learning	LS4	h101_p49_k_down_q2_right.jpg
2105.191	1.02	1	learning	LS4	h38_p25_i_up_left.jpg
2151.723	1.132	1	learning	LS4	h101_p21_i_down_left.jpg
2198.255	1.341	1	learning	LS4	h38_p37_k_up_q3_right.jpg
2470.608	1.693	0	learning	LS1	h77_p42_k_down_q1_left.jpg
2517.306	1.598	1	learning	LS1	h77_p35_i_down_left.jpg
2564.005	0.926	0	learning	LS1	h27_p8_k_up_q1_left.jpg
2610.87	1.469	1	learning	LS1	h88_p2_i_down_right.jpg
2657.903	0.988	0	learning	LS1	h44_p18_k_up_q1_right.jpg
2704.601	0.844	1	learning	LS1	h20_p43_i_up_right.jpg
2751.3	1.276	1	learning	LS1	h27_p34_i_up_right.jpg
2797.832	1.645	1	learning	LS1	h20_p53_k_up_q3_right.jpg
2844.53	1.165	1	learning	LS1	h44_p49_i_up_left.jpg
2891.229	1.133	0	learning	LS1	h88_p35_k_down_q1_left.jpg
2983.292	1.171	1	learning	LS2	h88_p35_k_down_q1_left.jpg
3029.991	1.57	0	learning	LS2	h44_p18_k_up_q1_right.jpg
3076.689	1.475	1	learning	LS2	h88_p16_i_down_right.jpg
3123.388	1.107	1	learning	LS2	h20_p53_k_up_q3_right.jpg
3170.087	0.995	1	learning	LS2	h20_p12_i_up_right.jpg
3217.119	1.49	1	learning	LS2	h77_p16_i_down_right.jpg
3263.651	0.947	1	learning	LS2	h77_p42_k_down_q1_left.jpg
3310.349	1.251	1	learning	LS2	h44_p20_i_up_right.jpg
3357.048	1.315	1	learning	LS2	h27_p10_i_up_left.jpg
3403.913	1.506	1	learning	LS2	h27_p8_k_up_q1_left.jpg
3495.643	1.705	1	learning	LS3	h27_p8_k_up_q1_left.jpg
