onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	7.223	7223.0	learning	LS1	PICTURE_610.jpg	i	n/a
7.223	5.859	5859.0	learning	LS1	PICTURE_741.jpg	c	n/a
13.082	11.694	11694.0	learning	LS1	PICTURE_247.jpg	c	n/a
24.776	6.173	6173.0	learning	LS1	PICTURE_599.jpg	i	n/a
30.949	8.336	8336.0	learning	LS1	PICTURE_741.jpg	i	n/a
39.285	9.378	9378.0	learning	LS1	PICTURE_599.jpg	c	n/a
48.663	11.374	11374.0	learning	LS1	PICTURE_43.jpg	c	n/a
60.037	7.459	7459.0	learning	LS1	PICTURE_247.jpg	i	n/a
67.496	8.161	8161.0	learning	LS1	PICTURE_610.jpg	c	n/a
75.657	11.104	11104.0	learning	LS1	PICTURE_43.jpg	i	n/a
86.761	8.385	8385.0	learning	LS2	PICTURE_741.jpg	i	n/a
95.146	7.809	7809.0	learning	LS2	PICTURE_599.jpg	i	n/a
102.955	8.359	8359.0	learning	LS2	PICTURE_43.jpg	i	n/a
111.314	6.510	6510.0	learning	LS2	PICTURE_610.jpg	c	n/a
117.824	7.060	7060.0	learning	LS2	PICTURE_43.jpg	c	n/a
124.884	6.496	6496.0	learning	LS2	PICTURE_610.jpg	i	n/a
131.380	8.012	8012.0	learning	LS2	PICTURE_741.jpg	c	n/a
139.392	8.088	8088.0	learning	LS2	PICTURE_247.jpg	c	n/a
147.480	7.844	7844.0	learning	LS2	PICTURE_599.jpg	c	n/a
155.324	6.960	6960.0	learning	LS2	PICTURE_247.jpg	i	n/a
162.284	7.620	7620.0	learning	LS3	PICTURE_247.jpg	i	n/a
169.904	8.177	8177.0	learning	LS3	PICTURE_599.jpg	i	n/a
178.081	9.860	9860.0	learning	LS3	PICTURE_610.jpg	c	n/a
187.941	8.184	8184.0	learning	LS3	PICTURE_43.jpg	c	n/a
196.125	7.948	7948.0	learning	LS3	PICTURE_610.jpg	i	n/a
204.073	6.270	6270.0	learning	LS3	PICTURE_599.jpg	c	n/a
210.343	6.514	6514.0	learning	LS3	PICTURE_741.jpg	c	n/a
216.857	6.276	6276.0	learning	LS3	PICTURE_43.jpg	i	n/a
223.133	7.159	7159.0	learning	LS3	PICTURE_741.jpg	i	n/a
230.292	7.402	7402.0	learning	LS3	PICTURE_247.jpg	c	n/a
237.694	6.615	6615.0	learning	LS4	PICTURE_247.jpg	c	n/a
244.309	6.678	6678.0	learning	LS4	PICTURE_741.jpg	c	n/a
250.987	8.181	8181.0	learning	LS4	PICTURE_610.jpg	c	n/a
259.168	8.084	8084.0	learning	LS4	PICTURE_599.jpg	i	n/a
267.252	8.308	8308.0	learning	LS4	PICTURE_610.jpg	i	n/a
275.560	6.458	6458.0	learning	LS4	PICTURE_741.jpg	i	n/a
282.018	7.808	7808.0	learning	LS4	PICTURE_43.jpg	i	n/a
289.826	6.125	6125.0	learning	LS4	PICTURE_247.jpg	i	n/a
295.951	7.481	7481.0	learning	LS4	PICTURE_43.jpg	c	n/a
303.432	8.679	8679.0	learning	LS4	PICTURE_599.jpg	c	n/a
312.111	8.307	8307.0	learning	LS1	PICTURE_400.jpg	i	n/a
320.418	6.144	6144.0	learning	LS1	PICTURE_462.jpg	i	n/a
326.562	7.022	7022.0	learning	LS1	PICTURE_402.jpg	c	n/a
333.584	8.058	8058.0	learning	LS1	PICTURE_405.jpg	i	n/a
341.642	6.855	6855.0	learning	LS1	PICTURE_21.jpg	i	n/a
348.497	9.817	9817.0	learning	LS1	PICTURE_462.jpg	c	n/a
358.314	12.299	12299.0	learning	LS1	PICTURE_405.jpg	c	n/a
370.613	10.303	10303.0	learning	LS1	PICTURE_400.jpg	c	n/a
380.916	8.948	8948.0	learning	LS1	PICTURE_21.jpg	c	n/a
389.864	8.531	8531.0	learning	LS1	PICTURE_402.jpg	i	n/a
398.395	11.244	11244.0	learning	LS2	PICTURE_462.jpg	i	n/a
409.639	7.148	7148.0	learning	LS2	PICTURE_400.jpg	c	n/a
416.787	7.052	7052.0	learning	LS2	PICTURE_402.jpg	i	n/a
423.839	9.361	9361.0	learning	LS2	PICTURE_405.jpg	i	n/a
433.200	8.791	8791.0	learning	LS2	PICTURE_21.jpg	i	n/a
441.991	12.540	12540.0	learning	LS2	PICTURE_405.jpg	c	n/a
454.531	8.459	8459.0	learning	LS2	PICTURE_462.jpg	c	n/a
462.990	7.256	7256.0	learning	LS2	PICTURE_402.jpg	c	n/a
470.246	7.973	7973.0	learning	LS2	PICTURE_400.jpg	i	n/a
478.219	9.169	9169.0	learning	LS2	PICTURE_21.jpg	c	n/a
487.388	7.590	7590.0	learning	LS3	PICTURE_462.jpg	c	n/a
494.978	7.187	7187.0	learning	LS3	PICTURE_402.jpg	c	n/a
502.165	6.784	6784.0	learning	LS3	PICTURE_21.jpg	i	n/a
508.949	7.187	7187.0	learning	LS3	PICTURE_462.jpg	i	n/a
516.136	7.590	7590.0	learning	LS3	PICTURE_400.jpg	i	n/a
523.726	7.514	7514.0	learning	LS3	PICTURE_405.jpg	i	n/a
531.240	7.118	7118.0	learning	LS3	PICTURE_21.jpg	c	n/a
538.358	6.722	6722.0	learning	LS3	PICTURE_402.jpg	i	n/a
545.080	9.046	9046.0	learning	LS3	PICTURE_405.jpg	c	n/a
554.126	8.009	8009.0	learning	LS3	PICTURE_400.jpg	c	n/a
562.135	7.711	7711.0	learning	LS4	PICTURE_405.jpg	c	n/a
569.846	6.813	6813.0	learning	LS4	PICTURE_21.jpg	i	n/a
576.659	8.316	8316.0	learning	LS4	PICTURE_462.jpg	i	n/a
584.975	7.100	7100.0	learning	LS4	PICTURE_400.jpg	c	n/a
592.075	7.163	7163.0	learning	LS4	PICTURE_21.jpg	c	n/a
599.238	7.386	7386.0	learning	LS4	PICTURE_400.jpg	i	n/a
606.624	6.976	6976.0	learning	LS4	PICTURE_405.jpg	i	n/a
613.600	7.206	7206.0	learning	LS4	PICTURE_402.jpg	i	n/a
620.806	9.355	9355.0	learning	LS4	PICTURE_462.jpg	c	n/a
630.161	7.191	7191.0	learning	LS4	PICTURE_402.jpg	c	n/a
637.352	14.170	14170.0	control	LS1	PICTURE_718.jpg	i	n/a
651.522	8.010	8010.0	control	LS1	PICTURE_292.jpg	c	n/a
659.532	6.807	6807.0	control	LS1	PICTURE_2.jpg	c	n/a
666.339	6.724	6724.0	control	LS1	PICTURE_430.jpg	c	n/a
673.063	7.287	7287.0	control	LS1	PICTURE_292.jpg	i	n/a
680.350	8.164	8164.0	control	LS1	PICTURE_286.jpg	i	n/a
688.514	6.968	6968.0	control	LS1	PICTURE_2.jpg	i	n/a
695.482	7.051	7051.0	control	LS1	PICTURE_718.jpg	c	n/a
702.533	7.122	7122.0	control	LS1	PICTURE_430.jpg	i	n/a
709.655	7.365	7365.0	control	LS1	PICTURE_286.jpg	c	n/a
717.020	7.219	7219.0	control	LS2	PICTURE_718.jpg	c	n/a
724.239	7.602	7602.0	control	LS2	PICTURE_292.jpg	i	n/a
731.841	8.144	8144.0	control	LS2	PICTURE_286.jpg	i	n/a
739.985	9.646	9646.0	control	LS2	PICTURE_430.jpg	i	n/a
749.631	6.998	6998.0	control	LS2	PICTURE_2.jpg	i	n/a
756.629	6.748	6748.0	control	LS2	PICTURE_286.jpg	c	n/a
763.377	21.213	21213.0	control	LS2	PICTURE_292.jpg	c	n/a
784.590	6.735	6735.0	control	LS2	PICTURE_718.jpg	i	n/a
791.325	5.853	5853.0	control	LS2	PICTURE_2.jpg	c	n/a
797.178	6.409	6409.0	control	LS2	PICTURE_430.jpg	c	n/a
803.587	8.350	8350.0	control	LS3	PICTURE_731.jpg	c	n/a
811.937	6.827	6827.0	control	LS3	PICTURE_733.jpg	i	n/a
818.764	7.543	7543.0	control	LS3	PICTURE_645.jpg	i	n/a
826.307	7.141	7141.0	control	LS3	PICTURE_731.jpg	i	n/a
833.448	12.175	12175.0	control	LS3	PICTURE_98.jpg	c	n/a
845.623	7.140	7140.0	control	LS3	PICTURE_645.jpg	c	n/a
852.763	6.743	6743.0	control	LS3	PICTURE_98.jpg	i	n/a
859.506	7.300	7300.0	control	LS3	PICTURE_134.jpg	i	n/a
866.806	6.583	6583.0	control	LS3	PICTURE_733.jpg	c	n/a
873.389	n/a	n/a	control	LS3	PICTURE_134.jpg	c	n/a
898.389	6.847	6847.0	control	LS4	PICTURE_134.jpg	c	n/a
905.236	6.291	6291.0	control	LS4	PICTURE_645.jpg	c	n/a
911.527	6.994	6994.0	control	LS4	PICTURE_134.jpg	i	n/a
918.521	6.737	6737.0	control	LS4	PICTURE_98.jpg	i	n/a
925.258	5.681	5681.0	control	LS4	PICTURE_733.jpg	c	n/a
930.939	8.143	8143.0	control	LS4	PICTURE_731.jpg	i	n/a
939.082	7.246	7246.0	control	LS4	PICTURE_733.jpg	i	n/a
946.328	8.756	8756.0	control	LS4	PICTURE_731.jpg	c	n/a
955.084	5.787	5787.0	control	LS4	PICTURE_98.jpg	c	n/a
960.871	6.656	6656.0	control	LS4	PICTURE_645.jpg	i	n/a
967.527	8.836	8836.0	learning	LS1	PICTURE_488.jpg	c	n/a
976.363	6.193	6193.0	learning	LS1	PICTURE_480.jpg	c	n/a
982.556	6.110	6110.0	learning	LS1	PICTURE_508.jpg	c	n/a
988.666	10.825	10825.0	learning	LS1	PICTURE_15.jpg	i	n/a
999.491	12.347	12347.0	learning	LS1	PICTURE_480.jpg	i	n/a
1011.838	7.306	7306.0	learning	LS1	PICTURE_95.jpg	c	n/a
1019.144	7.869	7869.0	learning	LS1	PICTURE_488.jpg	i	n/a
1027.013	10.832	10832.0	learning	LS1	PICTURE_15.jpg	c	n/a
1037.845	8.676	8676.0	learning	LS1	PICTURE_508.jpg	i	n/a
1046.521	9.879	9879.0	learning	LS1	PICTURE_95.jpg	i	n/a
1056.400	7.813	7813.0	learning	LS2	PICTURE_480.jpg	i	n/a
1064.213	8.036	8036.0	learning	LS2	PICTURE_488.jpg	i	n/a
1072.249	8.099	8099.0	learning	LS2	PICTURE_508.jpg	i	n/a
1080.348	11.522	11522.0	learning	LS2	PICTURE_15.jpg	i	n/a
1091.870	10.145	10145.0	learning	LS2	PICTURE_95.jpg	c	n/a
1102.015	7.490	7490.0	learning	LS2	PICTURE_508.jpg	c	n/a
1109.505	10.119	10119.0	learning	LS2	PICTURE_15.jpg	c	n/a
1119.624	6.510	6510.0	learning	LS2	PICTURE_488.jpg	c	n/a
1126.134	13.944	13944.0	learning	LS2	PICTURE_95.jpg	i	n/a
1140.078	8.103	8103.0	learning	LS2	PICTURE_480.jpg	c	n/a
1148.181	11.482	11482.0	learning	LS3	PICTURE_95.jpg	c	n/a
1159.663	6.600	6600.0	learning	LS3	PICTURE_480.jpg	i	n/a
1166.263	9.077	9077.0	learning	LS3	PICTURE_508.jpg	c	n/a
1175.340	7.074	7074.0	learning	LS3	PICTURE_488.jpg	c	n/a
1182.414	7.149	7149.0	learning	LS3	PICTURE_95.jpg	i	n/a
1189.563	7.393	7393.0	learning	LS3	PICTURE_480.jpg	c	n/a
1196.956	7.317	7317.0	learning	LS3	PICTURE_15.jpg	i	n/a
1204.273	6.920	6920.0	learning	LS3	PICTURE_508.jpg	i	n/a
1211.193	6.843	6843.0	learning	LS3	PICTURE_488.jpg	i	n/a
1218.036	7.247	7247.0	learning	LS3	PICTURE_15.jpg	c	n/a
1225.283	7.267	7267.0	learning	LS4	PICTURE_508.jpg	c	n/a
1232.550	6.231	6231.0	learning	LS4	PICTURE_480.jpg	i	n/a
1238.781	8.554	8554.0	learning	LS4	PICTURE_15.jpg	i	n/a
1247.335	6.698	6698.0	learning	LS4	PICTURE_480.jpg	c	n/a
1254.033	7.241	7241.0	learning	LS4	PICTURE_95.jpg	i	n/a
1261.274	6.824	6824.0	learning	LS4	PICTURE_508.jpg	i	n/a
1268.098	7.687	7687.0	learning	LS4	PICTURE_15.jpg	c	n/a
1275.785	6.631	6631.0	learning	LS4	PICTURE_488.jpg	i	n/a
1282.416	7.501	7501.0	learning	LS4	PICTURE_95.jpg	c	n/a
1289.917	6.132	6132.0	learning	LS4	PICTURE_488.jpg	c	n/a
1296.049	11.505	11505.0	control	LS1	PICTURE_485.jpg	i	n/a
1307.554	7.743	7743.0	control	LS1	PICTURE_549.jpg	c	n/a
1315.297	6.700	6700.0	control	LS1	PICTURE_418.jpg	c	n/a
1321.997	7.896	7896.0	control	LS1	PICTURE_350.jpg	c	n/a
1329.893	6.374	6374.0	control	LS1	PICTURE_498.jpg	c	n/a
1336.267	6.617	6617.0	control	LS1	PICTURE_350.jpg	i	n/a
1342.884	6.540	6540.0	control	LS1	PICTURE_485.jpg	c	n/a
1349.424	6.944	6944.0	control	LS1	PICTURE_418.jpg	i	n/a
1356.368	7.827	7827.0	control	LS1	PICTURE_498.jpg	i	n/a
1364.195	7.430	7430.0	control	LS1	PICTURE_549.jpg	i	n/a
1371.625	6.972	6972.0	control	LS2	PICTURE_350.jpg	c	n/a
1378.597	5.929	5929.0	control	LS2	PICTURE_418.jpg	c	n/a
1384.526	6.632	6632.0	control	LS2	PICTURE_549.jpg	c	n/a
1391.158	6.376	6376.0	control	LS2	PICTURE_498.jpg	i	n/a
1397.534	6.439	6439.0	control	LS2	PICTURE_485.jpg	c	n/a
1403.973	7.142	7142.0	control	LS2	PICTURE_498.jpg	c	n/a
1411.115	6.245	6245.0	control	LS2	PICTURE_350.jpg	i	n/a
1417.360	6.316	6316.0	control	LS2	PICTURE_485.jpg	i	n/a
1423.676	7.026	7026.0	control	LS2	PICTURE_549.jpg	i	n/a
1430.702	6.463	6463.0	control	LS2	PICTURE_418.jpg	i	n/a
1437.165	6.483	6483.0	control	LS3	PICTURE_314.jpg	i	n/a
1443.648	6.719	6719.0	control	LS3	PICTURE_476.jpg	i	n/a
1450.367	7.116	7116.0	control	LS3	PICTURE_388.jpg	i	n/a
1457.483	6.712	6712.0	control	LS3	PICTURE_663.jpg	i	n/a
1464.195	6.469	6469.0	control	LS3	PICTURE_552.jpg	i	n/a
1470.664	8.146	8146.0	control	LS3	PICTURE_663.jpg	c	n/a
1478.810	7.423	7423.0	control	LS3	PICTURE_314.jpg	c	n/a
1486.233	6.234	6234.0	control	LS3	PICTURE_476.jpg	c	n/a
1492.467	6.951	6951.0	control	LS3	PICTURE_552.jpg	c	n/a
1499.418	5.594	5594.0	control	LS3	PICTURE_388.jpg	c	n/a
1505.012	6.255	6255.0	control	LS4	PICTURE_663.jpg	c	n/a
1511.267	6.979	6979.0	control	LS4	PICTURE_388.jpg	i	n/a
1518.246	7.542	7542.0	control	LS4	PICTURE_476.jpg	c	n/a
1525.788	7.786	7786.0	control	LS4	PICTURE_552.jpg	c	n/a
1533.574	5.771	5771.0	control	LS4	PICTURE_314.jpg	c	n/a
1539.345	8.713	8713.0	control	LS4	PICTURE_663.jpg	i	n/a
1548.058	6.698	6698.0	control	LS4	PICTURE_388.jpg	c	n/a
1554.756	7.401	7401.0	control	LS4	PICTURE_476.jpg	i	n/a
1562.157	6.984	6984.0	control	LS4	PICTURE_552.jpg	i	n/a
1569.141	6.254	6254.0	control	LS4	PICTURE_314.jpg	i	n/a
1575.395	3.949	3949.0	learning	LS1	PICTURE_23.jpg	c	n/a
1579.344	6.106	6106.0	learning	LS1	PICTURE_720.jpg	c	n/a
1585.450	7.621	7621.0	learning	LS1	PICTURE_23.jpg	i	n/a
1593.071	8.497	8497.0	learning	LS1	PICTURE_297.jpg	i	n/a
1601.568	6.814	6814.0	learning	LS1	PICTURE_235.jpg	i	n/a
1608.382	6.731	6731.0	learning	LS1	PICTURE_720.jpg	i	n/a
1615.113	8.254	8254.0	learning	LS1	PICTURE_746.jpg	i	n/a
1623.367	8.658	8658.0	learning	LS1	PICTURE_297.jpg	c	n/a
1632.025	9.701	9701.0	learning	LS1	PICTURE_235.jpg	c	n/a
1641.726	11.544	11544.0	learning	LS1	PICTURE_746.jpg	c	n/a
1653.270	7.726	7726.0	learning	LS2	PICTURE_746.jpg	c	n/a
1660.996	6.849	6849.0	learning	LS2	PICTURE_297.jpg	c	n/a
1667.845	7.093	7093.0	learning	LS2	PICTURE_235.jpg	i	n/a
1674.938	8.596	8596.0	learning	LS2	PICTURE_23.jpg	i	n/a
1683.534	7.700	7700.0	learning	LS2	PICTURE_720.jpg	i	n/a
1691.234	6.804	6804.0	learning	LS2	PICTURE_23.jpg	c	n/a
1698.038	11.825	11825.0	learning	LS2	PICTURE_297.jpg	i	n/a
1709.863	6.770	6770.0	learning	LS2	PICTURE_235.jpg	c	n/a
1716.633	11.799	11799.0	learning	LS2	PICTURE_746.jpg	i	n/a
1728.432	6.751	6751.0	learning	LS2	PICTURE_720.jpg	c	n/a
1735.183	7.234	7234.0	learning	LS3	PICTURE_235.jpg	i	n/a
1742.417	7.150	7150.0	learning	LS3	PICTURE_746.jpg	c	n/a
