onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	7.223	correct	learning	LS1	PICTURE_610.jpg	i	correct rejection
7.223	5.859	correct	learning	LS1	PICTURE_741.jpg	c	hit
13.082	11.694	correct	learning	LS1	PICTURE_247.jpg	c	hit
24.776	6.173	correct	learning	LS1	PICTURE_599.jpg	i	correct rejection
30.949	8.336	correct	learning	LS1	PICTURE_741.jpg	i	correct rejection
39.285	9.378	correct	learning	LS1	PICTURE_599.jpg	c	hit
48.663	11.374	incorrect	learning	LS1	PICTURE_43.jpg	c	miss
60.037	7.459	correct	learning	LS1	PICTURE_247.jpg	i	correct rejection
67.496	8.161	correct	learning	LS1	PICTURE_610.jpg	c	hit
75.657	11.104	correct	learning	LS1	PICTURE_43.jpg	i	correct rejection
86.761	8.385	correct	learning	LS2	PICTURE_741.jpg	i	correct rejection
95.146	7.809	correct	learning	LS2	PICTURE_599.jpg	i	correct rejection
102.955	8.359	correct	learning	LS2	PICTURE_43.jpg	i	correct rejection
111.314	6.510	correct	learning	LS2	PICTURE_610.jpg	c	hit
117.824	7.060	correct	learning	LS2	PICTURE_43.jpg	c	hit
124.884	6.496	correct	learning	LS2	PICTURE_610.jpg	i	correct rejection
131.380	8.012	correct	learning	LS2	PICTURE_741.jpg	c	hit
139.392	8.088	correct	learning	LS2	PICTURE_247.jpg	c	hit
147.480	7.844	correct	learning	LS2	PICTURE_599.jpg	c	hit
155.324	6.960	correct	learning	LS2	PICTURE_247.jpg	i	correct rejection
162.284	7.620	correct	learning	LS3	PICTURE_247.jpg	i	correct rejection
169.904	8.177	correct	learning	LS3	PICTURE_599.jpg	i	correct rejection
178.081	9.860	correct	learning	LS3	PICTURE_610.jpg	c	hit
187.941	8.184	correct	learning	LS3	PICTURE_43.jpg	c	hit
196.125	7.948	correct	learning	LS3	PICTURE_610.jpg	i	correct rejection
204.073	6.270	correct	learning	LS3	PICTURE_599.jpg	c	hit
210.343	6.514	correct	learning	LS3	PICTURE_741.jpg	c	hit
216.857	6.276	correct	learning	LS3	PICTURE_43.jpg	i	correct rejection
223.133	7.159	correct	learning	LS3	PICTURE_741.jpg	i	correct rejection
230.292	7.402	correct	learning	LS3	PICTURE_247.jpg	c	hit
237.694	6.615	correct	learning	LS4	PICTURE_247.jpg	c	hit
244.309	6.678	correct	learning	LS4	PICTURE_741.jpg	c	hit
250.987	8.181	correct	learning	LS4	PICTURE_610.jpg	c	hit
259.168	8.084	correct	learning	LS4	PICTURE_599.jpg	i	correct rejection
267.252	8.308	correct	learning	LS4	PICTURE_610.jpg	i	correct rejection
275.560	6.458	correct	learning	LS4	PICTURE_741.jpg	i	correct rejection
282.018	7.808	correct	learning	LS4	PICTURE_43.jpg	i	correct rejection
289.826	6.125	correct	learning	LS4	PICTURE_247.jpg	i	correct rejection
295.951	7.481	correct	learning	LS4	PICTURE_43.jpg	c	hit
303.432	8.679	correct	learning	LS4	PICTURE_599.jpg	c	hit
312.111	8.307	correct	learning	LS1	PICTURE_400.jpg	i	correct rejection
320.418	6.144	incorrect	learning	LS1	PICTURE_462.jpg	i	false alarm
326.562	7.022	correct	learning	LS1	PICTURE_402.jpg	c	hit
333.584	8.058	incorrect	learning	LS1	PICTURE_405.jpg	i	false alarm
341.642	6.855	incorrect	learning	LS1	PICTURE_21.jpg	i	false alarm
348.497	9.817	correct	learning	LS1	PICTURE_462.jpg	c	hit
358.314	12.299	incorrect	learning	LS1	PICTURE_405.jpg	c	miss
370.613	10.303	correct	learning	LS1	PICTURE_400.jpg	c	hit
380.916	8.948	correct	learning	LS1	PICTURE_21.jpg	c	hit
389.864	8.531	correct	learning	LS1	PICTURE_402.jpg	i	correct rejection
398.395	11.244	incorrect	learning	LS2	PICTURE_462.jpg	i	false alarm
409.639	7.148	correct	learning	LS2	PICTURE_400.jpg	c	hit
416.787	7.052	correct	learning	LS2	PICTURE_402.jpg	i	correct rejection
423.839	9.361	incorrect	learning	LS2	PICTURE_405.jpg	i	false alarm
433.200	8.791	incorrect	learning	LS2	PICTURE_21.jpg	i	false alarm
441.991	12.540	correct	learning	LS2	PICTURE_405.jpg	c	hit
454.531	8.459	correct	learning	LS2	PICTURE_462.jpg	c	hit
462.990	7.256	correct	learning	LS2	PICTURE_402.jpg	c	hit
470.246	7.973	correct	learning	LS2	PICTURE_400.jpg	i	correct rejection
478.219	9.169	correct	learning	LS2	PICTURE_21.jpg	c	hit
487.388	7.590	correct	learning	LS3	PICTURE_462.jpg	c	hit
494.978	7.187	correct	learning	LS3	PICTURE_402.jpg	c	hit
502.165	6.784	correct	learning	LS3	PICTURE_21.jpg	i	correct rejection
508.949	7.187	correct	learning	LS3	PICTURE_462.jpg	i	correct rejection
516.136	7.590	correct	learning	LS3	PICTURE_400.jpg	i	correct rejection
523.726	7.514	correct	learning	LS3	PICTURE_405.jpg	i	correct rejection
531.240	7.118	correct	learning	LS3	PICTURE_21.jpg	c	hit
538.358	6.722	correct	learning	LS3	PICTURE_402.jpg	i	correct rejection
545.080	9.046	correct	learning	LS3	PICTURE_405.jpg	c	hit
554.126	8.009	correct	learning	LS3	PICTURE_400.jpg	c	hit
562.135	7.711	correct	learning	LS4	PICTURE_405.jpg	c	hit
569.846	6.813	correct	learning	LS4	PICTURE_21.jpg	i	correct rejection
576.659	8.316	correct	learning	LS4	PICTURE_462.jpg	i	correct rejection
584.975	7.100	correct	learning	LS4	PICTURE_400.jpg	c	hit
592.075	7.163	correct	learning	LS4	PICTURE_21.jpg	c	hit
599.238	7.386	correct	learning	LS4	PICTURE_400.jpg	i	correct rejection
606.624	6.976	correct	learning	LS4	PICTURE_405.jpg	i	correct rejection
613.600	7.206	correct	learning	LS4	PICTURE_402.jpg	i	correct rejection
620.806	9.355	correct	learning	LS4	PICTURE_462.jpg	c	hit
630.161	7.191	correct	learning	LS4	PICTURE_402.jpg	c	hit
637.352	14.170	correct	control	LS1	PICTURE_718.jpg	i	correct rejection
651.522	8.010	correct	control	LS1	PICTURE_292.jpg	c	hit
659.532	6.807	correct	control	LS1	PICTURE_2.jpg	c	hit
666.339	6.724	correct	control	LS1	PICTURE_430.jpg	c	hit
673.063	7.287	correct	control	LS1	PICTURE_292.jpg	i	correct rejection
680.350	8.164	correct	control	LS1	PICTURE_286.jpg	i	correct rejection
688.514	6.968	correct	control	LS1	PICTURE_2.jpg	i	correct rejection
695.482	7.051	correct	control	LS1	PICTURE_718.jpg	c	hit
702.533	7.122	correct	control	LS1	PICTURE_430.jpg	i	correct rejection
709.655	7.365	correct	control	LS1	PICTURE_286.jpg	c	hit
717.020	7.219	correct	control	LS2	PICTURE_718.jpg	c	hit
724.239	7.602	correct	control	LS2	PICTURE_292.jpg	i	correct rejection
731.841	8.144	correct	control	LS2	PICTURE_286.jpg	i	correct rejection
739.985	9.646	correct	control	LS2	PICTURE_430.jpg	i	correct rejection
749.631	6.998	correct	control	LS2	PICTURE_2.jpg	i	correct rejection
756.629	6.748	correct	control	LS2	PICTURE_286.jpg	c	hit
763.377	21.213	correct	control	LS2	PICTURE_292.jpg	c	hit
784.590	6.735	correct	control	LS2	PICTURE_718.jpg	i	correct rejection
791.325	5.853	correct	control	LS2	PICTURE_2.jpg	c	hit
797.178	6.409	correct	control	LS2	PICTURE_430.jpg	c	hit
803.587	8.350	correct	control	LS3	PICTURE_731.jpg	c	hit
