onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.077	correct	incongruent	Block1	incongruent/STIM_000.jpg
3.311	1.018	incorrect	incongruent	Block1	incongruent/STIM_000.jpg
7.074	1.217	correct	incongruent	Block1	incongruent/STIM_000.jpg
10.973	0.718	correct	incongruent	Block1	incongruent/STIM_000.jpg
15.442	1.158	correct	incongruent	Block1	incongruent/STIM_000.jpg
19.357	0.885	incorrect	incongruent	Block1	incongruent/STIM_001.jpg
22.971	0.917	correct	incongruent	Block1	incongruent/STIM_001.jpg
27.152	1.048	correct	incongruent	Block1	incongruent/STIM_001.jpg
31.837	0.625	correct	incongruent	Block1	incongruent/STIM_001.jpg
34.873	1.161	correct	incongruent	Block1	incongruent/STIM_001.jpg
38.59	1.201	incorrect	incongruent	Block1	incongruent/STIM_002.jpg
42.939	1.306	correct	incongruent	Block1	incongruent/STIM_002.jpg
46.92	0.75	correct	incongruent	Block1	incongruent/STIM_002.jpg
51.115	0.824	correct	incongruent	Block1	incongruent/STIM_002.jpg
54.386	0.864	correct	incongruent	Block1	incongruent/STIM_002.jpg
57.783	0.889	correct	incongruent	Block1	incongruent/STIM_003.jpg
60.765	0.66	correct	incongruent	Block1	incongruent/STIM_003.jpg
64.135	1.322	correct	incongruent	Block1	incongruent/STIM_003.jpg
68.957	1.037	correct	incongruent	Block1	incongruent/STIM_003.jpg
73.656	1.176	incorrect	incongruent	Block1	incongruent/STIM_003.jpg
77.957	1.19	correct	incongruent	Block1	incongruent/STIM_004.jpg
82.93	0.734	correct	incongruent	Block1	incongruent/STIM_004.jpg
85.966	0.708	correct	incongruent	Block1	incongruent/STIM_004.jpg
89.394	1.23	correct	incongruent	Block1	incongruent/STIM_004.jpg
93.786	0.649	correct	incongruent	Block1	incongruent/STIM_004.jpg
97.126	1.093	correct	incongruent	Block1	incongruent/STIM_005.jpg
102.114	1.341	correct	incongruent	Block1	incongruent/STIM_005.jpg
107.442	1.117	correct	incongruent	Block1	incongruent/STIM_005.jpg
112.105	1.071	correct	incongruent	Block1	incongruent/STIM_005.jpg
116.933	1.135	correct	incongruent	Block1	incongruent/STIM_005.jpg
122.049	0.765	correct	incongruent	Block1	incongruent/STIM_006.jpg
125.54	1.246	correct	incongruent	Block1	incongruent/STIM_006.jpg
130.464	1.32	correct	incongruent	Block1	incongruent/STIM_006.jpg
134.159	0.789	incorrect	incongruent	Block1	incongruent/STIM_006.jpg
138.41	0.901	correct	incongruent	Block1	incongruent/STIM_006.jpg
141.373	0.815	correct	incongruent	Block1	incongruent/STIM_007.jpg
144.325	1.27	correct	incongruent	Block1	incongruent/STIM_007.jpg
149.547	0.802	correct	incongruent	Block1	incongruent/STIM_007.jpg
153.003	0.818	correct	incongruent	Block1	incongruent/STIM_007.jpg
155.976	0.796	correct	incongruent	Block1	incongruent/STIM_007.jpg
160.379	1.054	incorrect	incongruent	Block1	incongruent/STIM_008.jpg
164.948	0.854	correct	incongruent	Block1	incongruent/STIM_008.jpg
168.671	1.267	correct	incongruent	Block1	incongruent/STIM_008.jpg
172.31	0.687	incorrect	incongruent	Block1	incongruent/STIM_008.jpg
175.454	1.103	correct	incongruent	Block1	incongruent/STIM_008.jpg
179.158	0.996	correct	incongruent	Block1	incongruent/STIM_009.jpg
182.889	1.072	correct	incongruent	Block1	incongruent/STIM_009.jpg
186.504	0.794	correct	incongruent	Block1	incongruent/STIM_009.jpg
189.557	0.798	correct	incongruent	Block1	incongruent/STIM_009.jpg
192.367	0.942	correct	incongruent	Block1	incongruent/STIM_009.jpg
196.555	1.323	correct	incongruent	Block1	incongruent/STIM_010.jpg
201.515	1.325	incorrect	incongruent	Block1	incongruent/STIM_010.jpg
206.777	0.936	correct	incongruent	Block1	incongruent/STIM_010.jpg
210.789	0.871	correct	incongruent	Block1	incongruent/STIM_010.jpg
214.325	0.605	correct	incongruent	Block1	incongruent/STIM_010.jpg
217.467	0.759	correct	incongruent	Block1	incongruent/STIM_011.jpg
221.039	1.013	correct	incongruent	Block1	incongruent/STIM_011.jpg
224.261	1.103	correct	incongruent	Block1	incongruent/STIM_011.jpg
228.149	0.836	correct	incongruent	Block1	incongruent/STIM_011.jpg
232.427	0.67	correct	incongruent	Block1	incongruent/STIM_011.jpg
235.488	1.01	correct	incongruent	Block1	incongruent/STIM_012.jpg
238.969	1.358	correct	incongruent	Block1	incongruent/STIM_012.jpg
243.443	0.829	correct	incongruent	Block1	incongruent/STIM_012.jpg
247.459	0.98	correct	incongruent	Block1	incongruent/STIM_012.jpg
250.46	0.693	correct	incongruent	Block1	incongruent/STIM_012.jpg
254.402	0.945	correct	incongruent	Block1	incongruent/STIM_013.jpg
258.862	1.294	correct	incongruent	Block1	incongruent/STIM_013.jpg
263.528	1.08	correct	incongruent	Block1	incongruent/STIM_013.jpg
267.018	0.699	correct	incongruent	Block1	incongruent/STIM_013.jpg
271.717	1.046	incorrect	incongruent	Block1	incongruent/STIM_013.jpg
276.021	1.246	correct	incongruent	Block1	incongruent/STIM_014.jpg
280.832	0.693	correct	incongruent	Block1	incongruent/STIM_014.jpg
285.146	0.898	correct	incongruent	Block1	incongruent/STIM_014.jpg
289.907	0.979	correct	incongruent	Block1	incongruent/STIM_014.jpg
293.402	0.742	correct	incongruent	Block1	incongruent/STIM_014.jpg
297.962	0.896	correct	incongruent	Block1	incongruent/STIM_015.jpg
302.017	0.665	correct	incongruent	Block1	incongruent/STIM_015.jpg
306.528	1.152	correct	incongruent	Block1	incongruent/STIM_015.jpg
310.747	1.079	correct	incongruent	Block1	incongruent/STIM_015.jpg
314.485	1.096	correct	incongruent	Block1	incongruent/STIM_015.jpg
