onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	3.921	FLOW_B	B	1	1	1	9 + 101	110	110.0	3920.9	1	0
7.968	6.306	FLOW_B	B	1	2	1	101 + 9	110	110.0	6306.4	1	0
18.323	5.871	FLOW_B	B	1	3	1	9 + 107	116	116.0	5870.7	1	0
28.239	2.76	FLOW_B	B	1	4	1	2 + 107	109	109.0	2759.8	1	0
35.053	2.396	FLOW_B	B	1	5	1	101 + 1	102	102.0	2396.3	1	0
41.473	2.578	FLOW_B	B	1	6	1	2 + 105	107	107.0	2578.2	1	0
48.103	2.658	FLOW_B	B	1	7	1	6 + 106	112	112.0	2658.0	1	0
54.766	2.397	FLOW_B	B	1	8	1	108 + 1	109	109.0	2397.2	1	0
61.167	4.945	FLOW_B	B	1	9	1	1 + 106	107	107.0	4944.7	1	0
70.119	3.315	FLOW_B	B	1	10	1	105 + 3	108	108.0	3315.3	1	0
77.438	2.825	FLOW_B	B	1	11	1	4 + 100	104	104.0	2824.9	1	0
84.27	2.316	FLOW_B	B	1	12	1	1 + 100	101	101.0	2315.8	1	0
90.641	2.39	FLOW_B	B	1	13	1	105 + 5	110	110.0	2389.6	1	0
97.08	2.918	FLOW_B	B	1	14	1	105 + 3	108	108.0	2917.6	1	0
104.044	3.673	FLOW_B	B	1	15	1	8 + 106	114	114.0	3673.1	1	0
111.767	2.616	FLOW_B	B	1	16	1	108 + 7	115	115.0	2615.7	1	0
118.427	4.192	FLOW_B	B	1	17	1	103 + 6	109	109.0	4191.8	1	0
126.668	4.091	FLOW_B	B	1	18	1	107 + 5	112	112.0	4091.1	1	0
134.764	2.483	FLOW_B	B	1	19	1	108 + 7	115	115.0	2483.1	1	0
141.265	2.405	FLOW_B	B	1	20	1	103 + 8	111	111.0	2405.3	1	0
147.68	2.612	FLOW_B	B	1	21	1	100 + 2	102	102.0	2611.7	1	0
154.323	3.133	FLOW_B	B	1	22	1	1 + 107	108	108.0	3133.3	1	0
161.465	2.704	FLOW_B	B	1	23	1	102 + 7	109	109.0	2704.2	1	0
168.172	1.828	FLOW_B	B	1	24	1	9 + 109	118	n/a	1828.5	0	1
206.081	18.022	FLOW_O	O	2	1	10	86 + 22 + 85 + 63 + 105 + 66	427	n/a	18021.5	0	1
228.107	15.312	FLOW_O	O	2	2	10	70 + 34 + 109 + 97 + 37 + 65	412	412.0	15311.5	1	0
247.465	18.019	FLOW_O	O	2	3	10	83 + 76 + 38 + 57 + 57 + 107	418	n/a	18019.0	0	1
269.533	18.022	FLOW_O	O	2	4	10	20 + 52 + 90 + 12 + 60 + 106	340	n/a	18022.2	0	1
291.607	18.009	FLOW_O	O	2	5	10	75 + 57 + 80 + 32 + 74 + 100	418	n/a	18008.9	0	1
313.659	18.014	FLOW_O	O	2	6	10	52 + 105 + 69 + 37 + 74 + 41	378	n/a	18014.5	0	1
335.674	18.02	FLOW_O	O	2	7	10	72 + 105 + 85 + 25 + 25 + 42	354	n/a	18020.3	0	1
357.741	18.006	FLOW_O	O	2	8	10	98 + 84 + 36 + 62 + 109 + 36	425	n/a	18006.3	0	1
430.045	18.012	FLOW_F	F	3	1	7	8 + 44 + 98 + 37 + 104	291	n/a	18012.5	0	1
452.089	12.26	FLOW_F	F	3	2	7	3 + 64 + 100 + 44 + 73	284	284.0	12260.0	1	0
468.35	11.448	FLOW_F	F	3	3	7	78 + 3 + 13 + 108 + 89	291	291.0	11448.2	1	0
483.816	13.428	FLOW_F	F	3	4	8	98 + 105 + 40 + 68 + 63	374	374.0	13428.1	1	0
501.249	18.002	FLOW_F	F	3	5	8	49 + 58 + 52 + 108 + 65	332	n/a	18002.3	0	1
523.274	11.838	FLOW_F	F	3	6	8	96 + 35 + 60 + 101 + 99	391	291.0	11838.2	0	0
539.167	16.646	FLOW_F	F	3	7	7	102 + 97 + 9 + 43 + 22	273	273.0	16646.0	1	0
559.856	18.02	FLOW_F	F	3	8	7	84 + 6 + 105 + 28 + 39	262	n/a	18020.0	0	1
581.92	12.935	FLOW_F	F	3	9	7	8 + 53 + 51 + 103 + 26	241	241.0	12934.7	1	0
598.907	1.162	FLOW_F	F	3	10	7	104 + 1 + 24 + 60 + 49	238	n/a	1161.5	0	1
639.834	2.4	FLOW_B	B	4	1	1	107 + 2	109	109.0	2399.5	1	0
646.281	2.583	FLOW_B	B	4	2	1	4 + 106	110	110.0	2583.2	1	0
652.914	2.118	FLOW_B	B	4	3	1	101 + 3	104	104.0	2117.6	1	0
659.075	2.801	FLOW_B	B	4	4	1	101 + 8	109	109.0	2801.1	1	0
665.931	2.715	FLOW_B	B	4	5	1	5 + 109	114	114.0	2714.9	1	0
672.648	2.948	FLOW_B	B	4	6	1	2 + 101	103	103.0	2947.9	1	0
679.647	2.759	FLOW_B	B	4	7	1	107 + 1	108	108.0	2758.8	1	0
686.452	2.504	FLOW_B	B	4	8	1	106 + 2	108	108.0	2504.5	1	0
693.006	2.406	FLOW_B	B	4	9	1	108 + 5	113	113.0	2405.7	1	0
699.462	2.434	FLOW_B	B	4	10	1	2 + 105	107	107.0	2434.3	1	0
705.948	2.25	FLOW_B	B	4	11	1	2 + 105	107	107.0	2249.6	1	0
712.247	2.607	FLOW_B	B	4	12	1	2 + 106	108	108.0	2606.7	1	0
718.896	2.614	FLOW_B	B	4	13	1	106 + 8	114	114.0	2614.1	1	0
725.561	3.601	FLOW_B	B	4	14	1	108 + 4	112	112.0	3601.4	1	0
733.218	2.313	FLOW_B	B	4	15	1	8 + 100	108	108.0	2313.1	1	0
739.559	2.289	FLOW_B	B	4	16	1	9 + 100	109	109.0	2289.3	1	0
745.901	2.462	FLOW_B	B	4	17	1	4 + 100	104	104.0	2461.8	1	0
752.366	3.272	FLOW_B	B	4	18	1	105 + 9	114	114.0	3271.5	1	0
759.639	2.373	FLOW_B	B	4	19	1	105 + 8	113	113.0	2373.1	1	0
766.057	2.248	FLOW_B	B	4	20	1	105 + 5	110	110.0	2247.5	1	0
