onset	duration	accuracy	trial_type	learning_stage	stimulus
21.157	1.715	correct	learning	LS1	learning/PICTURE_165.jpg
25.773	0.682	correct	learning	LS1	learning/PICTURE_202.jpg
30.39	0.72	incorrect	learning	LS1	learning/PICTURE_148.jpg
35.005	0.727	correct	learning	LS1	learning/PICTURE_358.jpg
39.605	0.558	incorrect	learning	LS1	learning/PICTURE_165.jpg
44.204	1.237	incorrect	learning	LS1	learning/PICTURE_453.jpg
48.787	1.165	correct	learning	LS1	learning/PICTURE_358.jpg
53.37	1.14	incorrect	learning	LS1	learning/PICTURE_453.jpg
57.953	1.356	correct	learning	LS1	learning/PICTURE_202.jpg
62.535	1.364	correct	learning	LS1	learning/PICTURE_148.jpg
71.634	1.366	correct	learning	LS2	learning/PICTURE_148.jpg
76.2	1.262	correct	learning	LS2	learning/PICTURE_202.jpg
80.783	0.854	correct	learning	LS2	learning/PICTURE_148.jpg
85.349	0.703	correct	learning	LS2	learning/PICTURE_358.jpg
89.915	0.743	incorrect	learning	LS2	learning/PICTURE_165.jpg
94.498	1.022	incorrect	learning	LS2	learning/PICTURE_453.jpg
99.064	1.767	correct	learning	LS2	learning/PICTURE_165.jpg
103.63	0.8	correct	learning	LS2	learning/PICTURE_358.jpg
108.213	0.919	correct	learning	LS2	learning/PICTURE_453.jpg
112.779	0.832	correct	learning	LS2	learning/PICTURE_202.jpg
121.878	1.329	correct	learning	LS3	learning/PICTURE_202.jpg
126.46	0.794	correct	learning	LS3	learning/PICTURE_358.jpg
131.077	0.992	correct	learning	LS3	learning/PICTURE_148.jpg
135.693	1.862	correct	learning	LS3	learning/PICTURE_453.jpg
140.309	0.797	correct	learning	LS3	learning/PICTURE_358.jpg
144.925	1.985	correct	learning	LS3	learning/PICTURE_165.jpg
149.524	0.873	correct	learning	LS3	learning/PICTURE_453.jpg
154.124	0.848	correct	learning	LS3	learning/PICTURE_148.jpg
158.723	0.983	correct	learning	LS3	learning/PICTURE_165.jpg
163.306	1.055	incorrect	learning	LS3	learning/PICTURE_202.jpg
172.404	1.409	correct	learning	LS4	learning/PICTURE_358.jpg
176.987	0.777	correct	learning	LS4	learning/PICTURE_148.jpg
181.57	0.801	correct	learning	LS4	learning/PICTURE_453.jpg
186.153	0.873	correct	learning	LS4	learning/PICTURE_202.jpg
190.719	n/a	n/a	learning	LS4	learning/PICTURE_453.jpg
195.285	1.193	correct	learning	LS4	learning/PICTURE_202.jpg
199.868	1.089	correct	learning	LS4	learning/PICTURE_165.jpg
204.434	0.762	correct	learning	LS4	learning/PICTURE_358.jpg
209.0	1.442	correct	learning	LS4	learning/PICTURE_165.jpg
213.583	0.778	correct	learning	LS4	learning/PICTURE_148.jpg
240.762	1.877	correct	control	LS1	control/PICTURE_391.jpg
245.379	0.812	correct	control	LS1	control/PICTURE_338.jpg
249.995	0.77	correct	control	LS1	control/PICTURE_391.jpg
254.611	1.0	correct	control	LS1	control/PICTURE_368.jpg
259.243	0.926	correct	control	LS1	control/PICTURE_255.jpg
263.843	0.869	correct	control	LS1	control/PICTURE_338.jpg
268.442	1.388	correct	control	LS1	control/PICTURE_255.jpg
273.042	1.155	correct	control	LS1	control/PICTURE_398.jpg
277.624	1.035	correct	control	LS1	control/PICTURE_368.jpg
282.207	1.091	correct	control	LS1	control/PICTURE_398.jpg
291.306	0.965	correct	control	LS2	control/PICTURE_398.jpg
295.889	0.765	correct	control	LS2	control/PICTURE_368.jpg
300.471	1.333	correct	control	LS2	control/PICTURE_398.jpg
305.038	0.957	correct	control	LS2	control/PICTURE_255.jpg
309.604	1.637	correct	control	LS2	control/PICTURE_368.jpg
314.17	1.054	correct	control	LS2	control/PICTURE_391.jpg
318.752	0.886	correct	control	LS2	control/PICTURE_338.jpg
323.318	1.134	correct	control	LS2	control/PICTURE_391.jpg
