onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
24.095	2.02	2020.2	learning	LS1	learning/PICTURE_610.jpg	99
28.681	1.11	1109.9	learning	LS1	learning/PICTURE_599.jpg	100
33.267	1.654	1653.7	learning	LS1	learning/PICTURE_741.jpg	100
37.854	1.686	1686.0	learning	LS1	learning/PICTURE_247.jpg	100
42.424	0.952	952.0	learning	LS1	learning/PICTURE_43.jpg	99
46.994	2.456	2455.7	learning	LS1	learning/PICTURE_741.jpg	100
51.563	2.297	2296.9	learning	LS1	learning/PICTURE_610.jpg	100
56.133	1.611	1610.8	learning	LS1	learning/PICTURE_43.jpg	99
60.703	2.123	2123.4	learning	LS1	learning/PICTURE_247.jpg	99
65.273	1.069	1069.5	learning	LS1	learning/PICTURE_599.jpg	100
74.362	2.128	2128.4	learning	LS2	learning/PICTURE_247.jpg	100
78.932	1.746	1746.0	learning	LS2	learning/PICTURE_610.jpg	99
83.502	1.699	1699.1	learning	LS2	learning/PICTURE_599.jpg	100
88.072	1.812	1811.9	learning	LS2	learning/PICTURE_43.jpg	100
92.641	2.564	2564.3	learning	LS2	learning/PICTURE_741.jpg	100
97.211	1.478	1478.3	learning	LS2	learning/PICTURE_43.jpg	99
101.781	1.48	1479.6	learning	LS2	learning/PICTURE_247.jpg	99
106.351	1.017	1017.2	learning	LS2	learning/PICTURE_610.jpg	99
110.921	1.162	1161.7	learning	LS2	learning/PICTURE_741.jpg	99
115.49	1.786	1786.1	learning	LS2	learning/PICTURE_599.jpg	100
124.58	1.375	1374.7	learning	LS3	learning/PICTURE_43.jpg	100
129.15	1.152	1151.9	learning	LS3	learning/PICTURE_247.jpg	100
133.72	1.265	1264.8	learning	LS3	learning/PICTURE_610.jpg	100
138.289	1.298	1298.1	learning	LS3	learning/PICTURE_741.jpg	100
142.859	0.899	899.2	learning	LS3	learning/PICTURE_599.jpg	100
147.429	1.092	1092.4	learning	LS3	learning/PICTURE_610.jpg	99
151.999	1.045	1045.4	learning	LS3	learning/PICTURE_43.jpg	99
156.569	0.823	822.6	learning	LS3	learning/PICTURE_599.jpg	99
161.138	1.143	1143.3	learning	LS3	learning/PICTURE_247.jpg	99
165.708	1.176	1176.1	learning	LS3	learning/PICTURE_741.jpg	99
174.798	1.516	1515.6	learning	LS4	learning/PICTURE_599.jpg	100
179.367	0.83	829.8	learning	LS4	learning/PICTURE_610.jpg	99
183.937	1.918	1917.6	learning	LS4	learning/PICTURE_741.jpg	99
188.507	1.711	1710.8	learning	LS4	learning/PICTURE_610.jpg	100
193.077	1.105	1104.7	learning	LS4	learning/PICTURE_741.jpg	100
197.647	1.457	1457.4	learning	LS4	learning/PICTURE_43.jpg	100
202.216	1.203	1202.7	learning	LS4	learning/PICTURE_247.jpg	99
206.786	1.3	1299.8	learning	LS4	learning/PICTURE_43.jpg	99
211.356	1.221	1221.1	learning	LS4	learning/PICTURE_247.jpg	99
215.926	1.062	1062.1	learning	LS4	learning/PICTURE_599.jpg	99
243.078	1.288	1287.9	control	LS1	control/PICTURE_418.jpg	99
247.648	1.305	1304.6	control	LS1	control/PICTURE_485.jpg	100
252.217	1.274	1273.7	control	LS1	control/PICTURE_549.jpg	100
256.787	1.083	1082.8	control	LS1	control/PICTURE_485.jpg	99
261.373	1.386	1386.3	control	LS1	control/PICTURE_498.jpg	100
265.943	1.067	1067.5	control	LS1	control/PICTURE_549.jpg	99
270.513	1.308	1308.3	control	LS1	control/PICTURE_350.jpg	100
275.083	1.293	1293.2	control	LS1	control/PICTURE_418.jpg	100
279.653	0.975	974.6	control	LS1	control/PICTURE_498.jpg	99
284.223	1.951	1950.6	control	LS1	control/PICTURE_350.jpg	99
293.312	1.971	1970.9	control	LS2	control/PICTURE_418.jpg	99
297.882	1.109	1108.8	control	LS2	control/PICTURE_549.jpg	100
302.452	1.318	1317.7	control	LS2	control/PICTURE_350.jpg	100
307.021	0.887	887.3	control	LS2	control/PICTURE_485.jpg	99
311.591	0.952	952.2	control	LS2	control/PICTURE_498.jpg	99
316.161	1.097	1096.9	control	LS2	control/PICTURE_350.jpg	99
320.731	0.858	857.9	control	LS2	control/PICTURE_549.jpg	99
325.301	1.115	1114.6	control	LS2	control/PICTURE_485.jpg	100
329.87	1.308	1307.6	control	LS2	control/PICTURE_418.jpg	100
334.44	0.973	972.7	control	LS2	control/PICTURE_498.jpg	100
343.53	1.328	1328.4	control	LS3	control/PICTURE_388.jpg	100
348.116	0.961	961.2	control	LS3	control/PICTURE_552.jpg	99
352.686	1.682	1681.6	control	LS3	control/PICTURE_663.jpg	100
357.256	1.123	1123.2	control	LS3	control/PICTURE_314.jpg	99
361.826	1.092	1092.2	control	LS3	control/PICTURE_552.jpg	100
366.395	1.205	1205.4	control	LS3	control/PICTURE_663.jpg	99
370.965	1.367	1366.6	control	LS3	control/PICTURE_476.jpg	100
375.535	1.112	1111.7	control	LS3	control/PICTURE_388.jpg	99
380.105	1.241	1240.8	control	LS3	control/PICTURE_314.jpg	100
384.675	1.114	1114.1	control	LS3	control/PICTURE_476.jpg	99
393.764	1.006	1006.3	control	LS4	control/PICTURE_388.jpg	100
398.334	1.055	1055.4	control	LS4	control/PICTURE_476.jpg	99
402.904	0.912	912.4	control	LS4	control/PICTURE_552.jpg	99
407.473	0.961	961.2	control	LS4	control/PICTURE_314.jpg	100
412.043	1.042	1042.3	control	LS4	control/PICTURE_663.jpg	99
416.613	0.915	915.3	control	LS4	control/PICTURE_314.jpg	99
421.183	0.884	884.2	control	LS4	control/PICTURE_552.jpg	100
425.753	0.917	917.3	control	LS4	control/PICTURE_663.jpg	100
430.322	0.886	886.2	control	LS4	control/PICTURE_476.jpg	100
434.892	0.903	903.3	control	LS4	control/PICTURE_388.jpg	99
462.027	1.496	1496.0	learning	LS1	learning/PICTURE_52.jpg	100
466.614	1.208	1208.5	learning	LS1	learning/PICTURE_594.jpg	99
471.184	1.082	1081.6	learning	LS1	learning/PICTURE_581.jpg	100
475.77	1.066	1066.0	learning	LS1	learning/PICTURE_605.jpg	99
480.357	1.002	1002.2	learning	LS1	learning/PICTURE_576.jpg	99
484.926	1.371	1370.8	learning	LS1	learning/PICTURE_581.jpg	100
489.496	2.346	2346.3	learning	LS1	learning/PICTURE_594.jpg	100
494.066	1.58	1580.3	learning	LS1	learning/PICTURE_576.jpg	99
498.636	1.421	1421.5	learning	LS1	learning/PICTURE_605.jpg	99
503.206	1.391	1390.9	learning	LS1	learning/PICTURE_52.jpg	99
512.295	1.059	1059.2	learning	LS2	learning/PICTURE_581.jpg	99
516.865	0.805	804.7	learning	LS2	learning/PICTURE_576.jpg	99
521.435	1.061	1061.4	learning	LS2	learning/PICTURE_52.jpg	100
526.005	1.446	1446.1	learning	LS2	learning/PICTURE_605.jpg	100
530.574	1.272	1271.5	learning	LS2	learning/PICTURE_594.jpg	99
535.144	1.192	1192.4	learning	LS2	learning/PICTURE_52.jpg	99
539.714	1.737	1737.2	learning	LS2	learning/PICTURE_594.jpg	99
544.284	1.658	1658.2	learning	LS2	learning/PICTURE_576.jpg	100
548.854	1.403	1403.1	learning	LS2	learning/PICTURE_581.jpg	100
553.423	1.723	1723.4	learning	LS2	learning/PICTURE_605.jpg	99
562.513	1.999	1999.3	learning	LS3	learning/PICTURE_594.jpg	100
567.083	1.361	1361.1	learning	LS3	learning/PICTURE_52.jpg	100
571.652	1.154	1154.4	learning	LS3	learning/PICTURE_576.jpg	99
576.222	1.347	1346.8	learning	LS3	learning/PICTURE_581.jpg	100
580.792	1.044	1044.3	learning	LS3	learning/PICTURE_52.jpg	99
585.362	2.004	2003.8	learning	LS3	learning/PICTURE_605.jpg	100
