onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	12.189	0	learning	LS1	PICTURE_247.jpg	i
12.189	10.792	1	learning	LS1	PICTURE_43.jpg	c
22.981	10.994	0	learning	LS1	PICTURE_610.jpg	c
33.975	14.393	1	learning	LS1	PICTURE_247.jpg	c
48.368	12.202	1	learning	LS1	PICTURE_610.jpg	i
60.570	9.214	1	learning	LS1	PICTURE_43.jpg	i
69.784	13.267	1	learning	LS1	PICTURE_741.jpg	c
83.051	9.486	0	learning	LS1	PICTURE_599.jpg	c
92.537	10.340	1	learning	LS1	PICTURE_741.jpg	i
102.877	15.353	1	learning	LS1	PICTURE_599.jpg	i
118.230	10.536	1	learning	LS2	PICTURE_599.jpg	c
128.766	7.712	1	learning	LS2	PICTURE_247.jpg	c
136.478	8.894	1	learning	LS2	PICTURE_43.jpg	i
145.372	8.318	0	learning	LS2	PICTURE_247.jpg	i
153.690	11.259	1	learning	LS2	PICTURE_741.jpg	i
164.949	15.632	1	learning	LS2	PICTURE_599.jpg	i
180.581	8.813	1	learning	LS2	PICTURE_610.jpg	c
189.394	9.996	1	learning	LS2	PICTURE_741.jpg	c
199.390	9.740	1	learning	LS2	PICTURE_43.jpg	c
209.130	9.163	1	learning	LS2	PICTURE_610.jpg	i
218.293	9.307	1	learning	LS3	PICTURE_741.jpg	c
227.600	9.521	1	learning	LS3	PICTURE_599.jpg	i
237.121	17.878	1	learning	LS3	PICTURE_610.jpg	c
254.999	7.528	1	learning	LS3	PICTURE_247.jpg	c
262.527	10.130	1	learning	LS3	PICTURE_599.jpg	c
272.657	8.736	1	learning	LS3	PICTURE_43.jpg	i
281.393	9.265	1	learning	LS3	PICTURE_741.jpg	i
290.658	8.512	1	learning	LS3	PICTURE_247.jpg	i
299.170	8.881	1	learning	LS3	PICTURE_610.jpg	i
308.051	7.818	1	learning	LS3	PICTURE_43.jpg	c
315.869	11.153	1	learning	LS4	PICTURE_741.jpg	i
327.022	7.850	1	learning	LS4	PICTURE_43.jpg	c
334.872	8.545	1	learning	LS4	PICTURE_610.jpg	c
343.417	7.961	1	learning	LS4	PICTURE_247.jpg	c
351.378	8.501	1	learning	LS4	PICTURE_599.jpg	i
359.879	8.876	1	learning	LS4	PICTURE_247.jpg	i
368.755	11.178	1	learning	LS4	PICTURE_599.jpg	c
379.933	9.482	1	learning	LS4	PICTURE_741.jpg	c
389.415	9.222	1	learning	LS4	PICTURE_43.jpg	i
398.637	11.195	1	learning	LS4	PICTURE_610.jpg	i
409.832	13.100	1	control	LS1	PICTURE_430.jpg	i
422.932	8.347	1	control	LS1	PICTURE_718.jpg	c
431.279	9.189	1	control	LS1	PICTURE_292.jpg	i
440.468	10.182	1	control	LS1	PICTURE_286.jpg	i
450.650	8.626	1	control	LS1	PICTURE_2.jpg	i
459.276	8.676	1	control	LS1	PICTURE_718.jpg	i
467.952	7.288	1	control	LS1	PICTURE_2.jpg	c
475.240	9.901	1	control	LS1	PICTURE_430.jpg	c
485.141	9.637	1	control	LS1	PICTURE_286.jpg	c
494.778	9.853	1	control	LS1	PICTURE_292.jpg	c
504.631	10.628	1	control	LS2	PICTURE_430.jpg	i
515.259	8.285	1	control	LS2	PICTURE_292.jpg	i
523.544	8.032	1	control	LS2	PICTURE_718.jpg	i
