onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	12.189	12189.0	learning	LS1	PICTURE_247.jpg	i	n/a
12.189	10.792	10792.0	learning	LS1	PICTURE_43.jpg	c	n/a
22.981	10.994	10994.0	learning	LS1	PICTURE_610.jpg	c	n/a
33.975	14.393	14393.0	learning	LS1	PICTURE_247.jpg	c	n/a
48.368	12.202	12202.0	learning	LS1	PICTURE_610.jpg	i	n/a
60.570	9.214	9214.0	learning	LS1	PICTURE_43.jpg	i	n/a
69.784	13.267	13267.0	learning	LS1	PICTURE_741.jpg	c	n/a
83.051	9.486	9486.0	learning	LS1	PICTURE_599.jpg	c	n/a
92.537	10.340	10340.0	learning	LS1	PICTURE_741.jpg	i	n/a
102.877	15.353	15353.0	learning	LS1	PICTURE_599.jpg	i	n/a
118.230	10.536	10536.0	learning	LS2	PICTURE_599.jpg	c	n/a
128.766	7.712	7712.0	learning	LS2	PICTURE_247.jpg	c	n/a
136.478	8.894	8894.0	learning	LS2	PICTURE_43.jpg	i	n/a
145.372	8.318	8318.0	learning	LS2	PICTURE_247.jpg	i	n/a
153.690	11.259	11259.0	learning	LS2	PICTURE_741.jpg	i	n/a
164.949	15.632	15632.0	learning	LS2	PICTURE_599.jpg	i	n/a
180.581	8.813	8813.0	learning	LS2	PICTURE_610.jpg	c	n/a
189.394	9.996	9996.0	learning	LS2	PICTURE_741.jpg	c	n/a
199.390	9.740	9740.0	learning	LS2	PICTURE_43.jpg	c	n/a
209.130	9.163	9163.0	learning	LS2	PICTURE_610.jpg	i	n/a
218.293	9.307	9307.0	learning	LS3	PICTURE_741.jpg	c	n/a
227.600	9.521	9521.0	learning	LS3	PICTURE_599.jpg	i	n/a
237.121	17.878	17878.0	learning	LS3	PICTURE_610.jpg	c	n/a
254.999	7.528	7528.0	learning	LS3	PICTURE_247.jpg	c	n/a
262.527	10.130	10130.0	learning	LS3	PICTURE_599.jpg	c	n/a
272.657	8.736	8736.0	learning	LS3	PICTURE_43.jpg	i	n/a
281.393	9.265	9265.0	learning	LS3	PICTURE_741.jpg	i	n/a
290.658	8.512	8512.0	learning	LS3	PICTURE_247.jpg	i	n/a
299.170	8.881	8881.0	learning	LS3	PICTURE_610.jpg	i	n/a
308.051	7.818	7818.0	learning	LS3	PICTURE_43.jpg	c	n/a
315.869	11.153	11153.0	learning	LS4	PICTURE_741.jpg	i	n/a
327.022	7.850	7850.0	learning	LS4	PICTURE_43.jpg	c	n/a
334.872	8.545	8545.0	learning	LS4	PICTURE_610.jpg	c	n/a
343.417	7.961	7961.0	learning	LS4	PICTURE_247.jpg	c	n/a
351.378	8.501	8501.0	learning	LS4	PICTURE_599.jpg	i	n/a
359.879	8.876	8876.0	learning	LS4	PICTURE_247.jpg	i	n/a
368.755	11.178	11178.0	learning	LS4	PICTURE_599.jpg	c	n/a
379.933	9.482	9482.0	learning	LS4	PICTURE_741.jpg	c	n/a
389.415	9.222	9222.0	learning	LS4	PICTURE_43.jpg	i	n/a
398.637	11.195	11195.0	learning	LS4	PICTURE_610.jpg	i	n/a
409.832	13.100	13100.0	control	LS1	PICTURE_430.jpg	i	n/a
422.932	8.347	8347.0	control	LS1	PICTURE_718.jpg	c	n/a
431.279	9.189	9189.0	control	LS1	PICTURE_292.jpg	i	n/a
440.468	10.182	10182.0	control	LS1	PICTURE_286.jpg	i	n/a
450.650	8.626	8626.0	control	LS1	PICTURE_2.jpg	i	n/a
459.276	8.676	8676.0	control	LS1	PICTURE_718.jpg	i	n/a
467.952	7.288	7288.0	control	LS1	PICTURE_2.jpg	c	n/a
475.240	9.901	9901.0	control	LS1	PICTURE_430.jpg	c	n/a
485.141	9.637	9637.0	control	LS1	PICTURE_286.jpg	c	n/a
494.778	9.853	9853.0	control	LS1	PICTURE_292.jpg	c	n/a
504.631	10.628	10628.0	control	LS2	PICTURE_430.jpg	i	n/a
515.259	8.285	8285.0	control	LS2	PICTURE_292.jpg	i	n/a
523.544	8.032	8032.0	control	LS2	PICTURE_718.jpg	i	n/a
531.576	7.605	7605.0	control	LS2	PICTURE_430.jpg	c	n/a
539.181	8.140	8140.0	control	LS2	PICTURE_286.jpg	c	n/a
547.321	9.643	9643.0	control	LS2	PICTURE_2.jpg	c	n/a
556.964	7.461	7461.0	control	LS2	PICTURE_718.jpg	c	n/a
564.425	8.004	8004.0	control	LS2	PICTURE_2.jpg	i	n/a
572.429	7.907	7907.0	control	LS2	PICTURE_286.jpg	i	n/a
580.336	10.041	10041.0	control	LS2	PICTURE_292.jpg	c	n/a
590.377	10.180	10180.0	control	LS3	PICTURE_733.jpg	i	n/a
600.557	9.764	9764.0	control	LS3	PICTURE_731.jpg	c	n/a
