onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	12.189	incorrect	learning	LS1	PICTURE_247.jpg	i	false alarm
12.189	10.792	correct	learning	LS1	PICTURE_43.jpg	c	hit
22.981	10.994	incorrect	learning	LS1	PICTURE_610.jpg	c	miss
33.975	14.393	correct	learning	LS1	PICTURE_247.jpg	c	hit
48.368	12.202	correct	learning	LS1	PICTURE_610.jpg	i	correct rejection
60.570	9.214	correct	learning	LS1	PICTURE_43.jpg	i	correct rejection
69.784	13.267	correct	learning	LS1	PICTURE_741.jpg	c	hit
83.051	9.486	incorrect	learning	LS1	PICTURE_599.jpg	c	miss
92.537	10.340	correct	learning	LS1	PICTURE_741.jpg	i	correct rejection
102.877	15.353	correct	learning	LS1	PICTURE_599.jpg	i	correct rejection
118.230	10.536	correct	learning	LS2	PICTURE_599.jpg	c	hit
128.766	7.712	correct	learning	LS2	PICTURE_247.jpg	c	hit
136.478	8.894	correct	learning	LS2	PICTURE_43.jpg	i	correct rejection
145.372	8.318	incorrect	learning	LS2	PICTURE_247.jpg	i	false alarm
153.690	11.259	correct	learning	LS2	PICTURE_741.jpg	i	correct rejection
164.949	15.632	correct	learning	LS2	PICTURE_599.jpg	i	correct rejection
180.581	8.813	correct	learning	LS2	PICTURE_610.jpg	c	hit
189.394	9.996	correct	learning	LS2	PICTURE_741.jpg	c	hit
199.390	9.740	correct	learning	LS2	PICTURE_43.jpg	c	hit
209.130	9.163	correct	learning	LS2	PICTURE_610.jpg	i	correct rejection
218.293	9.307	correct	learning	LS3	PICTURE_741.jpg	c	hit
227.600	9.521	correct	learning	LS3	PICTURE_599.jpg	i	correct rejection
237.121	17.878	correct	learning	LS3	PICTURE_610.jpg	c	hit
254.999	7.528	correct	learning	LS3	PICTURE_247.jpg	c	hit
262.527	10.130	correct	learning	LS3	PICTURE_599.jpg	c	hit
272.657	8.736	correct	learning	LS3	PICTURE_43.jpg	i	correct rejection
281.393	9.265	correct	learning	LS3	PICTURE_741.jpg	i	correct rejection
290.658	8.512	correct	learning	LS3	PICTURE_247.jpg	i	correct rejection
299.170	8.881	correct	learning	LS3	PICTURE_610.jpg	i	correct rejection
308.051	7.818	correct	learning	LS3	PICTURE_43.jpg	c	hit
315.869	11.153	correct	learning	LS4	PICTURE_741.jpg	i	correct rejection
327.022	7.850	correct	learning	LS4	PICTURE_43.jpg	c	hit
334.872	8.545	correct	learning	LS4	PICTURE_610.jpg	c	hit
343.417	7.961	correct	learning	LS4	PICTURE_247.jpg	c	hit
351.378	8.501	correct	learning	LS4	PICTURE_599.jpg	i	correct rejection
359.879	8.876	correct	learning	LS4	PICTURE_247.jpg	i	correct rejection
368.755	11.178	correct	learning	LS4	PICTURE_599.jpg	c	hit
379.933	9.482	correct	learning	LS4	PICTURE_741.jpg	c	hit
389.415	9.222	correct	learning	LS4	PICTURE_43.jpg	i	correct rejection
398.637	11.195	correct	learning	LS4	PICTURE_610.jpg	i	correct rejection
409.832	13.100	correct	control	LS1	PICTURE_430.jpg	i	correct rejection
422.932	8.347	correct	control	LS1	PICTURE_718.jpg	c	hit
431.279	9.189	correct	control	LS1	PICTURE_292.jpg	i	correct rejection
440.468	10.182	correct	control	LS1	PICTURE_286.jpg	i	correct rejection
450.650	8.626	correct	control	LS1	PICTURE_2.jpg	i	correct rejection
459.276	8.676	correct	control	LS1	PICTURE_718.jpg	i	correct rejection
467.952	7.288	correct	control	LS1	PICTURE_2.jpg	c	hit
475.240	9.901	correct	control	LS1	PICTURE_430.jpg	c	hit
485.141	9.637	correct	control	LS1	PICTURE_286.jpg	c	hit
494.778	9.853	correct	control	LS1	PICTURE_292.jpg	c	hit
504.631	10.628	correct	control	LS2	PICTURE_430.jpg	i	correct rejection
515.259	8.285	correct	control	LS2	PICTURE_292.jpg	i	correct rejection
523.544	8.032	correct	control	LS2	PICTURE_718.jpg	i	correct rejection
531.576	7.605	correct	control	LS2	PICTURE_430.jpg	c	hit
539.181	8.140	correct	control	LS2	PICTURE_286.jpg	c	hit
547.321	9.643	correct	control	LS2	PICTURE_2.jpg	c	hit
556.964	7.461	correct	control	LS2	PICTURE_718.jpg	c	hit
564.425	8.004	correct	control	LS2	PICTURE_2.jpg	i	correct rejection
572.429	7.907	correct	control	LS2	PICTURE_286.jpg	i	correct rejection
580.336	10.041	correct	control	LS2	PICTURE_292.jpg	c	hit
590.377	10.180	correct	control	LS3	PICTURE_733.jpg	i	correct rejection
600.557	9.764	correct	control	LS3	PICTURE_731.jpg	c	hit
610.321	8.700	correct	control	LS3	PICTURE_645.jpg	i	correct rejection
619.021	10.820	correct	control	LS3	PICTURE_134.jpg	c	hit
629.841	11.023	correct	control	LS3	PICTURE_733.jpg	c	hit
640.864	8.020	correct	control	LS3	PICTURE_98.jpg	c	hit
648.884	9.022	correct	control	LS3	PICTURE_731.jpg	i	correct rejection
657.906	12.427	correct	control	LS3	PICTURE_645.jpg	c	hit
670.333	8.479	correct	control	LS3	PICTURE_134.jpg	i	correct rejection
678.812	8.848	correct	control	LS3	PICTURE_98.jpg	i	correct rejection
687.660	7.865	correct	control	LS4	PICTURE_134.jpg	i	correct rejection
695.525	7.918	correct	control	LS4	PICTURE_98.jpg	i	correct rejection
703.443	8.133	correct	control	LS4	PICTURE_733.jpg	i	correct rejection
711.576	7.710	correct	control	LS4	PICTURE_731.jpg	i	correct rejection
719.286	8.727	correct	control	LS4	PICTURE_645.jpg	c	hit
728.013	9.270	correct	control	LS4	PICTURE_731.jpg	c	hit
737.283	7.413	correct	control	LS4	PICTURE_98.jpg	c	hit
744.696	7.631	correct	control	LS4	PICTURE_134.jpg	c	hit
752.327	8.014	correct	control	LS4	PICTURE_645.jpg	i	correct rejection
760.341	8.716	correct	control	LS4	PICTURE_733.jpg	c	hit
769.057	11.898	incorrect	learning	LS1	PICTURE_52.jpg	c	miss
780.955	9.543	correct	learning	LS1	PICTURE_594.jpg	c	hit
790.498	8.460	incorrect	learning	LS1	PICTURE_605.jpg	i	false alarm
798.958	12.978	correct	learning	LS1	PICTURE_576.jpg	c	hit
811.936	12.221	correct	learning	LS1	PICTURE_605.jpg	c	hit
824.157	10.499	correct	learning	LS1	PICTURE_581.jpg	c	hit
834.656	10.707	correct	learning	LS1	PICTURE_576.jpg	i	correct rejection
845.363	10.757	correct	learning	LS1	PICTURE_52.jpg	i	correct rejection
856.120	10.174	correct	learning	LS1	PICTURE_581.jpg	i	correct rejection
866.294	11.350	correct	learning	LS1	PICTURE_594.jpg	i	correct rejection
877.644	10.211	incorrect	learning	LS2	PICTURE_605.jpg	i	false alarm
887.855	8.190	correct	learning	LS2	PICTURE_576.jpg	c	hit
896.045	13.520	correct	learning	LS2	PICTURE_605.jpg	c	hit
909.565	7.341	correct	learning	LS2	PICTURE_581.jpg	c	hit
916.906	8.355	correct	learning	LS2	PICTURE_576.jpg	i	correct rejection
925.261	13.214	correct	learning	LS2	PICTURE_52.jpg	i	correct rejection
938.475	7.681	correct	learning	LS2	PICTURE_594.jpg	c	hit
946.156	8.702	correct	learning	LS2	PICTURE_581.jpg	i	correct rejection
954.858	8.605	correct	learning	LS2	PICTURE_594.jpg	i	correct rejection
963.463	10.740	correct	learning	LS2	PICTURE_52.jpg	c	hit
974.203	8.641	correct	learning	LS3	PICTURE_594.jpg	c	hit
982.844	8.544	correct	learning	LS3	PICTURE_581.jpg	i	correct rejection
991.388	7.967	correct	learning	LS3	PICTURE_52.jpg	i	correct rejection
999.355	8.025	correct	learning	LS3	PICTURE_605.jpg	c	hit
1007.380	8.380	correct	learning	LS3	PICTURE_576.jpg	i	correct rejection
1015.760	8.103	correct	learning	LS3	PICTURE_581.jpg	c	hit
1023.863	8.466	correct	learning	LS3	PICTURE_52.jpg	c	hit
1032.329	9.468	correct	learning	LS3	PICTURE_605.jpg	i	correct rejection
1041.797	8.871	correct	learning	LS3	PICTURE_576.jpg	c	hit
1050.668	9.721	correct	learning	LS3	PICTURE_594.jpg	i	correct rejection
1060.389	7.935	correct	learning	LS4	PICTURE_576.jpg	i	correct rejection
1068.324	8.791	correct	learning	LS4	PICTURE_605.jpg	i	correct rejection
1077.115	8.368	correct	learning	LS4	PICTURE_52.jpg	c	hit
1085.483	8.583	correct	learning	LS4	PICTURE_581.jpg	i	correct rejection
1094.066	8.639	correct	learning	LS4	PICTURE_52.jpg	i	correct rejection
1102.705	7.896	correct	learning	LS4	PICTURE_581.jpg	c	hit
1110.601	7.953	correct	learning	LS4	PICTURE_594.jpg	c	hit
1118.554	9.287	correct	learning	LS4	PICTURE_576.jpg	c	hit
1127.841	8.070	correct	learning	LS4	PICTURE_594.jpg	i	correct rejection
1135.911	8.932	correct	learning	LS4	PICTURE_605.jpg	c	hit
1144.843	10.364	incorrect	learning	LS1	PICTURE_720.jpg	i	false alarm
1155.207	7.379	incorrect	learning	LS1	PICTURE_746.jpg	i	false alarm
1162.586	8.715	correct	learning	LS1	PICTURE_297.jpg	c	hit
1171.301	13.873	correct	learning	LS1	PICTURE_746.jpg	c	hit
1185.174	9.599	correct	learning	LS1	PICTURE_23.jpg	c	hit
1194.773	9.002	correct	learning	LS1	PICTURE_297.jpg	i	correct rejection
1203.775	11.115	correct	learning	LS1	PICTURE_23.jpg	i	correct rejection
1214.890	10.684	correct	learning	LS1	PICTURE_235.jpg	c	hit
1225.574	9.454	correct	learning	LS1	PICTURE_720.jpg	c	hit
1235.028	12.380	correct	learning	LS1	PICTURE_235.jpg	i	correct rejection
1247.408	10.757	correct	learning	LS2	PICTURE_746.jpg	c	hit
1258.165	9.374	correct	learning	LS2	PICTURE_235.jpg	i	correct rejection
1267.539	9.587	correct	learning	LS2	PICTURE_297.jpg	c	hit
1277.126	8.844	correct	learning	LS2	PICTURE_720.jpg	i	correct rejection
1285.970	8.579	correct	learning	LS2	PICTURE_23.jpg	c	hit
1294.549	11.193	correct	learning	LS2	PICTURE_720.jpg	c	hit
1305.742	8.852	correct	learning	LS2	PICTURE_297.jpg	i	correct rejection
1314.594	9.236	correct	learning	LS2	PICTURE_23.jpg	i	correct rejection
1323.830	9.139	correct	learning	LS2	PICTURE_235.jpg	c	hit
1332.969	9.835	correct	learning	LS2	PICTURE_746.jpg	i	correct rejection
