trial_index	trial_type	block_number	mean_acceleration
55	go	4	13605.645607
56	go	4	13891.977696
57	go	4	13705.879327
58	go	4	14743.009173
59	nogo	4	12208.295373
60	go	4	16308.828685
61	go	4	18559.013441
62	nogo	4	15449.808610
63	go	4	13560.363649
64	nogo	4	10584.575623
65	go	4	16364.621566
66	go	4	15506.062940
67	go	4	12431.351332
68	nogo	4	13958.839439
69	go	4	15903.462204
70	go	4	13146.814209
71	go	4	17738.914237
72	go	4	15586.112156
73	go	4	25822.871524
74	nogo	4	22040.484246
75	go	4	14764.193341
76	nogo	4	17821.201617
77	go	4	16275.406902
78	nogo	4	11116.848163
79	go	4	13999.160107
80	go	4	15228.035871
81	go	4	12427.088971
82	go	4	13216.163670
83	go	4	10916.313510
84	nogo	4	12704.437087
85	go	4	10982.616626
86	go	4	19645.001574
87	go	4	16501.852393
88	go	4	13189.561035
89	go	4	17482.451761
90	go	4	17340.183353
91	go	4	12874.216663
92	go	4	13267.245402
93	go	4	15160.918322
94	go	4	26582.567098
95	go	4	17563.329980
96	nogo	4	10059.070627
97	go	4	15554.566920
98	go	4	18943.690228
99	go	4	18312.572878
100	nogo	4	15591.238628
101	go	4	16405.721342
102	go	4	14371.505171
103	go	4	14672.188931
104	go	4	10857.263534
105	go	4	28148.024164
106	go	4	n/a
107	go	4	14310.152070
108	go	4	17253.273223
109	nogo	4	13219.493147
110	go	4	18698.607015
111	go	4	16754.869343
112	nogo	4	21542.875304
113	go	4	16583.215503
114	go	4	12806.699772
115	nogo	5	15573.748223
116	go	5	14245.902491
117	go	5	12848.878752
118	go	5	13020.678346
119	go	5	16026.917086
120	go	5	16312.717893
121	go	5	20636.654139
122	go	5	25020.917999
123	go	5	29988.759774
124	go	5	19687.230022
125	nogo	5	17845.260666
126	go	5	22224.536805
127	go	5	17270.064510
128	go	5	13598.885618
129	go	5	20352.261790
130	go	5	n/a
131	nogo	5	23902.931953
132	go	5	17401.794565
133	nogo	5	14780.924659
134	go	5	16439.508653
135	go	5	20247.346376
136	go	5	12132.956899
137	go	5	13621.611493
138	nogo	5	19546.241302
139	go	5	11190.789663
140	go	5	16292.042588
141	go	5	19638.341689
142	go	5	17696.264696
143	nogo	5	14445.977178
144	go	5	16194.136917
145	go	5	14247.024681
146	nogo	5	13128.680301
147	go	5	17733.069022
148	go	5	18003.592851
149	nogo	5	24361.011682
150	go	5	14483.616707
151	nogo	5	14792.436379
152	go	5	17692.705631
153	go	5	16184.006686
154	go	5	21866.826135
155	nogo	5	16529.110756
156	go	5	18655.491023
157	go	5	11680.334972
158	go	5	13103.364877
159	go	5	14825.388191
160	go	5	18128.318140
161	go	5	10911.317037
162	go	5	14794.716400
163	nogo	5	23511.908929
164	go	5	13415.296259
165	go	5	15666.986189
166	go	5	18805.153274
167	go	5	20761.302665
168	go	5	10389.269552
169	go	5	18470.821862
170	nogo	5	13389.145683
171	go	5	30810.527356
172	go	5	23461.529979
173	go	5	27746.654340
174	go	5	33653.749447
193	go	7	16888.589974
194	nogo	7	15239.394911
195	go	7	27930.855613
196	go	7	14941.324009
