trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	25207.685864
56	go	4	32502.476455
57	go	4	21284.376000
58	go	4	23852.325575
59	go	4	26946.472956
60	go	4	22918.070858
61	nogo	4	23421.007293
62	go	4	32267.583288
63	go	4	28069.448123
64	go	4	21250.848243
65	nogo	4	12529.928712
66	go	4	n/a
67	go	4	32497.213058
68	nogo	4	26032.199382
69	go	4	11135.816786
70	go	4	11013.746394
71	go	4	15840.294165
72	go	4	27561.241581
73	go	4	23791.095548
74	go	4	n/a
75	nogo	4	14733.770930
76	go	4	36241.117652
77	go	4	23460.502778
78	go	4	26627.985918
79	go	4	39844.040943
80	go	4	21765.713443
81	nogo	4	16659.403704
82	go	4	21346.967313
83	go	4	28091.659434
84	nogo	4	22175.364393
85	go	4	29151.321396
86	go	4	27415.240361
87	go	4	41094.103317
88	nogo	4	20170.462176
89	go	4	27928.737491
90	go	4	31565.495277
91	nogo	4	23412.588419
92	go	4	15856.344413
93	go	4	41349.442245
94	go	4	n/a
95	go	4	26802.391228
96	go	4	35482.818981
97	go	4	20710.848499
98	nogo	4	16367.297332
99	go	4	17138.719362
100	go	4	17506.374707
101	nogo	4	31541.585183
102	go	4	21001.569350
103	go	4	23967.428666
104	go	4	31412.985102
105	go	4	15459.621999
106	nogo	4	18784.323892
107	go	4	15249.234958
108	go	4	26841.597589
109	go	4	20740.974657
110	go	4	47730.563638
111	go	4	34115.127471
112	go	4	27357.687837
113	go	4	30373.370998
114	go	4	43077.359324
115	go	5	22711.542622
116	go	5	26038.891401
117	nogo	5	33845.689938
118	go	5	n/a
119	nogo	5	27929.248180
120	go	5	36913.630928
121	go	5	n/a
122	go	5	27307.203888
123	go	5	29156.642063
124	nogo	5	20146.614419
125	go	5	16461.913182
126	go	5	21238.248994
127	nogo	5	27612.569910
128	go	5	37523.613623
129	go	5	n/a
130	go	5	20071.890376
131	go	5	24083.651798
132	go	5	32188.352097
133	go	5	n/a
134	go	5	25414.090711
135	go	5	22827.064217
136	go	5	13470.227762
137	go	5	24303.482045
138	nogo	5	26849.681004
139	go	5	21764.762392
140	go	5	16715.288131
141	go	5	24381.586610
142	go	5	51764.168986
143	nogo	5	29018.400226
144	go	5	41133.346939
145	nogo	5	25371.691660
146	go	5	45324.992921
147	go	5	47273.636663
148	go	5	59032.786609
149	go	5	n/a
150	nogo	5	18906.827912
151	go	5	34266.487941
152	go	5	44648.134590
153	go	5	32500.056499
154	nogo	5	16657.390228
155	go	5	23280.814193
156	go	5	33977.994717
157	go	5	21241.356539
158	go	5	36571.916173
159	go	5	19255.553410
160	nogo	5	24336.964348
161	go	5	n/a
162	go	5	22717.175097
163	nogo	5	n/a
164	go	5	n/a
165	go	5	28295.509771
166	go	5	28871.898766
167	go	5	39816.054388
168	go	5	n/a
169	go	5	27385.475970
170	go	5	n/a
171	go	5	31999.588139
172	go	5	19374.099596
173	nogo	5	24928.424343
174	go	5	23636.465462
193	go	7	27811.989910
194	go	7	43492.889835
195	go	7	41595.786180
196	go	7	30988.324164
197	go	7	36935.859456
198	go	7	16771.868957
199	go	7	n/a
200	go	7	32272.752102
201	go	7	33952.578982
202	go	7	27148.335880
203	nogo	7	n/a
204	go	7	15577.167530
205	go	7	19842.202066
206	nogo	7	21698.551421
207	go	7	24709.244111
208	go	7	24325.717308
209	go	7	18070.023402
210	go	7	21677.373602
211	go	7	23201.660081
212	go	7	24769.469083
213	go	7	23803.819941
214	go	7	23825.207437
215	go	7	22794.455237
216	nogo	7	37359.309981
217	go	7	31112.643194
218	nogo	7	20055.553917
219	go	7	23244.473133
220	nogo	7	18042.743151
221	go	7	32496.452220
222	go	7	21830.053452
223	go	7	36307.101227
224	go	7	19553.076044
225	go	7	33185.714813
226	nogo	7	36173.192418
227	go	7	22288.535038
228	nogo	7	25118.122046
229	go	7	20996.004605
230	nogo	7	26721.413486
231	go	7	27607.482035
232	go	7	25314.456411
