trial_index	trial_type	block_number	path_length
55	nogo	4	590.526168
56	go	4	962.988213
57	go	4	688.412304
58	go	4	561.101922
59	go	4	555.314961
60	go	4	622.230342
61	nogo	4	685.575116
62	go	4	765.023161
63	go	4	619.879018
64	go	4	662.825071
65	nogo	4	626.895247
66	go	4	n/a
67	go	4	642.288151
68	nogo	4	666.986875
69	go	4	574.693287
70	go	4	559.753359
71	go	4	622.173889
72	go	4	623.624502
73	go	4	789.426575
74	go	4	n/a
75	nogo	4	519.493790
76	go	4	576.042276
77	go	4	665.470866
78	go	4	590.774783
79	go	4	577.730815
80	go	4	646.031674
81	nogo	4	542.697182
82	go	4	651.329064
83	go	4	617.892993
84	nogo	4	550.849345
85	go	4	579.950732
86	go	4	593.289225
87	go	4	565.560521
88	nogo	4	884.529617
89	go	4	577.310489
90	go	4	780.246734
91	nogo	4	605.471996
92	go	4	536.901023
93	go	4	1081.004613
94	go	4	n/a
95	go	4	826.223700
96	go	4	574.360788
97	go	4	815.326331
98	nogo	4	643.107574
99	go	4	575.470387
100	go	4	599.753854
101	nogo	4	796.182303
102	go	4	584.754051
103	go	4	593.434659
104	go	4	724.931011
105	go	4	609.454724
106	nogo	4	574.746906
107	go	4	616.976544
108	go	4	888.086091
109	go	4	725.360497
110	go	4	822.857564
111	go	4	666.444558
112	go	4	582.920158
113	go	4	682.688971
114	go	4	800.399138
115	go	5	670.752023
116	go	5	782.827029
117	nogo	5	883.658020
118	go	5	n/a
119	nogo	5	601.650643
120	go	5	722.897527
121	go	5	n/a
122	go	5	870.682238
123	go	5	606.887879
124	nogo	5	610.554859
125	go	5	536.916883
126	go	5	826.551620
127	nogo	5	1114.120659
128	go	5	785.681843
129	go	5	n/a
130	go	5	766.829240
131	go	5	566.313636
132	go	5	575.573529
133	go	5	n/a
134	go	5	566.407756
135	go	5	598.663683
136	go	5	627.344442
137	go	5	703.207691
138	nogo	5	598.676416
139	go	5	595.172154
140	go	5	617.182364
141	go	5	678.051868
142	go	5	767.662750
143	nogo	5	600.372632
144	go	5	658.803339
145	nogo	5	544.696677
146	go	5	690.790668
147	go	5	582.161592
148	go	5	556.318423
149	go	5	n/a
150	nogo	5	598.600263
151	go	5	560.116989
152	go	5	253.279826
153	go	5	667.140259
154	nogo	5	584.560135
155	go	5	621.039418
156	go	5	582.058064
157	go	5	790.221022
158	go	5	743.476088
159	go	5	667.585179
160	nogo	5	589.834150
161	go	5	n/a
162	go	5	611.283231
163	nogo	5	n/a
164	go	5	n/a
165	go	5	669.819001
166	go	5	624.626372
167	go	5	645.061283
168	go	5	n/a
169	go	5	691.546611
170	go	5	n/a
171	go	5	579.759681
172	go	5	581.172623
173	nogo	5	540.407721
174	go	5	646.072663
193	go	7	649.259570
194	go	7	1020.768596
195	go	7	1050.756814
196	go	7	923.907849
197	go	7	1104.715035
198	go	7	555.916954
199	go	7	n/a
200	go	7	597.276347
201	go	7	575.619026
202	go	7	603.379242
203	nogo	7	n/a
204	go	7	618.079131
205	go	7	488.087174
206	nogo	7	508.160039
207	go	7	571.331877
208	go	7	592.185990
209	go	7	595.790551
210	go	7	751.130959
211	go	7	536.231145
212	go	7	642.825121
213	go	7	582.090302
214	go	7	572.686766
215	go	7	607.749125
216	nogo	7	596.244301
217	go	7	501.808037
218	nogo	7	480.218163
219	go	7	545.876702
220	nogo	7	551.149115
221	go	7	560.314705
222	go	7	618.229673
223	go	7	668.133657
224	go	7	703.399464
225	go	7	620.965818
226	nogo	7	558.427688
227	go	7	601.762445
228	nogo	7	597.253598
229	go	7	663.237679
230	nogo	7	580.420534
231	go	7	634.096826
232	go	7	786.272731
233	go	7	700.911023
234	nogo	7	902.661222
235	go	7	630.890188
236	go	7	614.056035
237	go	7	617.367897
238	nogo	7	611.259156
239	go	7	616.688406
240	go	7	n/a
241	go	7	982.991731
242	go	7	661.201550
243	nogo	7	n/a
244	go	7	674.361646
245	go	7	573.466846
246	go	7	626.533968
247	nogo	7	848.321150
248	go	7	604.480719
249	go	7	725.515320
250	go	7	645.180756
251	go	7	644.236020
252	go	7	560.704242
253	go	8	587.338580
254	nogo	8	n/a
255	go	8	925.512133
256	nogo	8	753.853330
257	go	8	1003.762906
258	nogo	8	915.435887
259	go	8	978.746640
260	go	8	620.811982
261	go	8	741.196709
262	go	8	696.238736
263	go	8	652.867988
264	go	8	711.480385
265	go	8	n/a
266	go	8	1088.996741
267	go	8	579.090581
268	go	8	604.310702
269	go	8	633.359635
270	go	8	n/a
271	nogo	8	632.804031
272	go	8	767.074963
273	go	8	665.666296
274	go	8	541.018274
275	go	8	596.592589
276	go	8	588.128941
277	go	8	651.002139
278	go	8	730.157568
279	go	8	545.665334
280	go	8	n/a
281	go	8	1200.919461
282	go	8	817.841900
283	nogo	8	932.938422
284	go	8	625.533744
285	nogo	8	522.243497
286	go	8	606.665612
287	nogo	8	950.376675
288	go	8	670.223437
289	go	8	665.111144
290	go	8	n/a
291	go	8	884.999373
292	go	8	1056.497569
293	go	8	617.828593
294	go	8	783.029051
295	go	8	582.249015
296	go	8	624.273866
297	nogo	8	632.456495
298	go	8	574.648811
299	go	8	656.601745
300	go	8	676.544513
301	go	8	684.613542
302	nogo	8	775.981371
303	go	8	532.296756
304	nogo	8	552.762486
305	go	8	566.755435
306	nogo	8	n/a
307	go	8	653.035845
308	go	8	825.752862
309	go	8	585.255450
310	go	8	618.796696
311	nogo	8	1200.695339
312	go	8	604.355990
331	go	10	878.970153
332	go	10	1158.246066
333	go	10	1015.186864
334	go	10	707.357312
335	go	10	645.395874
336	go	10	n/a
337	go	10	1034.428016
338	go	10	921.089486
339	go	10	663.059564
340	go	10	1098.333455
341	nogo	10	589.142749
342	go	10	850.074605
343	go	10	709.392320
344	go	10	587.353855
345	go	10	654.862841
346	go	10	941.625132
347	go	10	594.576372
348	go	10	1086.662928
349	go	10	881.021079
350	nogo	10	627.649370
351	go	10	823.244667
352	go	10	735.347434
353	go	10	1117.707590
354	nogo	10	640.503234
355	go	10	1049.576005
356	go	10	n/a
357	go	10	707.590859
358	nogo	10	887.596578
359	go	10	656.471859
360	go	10	554.426388
361	nogo	10	757.766316
362	go	10	579.818719
363	go	10	559.837137
364	go	10	545.446143
365	go	10	725.478029
366	nogo	10	939.211812
367	go	10	931.095747
368	go	10	552.135499
369	go	10	568.882727
370	nogo	10	1077.781385
371	go	10	989.043597
372	go	10	707.132836
373	nogo	10	919.702717
374	go	10	557.050195
375	nogo	10	600.819734
376	go	10	518.951049
377	nogo	10	486.156922
378	go	10	613.008816
379	go	10	634.095966
380	go	10	n/a
381	go	10	618.903863
382	go	10	818.468995
383	nogo	10	956.316782
384	go	10	971.435458
385	go	10	1045.637161
386	nogo	10	685.347675
387	go	10	856.195693
388	go	10	559.788784
389	go	10	1102.078337
390	go	10	n/a
391	go	11	n/a
392	go	11	645.854058
393	go	11	827.521534
394	go	11	666.249896
395	go	11	659.477471
396	go	11	795.986986
397	go	11	575.075291
398	nogo	11	746.616329
399	go	11	638.105340
400	go	11	686.758104
401	go	11	690.127983
402	go	11	524.184323
403	go	11	546.961504
404	nogo	11	632.817154
405	go	11	858.021499
406	go	11	604.930361
407	go	11	1070.591839
408	go	11	858.494109
409	go	11	504.163932
410	go	11	750.753599
411	nogo	11	517.720153
412	go	11	842.107636
413	go	11	734.614894
414	go	11	620.872604
415	go	11	616.439745
416	go	11	537.324748
417	go	11	611.293550
418	nogo	11	586.302646
419	go	11	977.858438
420	go	11	547.045124
421	nogo	11	615.347701
422	go	11	926.813114
423	go	11	629.014722
424	go	11	775.958578
425	go	11	551.954963
426	nogo	11	657.100684
427	go	11	607.436966
428	go	11	586.492479
429	nogo	11	584.705154
430	go	11	556.952280
