onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	0.965	965.4	incongruent	Block1	incongruent/STIM_000.jpg	99
3.476	1.199	1199.4	incongruent	Block1	incongruent/STIM_000.jpg	99
8.234	0.73	729.5	incongruent	Block1	incongruent/STIM_000.jpg	100
11.986	0.936	935.6	incongruent	Block1	incongruent/STIM_000.jpg	100
16.471	1.06	1060.4	incongruent	Block1	incongruent/STIM_000.jpg	100
20.791	1.024	1023.5	incongruent	Block1	incongruent/STIM_001.jpg	99
23.934	1.122	1122.5	incongruent	Block1	incongruent/STIM_001.jpg	99
28.087	0.849	849.4	incongruent	Block1	incongruent/STIM_001.jpg	99
32.678	0.996	996.2	incongruent	Block1	incongruent/STIM_001.jpg	100
37.559	0.702	702.4	incongruent	Block1	incongruent/STIM_001.jpg	99
40.369	0.876	876.4	incongruent	Block1	incongruent/STIM_002.jpg	99
44.209	1.021	1021.3	incongruent	Block1	incongruent/STIM_002.jpg	99
48.826	1.183	1182.8	incongruent	Block1	incongruent/STIM_002.jpg	99
53.816	0.831	831.0	incongruent	Block1	incongruent/STIM_002.jpg	100
57.772	0.862	862.4	incongruent	Block1	incongruent/STIM_002.jpg	100
61.415	1.136	1136.2	incongruent	Block1	incongruent/STIM_003.jpg	99
65.425	1.303	1302.6	incongruent	Block1	incongruent/STIM_003.jpg	99
70.109	1.12	1119.6	incongruent	Block1	incongruent/STIM_003.jpg	99
74.855	0.773	772.8	incongruent	Block1	incongruent/STIM_003.jpg	99
77.925	0.839	839.4	incongruent	Block1	incongruent/STIM_003.jpg	99
82.05	1.176	1175.9	incongruent	Block1	incongruent/STIM_004.jpg	99
86.011	1.101	1100.8	incongruent	Block1	incongruent/STIM_004.jpg	99
89.32	1.187	1187.3	incongruent	Block1	incongruent/STIM_004.jpg	99
93.891	0.895	894.7	incongruent	Block1	incongruent/STIM_004.jpg	99
97.021	0.956	956.1	incongruent	Block1	incongruent/STIM_004.jpg	100
101.578	1.219	1219.3	incongruent	Block1	incongruent/STIM_005.jpg	99
106.796	0.979	979.3	incongruent	Block1	incongruent/STIM_005.jpg	100
110.515	0.894	893.6	incongruent	Block1	incongruent/STIM_005.jpg	99
114.213	1.109	1108.8	incongruent	Block1	incongruent/STIM_005.jpg	99
117.581	0.857	856.7	incongruent	Block1	incongruent/STIM_005.jpg	100
122.084	0.857	857.2	incongruent	Block1	incongruent/STIM_006.jpg	100
124.988	0.979	979.0	incongruent	Block1	incongruent/STIM_006.jpg	100
129.047	1.076	1075.9	incongruent	Block1	incongruent/STIM_006.jpg	100
133.208	0.626	626.5	incongruent	Block1	incongruent/STIM_006.jpg	100
136.152	1.102	1102.1	incongruent	Block1	incongruent/STIM_006.jpg	99
140.351	1.294	1293.9	incongruent	Block1	incongruent/STIM_007.jpg	99
143.747	0.761	760.6	incongruent	Block1	incongruent/STIM_007.jpg	99
147.294	1.221	1221.0	incongruent	Block1	incongruent/STIM_007.jpg	99
151.778	0.7	699.9	incongruent	Block1	incongruent/STIM_007.jpg	100
154.602	0.604	604.3	incongruent	Block1	incongruent/STIM_007.jpg	99
158.36	1.306	1305.5	incongruent	Block1	incongruent/STIM_008.jpg	99
163.092	0.785	785.4	incongruent	Block1	incongruent/STIM_008.jpg	99
167.569	0.938	937.6	incongruent	Block1	incongruent/STIM_008.jpg	100
171.913	1.058	1058.4	incongruent	Block1	incongruent/STIM_008.jpg	99
175.901	0.748	747.6	incongruent	Block1	incongruent/STIM_008.jpg	99
180.292	1.347	1347.0	incongruent	Block1	incongruent/STIM_009.jpg	99
184.534	1.015	1014.7	incongruent	Block1	incongruent/STIM_009.jpg	99
189.456	1.203	1202.7	incongruent	Block1	incongruent/STIM_009.jpg	99
193.722	1.154	1153.5	incongruent	Block1	incongruent/STIM_009.jpg	99
197.585	0.682	682.1	incongruent	Block1	incongruent/STIM_009.jpg	99
202.177	0.824	823.8	incongruent	Block1	incongruent/STIM_010.jpg	99
206.324	1.378	1377.6	incongruent	Block1	incongruent/STIM_010.jpg	100
210.679	0.852	852.3	incongruent	Block1	incongruent/STIM_010.jpg	100
213.943	1.125	1124.7	incongruent	Block1	incongruent/STIM_010.jpg	99
217.25	0.704	704.2	incongruent	Block1	incongruent/STIM_010.jpg	100
221.248	1.141	1141.3	incongruent	Block1	incongruent/STIM_011.jpg	100
226.374	1.164	1163.5	incongruent	Block1	incongruent/STIM_011.jpg	99
230.596	1.238	1238.2	incongruent	Block1	incongruent/STIM_011.jpg	99
234.987	0.651	650.7	incongruent	Block1	incongruent/STIM_011.jpg	100
238.267	0.935	934.8	incongruent	Block1	incongruent/STIM_011.jpg	99
242.244	1.09	1090.5	incongruent	Block1	incongruent/STIM_012.jpg	100
246.341	0.915	914.7	incongruent	Block1	incongruent/STIM_012.jpg	99
249.613	1.125	1125.4	incongruent	Block1	incongruent/STIM_012.jpg	99
253.517	0.909	908.6	incongruent	Block1	incongruent/STIM_012.jpg	100
256.52	0.704	704.3	incongruent	Block1	incongruent/STIM_012.jpg	99
260.872	1.336	1335.8	incongruent	Block1	incongruent/STIM_013.jpg	99
265.383	0.987	987.1	incongruent	Block1	incongruent/STIM_013.jpg	100
269.023	1.252	1252.0	incongruent	Block1	incongruent/STIM_013.jpg	99
272.618	0.773	773.4	incongruent	Block1	incongruent/STIM_013.jpg	100
277.33	1.073	1073.0	incongruent	Block1	incongruent/STIM_013.jpg	100
280.742	1.022	1022.4	incongruent	Block1	incongruent/STIM_014.jpg	100
284.071	0.802	802.3	incongruent	Block1	incongruent/STIM_014.jpg	100
