trial_index	trial_type	block_number	response_time_ms
55	nogo	4	n/a
56	go	4	475.358
57	go	4	527.505
58	go	4	509.950
59	go	4	544.107
60	go	4	526.018
61	nogo	4	625.644
62	go	4	525.705
63	go	4	594.699
64	go	4	359.998
65	go	4	476.870
66	go	4	460.211
67	go	4	n/a
68	go	4	444.340
69	go	4	494.569
70	go	4	478.111
71	nogo	4	793.337
72	go	4	526.487
73	go	4	493.224
74	go	4	510.248
75	go	4	443.837
76	go	4	942.478
77	go	4	459.621
78	go	4	476.366
79	go	4	460.290
80	nogo	4	492.139
81	go	4	461.088
82	go	4	358.249
83	go	4	377.809
84	go	4	511.745
85	go	4	342.105
86	go	4	510.894
87	go	4	393.826
88	nogo	4	558.704
89	go	4	526.326
90	go	4	492.346
91	nogo	4	543.894
92	go	4	509.088
93	go	4	327.010
94	go	4	461.084
95	go	4	508.590
96	nogo	4	309.389
97	go	4	442.943
98	go	4	492.753
99	go	4	475.960
100	nogo	4	361.006
101	go	4	512.093
102	go	4	426.559
103	nogo	4	342.129
104	go	4	492.676
105	go	4	511.484
106	go	4	443.870
107	go	4	393.674
108	nogo	4	725.937
109	go	4	542.624
110	nogo	4	376.168
111	go	4	477.045
112	nogo	4	359.897
113	go	4	343.465
114	go	4	327.899
115	go	5	528.393
116	nogo	5	677.394
117	go	5	560.098
118	go	5	477.342
119	go	5	441.853
120	go	5	441.825
121	go	5	508.276
122	go	5	575.401
123	go	5	409.633
124	nogo	5	926.145
125	go	5	411.064
126	go	5	526.778
127	nogo	5	760.292
128	go	5	508.602
129	go	5	493.360
130	go	5	427.134
131	go	5	509.603
132	nogo	5	643.194
133	go	5	492.822
134	go	5	511.142
135	nogo	5	359.785
136	go	5	476.424
137	go	5	460.213
138	go	5	511.155
139	nogo	5	n/a
140	go	5	595.652
141	go	5	493.500
142	go	5	527.984
143	go	5	510.719
144	nogo	5	710.339
145	go	5	508.586
146	go	5	476.105
147	go	5	529.330
148	go	5	409.932
149	nogo	5	610.341
150	go	5	445.495
151	nogo	5	359.446
152	go	5	394.741
153	go	5	510.088
154	nogo	5	594.685
155	go	5	610.633
156	go	5	396.299
157	go	5	477.204
158	go	5	727.614
159	go	5	542.725
160	go	5	458.730
161	go	5	544.336
162	nogo	5	574.662
163	go	5	444.611
164	go	5	575.780
165	go	5	477.384
166	go	5	495.228
167	nogo	5	742.569
168	go	5	526.820
169	go	5	511.378
170	go	5	459.248
171	go	5	477.668
172	go	5	558.507
173	go	5	461.092
174	go	5	529.583
193	nogo	7	392.763
194	go	7	509.679
195	go	7	542.494
196	go	7	644.258
197	go	7	463.322
198	nogo	7	142.975
199	go	7	526.449
200	go	7	361.807
201	go	7	n/a
202	go	7	425.868
203	go	7	492.912
204	go	7	544.751
205	go	7	476.088
206	go	7	508.985
207	go	7	643.074
208	nogo	7	n/a
209	go	7	1105.797
210	go	7	1466.489
211	go	7	793.935
212	go	7	867.965
213	go	7	590.839
214	nogo	7	765.471
215	go	7	n/a
216	go	7	1064.534
217	go	7	602.717
218	nogo	7	522.699
219	go	7	636.989
220	go	7	898.139
221	go	7	589.294
222	nogo	7	57.312
223	go	7	624.554
224	go	7	608.439
225	go	7	609.523
226	go	7	478.661
227	go	7	511.052
228	go	7	426.559
229	nogo	7	378.404
230	go	7	644.421
231	go	7	540.750
232	nogo	7	506.664
233	go	7	659.155
234	nogo	7	523.871
235	go	7	591.131
236	go	7	765.720
237	nogo	7	254.254
238	go	7	570.121
239	go	7	926.799
240	go	7	616.988
241	go	7	803.418
242	go	7	611.025
243	go	7	655.584
244	go	7	542.000
245	go	7	770.713
246	go	7	523.107
247	nogo	7	1039.039
248	go	7	508.171
249	go	7	574.089
250	nogo	7	357.770
251	go	7	n/a
252	go	7	490.260
253	go	8	477.321
254	go	8	444.337
255	nogo	8	492.694
256	go	8	560.628
257	go	8	409.870
258	go	8	396.195
259	go	8	410.857
260	go	8	409.550
261	go	8	392.947
262	go	8	510.469
263	go	8	559.805
264	nogo	8	393.183
265	go	8	543.660
266	go	8	545.220
267	go	8	409.307
