trial_index	trial_type	block_number	mean_velocity
55	nogo	4	n/a
56	go	4	1286.341066
57	go	4	1100.667906
58	go	4	1122.487237
59	go	4	1138.946298
60	go	4	1026.840271
61	nogo	4	710.683661
62	go	4	1132.078045
63	go	4	1080.359250
64	go	4	1659.710729
65	go	4	1209.147781
66	go	4	1215.662096
67	go	4	n/a
68	go	4	1399.195090
69	go	4	1131.396327
70	go	4	1165.518169
71	nogo	4	582.087058
72	go	4	1542.166574
73	go	4	1172.560147
74	go	4	1110.929228
75	go	4	1123.405706
76	go	4	829.711385
77	go	4	1242.255509
78	go	4	1090.533659
79	go	4	1170.730942
80	nogo	4	753.766245
81	go	4	1185.927105
82	go	4	1569.228719
83	go	4	1468.742258
84	go	4	1074.483149
85	go	4	1730.796994
86	go	4	1142.162053
87	go	4	1276.934429
88	nogo	4	820.267513
89	go	4	1104.594174
90	go	4	1144.524637
91	nogo	4	842.546705
92	go	4	1600.260419
93	go	4	1598.275760
94	go	4	1178.155735
95	go	4	1106.535125
96	nogo	4	1072.184773
97	go	4	1202.314844
98	go	4	1483.229165
99	go	4	1149.869837
100	nogo	4	1214.072188
101	go	4	1065.530067
102	go	4	1382.973234
103	nogo	4	1113.841525
104	go	4	1069.163536
105	go	4	1131.802703
106	go	4	1292.726578
107	go	4	1409.849295
108	nogo	4	736.112834
109	go	4	1049.142008
110	nogo	4	1235.338337
111	go	4	1210.847880
112	nogo	4	1080.268436
113	go	4	1521.496494
114	go	4	638.786887
115	go	5	982.347730
116	nogo	5	1191.466342
117	go	5	1093.357475
118	go	5	1201.539282
119	go	5	1343.215746
120	go	5	1448.364102
121	go	5	1114.333378
122	go	5	1010.854223
123	go	5	1467.494166
124	nogo	5	913.557631
125	go	5	1385.235582
126	go	5	1074.533010
127	nogo	5	999.488165
128	go	5	1153.010130
129	go	5	1080.113588
130	go	5	1409.865333
131	go	5	1223.755506
132	nogo	5	1310.613384
133	go	5	1125.206370
134	go	5	1076.804750
135	nogo	5	1163.490684
136	go	5	1336.743631
137	go	5	1281.702857
138	go	5	1091.082410
139	nogo	5	n/a
140	go	5	900.949436
141	go	5	1118.791843
142	go	5	1334.936717
143	go	5	1101.643657
144	nogo	5	1029.936845
145	go	5	1143.643785
146	go	5	1158.093862
147	go	5	1182.925341
148	go	5	1567.403693
149	nogo	5	656.880292
150	go	5	1369.394685
151	nogo	5	947.400316
152	go	5	1612.296901
153	go	5	1234.150405
154	nogo	5	638.300188
155	go	5	1086.779834
156	go	5	1581.981713
157	go	5	1165.170240
158	go	5	874.705728
159	go	5	895.749388
160	go	5	1193.929707
161	go	5	1200.977600
162	nogo	5	825.077687
163	go	5	1187.047221
164	go	5	1205.315600
165	go	5	1013.398652
166	go	5	1285.701633
167	nogo	5	845.146375
168	go	5	1099.259849
169	go	5	1177.837098
170	go	5	1189.524860
171	go	5	1075.532565
172	go	5	1106.394193
173	go	5	1216.816715
174	go	5	1125.978871
193	nogo	7	1056.394473
194	go	7	1140.908260
195	go	7	1065.895830
196	go	7	918.197240
197	go	7	1302.761178
198	nogo	7	930.925766
199	go	7	1169.101354
200	go	7	1436.414311
201	go	7	n/a
202	go	7	1383.231311
203	go	7	1182.029840
204	go	7	1235.051829
205	go	7	1283.930918
206	go	7	1207.962905
207	go	7	939.020518
208	nogo	7	n/a
209	go	7	1117.335153
210	go	7	1022.915695
211	go	7	838.105098
212	go	7	1594.154705
213	go	7	647.517708
214	nogo	7	1045.547970
215	go	7	n/a
216	go	7	884.773956
217	go	7	520.366360
218	nogo	7	318.586966
219	go	7	262.147265
220	go	7	395.763128
221	go	7	500.843813
222	nogo	7	25.271172
223	go	7	298.483478
224	go	7	539.019869
225	go	7	1115.084755
226	go	7	1260.348056
227	go	7	1279.786527
228	go	7	1405.265690
229	nogo	7	1067.752895
230	go	7	1495.245080
231	go	7	242.064265
232	nogo	7	130.165049
233	go	7	1220.270173
234	nogo	7	258.032332
235	go	7	292.409351
236	go	7	411.304051
237	nogo	7	664.035213
238	go	7	414.467231
239	go	7	115.291441
240	go	7	947.618733
241	go	7	902.873531
242	go	7	308.124780
243	go	7	715.449693
244	go	7	489.172310
245	go	7	554.704784
246	go	7	544.554327
247	nogo	7	279.485051
248	go	7	774.390504
249	go	7	786.194324
250	nogo	7	342.389446
251	go	7	n/a
252	go	7	398.381528
253	go	8	1243.861925
254	go	8	1377.138617
255	nogo	8	779.588546
256	go	8	936.126957
257	go	8	1343.702351
258	go	8	1430.015725
259	go	8	1356.501426
260	go	8	1400.151356
261	go	8	1617.759235
262	go	8	1424.604812
263	go	8	1051.813435
264	nogo	8	955.590896
265	go	8	1327.303230
266	go	8	1001.196470
267	go	8	1353.682445
268	nogo	8	1481.779715
269	go	8	1046.496898
270	go	8	1144.552261
271	go	8	1243.642201
272	go	8	1145.946728
273	nogo	8	1451.029861
274	go	8	1204.635888
275	go	8	879.801474
276	go	8	1132.616413
277	go	8	1110.426555
278	go	8	1349.249003
279	go	8	1265.051315
280	go	8	1236.416312
281	nogo	8	1236.210413
282	go	8	1106.816837
283	go	8	1455.907481
284	go	8	1255.188172
285	go	8	1715.559183
286	nogo	8	1131.856248
287	go	8	822.783111
288	nogo	8	996.853752
289	go	8	1290.115350
290	nogo	8	1162.149439
291	go	8	1234.896079
292	nogo	8	1082.497127
293	go	8	1294.479415
294	go	8	1343.075767
295	go	8	1291.405549
296	go	8	1182.918885
297	nogo	8	925.973672
298	go	8	1365.197801
299	go	8	1604.306509
300	nogo	8	1427.492264
301	go	8	1572.206633
302	go	8	914.610101
303	go	8	1298.352838
304	go	8	1481.455040
305	nogo	8	1222.130480
306	go	8	1393.551639
307	go	8	1369.951142
308	go	8	1646.075614
309	go	8	1287.244710
310	go	8	1129.582036
311	go	8	1299.962235
