trial_index	trial_type	block_number	mean_acceleration
55	go	4	12931.154014
56	go	4	15978.696081
57	nogo	4	13538.054544
58	go	4	12540.138066
59	go	4	16563.180573
60	go	4	12659.418386
61	nogo	4	15997.327227
62	go	4	n/a
63	go	4	16600.049562
64	nogo	4	19123.917365
65	go	4	12312.867095
66	go	4	15888.058826
67	go	4	19153.406768
68	go	4	16220.783080
69	nogo	4	16345.676884
70	go	4	18063.781667
71	go	4	21237.413678
72	nogo	4	12620.301429
73	go	4	21105.822671
74	go	4	16944.649430
75	go	4	17587.664082
76	go	4	17725.712883
77	go	4	17076.831309
78	go	4	20216.496490
79	nogo	4	16133.163417
80	go	4	18277.825336
81	go	4	22093.115406
82	nogo	4	16368.348498
83	go	4	23274.294993
84	nogo	4	19367.440487
85	go	4	15204.906791
86	go	4	18722.910931
87	nogo	4	20166.174194
88	go	4	15320.654004
89	go	4	14311.023490
90	go	4	18394.236684
91	go	4	31907.089096
92	go	4	18444.675573
93	go	4	14845.222238
94	go	4	22491.106251
95	go	4	20978.498087
96	go	4	15547.577983
97	go	4	45625.468263
98	nogo	4	16499.386343
99	go	4	17987.811661
100	go	4	16796.354110
101	go	4	22431.898236
102	nogo	4	19406.346991
103	go	4	17666.495417
104	go	4	25378.536503
105	go	4	27187.187044
106	go	4	17116.382506
107	go	4	25652.421022
108	go	4	36350.289100
109	go	4	14943.835767
110	go	4	34679.578378
111	go	4	23974.489361
112	nogo	4	21414.070211
113	go	4	23760.055947
114	go	4	15917.767222
115	go	5	13315.614026
116	go	5	21362.280526
117	go	5	24193.224460
118	go	5	22163.308594
119	go	5	35630.616342
120	go	5	17039.157913
121	go	5	21134.714484
122	nogo	5	14788.578461
123	go	5	28710.664036
124	go	5	16350.430984
125	go	5	18327.552317
126	go	5	22520.713522
127	go	5	13689.928473
128	go	5	13683.118148
129	go	5	22622.471250
130	go	5	20593.650214
131	nogo	5	19846.944830
132	go	5	14224.284773
133	go	5	16988.846738
134	go	5	16023.636620
135	nogo	5	10190.395049
136	go	5	19372.779136
137	nogo	5	13506.886217
138	go	5	23258.062696
139	nogo	5	24516.036646
140	go	5	14163.890375
141	go	5	11010.369001
142	go	5	21888.924226
143	nogo	5	15202.845907
144	go	5	19809.018651
145	go	5	9711.156212
146	go	5	18030.817965
147	nogo	5	14178.964375
148	go	5	17103.864702
149	go	5	16538.950336
150	go	5	15022.038829
151	go	5	16745.804910
152	go	5	19456.356170
153	nogo	5	17388.857170
154	go	5	15520.215061
155	nogo	5	19514.510775
156	go	5	15480.998522
157	nogo	5	14331.192262
158	go	5	12212.923202
159	nogo	5	7565.718393
160	go	5	11314.877663
161	go	5	11597.763898
162	nogo	5	11502.763516
163	go	5	10971.448222
164	go	5	13414.224788
165	go	5	14006.549529
166	go	5	18864.767989
167	go	5	13324.657542
168	go	5	13438.046350
169	go	5	n/a
170	go	5	22667.109832
171	go	5	15656.344826
172	go	5	15650.686027
173	go	5	15207.278068
174	go	5	13340.492546
193	go	7	17778.383158
194	go	7	12711.146181
195	go	7	16242.044023
196	nogo	7	23306.040185
197	go	7	17410.859457
198	nogo	7	11743.682644
199	go	7	21707.365607
200	go	7	20581.328487
201	go	7	18079.844339
202	go	7	17051.061635
203	go	7	19753.287274
204	go	7	22908.642938
205	nogo	7	14600.518565
206	go	7	11967.685856
207	go	7	17825.683193
208	go	7	15022.530350
209	go	7	15529.348965
210	go	7	19184.548141
211	nogo	7	23775.188474
212	go	7	20265.629801
213	go	7	12592.608850
214	go	7	10612.374826
215	go	7	14493.388146
216	go	7	14762.081905
217	nogo	7	23267.828531
218	go	7	20395.669491
219	go	7	14007.874288
220	go	7	16486.682784
221	go	7	15987.834621
222	go	7	15692.018378
223	nogo	7	13406.942945
224	go	7	10764.017057
225	go	7	17232.326062
226	nogo	7	19496.639739
227	go	7	13055.402700
228	go	7	14961.341940
229	go	7	16987.943420
230	go	7	15968.238178
231	go	7	18462.679098
232	nogo	7	10279.124431
233	go	7	14626.695638
234	go	7	18465.604581
235	go	7	32050.968764
236	go	7	15746.703804
237	go	7	23809.970398
238	nogo	7	17078.410163
239	go	7	16633.289055
240	go	7	12225.647478
241	go	7	16285.542629
242	nogo	7	11429.303389
243	go	7	11996.285178
244	go	7	17578.256136
245	go	7	18387.248150
246	nogo	7	17669.089122
247	go	7	15809.174107
248	go	7	12578.437640
249	go	7	15778.192289
250	nogo	7	13285.598632
251	go	7	19151.269813
252	go	7	17181.354028
253	go	8	14706.669739
254	go	8	12787.483044
255	go	8	14422.072389
256	go	8	18472.762068
257	go	8	18487.200989
258	go	8	19178.103259
259	go	8	23367.797476
260	nogo	8	24681.236870
261	go	8	20871.533156
262	go	8	18997.069796
263	go	8	20041.314062
264	go	8	25307.743119
265	nogo	8	16146.332824
266	go	8	19377.511055
267	go	8	16234.641463
268	go	8	12759.016476
269	go	8	15402.358856
270	go	8	21696.949339
271	nogo	8	11390.194690
272	go	8	16493.979907
