onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	2.584	1	regulate	Run1	regulate/STIM_000.jpg
6.235	2.669	1	regulate	Run1	regulate/STIM_000.jpg
12.745	1.597	1	regulate	Run1	regulate/STIM_000.jpg
16.614	1.434	0	regulate	Run1	regulate/STIM_000.jpg
21.042	2.713	1	regulate	Run1	regulate/STIM_001.jpg
26.876	2.832	1	regulate	Run1	regulate/STIM_001.jpg
34.049	1.344	0	regulate	Run1	regulate/STIM_001.jpg
39.294	1.278	1	regulate	Run1	regulate/STIM_001.jpg
43.228	1.362	1	regulate	Run1	regulate/STIM_002.jpg
48.485	2.573	1	regulate	Run1	regulate/STIM_002.jpg
55.121	1.944	0	regulate	Run1	regulate/STIM_002.jpg
60.472	1.952	1	regulate	Run1	regulate/STIM_002.jpg
66.203	1.76	0	regulate	Run1	regulate/STIM_003.jpg
70.376	1.991	1	regulate	Run1	regulate/STIM_003.jpg
75.055	2.019	1	regulate	Run1	regulate/STIM_003.jpg
81.342	2.416	0	regulate	Run1	regulate/STIM_003.jpg
86.717	2.49	1	regulate	Run1	regulate/STIM_004.jpg
91.584	2.431	0	regulate	Run1	regulate/STIM_004.jpg
97.345	1.806	1	regulate	Run1	regulate/STIM_004.jpg
102.915	1.293	1	regulate	Run1	regulate/STIM_004.jpg
108.203	1.663	1	regulate	Run1	regulate/STIM_005.jpg
113.325	1.882	1	regulate	Run1	regulate/STIM_005.jpg
118.339	1.393	1	regulate	Run1	regulate/STIM_005.jpg
122.183	2.085	0	regulate	Run1	regulate/STIM_005.jpg
126.5	1.514	1	regulate	Run1	regulate/STIM_006.jpg
130.856	2.801	0	regulate	Run1	regulate/STIM_006.jpg
137.737	2.629	1	regulate	Run1	regulate/STIM_006.jpg
143.059	1.726	0	regulate	Run1	regulate/STIM_006.jpg
148.116	1.981	1	regulate	Run1	regulate/STIM_007.jpg
153.924	1.284	1	regulate	Run1	regulate/STIM_007.jpg
158.811	2.179	1	regulate	Run1	regulate/STIM_007.jpg
164.235	2.565	1	regulate	Run1	regulate/STIM_007.jpg
170.129	1.895	0	regulate	Run1	regulate/STIM_008.jpg
174.54	2.103	1	regulate	Run1	regulate/STIM_008.jpg
179.016	2.385	1	regulate	Run1	regulate/STIM_008.jpg
184.582	2.2	1	regulate	Run1	regulate/STIM_008.jpg
189.318	2.043	1	regulate	Run1	regulate/STIM_009.jpg
195.43	2.272	1	regulate	Run1	regulate/STIM_009.jpg
200.516	1.459	0	regulate	Run1	regulate/STIM_009.jpg
204.255	2.521	1	regulate	Run1	regulate/STIM_009.jpg
210.128	3.053	1	regulate	Run1	regulate/STIM_010.jpg
215.564	2.019	1	regulate	Run1	regulate/STIM_010.jpg
221.786	1.384	1	regulate	Run1	regulate/STIM_010.jpg
226.593	1.659	1	regulate	Run1	regulate/STIM_010.jpg
231.026	2.827	1	regulate	Run1	regulate/STIM_011.jpg
237.433	2.828	0	regulate	Run1	regulate/STIM_011.jpg
242.876	2.192	1	regulate	Run1	regulate/STIM_011.jpg
249.016	1.437	1	regulate	Run1	regulate/STIM_011.jpg
253.438	2.385	1	regulate	Run1	regulate/STIM_012.jpg
258.626	2.378	0	regulate	Run1	regulate/STIM_012.jpg
264.366	1.379	1	regulate	Run1	regulate/STIM_012.jpg
269.349	1.861	1	regulate	Run1	regulate/STIM_012.jpg
273.841	1.896	0	regulate	Run1	regulate/STIM_013.jpg
