onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	7.074	correct	learning	LS1	PICTURE_23.jpg	c	hit
7.074	6.157	incorrect	learning	LS1	PICTURE_235.jpg	i	false alarm
13.231	7.944	correct	learning	LS1	PICTURE_297.jpg	c	hit
21.175	8.943	correct	learning	LS1	PICTURE_235.jpg	c	hit
30.118	7.543	correct	learning	LS1	PICTURE_297.jpg	i	correct rejection
37.661	8.703	incorrect	learning	LS1	PICTURE_720.jpg	i	false alarm
46.364	8.911	correct	learning	LS1	PICTURE_746.jpg	c	hit
55.275	11.517	correct	learning	LS1	PICTURE_720.jpg	c	hit
66.792	8.056	correct	learning	LS1	PICTURE_23.jpg	i	correct rejection
74.848	9.710	correct	learning	LS1	PICTURE_746.jpg	i	correct rejection
84.558	7.290	correct	learning	LS2	PICTURE_235.jpg	c	hit
91.848	6.384	correct	learning	LS2	PICTURE_746.jpg	c	hit
98.232	11.876	incorrect	learning	LS2	PICTURE_235.jpg	i	false alarm
110.108	7.293	correct	learning	LS2	PICTURE_720.jpg	c	hit
117.401	8.793	correct	learning	LS2	PICTURE_746.jpg	i	correct rejection
126.194	7.094	correct	learning	LS2	PICTURE_297.jpg	c	hit
133.288	8.434	correct	learning	LS2	PICTURE_23.jpg	i	correct rejection
141.722	8.167	correct	learning	LS2	PICTURE_297.jpg	i	correct rejection
149.889	7.423	correct	learning	LS2	PICTURE_720.jpg	i	correct rejection
157.312	7.163	correct	learning	LS2	PICTURE_23.jpg	c	hit
164.475	7.146	correct	learning	LS3	PICTURE_297.jpg	i	correct rejection
171.621	8.000	correct	learning	LS3	PICTURE_235.jpg	c	hit
179.621	6.783	correct	learning	LS3	PICTURE_746.jpg	c	hit
186.404	6.026	correct	learning	LS3	PICTURE_23.jpg	c	hit
192.430	6.705	incorrect	learning	LS3	PICTURE_297.jpg	c	miss
199.135	7.384	correct	learning	LS3	PICTURE_746.jpg	i	correct rejection
206.519	8.705	correct	learning	LS3	PICTURE_720.jpg	i	correct rejection
215.224	8.588	correct	learning	LS3	PICTURE_23.jpg	i	correct rejection
223.812	7.677	correct	learning	LS3	PICTURE_720.jpg	c	hit
231.489	8.203	correct	learning	LS3	PICTURE_235.jpg	i	correct rejection
239.692	7.220	correct	learning	LS4	PICTURE_23.jpg	c	hit
246.912	9.030	correct	learning	LS4	PICTURE_297.jpg	i	correct rejection
255.942	6.206	correct	learning	LS4	PICTURE_746.jpg	c	hit
262.148	6.421	correct	learning	LS4	PICTURE_235.jpg	c	hit
268.569	6.955	correct	learning	LS4	PICTURE_720.jpg	c	hit
275.524	6.050	correct	learning	LS4	PICTURE_297.jpg	c	hit
281.574	6.595	correct	learning	LS4	PICTURE_23.jpg	i	correct rejection
288.169	7.612	correct	learning	LS4	PICTURE_720.jpg	i	correct rejection
295.781	6.875	correct	learning	LS4	PICTURE_235.jpg	i	correct rejection
302.656	6.457	correct	learning	LS4	PICTURE_746.jpg	i	correct rejection
309.113	8.681	correct	learning	LS1	PICTURE_576.jpg	c	hit
317.794	6.656	incorrect	learning	LS1	PICTURE_581.jpg	i	false alarm
324.450	9.894	correct	learning	LS1	PICTURE_52.jpg	c	hit
334.344	8.495	correct	learning	LS1	PICTURE_605.jpg	c	hit
342.839	8.059	correct	learning	LS1	PICTURE_581.jpg	c	hit
350.898	8.742	correct	learning	LS1	PICTURE_594.jpg	c	hit
359.640	10.070	correct	learning	LS1	PICTURE_605.jpg	i	correct rejection
369.710	9.959	correct	learning	LS1	PICTURE_594.jpg	i	correct rejection
379.669	10.169	correct	learning	LS1	PICTURE_52.jpg	i	correct rejection
389.838	8.953	correct	learning	LS1	PICTURE_576.jpg	i	correct rejection
398.791	7.972	correct	learning	LS2	PICTURE_576.jpg	i	correct rejection
406.763	8.185	correct	learning	LS2	PICTURE_594.jpg	c	hit
414.948	6.162	correct	learning	LS2	PICTURE_581.jpg	c	hit
421.110	7.015	correct	learning	LS2	PICTURE_605.jpg	c	hit
428.125	7.389	correct	learning	LS2	PICTURE_576.jpg	c	hit
435.514	7.127	correct	learning	LS2	PICTURE_52.jpg	c	hit
442.641	7.822	correct	learning	LS2	PICTURE_581.jpg	i	correct rejection
450.463	8.043	correct	learning	LS2	PICTURE_594.jpg	i	correct rejection
458.506	7.301	correct	learning	LS2	PICTURE_52.jpg	i	correct rejection
465.807	7.038	correct	learning	LS2	PICTURE_605.jpg	i	correct rejection
472.845	7.659	correct	learning	LS3	PICTURE_605.jpg	i	correct rejection
480.504	6.594	correct	learning	LS3	PICTURE_52.jpg	c	hit
487.098	8.732	correct	learning	LS3	PICTURE_605.jpg	c	hit
495.830	10.223	correct	learning	LS3	PICTURE_594.jpg	c	hit
506.053	7.219	correct	learning	LS3	PICTURE_576.jpg	i	correct rejection
513.272	8.381	correct	learning	LS3	PICTURE_594.jpg	i	correct rejection
521.653	7.304	correct	learning	LS3	PICTURE_581.jpg	i	correct rejection
528.957	8.943	correct	learning	LS3	PICTURE_576.jpg	c	hit
537.900	8.506	correct	learning	LS3	PICTURE_52.jpg	i	correct rejection
546.406	8.717	correct	learning	LS3	PICTURE_581.jpg	c	hit
555.123	8.682	correct	learning	LS4	PICTURE_594.jpg	i	correct rejection
563.805	6.817	correct	learning	LS4	PICTURE_581.jpg	i	correct rejection
570.622	7.831	correct	learning	LS4	PICTURE_605.jpg	c	hit
578.453	8.045	correct	learning	LS4	PICTURE_576.jpg	i	correct rejection
586.498	12.576	correct	learning	LS4	PICTURE_581.jpg	c	hit
599.074	6.875	correct	learning	LS4	PICTURE_52.jpg	c	hit
605.949	6.289	correct	learning	LS4	PICTURE_576.jpg	c	hit
612.238	6.824	correct	learning	LS4	PICTURE_52.jpg	i	correct rejection
619.062	8.963	correct	learning	LS4	PICTURE_594.jpg	c	hit
628.025	7.746	correct	learning	LS4	PICTURE_605.jpg	i	correct rejection
635.771	6.450	correct	learning	LS1	PICTURE_508.jpg	c	hit
642.221	6.672	incorrect	learning	LS1	PICTURE_15.jpg	i	false alarm
648.893	8.326	correct	learning	LS1	PICTURE_488.jpg	c	hit
657.219	9.487	correct	learning	LS1	PICTURE_480.jpg	c	hit
