onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	n/a	n/a	learning	LS1	PICTURE_465.jpg	c
25.000	14.335	0	learning	LS1	PICTURE_592.jpg	i
39.335	12.913	1	learning	LS1	PICTURE_379.jpg	i
52.248	19.162	0	learning	LS1	PICTURE_692.jpg	c
71.410	14.542	1	learning	LS1	PICTURE_379.jpg	c
85.952	17.276	1	learning	LS1	PICTURE_592.jpg	c
103.228	15.535	0	learning	LS1	PICTURE_465.jpg	i
118.763	14.112	0	learning	LS1	PICTURE_640.jpg	i
132.875	19.884	1	learning	LS1	PICTURE_692.jpg	i
152.759	20.064	1	learning	LS1	PICTURE_640.jpg	c
172.823	24.440	1	learning	LS2	PICTURE_379.jpg	i
197.263	23.977	1	learning	LS2	PICTURE_640.jpg	c
221.240	12.168	1	learning	LS2	PICTURE_592.jpg	c
233.408	11.067	1	learning	LS2	PICTURE_379.jpg	c
244.475	9.964	1	learning	LS2	PICTURE_640.jpg	i
254.439	10.141	1	learning	LS2	PICTURE_692.jpg	c
264.580	23.904	0	learning	LS2	PICTURE_465.jpg	c
288.484	8.736	1	learning	LS2	PICTURE_592.jpg	i
297.220	14.028	1	learning	LS2	PICTURE_692.jpg	i
311.248	13.247	0	learning	LS2	PICTURE_465.jpg	i
324.495	15.224	1	learning	LS3	PICTURE_692.jpg	c
339.719	6.607	1	learning	LS3	PICTURE_592.jpg	c
346.326	13.180	1	learning	LS3	PICTURE_379.jpg	i
359.506	10.001	1	learning	LS3	PICTURE_692.jpg	i
369.507	10.661	1	learning	LS3	PICTURE_465.jpg	c
380.168	13.715	1	learning	LS3	PICTURE_640.jpg	i
393.883	11.493	1	learning	LS3	PICTURE_379.jpg	c
405.376	12.469	1	learning	LS3	PICTURE_592.jpg	i
417.845	11.049	1	learning	LS3	PICTURE_640.jpg	c
428.894	12.185	1	learning	LS3	PICTURE_465.jpg	i
441.079	11.282	1	learning	LS4	PICTURE_592.jpg	i
452.361	9.539	1	learning	LS4	PICTURE_692.jpg	c
461.900	8.277	1	learning	LS4	PICTURE_379.jpg	c
470.177	8.296	1	learning	LS4	PICTURE_692.jpg	i
478.473	8.793	1	learning	LS4	PICTURE_465.jpg	c
487.266	8.011	1	learning	LS4	PICTURE_640.jpg	c
495.277	8.990	1	learning	LS4	PICTURE_592.jpg	c
504.267	8.368	1	learning	LS4	PICTURE_465.jpg	i
512.635	11.423	1	learning	LS4	PICTURE_379.jpg	i
524.058	9.842	1	learning	LS4	PICTURE_640.jpg	i
533.900	13.257	1	learning	LS1	PICTURE_654.jpg	c
547.157	15.352	0	learning	LS1	PICTURE_38.jpg	i
562.509	9.457	0	learning	LS1	PICTURE_659.jpg	i
571.966	15.069	0	learning	LS1	PICTURE_212.jpg	i
587.035	12.209	1	learning	LS1	PICTURE_659.jpg	c
599.244	11.109	0	learning	LS1	PICTURE_26.jpg	i
610.353	18.637	1	learning	LS1	PICTURE_212.jpg	c
628.990	14.494	0	learning	LS1	PICTURE_26.jpg	c
643.484	12.434	0	learning	LS1	PICTURE_654.jpg	i
655.918	20.123	1	learning	LS1	PICTURE_38.jpg	c
676.041	9.628	1	learning	LS2	PICTURE_212.jpg	c
685.669	16.521	1	learning	LS2	PICTURE_26.jpg	c
702.190	21.175	1	learning	LS2	PICTURE_659.jpg	i
723.365	n/a	n/a	learning	LS2	PICTURE_654.jpg	c
748.365	9.383	0	learning	LS2	PICTURE_38.jpg	i
757.748	17.391	1	learning	LS2	PICTURE_654.jpg	i
775.139	8.619	1	learning	LS2	PICTURE_659.jpg	c
783.758	10.392	0	learning	LS2	PICTURE_212.jpg	i
794.150	18.404	1	learning	LS2	PICTURE_38.jpg	c
812.554	10.270	1	learning	LS2	PICTURE_26.jpg	i
822.824	12.720	1	learning	LS3	PICTURE_38.jpg	i
835.544	8.583	1	learning	LS3	PICTURE_659.jpg	i
844.127	9.559	1	learning	LS3	PICTURE_38.jpg	c
853.686	9.736	1	learning	LS3	PICTURE_654.jpg	i
863.422	14.232	1	learning	LS3	PICTURE_212.jpg	i
877.654	9.449	1	learning	LS3	PICTURE_26.jpg	i
887.103	6.588	1	learning	LS3	PICTURE_659.jpg	c
893.691	8.363	1	learning	LS3	PICTURE_26.jpg	c
902.054	7.578	1	learning	LS3	PICTURE_212.jpg	c
909.632	9.034	1	learning	LS3	PICTURE_654.jpg	c
918.666	13.240	1	learning	LS4	PICTURE_38.jpg	i
931.906	9.423	1	learning	LS4	PICTURE_26.jpg	i
