trial_index	trial_type	block_number	response_time_ms
55	nogo	4	325.145
56	go	4	343.335
57	nogo	4	242.959
58	go	4	394.900
59	nogo	4	512.500
60	go	4	475.909
61	go	4	376.827
62	go	4	511.906
63	go	4	443.346
64	nogo	4	327.427
65	go	4	412.253
66	go	4	396.254
67	nogo	4	395.827
68	go	4	494.930
69	nogo	4	n/a
70	go	4	746.725
71	go	4	428.750
72	go	4	409.074
73	go	4	329.863
74	go	4	446.494
75	go	4	527.309
76	go	4	562.060
77	go	4	393.118
78	go	4	443.920
79	nogo	4	326.647
80	go	4	346.739
81	go	4	310.479
82	go	4	n/a
83	go	4	378.653
84	go	4	543.706
85	go	4	n/a
86	go	4	378.447
87	nogo	4	260.714
88	go	4	393.825
89	go	4	446.641
90	nogo	4	378.308
91	go	4	309.557
92	go	4	n/a
93	nogo	4	425.836
94	go	4	444.378
95	go	4	n/a
96	go	4	428.424
97	go	4	n/a
98	go	4	360.605
99	go	4	476.584
100	go	4	478.207
101	go	4	412.010
102	go	4	478.210
103	go	4	345.512
104	go	4	328.633
105	nogo	4	294.694
106	go	4	476.803
107	go	4	495.136
108	nogo	4	394.888
109	go	4	460.950
110	go	4	461.484
111	go	4	477.792
112	go	4	495.751
113	go	4	446.253
114	go	4	443.759
115	nogo	5	559.795
116	go	5	429.947
117	go	5	443.853
118	go	5	393.993
119	go	5	376.029
120	go	5	409.983
121	go	5	512.591
122	go	5	345.625
123	go	5	328.152
124	nogo	5	193.500
125	go	5	344.850
126	go	5	427.880
127	go	5	362.002
128	go	5	476.003
129	go	5	427.586
130	nogo	5	n/a
131	go	5	544.776
132	go	5	n/a
133	go	5	527.651
134	nogo	5	309.989
135	go	5	542.548
136	go	5	459.371
137	go	5	411.201
138	nogo	5	259.417
139	go	5	460.032
140	go	5	560.802
141	nogo	5	445.139
142	go	5	410.895
143	go	5	361.139
144	go	5	361.162
145	go	5	394.650
146	nogo	5	428.823
147	go	5	377.362
148	go	5	525.403
149	go	5	410.752
150	go	5	496.697
151	go	5	361.269
152	go	5	478.411
153	go	5	n/a
154	nogo	5	460.560
