trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	27463.317029
56	go	4	36844.212289
57	nogo	4	31379.397500
58	go	4	44216.774410
59	nogo	4	22933.378956
60	go	4	28488.865643
61	go	4	42693.212658
62	go	4	31343.795990
63	go	4	38944.750401
64	nogo	4	29419.872034
65	go	4	50019.540955
66	go	4	49969.475442
67	nogo	4	43985.879880
68	go	4	53121.926368
69	nogo	4	n/a
70	go	4	24499.513813
71	go	4	44328.194269
72	go	4	40089.878039
73	go	4	32685.290920
74	go	4	26575.097341
75	go	4	23690.852551
76	go	4	24361.565495
77	go	4	31421.513987
78	go	4	34094.550560
79	nogo	4	34164.190618
80	go	4	34818.341452
81	go	4	50486.441809
82	go	4	n/a
83	go	4	45252.227616
84	go	4	24981.184884
85	go	4	n/a
86	go	4	72155.808489
87	nogo	4	58341.043170
88	go	4	43409.438417
89	go	4	51055.971914
90	nogo	4	37641.465250
91	go	4	54162.684967
92	go	4	n/a
93	nogo	4	28391.932435
94	go	4	39691.633715
95	go	4	n/a
96	go	4	59135.947530
97	go	4	n/a
98	go	4	48864.562456
99	go	4	35981.920215
100	go	4	36978.518837
101	go	4	46004.078371
102	go	4	79886.073335
103	go	4	52155.836856
104	go	4	61417.576877
105	nogo	4	32992.160371
106	go	4	46531.147602
107	go	4	42140.306019
108	nogo	4	27477.285787
109	go	4	33026.937416
110	go	4	35759.488325
111	go	4	35505.509160
112	go	4	38511.782354
113	go	4	54451.026336
114	go	4	37302.899971
115	nogo	5	33375.841106
116	go	5	26515.033882
117	go	5	46509.347106
118	go	5	47095.647546
119	go	5	42764.039346
120	go	5	42453.097750
121	go	5	22355.050083
122	go	5	68304.934058
123	go	5	63823.329315
124	nogo	5	45725.103600
125	go	5	40503.331451
126	go	5	63007.840800
127	go	5	49600.239647
128	go	5	31203.548963
129	go	5	57520.317295
130	nogo	5	n/a
131	go	5	28593.149448
132	go	5	n/a
133	go	5	40162.442727
134	nogo	5	26328.701163
135	go	5	23613.255827
136	go	5	33852.504138
137	go	5	35829.454215
138	nogo	5	49645.664734
139	go	5	37842.850456
140	go	5	17731.798356
141	nogo	5	24495.249111
142	go	5	39607.745776
143	go	5	42417.420798
144	go	5	40128.452954
145	go	5	41227.081425
146	nogo	5	27391.821996
147	go	5	43086.300826
148	go	5	24152.305551
149	go	5	31642.287365
150	go	5	25311.331450
151	go	5	46696.994580
152	go	5	41902.213315
153	go	5	n/a
154	nogo	5	32271.360945
155	go	5	24107.680767
156	go	5	85720.343665
157	nogo	5	55179.587669
158	go	5	52930.776398
159	nogo	5	n/a
160	go	5	32705.249442
161	nogo	5	38634.642171
162	go	5	38497.218893
163	go	5	44512.081415
164	go	5	34144.625922
165	go	5	49118.594022
166	go	5	36310.968365
167	go	5	42661.923840
168	go	5	35929.843215
169	go	5	19224.158896
170	go	5	27553.979122
171	go	5	23884.440980
172	go	5	20990.519255
173	nogo	5	36477.281044
174	go	5	58691.868848
193	nogo	7	27153.495219
194	go	7	62423.344109
195	nogo	7	54776.894293
196	go	7	23547.980693
197	nogo	7	n/a
198	go	7	31698.143845
199	go	7	38933.737278
200	go	7	49241.313394
201	nogo	7	21410.200137
202	go	7	46687.419867
203	nogo	7	27286.800076
204	go	7	25136.211483
205	go	7	30238.266653
206	go	7	44900.771601
207	go	7	35439.376595
208	go	7	39458.615932
209	go	7	25819.002689
210	nogo	7	20160.546823
211	go	7	43333.523270
212	go	7	37090.723928
213	go	7	44541.753291
214	go	7	43264.510056
215	go	7	47638.808699
216	go	7	27053.873606
217	go	7	23393.268164
218	go	7	21648.375693
219	go	7	11898.373984
220	nogo	7	30226.399854
221	go	7	21263.174999
222	go	7	38141.864606
223	go	7	32907.860757
224	go	7	31115.744900
225	nogo	7	n/a
226	go	7	28270.340139
227	nogo	7	24756.472295
228	go	7	26381.376537
229	go	7	29468.030866
230	go	7	33451.821248
231	go	7	33831.367029
232	nogo	7	n/a
233	go	7	22978.976118
234	go	7	29315.593965
235	go	7	33251.499936
236	go	7	44965.814553
237	go	7	36961.159333
238	go	7	32211.039243
239	nogo	7	24842.493210
240	go	7	36326.573483
241	go	7	35016.206018
242	go	7	53840.217457
243	go	7	51239.143555
244	go	7	23794.226191
245	go	7	22045.630294
246	go	7	29640.584926
247	go	7	30727.324544
248	go	7	57040.482961
249	nogo	7	33913.456626
250	go	7	38067.025358
251	go	7	31349.682278
252	go	7	39878.600045
253	nogo	8	20580.183134
254	go	8	44331.396774
255	go	8	36002.714687
256	go	8	26089.149308
257	go	8	49845.845557
258	nogo	8	19736.204308
259	go	8	41217.682327
260	go	8	29189.372157
261	go	8	n/a
262	go	8	30721.122795
263	go	8	48182.748846
264	go	8	44983.648912
265	nogo	8	34821.869086
266	go	8	24754.201144
267	go	8	24037.801078
268	go	8	27844.136447
269	go	8	48608.561085
270	nogo	8	24417.616841
271	go	8	47051.541356
272	nogo	8	14643.708740
273	go	8	27922.194163
274	nogo	8	42521.414718
275	go	8	17018.275430
276	go	8	18747.048419
277	go	8	33701.071412
278	nogo	8	13854.219123
279	go	8	35424.521588
280	go	8	22506.068124
281	go	8	31300.538417
282	nogo	8	19610.226565
283	go	8	43567.262138
284	go	8	29010.321801
285	go	8	32477.861456
286	go	8	41438.447694
287	go	8	28029.325176
288	nogo	8	32931.613827
289	go	8	26102.598320
290	go	8	32878.861577
291	go	8	40731.125471
292	go	8	32524.691866
293	nogo	8	33142.894499
294	go	8	17323.008532
295	go	8	39215.562268
296	go	8	41163.037310
297	nogo	8	18718.149528
298	go	8	37140.394475
299	go	8	42932.079098
300	go	8	38834.033139
301	nogo	8	30423.813931
302	go	8	35737.804901
303	go	8	18611.267484
304	go	8	26074.836005
305	go	8	29923.426618
306	go	8	21376.121032
307	go	8	36795.087479
308	go	8	20538.668745
309	go	8	43543.520231
310	go	8	26001.870044
311	go	8	21252.550725
312	go	8	57973.929042
331	go	10	43867.052438
332	go	10	34508.045890
333	nogo	10	23955.894809
334	go	10	34794.352527
335	go	10	31654.584641
336	go	10	33431.250844
337	go	10	47556.846688
338	go	10	34691.064284
339	go	10	23837.210056
340	go	10	32179.706778
341	nogo	10	44936.956915
342	go	10	34276.885250
343	go	10	39755.045937
344	go	10	44235.713177
345	nogo	10	n/a
346	go	10	24875.823736
347	go	10	37825.587107
348	go	10	37760.664979
349	go	10	36528.508086
350	nogo	10	32465.347516
351	go	10	n/a
352	go	10	56584.089160
353	go	10	44193.710009
354	go	10	23667.879629
355	go	10	31530.124348
356	nogo	10	20961.502236
357	go	10	n/a
358	go	10	28083.140191
359	go	10	28424.047388
360	go	10	23800.074796
361	go	10	39930.497974
362	nogo	10	18796.862310
363	go	10	30337.241294
364	go	10	46448.670798
365	go	10	26961.082343
366	go	10	19674.506598
367	nogo	10	25371.788896
368	go	10	30784.659756
369	go	10	27585.191862
370	nogo	10	17210.452134
371	go	10	28787.806012
372	go	10	18931.869763
373	nogo	10	29660.876236
374	go	10	28073.749085
375	nogo	10	38738.914312
376	go	10	23558.691452
377	nogo	10	25813.682055
378	go	10	29767.773115
379	go	10	44888.548220
380	go	10	44776.800392
381	nogo	10	32110.886596
382	go	10	25594.644284
383	go	10	25509.163556
384	go	10	25501.206181
385	go	10	39520.829958
386	go	10	26300.883047
387	go	10	27883.607665
388	go	10	15526.965330
389	go	10	38275.650780
390	go	10	26676.322100
391	go	11	37110.366415
392	go	11	21852.414213
393	go	11	24621.914817
394	go	11	28014.517047
395	go	11	39300.650486
396	go	11	26874.058323
397	go	11	34007.984269
398	nogo	11	24830.866160
399	go	11	14129.540786
400	go	11	27970.068543
401	go	11	27381.655417
402	nogo	11	22218.228671
