trial_index	trial_type	block_number	mean_velocity
55	nogo	4	1205.482647
56	go	4	1473.609565
57	nogo	4	1571.707571
58	go	4	1246.196368
59	nogo	4	788.512146
60	go	4	1283.367363
61	go	4	1416.779946
62	go	4	945.172827
63	go	4	1410.454824
64	nogo	4	1119.355031
65	go	4	1578.741366
66	go	4	1576.050418
67	nogo	4	1015.142233
68	go	4	1583.420461
69	nogo	4	n/a
70	go	4	739.124833
71	go	4	1397.857518
72	go	4	1192.665688
73	go	4	1597.747134
74	go	4	1375.359292
75	go	4	1260.166216
76	go	4	988.376909
77	go	4	1339.386029
78	go	4	1256.661326
79	nogo	4	1277.603608
80	go	4	1750.964875
81	go	4	1708.468014
82	go	4	n/a
83	go	4	1539.277530
84	go	4	1131.016630
85	go	4	n/a
86	go	4	1701.785437
87	nogo	4	1311.520486
88	go	4	1336.836837
89	go	4	1509.381085
90	nogo	4	967.783058
91	go	4	1817.583297
92	go	4	n/a
93	nogo	4	1053.051464
94	go	4	1180.457230
95	go	4	n/a
96	go	4	1739.548412
97	go	4	n/a
98	go	4	1762.369707
99	go	4	1343.986541
100	go	4	1035.224882
101	go	4	1672.880745
102	go	4	2113.052721
103	go	4	1512.418144
104	go	4	1737.728649
105	nogo	4	1326.748480
106	go	4	1156.712930
107	go	4	1156.366587
108	nogo	4	783.723884
109	go	4	1382.717745
110	go	4	1112.769629
111	go	4	865.289541
112	go	4	1145.746922
113	go	4	1515.444905
114	go	4	1325.115206
115	nogo	5	1119.916683
116	go	5	1350.471695
117	go	5	1097.256093
118	go	5	1504.768879
119	go	5	1538.406746
120	go	5	1320.793271
121	go	5	1150.158649
122	go	5	1482.632208
123	go	5	1650.591932
124	nogo	5	1212.808191
125	go	5	1601.039258
126	go	5	1407.735574
127	go	5	1502.058563
128	go	5	1320.075498
129	go	5	1581.628924
130	nogo	5	n/a
131	go	5	959.108695
132	go	5	n/a
133	go	5	1057.218936
134	nogo	5	1314.225174
135	go	5	982.061058
136	go	5	1247.747728
137	go	5	1515.674570
138	nogo	5	1289.024322
139	go	5	1173.351370
140	go	5	1111.005356
141	nogo	5	831.183403
142	go	5	1432.628333
143	go	5	1628.183211
144	go	5	1622.129518
145	go	5	1526.820928
146	nogo	5	1022.576035
147	go	5	1269.570497
148	go	5	1065.780553
149	go	5	1229.913944
150	go	5	1244.040907
151	go	5	1456.858556
152	go	5	998.193807
153	go	5	n/a
154	nogo	5	881.081047
155	go	5	647.045625
156	go	5	1709.533952
157	nogo	5	1511.822155
158	go	5	1107.143571
159	nogo	5	n/a
160	go	5	1280.935589
161	nogo	5	926.530181
162	go	5	1066.431315
163	go	5	1251.127563
164	go	5	1169.500330
165	go	5	1077.723616
166	go	5	1247.914151
167	go	5	1036.257626
168	go	5	1260.618433
169	go	5	995.044309
170	go	5	1089.921172
171	go	5	905.543592
172	go	5	204.935264
173	nogo	5	1061.276718
174	go	5	1608.193617
