onset	duration	accuracy	trial_type	learning_stage	stimulus
24.041	1.992	incorrect	learning	LS1	learning/PICTURE_480.jpg
28.611	1.673	correct	learning	LS1	learning/PICTURE_15.jpg
33.181	1.195	incorrect	learning	LS1	learning/PICTURE_488.jpg
37.751	1.051	incorrect	learning	LS1	learning/PICTURE_508.jpg
42.321	1.148	correct	learning	LS1	learning/PICTURE_488.jpg
46.891	1.117	correct	learning	LS1	learning/PICTURE_95.jpg
51.46	1.198	correct	learning	LS1	learning/PICTURE_15.jpg
56.03	0.895	correct	learning	LS1	learning/PICTURE_480.jpg
60.6	0.992	correct	learning	LS1	learning/PICTURE_508.jpg
65.17	1.328	correct	learning	LS1	learning/PICTURE_95.jpg
74.259	0.964	correct	learning	LS2	learning/PICTURE_480.jpg
78.829	0.821	correct	learning	LS2	learning/PICTURE_508.jpg
83.399	0.918	correct	learning	LS2	learning/PICTURE_15.jpg
87.969	0.823	correct	learning	LS2	learning/PICTURE_95.jpg
92.538	0.823	correct	learning	LS2	learning/PICTURE_508.jpg
97.108	0.984	correct	learning	LS2	learning/PICTURE_480.jpg
101.678	0.905	correct	learning	LS2	learning/PICTURE_95.jpg
106.248	1.13	correct	learning	LS2	learning/PICTURE_488.jpg
110.818	0.827	correct	learning	LS2	learning/PICTURE_15.jpg
115.387	1.978	incorrect	learning	LS2	learning/PICTURE_488.jpg
124.477	0.832	correct	learning	LS3	learning/PICTURE_508.jpg
129.047	0.784	correct	learning	LS3	learning/PICTURE_15.jpg
133.617	0.769	correct	learning	LS3	learning/PICTURE_480.jpg
138.186	0.738	correct	learning	LS3	learning/PICTURE_488.jpg
142.756	0.691	correct	learning	LS3	learning/PICTURE_95.jpg
147.326	0.675	correct	learning	LS3	learning/PICTURE_15.jpg
151.896	0.772	correct	learning	LS3	learning/PICTURE_480.jpg
156.465	0.757	correct	learning	LS3	learning/PICTURE_488.jpg
161.035	0.694	correct	learning	LS3	learning/PICTURE_95.jpg
165.605	0.854	correct	learning	LS3	learning/PICTURE_508.jpg
174.695	0.858	correct	learning	LS4	learning/PICTURE_480.jpg
179.264	0.795	correct	learning	LS4	learning/PICTURE_95.jpg
183.834	0.843	correct	learning	LS4	learning/PICTURE_508.jpg
188.404	0.78	correct	learning	LS4	learning/PICTURE_488.jpg
192.974	0.733	correct	learning	LS4	learning/PICTURE_95.jpg
197.543	0.974	correct	learning	LS4	learning/PICTURE_480.jpg
202.113	0.671	correct	learning	LS4	learning/PICTURE_15.jpg
206.683	1.167	correct	learning	LS4	learning/PICTURE_508.jpg
211.253	0.864	correct	learning	LS4	learning/PICTURE_488.jpg
215.823	0.721	correct	learning	LS4	learning/PICTURE_15.jpg
242.958	0.931	correct	control	LS1	control/PICTURE_286.jpg
247.528	0.884	correct	control	LS1	control/PICTURE_292.jpg
252.097	0.996	correct	control	LS1	control/PICTURE_430.jpg
256.667	0.822	correct	control	LS1	control/PICTURE_718.jpg
261.237	0.854	correct	control	LS1	control/PICTURE_2.jpg
