onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	1.289	1288.9	incongruent	Block1	incongruent/STIM_000.jpg	100
3.842	1.297	1297.1	incongruent	Block1	incongruent/STIM_000.jpg	100
8.16	1.338	1338.3	incongruent	Block1	incongruent/STIM_000.jpg	100
12.679	1.161	1161.0	incongruent	Block1	incongruent/STIM_000.jpg	100
15.887	0.865	864.6	incongruent	Block1	incongruent/STIM_000.jpg	99
19.36	1.025	1025.0	incongruent	Block1	incongruent/STIM_001.jpg	99
22.69	1.369	1368.6	incongruent	Block1	incongruent/STIM_001.jpg	99
27.91	0.782	781.6	incongruent	Block1	incongruent/STIM_001.jpg	100
32.581	0.734	733.8	incongruent	Block1	incongruent/STIM_001.jpg	100
36.485	1.098	1097.9	incongruent	Block1	incongruent/STIM_001.jpg	99
39.931	1.072	1071.9	incongruent	Block1	incongruent/STIM_002.jpg	100
44.357	1.114	1114.5	incongruent	Block1	incongruent/STIM_002.jpg	100
49.168	0.943	943.4	incongruent	Block1	incongruent/STIM_002.jpg	100
54.071	1.162	1162.4	incongruent	Block1	incongruent/STIM_002.jpg	100
57.411	0.674	673.5	incongruent	Block1	incongruent/STIM_002.jpg	99
61.09	1.375	1375.1	incongruent	Block1	incongruent/STIM_003.jpg	99
65.566	1.113	1113.2	incongruent	Block1	incongruent/STIM_003.jpg	100
70.175	0.657	657.3	incongruent	Block1	incongruent/STIM_003.jpg	100
74.783	0.643	642.7	incongruent	Block1	incongruent/STIM_003.jpg	99
78.145	0.927	927.3	incongruent	Block1	incongruent/STIM_003.jpg	99
81.446	0.955	954.7	incongruent	Block1	incongruent/STIM_004.jpg	99
86.081	0.876	875.5	incongruent	Block1	incongruent/STIM_004.jpg	100
89.302	1.095	1095.3	incongruent	Block1	incongruent/STIM_004.jpg	100
93.459	0.764	763.5	incongruent	Block1	incongruent/STIM_004.jpg	100
98.13	0.627	627.0	incongruent	Block1	incongruent/STIM_004.jpg	99
101.032	1.187	1186.7	incongruent	Block1	incongruent/STIM_005.jpg	100
106.189	1.444	1444.0	incongruent	Block1	incongruent/STIM_005.jpg	100
111.519	1.139	1138.7	incongruent	Block1	incongruent/STIM_005.jpg	99
116.189	0.676	676.5	incongruent	Block1	incongruent/STIM_005.jpg	99
120.465	0.971	971.1	incongruent	Block1	incongruent/STIM_005.jpg	100
124.913	0.88	879.7	incongruent	Block1	incongruent/STIM_006.jpg	99
129.151	1.205	1204.7	incongruent	Block1	incongruent/STIM_006.jpg	100
133.118	0.677	676.6	incongruent	Block1	incongruent/STIM_006.jpg	99
136.188	0.687	686.8	incongruent	Block1	incongruent/STIM_006.jpg	99
140.824	1.071	1070.7	incongruent	Block1	incongruent/STIM_006.jpg	100
144.612	1.27	1270.0	incongruent	Block1	incongruent/STIM_007.jpg	100
149.409	1.201	1201.1	incongruent	Block1	incongruent/STIM_007.jpg	100
152.946	1.299	1299.2	incongruent	Block1	incongruent/STIM_007.jpg	99
158.188	0.712	712.5	incongruent	Block1	incongruent/STIM_007.jpg	100
162.52	0.723	723.0	incongruent	Block1	incongruent/STIM_007.jpg	100
166.323	1.426	1426.0	incongruent	Block1	incongruent/STIM_008.jpg	99
170.71	0.707	706.8	incongruent	Block1	incongruent/STIM_008.jpg	99
174.507	1.008	1007.8	incongruent	Block1	incongruent/STIM_008.jpg	99
177.805	1.214	1214.0	incongruent	Block1	incongruent/STIM_008.jpg	100
182.158	1.041	1041.1	incongruent	Block1	incongruent/STIM_008.jpg	100
185.603	1.512	1512.3	incongruent	Block1	incongruent/STIM_009.jpg	100
189.304	1.204	1204.5	incongruent	Block1	incongruent/STIM_009.jpg	100
194.251	1.004	1003.8	incongruent	Block1	incongruent/STIM_009.jpg	100
197.342	0.732	732.0	incongruent	Block1	incongruent/STIM_009.jpg	99
201.303	1.158	1158.1	incongruent	Block1	incongruent/STIM_009.jpg	100
205.028	0.929	929.2	incongruent	Block1	incongruent/STIM_010.jpg	99
208.309	1.335	1335.1	incongruent	Block1	incongruent/STIM_010.jpg	100
212.483	1.365	1364.8	incongruent	Block1	incongruent/STIM_010.jpg	100
216.271	1.206	1205.6	incongruent	Block1	incongruent/STIM_010.jpg	100
221.445	1.015	1015.2	incongruent	Block1	incongruent/STIM_010.jpg	100
225.683	0.92	920.2	incongruent	Block1	incongruent/STIM_011.jpg	100
230.273	1.231	1231.2	incongruent	Block1	incongruent/STIM_011.jpg	99
234.88	1.314	1313.9	incongruent	Block1	incongruent/STIM_011.jpg	100
239.503	0.849	848.6	incongruent	Block1	incongruent/STIM_011.jpg	99
244.114	0.62	620.5	incongruent	Block1	incongruent/STIM_011.jpg	100
248.321	0.837	836.6	incongruent	Block1	incongruent/STIM_012.jpg	99
252.146	0.877	877.2	incongruent	Block1	incongruent/STIM_012.jpg	100
255.548	0.922	921.7	incongruent	Block1	incongruent/STIM_012.jpg	100
259.367	1.232	1231.8	incongruent	Block1	incongruent/STIM_012.jpg	99
263.932	0.881	880.7	incongruent	Block1	incongruent/STIM_012.jpg	99
267.9	1.458	1457.8	incongruent	Block1	incongruent/STIM_013.jpg	99
272.877	0.929	929.4	incongruent	Block1	incongruent/STIM_013.jpg	99
277.395	1.389	1388.6	incongruent	Block1	incongruent/STIM_013.jpg	100
282.063	1.279	1278.7	incongruent	Block1	incongruent/STIM_013.jpg	99
286.934	0.977	977.4	incongruent	Block1	incongruent/STIM_013.jpg	99
290.812	1.551	1551.3	incongruent	Block1	incongruent/STIM_014.jpg	100
296.087	1.384	1383.6	incongruent	Block1	incongruent/STIM_014.jpg	99
299.725	0.978	977.9	incongruent	Block1	incongruent/STIM_014.jpg	99
304.519	0.803	803.0	incongruent	Block1	incongruent/STIM_014.jpg	99
308.315	0.974	973.8	incongruent	Block1	incongruent/STIM_014.jpg	100
311.337	0.932	931.6	incongruent	Block1	incongruent/STIM_015.jpg	100
315.798	1.057	1057.3	incongruent	Block1	incongruent/STIM_015.jpg	100
319.385	0.805	805.2	incongruent	Block1	incongruent/STIM_015.jpg	100
324.028	0.873	873.4	incongruent	Block1	incongruent/STIM_015.jpg	100
327.915	0.674	673.6	incongruent	Block1	incongruent/STIM_015.jpg	99
331.11	1.306	1306.3	incongruent	Block1	incongruent/STIM_016.jpg	100
335.894	1.031	1031.0	incongruent	Block1	incongruent/STIM_016.jpg	99
339.57	1.071	1071.2	incongruent	Block1	incongruent/STIM_016.jpg	100
342.789	1.257	1256.7	incongruent	Block1	incongruent/STIM_016.jpg	100
346.56	1.054	1053.5	incongruent	Block1	incongruent/STIM_016.jpg	99
349.785	1.16	1159.9	incongruent	Block1	incongruent/STIM_017.jpg	100
353.881	1.018	1017.8	incongruent	Block1	incongruent/STIM_017.jpg	100
358.604	1.338	1338.3	incongruent	Block1	incongruent/STIM_017.jpg	100
363.77	1.156	1156.3	incongruent	Block1	incongruent/STIM_017.jpg	99
367.148	0.929	929.4	incongruent	Block1	incongruent/STIM_017.jpg	100
370.861	0.923	922.8	incongruent	Block1	incongruent/STIM_018.jpg	100
375.603	0.947	946.6	incongruent	Block1	incongruent/STIM_018.jpg	99
380.351	0.836	836.0	incongruent	Block1	incongruent/STIM_018.jpg	100
384.267	1.003	1002.9	incongruent	Block1	incongruent/STIM_018.jpg	100
387.527	0.654	653.5	incongruent	Block1	incongruent/STIM_018.jpg	99
390.226	0.756	755.5	incongruent	Block1	incongruent/STIM_019.jpg	100
394.368	1.099	1098.6	incongruent	Block1	incongruent/STIM_019.jpg	100
397.611	0.717	717.2	incongruent	Block1	incongruent/STIM_019.jpg	100
401.793	0.961	961.1	incongruent	Block1	incongruent/STIM_019.jpg	99
406.471	1.173	1173.1	incongruent	Block1	incongruent/STIM_019.jpg	99
411.369	1.386	1385.7	incongruent	Block1	incongruent/STIM_020.jpg	100
415.805	1.046	1046.2	incongruent	Block1	incongruent/STIM_020.jpg	99
420.766	0.801	800.6	incongruent	Block1	incongruent/STIM_020.jpg	99
425.176	0.977	977.2	incongruent	Block1	incongruent/STIM_020.jpg	100
428.683	1.069	1069.1	incongruent	Block1	incongruent/STIM_020.jpg	100
432.253	1.326	1326.1	incongruent	Block1	incongruent/STIM_021.jpg	99
437.061	0.698	698.5	incongruent	Block1	incongruent/STIM_021.jpg	100
439.897	1.009	1009.0	incongruent	Block1	incongruent/STIM_021.jpg	99
444.788	0.646	646.5	incongruent	Block1	incongruent/STIM_021.jpg	100
448.382	0.839	839.3	incongruent	Block1	incongruent/STIM_021.jpg	99
451.875	0.925	925.1	incongruent	Block1	incongruent/STIM_022.jpg	99
456.066	1.447	1447.1	incongruent	Block1	incongruent/STIM_022.jpg	99
460.52	0.879	879.0	incongruent	Block1	incongruent/STIM_022.jpg	99
464.299	0.768	768.4	incongruent	Block1	incongruent/STIM_022.jpg	99
468.648	1.069	1069.1	incongruent	Block1	incongruent/STIM_022.jpg	100
471.824	1.154	1154.0	incongruent	Block1	incongruent/STIM_023.jpg	99
475.08	0.844	844.5	incongruent	Block1	incongruent/STIM_023.jpg	99
