onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.385	1.627	incorrect	learning	LS1	h89_p2_i_up_left.jpg	98
288.251	1.688	correct	learning	LS1	h22_p21_k_down_left.jpg	98
334.949	1.861	incorrect	learning	LS1	h114_p35_k_up_right.jpg	97
381.648	1.778	correct	learning	LS1	h36_p25_i_down_right.jpg	97
428.68	1.407	correct	learning	LS1	h33_p11_k_down_right.jpg	98
475.379	1.388	correct	learning	LS1	h89_p39_k_up_left.jpg	98
522.077	1.562	correct	learning	LS1	h22_p48_i_down_left.jpg	97
568.776	1.479	correct	learning	LS1	h114_p33_i_up_left.jpg	97
615.474	1.189	correct	learning	LS1	h33_p33_i_down_right.jpg	97
662.173	1.522	incorrect	learning	LS1	h36_p12_k_down_left.jpg	97
754.069	1.394	correct	learning	LS2	h36_p11_i_down_right.jpg	97
800.768	1.711	incorrect	learning	LS2	h114_p35_k_up_right.jpg	97
847.3	1.054	correct	learning	LS2	h89_p39_k_up_left.jpg	98
893.998	0.923	correct	learning	LS2	h36_p12_k_down_left.jpg	98
940.697	0.84	correct	learning	LS2	h33_p15_i_down_left.jpg	97
987.562	1.492	correct	learning	LS2	h22_p33_i_down_right.jpg	97
1034.427	1.153	correct	learning	LS2	h114_p16_i_up_left.jpg	97
1081.293	0.926	correct	learning	LS2	h33_p11_k_down_right.jpg	98
1128.158	1.13	correct	learning	LS2	h22_p21_k_down_left.jpg	98
1175.024	1.686	correct	learning	LS2	h89_p17_i_up_left.jpg	97
1266.92	1.032	correct	learning	LS3	h89_p2_i_up_left.jpg	97
1313.618	1.157	correct	learning	LS3	h114_p33_i_up_left.jpg	97
1360.317	0.771	correct	learning	LS3	h36_p12_k_down_left.jpg	98
1407.015	0.928	correct	learning	LS3	h89_p39_k_up_left.jpg	98
1453.714	1.276	correct	learning	LS3	h22_p21_k_down_left.jpg	98
1500.579	0.905	correct	learning	LS3	h114_p35_k_up_right.jpg	98
1547.278	0.998	correct	learning	LS3	h33_p33_i_down_right.jpg	97
1594.143	1.586	incorrect	learning	LS3	h22_p48_i_down_left.jpg	98
1640.842	1.184	correct	learning	LS3	h36_p25_i_down_right.jpg	97
1687.707	n/a	to late	learning	LS3	h33_p11_k_down_right.jpg	n/a
1779.437	1.07	correct	learning	LS4	h33_p11_k_down_right.jpg	98
1825.968	1.1	correct	learning	LS4	h89_p39_k_up_left.jpg	98
1872.834	0.953	correct	learning	LS4	h22_p33_i_down_right.jpg	97
1919.366	0.951	correct	learning	LS4	h33_p15_i_down_left.jpg	97
1966.064	1.14	correct	learning	LS4	h114_p35_k_up_right.jpg	98
2012.596	1.09	correct	learning	LS4	h89_p17_i_up_left.jpg	97
2059.128	1.024	correct	learning	LS4	h114_p16_i_up_left.jpg	97
2105.826	1.468	correct	learning	LS4	h36_p11_i_down_right.jpg	97
2152.525	0.986	correct	learning	LS4	h22_p21_k_down_left.jpg	98
2199.224	0.999	correct	learning	LS4	h36_p12_k_down_left.jpg	98
2471.91	1.285	incorrect	learning	LS1	h53_p35_i_down_left.jpg	98
2518.775	1.074	incorrect	learning	LS1	h94_p33_i_up_left.jpg	98
2565.641	1.694	incorrect	learning	LS1	h32_p13_i_down_left.jpg	98
2612.673	1.098	correct	learning	LS1	h53_p33_k_down_right.jpg	98
2659.371	1.143	correct	learning	LS1	h35_p43_i_down_left.jpg	97
2706.404	1.426	incorrect	learning	LS1	h98_p19_k_up_right.jpg	97
2752.935	1.041	correct	learning	LS1	h35_p50_k_down_right.jpg	98
2799.634	1.406	correct	learning	LS1	h98_p47_i_up_left.jpg	97
2846.333	1.994	incorrect	learning	LS1	h32_p31_k_down_right.jpg	97
2893.031	2.343	incorrect	learning	LS1	h94_p2_k_up_left.jpg	97
2985.094	1.064	correct	learning	LS2	h35_p50_k_down_right.jpg	98
3031.96	0.837	correct	learning	LS2	h98_p19_k_up_right.jpg	98
3078.825	1.345	incorrect	learning	LS2	h35_p31_i_down_right.jpg	98
3125.523	1.07	correct	learning	LS2	h32_p10_i_down_right.jpg	97
3172.222	1.019	correct	learning	LS2	h53_p33_k_down_right.jpg	98
3219.254	1.303	correct	learning	LS2	h94_p31_i_up_left.jpg	97
3266.12	0.884	correct	learning	LS2	h32_p31_k_down_right.jpg	98
3312.818	0.913	correct	learning	LS2	h94_p2_k_up_left.jpg	98
3359.684	1.245	correct	learning	LS2	h53_p25_i_down_right.jpg	97
3406.549	1.385	correct	learning	LS2	h98_p20_i_up_right.jpg	97
3498.445	1.338	correct	learning	LS3	h94_p33_i_up_left.jpg	97
