trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.507791	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.507791	1
2	go	1	go_only	1	1	1	0.527454	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527454	1
3	go	1	go_only	1	1	1	0.327339	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.327339	1
4	go	1	go_only	1	2	0	0.344675	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
5	go	1	go_only	1	1	1	0.290753	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.290753	1
6	go	1	go_only	1	1	1	0.411124	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.411124	1
7	go	1	go_only	1	1	1	0.376366	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.376366	1
8	go	1	go_only	1	2	0	0.427506	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
9	go	1	go_only	1	2	0	0.463608	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
10	go	1	go_only	1	1	1	0.425734	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.425734	1
11	go	1	go_only	1	1	1	0.459486	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459486	1
12	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
13	go	1	go_only	1	1	1	0.344437	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.344437	1
14	go	1	go_only	1	1	1	0.392569	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.392569	1
15	go	1	go_only	1	1	1	0.359547	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.359547	1
