trial_index	trial_type	block_number	mean_acceleration
55	nogo	4	n/a
56	go	4	n/a
57	go	4	11146.976936
58	go	4	13090.028011
59	go	4	n/a
60	go	4	18182.143080
61	nogo	4	14358.150759
62	go	4	16227.953554
63	go	4	11061.363669
64	go	4	14612.074892
65	go	4	17491.486371
66	nogo	4	12018.706951
67	go	4	14466.288981
68	nogo	4	4264.742445
69	go	4	8442.603588
70	go	4	14279.704079
71	go	4	14697.776007
72	nogo	4	3884.143714
73	go	4	15335.594109
74	go	4	17592.257133
75	go	4	15982.349397
76	nogo	4	26382.849644
77	go	4	13494.857760
78	nogo	4	21042.521741
79	go	4	33762.943076
80	go	4	15285.152471
81	nogo	4	12088.503918
82	go	4	n/a
83	go	4	11545.000569
84	go	4	12633.868959
85	go	4	23407.671928
86	nogo	4	20022.616353
87	go	4	10340.336670
88	go	4	14448.759264
89	go	4	15580.977116
90	go	4	16157.969014
91	go	4	n/a
92	go	4	13495.376980
93	go	4	14521.285400
94	go	4	13665.632143
95	go	4	26849.298564
96	go	4	19464.169901
97	go	4	17017.460968
98	go	4	18858.700931
99	go	4	15191.207529
100	go	4	21585.193901
101	go	4	27189.516515
102	go	4	28610.269747
103	go	4	17949.676936
104	go	4	17939.702099
105	go	4	17347.320112
106	nogo	4	15908.696436
107	go	4	n/a
108	go	4	10916.890569
109	go	4	20977.122119
110	go	4	22722.723821
111	nogo	4	17754.832805
112	go	4	24074.427672
113	go	4	15653.758809
114	nogo	4	n/a
115	go	5	13695.087581
116	go	5	18172.230480
117	go	5	18992.244876
118	go	5	22615.038316
119	nogo	5	5967.282167
120	go	5	18628.241126
121	go	5	12106.234294
122	nogo	5	12110.284843
123	go	5	18241.579455
124	go	5	14695.903928
125	go	5	21123.167587
126	go	5	20959.116751
127	nogo	5	11347.418820
128	go	5	n/a
129	nogo	5	n/a
130	go	5	16514.165694
131	go	5	11816.634360
132	go	5	13853.986541
133	nogo	5	13965.107930
134	go	5	17297.656592
135	go	5	13930.362354
136	go	5	10525.061040
137	go	5	19242.588811
138	go	5	21982.271908
139	go	5	17989.902136
140	go	5	18519.981028
141	go	5	18617.517776
142	nogo	5	22941.726102
143	go	5	16587.931552
144	nogo	5	n/a
145	go	5	27750.031996
146	go	5	19711.479534
147	go	5	11411.159871
148	go	5	11908.200883
149	go	5	13314.170148
150	nogo	5	13930.101080
151	go	5	n/a
152	go	5	16072.262152
153	go	5	15391.049843
154	go	5	15364.647161
155	go	5	13057.125724
156	go	5	27086.291540
157	go	5	25611.861020
158	go	5	16364.109702
159	go	5	17481.108567
160	go	5	14825.922261
161	nogo	5	n/a
162	go	5	18875.619801
163	nogo	5	12822.635868
164	go	5	16660.706131
165	go	5	15325.607214
166	go	5	15292.002221
167	nogo	5	20615.754388
168	go	5	41884.493258
169	go	5	22018.946092
170	nogo	5	19647.640514
171	go	5	18539.442066
172	go	5	21376.930217
173	go	5	19232.817049
174	go	5	16317.119601
193	go	7	21585.244983
194	go	7	22356.939204
195	go	7	12570.159528
196	go	7	29224.985810
197	go	7	n/a
198	go	7	17779.217604
199	go	7	20139.903600
200	go	7	17108.575169
201	nogo	7	14226.898037
202	go	7	13287.627472
203	go	7	27714.670693
204	go	7	22718.174942
205	go	7	14854.531727
206	go	7	13490.977151
207	go	7	22056.839140
208	nogo	7	20298.859823
209	go	7	16623.991721
210	go	7	16304.741158
211	nogo	7	9511.238775
212	go	7	11018.754927
213	go	7	12198.396898
214	go	7	13738.835075
215	go	7	29257.348876
216	nogo	7	15422.352231
217	go	7	17568.244114
218	nogo	7	19453.000925
219	go	7	18538.459169
220	go	7	22689.837704
221	go	7	22196.488254
222	nogo	7	16748.504941
223	go	7	25422.260486
224	go	7	15599.255297
225	go	7	14350.013850
226	go	7	32712.590916
227	nogo	7	17230.953253
228	go	7	n/a
229	go	7	22477.517493
230	go	7	17065.799276
231	nogo	7	22842.154654
232	go	7	12547.638389
233	go	7	16754.512922
234	nogo	7	n/a
235	go	7	21382.075434
236	go	7	19718.273381
237	go	7	14612.921589
238	nogo	7	18798.483208
239	go	7	17362.505397
240	go	7	22484.357606
241	go	7	23987.111416
242	go	7	15725.420658
243	go	7	29561.122474
244	go	7	16249.426636
245	go	7	40657.653035
246	go	7	32210.065940
247	nogo	7	12792.169251
248	go	7	17381.521923
249	go	7	12763.979284
250	go	7	19392.546112
251	go	7	16787.219314
252	nogo	7	17594.904069
253	go	8	17041.400807
254	nogo	8	32968.925436
255	go	8	22267.930995
256	go	8	n/a
257	go	8	20947.749099
