trial_index	trial_type	block_number	response_time_ms
55	nogo	4	n/a
56	go	4	n/a
57	go	4	757.794
58	go	4	943.350
59	go	4	n/a
60	go	4	895.188
61	nogo	4	610.979
62	go	4	1243.281
63	go	4	959.553
64	go	4	1309.532
65	go	4	977.465
66	nogo	4	277.158
67	go	4	1042.713
68	nogo	4	226.790
69	go	4	1409.320
70	go	4	1094.368
71	go	4	977.006
72	nogo	4	109.361
73	go	4	1109.673
74	go	4	1293.608
75	go	4	892.815
76	nogo	4	876.374
77	go	4	1160.070
78	nogo	4	159.744
79	go	4	860.067
80	go	4	860.053
81	nogo	4	643.481
82	go	4	n/a
83	go	4	825.692
84	go	4	1075.858
85	go	4	843.055
86	nogo	4	842.659
87	go	4	1259.981
88	go	4	892.413
89	go	4	859.492
90	go	4	1042.014
91	go	4	n/a
92	go	4	1010.251
93	go	4	960.837
94	go	4	1027.799
95	go	4	761.226
96	go	4	625.720
97	go	4	911.927
98	go	4	760.020
99	go	4	945.220
100	go	4	725.879
101	go	4	628.457
102	go	4	659.554
103	go	4	776.242
104	go	4	896.114
105	go	4	892.096
106	nogo	4	511.386
107	go	4	n/a
108	go	4	1227.505
109	go	4	845.132
110	go	4	927.706
111	nogo	4	642.103
112	go	4	593.565
113	go	4	861.837
114	nogo	4	n/a
115	go	5	842.835
116	go	5	727.331
117	go	5	744.817
118	go	5	810.521
119	nogo	5	415.703
120	go	5	775.599
121	go	5	992.317
122	nogo	5	742.136
123	go	5	1309.011
124	go	5	875.278
125	go	5	643.045
126	go	5	743.488
127	nogo	5	875.818
128	go	5	n/a
129	nogo	5	n/a
130	go	5	942.692
131	go	5	876.174
132	go	5	1092.469
133	nogo	5	593.778
134	go	5	826.771
135	go	5	1043.755
136	go	5	1092.626
137	go	5	1024.497
138	go	5	858.948
139	go	5	944.011
140	go	5	792.690
141	go	5	1093.653
142	nogo	5	609.660
143	go	5	1009.199
144	nogo	5	n/a
145	go	5	724.488
146	go	5	794.253
147	go	5	1092.480
148	go	5	892.374
149	go	5	792.588
150	nogo	5	1060.491
151	go	5	n/a
152	go	5	1194.436
153	go	5	925.721
154	go	5	727.724
155	go	5	1177.190
156	go	5	777.506
157	go	5	962.481
158	go	5	977.888
159	go	5	842.446
160	go	5	877.660
161	nogo	5	n/a
162	go	5	925.469
163	nogo	5	894.212
164	go	5	594.885
165	go	5	792.897
166	go	5	1095.608
167	nogo	5	959.000
168	go	5	677.590
169	go	5	711.048
170	nogo	5	909.015
171	go	5	892.337
172	go	5	743.621
173	go	5	809.694
174	go	5	712.461
193	go	7	727.663
194	go	7	693.286
195	go	7	1126.328
196	go	7	1025.384
197	go	7	n/a
198	go	7	762.748
199	go	7	744.486
200	go	7	794.157
201	nogo	7	693.231
202	go	7	858.516
203	go	7	611.281
204	go	7	875.117
205	go	7	1093.364
206	go	7	693.466
207	go	7	744.997
208	nogo	7	959.812
209	go	7	692.924
210	go	7	895.275
211	nogo	7	577.533
212	go	7	1177.830
213	go	7	1294.293
214	go	7	924.811
215	go	7	810.322
216	nogo	7	1077.519
217	go	7	674.804
218	nogo	7	757.720
219	go	7	694.902
220	go	7	794.038
221	go	7	660.510
222	nogo	7	960.675
223	go	7	810.754
224	go	7	976.740
225	go	7	743.534
226	go	7	544.745
227	nogo	7	758.967
228	go	7	n/a
229	go	7	994.257
230	go	7	623.820
231	nogo	7	192.098
232	go	7	959.651
233	go	7	777.434
234	nogo	7	n/a
235	go	7	841.156
236	go	7	628.190
237	go	7	912.730
238	nogo	7	459.412
239	go	7	909.833
240	go	7	645.218
241	go	7	760.809
242	go	7	892.493
243	go	7	676.759
244	go	7	927.625
245	go	7	644.439
246	go	7	744.113
247	nogo	7	1261.675
248	go	7	825.680
249	go	7	1262.412
250	go	7	1059.024
251	go	7	810.821
252	nogo	7	460.435
253	go	8	943.705
254	nogo	8	943.865
255	go	8	676.273
256	go	8	n/a
257	go	8	692.035
258	go	8	575.402
259	nogo	8	875.793
260	go	8	825.833
261	go	8	1010.032
262	go	8	975.436
263	go	8	1194.856
264	go	8	n/a
265	go	8	761.071
266	nogo	8	877.105
267	go	8	824.687
268	go	8	660.992
269	go	8	711.193
270	go	8	627.733
271	go	8	659.163
272	nogo	8	642.535
273	go	8	709.377
274	go	8	776.384
275	go	8	660.342
276	nogo	8	558.978
277	go	8	759.428
278	go	8	710.535
279	nogo	8	678.753
280	go	8	n/a
281	go	8	994.597
282	go	8	894.276
283	go	8	759.853
284	go	8	727.555
285	go	8	778.053
286	nogo	8	625.678
