onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
241.41	n/a	n/a	learning	LS1	h97_p23_k_down_q2_right.jpg	n/a
287.942	n/a	n/a	learning	LS1	h54_p3_k_up_q2_right.jpg	n/a
334.474	1.237	1236.8	learning	LS1	h26_p48_i_up_right.jpg	97
381.172	1.138	1138.1	learning	LS1	h54_p47_i_up_left.jpg	97
427.871	1.311	1311.2	learning	LS1	h93_p48_i_down_left.jpg	98
474.736	1.276	1275.8	learning	LS1	h75_p37_k_down_q1_left.jpg	97
521.435	1.177	1177.0	learning	LS1	h93_p27_k_down_q1_left.jpg	97
567.967	0.871	871.4	learning	LS1	h75_p16_i_down_right.jpg	97
614.665	1.636	1635.9	learning	LS1	h97_p35_i_down_left.jpg	98
661.364	1.617	1617.0	learning	LS1	h26_p20_k_up_q2_right.jpg	97
753.26	1.154	1153.9	learning	LS2	h54_p31_i_up_left.jpg	97
799.959	1.151	1151.3	learning	LS2	h97_p23_k_down_q2_right.jpg	98
846.657	1.293	1292.6	learning	LS2	h93_p27_k_down_q1_left.jpg	98
893.189	1.45	1450.3	learning	LS2	h26_p20_k_up_q2_right.jpg	98
940.054	1.207	1207.2	learning	LS2	h75_p13_i_down_left.jpg	97
986.753	1.061	1060.9	learning	LS2	h26_p43_i_up_right.jpg	97
1033.618	1.329	1329.1	learning	LS2	h54_p3_k_up_q2_right.jpg	97
1080.317	1.135	1134.7	learning	LS2	h93_p35_i_down_left.jpg	97
1127.182	1.451	1451.0	learning	LS2	h75_p37_k_down_q1_left.jpg	97
1173.881	1.017	1017.1	learning	LS2	h97_p33_i_down_right.jpg	97
1265.61	1.147	1146.7	learning	LS3	h97_p35_i_down_left.jpg	97
1312.309	1.656	1655.7	learning	LS3	h26_p48_i_up_right.jpg	97
1358.841	0.967	966.8	learning	LS3	h75_p37_k_down_q1_left.jpg	98
1405.706	1.57	1570.5	learning	LS3	h54_p47_i_up_left.jpg	97
1452.405	0.848	848.2	learning	LS3	h97_p23_k_down_q2_right.jpg	98
1498.937	1.694	1693.5	learning	LS3	h54_p3_k_up_q2_right.jpg	98
1545.468	1.356	1355.8	learning	LS3	h93_p48_i_down_left.jpg	97
1592.0	0.97	970.1	learning	LS3	h75_p16_i_down_right.jpg	97
1638.532	1.112	1112.3	learning	LS3	h93_p27_k_down_q1_left.jpg	98
1685.231	1.094	1093.8	learning	LS3	h26_p20_k_up_q2_right.jpg	97
1777.127	1.175	1174.8	learning	LS4	h54_p31_i_up_left.jpg	97
1823.658	1.061	1061.0	learning	LS4	h26_p43_i_up_right.jpg	97
1870.357	1.186	1186.5	learning	LS4	h75_p13_i_down_left.jpg	97
1916.889	0.913	912.6	learning	LS4	h93_p27_k_down_q1_left.jpg	98
