onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	1.851	FLOW_B	B	1	1	1	9 + 102	111	111.0	1851.1	1	0
5.893	1.672	FLOW_B	B	1	2	1	101 + 2	103	103.0	1672.4	1	0
11.568	1.795	FLOW_B	B	1	3	1	105 + 6	111	111.0	1794.9	1	0
17.388	1.572	FLOW_B	B	1	4	1	8 + 103	111	111.0	1572.2	1	0
22.987	1.687	FLOW_B	B	1	5	1	107 + 8	115	115.0	1686.8	1	0
28.717	2.104	FLOW_B	B	1	6	1	107 + 1	108	108.0	2103.7	1	0
34.85	1.832	FLOW_B	B	1	7	1	103 + 6	109	109.0	1832.4	1	0
40.701	1.588	FLOW_B	B	1	8	1	3 + 109	112	112.0	1587.6	1	0
46.296	1.748	FLOW_B	B	1	9	1	107 + 1	108	108.0	1747.5	1	0
52.098	1.794	FLOW_B	B	1	10	1	109 + 8	117	117.0	1794.2	1	0
57.9	1.723	FLOW_B	B	1	11	1	102 + 6	108	108.0	1723.1	1	0
63.639	1.477	FLOW_B	B	1	12	1	1 + 103	104	104.0	1476.6	1	0
69.156	1.339	FLOW_B	B	1	13	1	102 + 1	103	103.0	1338.8	1	0
74.533	1.644	FLOW_B	B	1	14	1	107 + 3	110	110.0	1644.4	1	0
80.217	1.376	FLOW_B	B	1	15	1	103 + 9	112	112.0	1375.6	1	0
85.625	1.324	FLOW_B	B	1	16	1	106 + 4	110	112.0	1323.9	0	0
90.963	2.204	FLOW_B	B	1	17	1	8 + 106	114	114.0	2203.9	1	0
97.178	2.087	FLOW_B	B	1	18	1	107 + 6	113	113.0	2086.9	1	0
103.316	2.233	FLOW_B	B	1	19	1	1 + 107	108	108.0	2232.9	1	0
109.569	1.616	FLOW_B	B	1	20	1	104 + 1	105	105.0	1615.6	1	0
115.231	1.9	FLOW_B	B	1	21	1	4 + 108	112	112.0	1899.9	1	0
121.161	1.731	FLOW_B	B	1	22	1	4 + 102	106	106.0	1731.0	1	0
126.94	1.376	FLOW_B	B	1	23	1	1 + 103	104	104.0	1376.3	1	0
132.369	1.928	FLOW_B	B	1	24	1	8 + 102	110	110.0	1928.2	1	0
138.305	1.869	FLOW_B	B	1	25	1	105 + 1	106	106.0	1869.2	1	0
144.209	1.966	FLOW_B	B	1	26	1	100 + 7	107	107.0	1965.6	1	0
150.204	2.42	FLOW_B	B	1	27	1	7 + 107	114	114.0	2419.5	1	0
156.663	2.016	FLOW_B	B	1	28	1	5 + 108	113	113.0	2016.0	1	0
162.721	1.91	FLOW_B	B	1	29	1	100 + 8	108	108.0	1909.9	1	0
168.682	1.335	FLOW_B	B	1	30	1	8 + 101	109	n/a	1334.9	0	1
209.248	10.324	FLOW_F	F	2	1	7	100 + 79 + 11 + 7 + 58	255	255.0	10324.1	1	0
223.587	13.64	FLOW_F	F	2	2	7	46 + 35 + 105 + 45 + 3	234	243.0	13639.9	0	0
241.275	11.636	FLOW_F	F	2	3	7	35 + 107 + 3 + 67 + 21	233	233.0	11636.2	1	0
256.916	15.268	FLOW_F	F	2	4	7	81 + 101 + 36 + 81 + 5	304	204.0	15267.5	0	0
276.236	11.348	FLOW_F	F	2	5	7	89 + 9 + 108 + 13 + 20	239	239.0	11348.0	1	0
291.591	12.725	FLOW_F	F	2	6	7	101 + 73 + 40 + 2 + 79	295	254.0	12725.1	0	0
308.346	18.011	FLOW_F	F	2	7	7	63 + 108 + 71 + 71 + 5	318	n/a	18010.6	0	1
330.4	10.768	FLOW_F	F	2	8	6	91 + 11 + 105 + 30	237	237.0	10768.4	1	0
345.223	18.021	FLOW_F	F	2	9	6	102 + 67 + 96 + 55	320	n/a	18020.7	0	1
367.256	8.201	FLOW_F	F	2	10	6	10 + 25 + 46 + 103	184	184.0	8200.6	1	0
412.463	18.023	FLOW_O	O	3	1	10	41 + 104 + 26 + 17 + 37 + 32	257	n/a	18022.7	0	1
434.515	18.012	FLOW_O	O	3	2	10	74 + 108 + 75 + 32 + 10 + 19	318	n/a	18011.9	0	1
456.573	18.01	FLOW_O	O	3	3	10	69 + 79 + 89 + 25 + 103 + 58	423	n/a	18009.8	0	1
478.589	18.007	FLOW_O	O	3	4	10	57 + 100 + 99 + 30 + 87 + 63	436	n/a	18006.8	0	1
500.606	18.003	FLOW_O	O	3	5	10	30 + 93 + 50 + 79 + 15 + 100	367	n/a	18003.1	0	1
522.612	18.019	FLOW_O	O	3	6	10	12 + 90 + 39 + 85 + 83 + 105	414	n/a	18018.8	0	1
544.646	14.913	FLOW_O	O	3	7	10	88 + 12 + 28 + 103 + 42 + 22	295	295.0	14912.8	1	0
563.579	18.015	FLOW_O	O	3	8	10	28 + 79 + 75 + 73 + 106 + 85	446	n/a	18015.1	0	1
619.674	2.64	FLOW_B	B	4	1	1	2 + 101	103	103.0	2640.2	1	0
626.358	2.245	FLOW_B	B	4	2	1	3 + 103	106	106.0	2244.7	1	0
632.606	2.07	FLOW_B	B	4	3	1	107 + 2	109	109.0	2070.0	1	0
638.722	2.068	FLOW_B	B	4	4	1	104 + 9	113	113.0	2068.3	1	0
644.821	2.038	FLOW_B	B	4	5	1	109 + 6	115	115.0	2037.5	1	0
650.883	1.725	FLOW_B	B	4	6	1	2 + 102	104	104.0	1724.9	1	0
656.61	1.662	FLOW_B	B	4	7	1	101 + 4	105	105.0	1661.5	1	0
662.272	1.614	FLOW_B	B	4	8	1	4 + 100	104	104.0	1614.5	1	0
667.93	2.615	FLOW_B	B	4	9	1	106 + 6	112	112.0	2615.1	1	0
674.568	2.067	FLOW_B	B	4	10	1	9 + 101	110	110.0	2067.2	1	0
680.676	2.054	FLOW_B	B	4	11	1	105 + 1	106	106.0	2054.3	1	0
686.766	1.83	FLOW_B	B	4	12	1	7 + 101	108	108.0	1830.1	1	0
692.63	2.591	FLOW_B	B	4	13	1	6 + 107	113	113.0	2590.6	1	0
699.25	2.39	FLOW_B	B	4	14	1	9 + 101	110	110.0	2390.2	1	0
705.665	1.602	FLOW_B	B	4	15	1	104 + 8	112	112.0	1602.5	1	0
711.279	2.731	FLOW_B	B	4	16	1	2 + 105	107	107.0	2730.7	1	0
718.036	1.855	FLOW_B	B	4	17	1	106 + 2	108	108.0	1854.6	1	0
723.93	1.598	FLOW_B	B	4	18	1	102 + 3	105	105.0	1598.5	1	0
729.539	1.698	FLOW_B	B	4	19	1	100 + 3	103	103.0	1698.4	1	0
735.24	1.704	FLOW_B	B	4	20	1	3 + 106	109	109.0	1703.9	1	0
740.948	2.714	FLOW_B	B	4	21	1	1 + 102	103	103.0	2714.3	1	0
747.706	1.4	FLOW_B	B	4	22	1	4 + 100	104	104.0	1399.7	1	0
753.115	1.948	FLOW_B	B	4	23	1	104 + 9	113	113.0	1947.6	1	0
759.09	2.135	FLOW_B	B	4	24	1	4 + 101	105	105.0	2135.3	1	0
765.268	1.602	FLOW_B	B	4	25	1	6 + 109	115	115.0	1602.1	1	0
770.911	1.486	FLOW_B	B	4	26	1	105 + 7	112	112.0	1485.5	1	0
776.402	1.612	FLOW_B	B	4	27	1	102 + 1	103	103.0	1612.5	1	0
782.056	1.748	FLOW_B	B	4	28	1	6 + 108	114	114.0	1748.3	1	0
787.808	1.645	FLOW_B	B	4	29	1	1 + 104	105	105.0	1645.3	1	0
