trial_index	trial_type	block_number	response_time_ms
55	go	4	725.743
56	go	4	827.940
57	go	4	826.923
58	go	4	676.742
59	nogo	4	460.997
60	go	4	1110.403
61	go	4	927.289
62	go	4	693.151
63	go	4	744.855
64	go	4	646.406
65	go	4	694.301
66	go	4	611.343
67	go	4	662.139
68	go	4	778.594
69	nogo	4	511.187
70	go	4	877.175
71	nogo	4	476.915
72	go	4	644.131
73	go	4	708.935
74	go	4	728.612
75	nogo	4	476.651
76	go	4	759.199
77	go	4	861.844
78	go	4	711.943
79	go	4	777.104
80	go	4	745.300
81	go	4	678.743
82	go	4	762.170
83	go	4	827.779
84	go	4	794.087
85	nogo	4	410.304
86	go	4	n/a
87	go	4	842.439
88	go	4	809.626
89	go	4	676.292
90	nogo	4	411.003
91	go	4	742.880
92	go	4	878.124
93	go	4	728.305
94	nogo	4	311.131
95	go	4	792.911
96	nogo	4	477.750
97	go	4	810.653
98	nogo	4	373.400
99	go	4	993.579
100	go	4	894.636
101	nogo	4	525.063
102	go	4	794.174
103	go	4	909.911
104	nogo	4	293.493
105	go	4	1059.852
106	go	4	1027.428
107	go	4	611.424
108	nogo	4	428.244
109	go	4	777.999
110	go	4	842.514
111	go	4	809.616
112	go	4	660.218
113	go	4	828.082
114	go	4	828.921
115	go	5	728.181
116	go	5	661.245
117	go	5	660.438
118	nogo	5	394.027
119	go	5	678.517
120	go	5	779.208
121	nogo	5	458.893
122	go	5	878.187
123	go	5	945.420
124	go	5	894.516
125	go	5	894.951
126	nogo	5	343.967
127	go	5	626.307
128	nogo	5	409.733
129	go	5	793.205
130	go	5	895.423
131	go	5	927.819
132	go	5	777.592
133	go	5	778.431
134	go	5	610.616
135	go	5	744.508
136	nogo	5	428.582
137	go	5	710.445
138	go	5	627.888
139	go	5	712.980
140	go	5	579.471
141	go	5	527.341
142	nogo	5	477.629
143	go	5	760.566
144	go	5	961.474
145	go	5	710.859
146	go	5	695.851
147	go	5	643.630
148	nogo	5	427.687
149	go	5	793.661
150	go	5	910.910
151	nogo	5	361.142
152	go	5	1061.360
153	go	5	811.233
154	nogo	5	343.847
155	go	5	795.210
156	go	5	695.240
157	go	5	n/a
158	go	5	677.432
159	nogo	5	394.100
160	go	5	760.241
161	go	5	710.704
162	go	5	811.910
163	go	5	661.133
164	go	5	661.887
165	go	5	661.580
166	go	5	678.240
167	go	5	629.436
168	go	5	760.775
169	nogo	5	444.484
170	go	5	944.959
171	nogo	5	461.313
172	go	5	910.187
173	go	5	878.331
174	go	5	859.690
193	nogo	7	460.004
194	go	7	827.484
195	go	7	711.468
196	go	7	827.860
197	nogo	7	374.866
198	go	7	610.741
199	nogo	7	461.460
200	go	7	1010.093
201	go	7	828.959
202	go	7	778.060
203	go	7	860.210
204	go	7	695.762
205	nogo	7	474.363
206	go	7	676.440
207	go	7	660.691
208	go	7	577.219
209	nogo	7	310.701
210	go	7	626.490
211	go	7	694.409
212	go	7	792.695
213	go	7	693.423
214	nogo	7	427.959
215	go	7	677.604
216	go	7	676.903
217	go	7	594.162
218	go	7	809.845
219	go	7	944.363
220	go	7	678.397
221	go	7	878.105
222	go	7	877.975
223	go	7	1042.689
224	nogo	7	394.837
225	go	7	612.995
226	go	7	660.941
227	go	7	661.621
228	go	7	910.116
229	go	7	575.873
230	nogo	7	360.379
231	go	7	528.592
232	nogo	7	310.738
233	go	7	659.729
234	go	7	593.338
235	go	7	679.186
236	go	7	576.138
237	go	7	594.561
238	go	7	611.089
239	go	7	859.530
240	go	7	743.505
241	nogo	7	411.066
242	go	7	927.646
243	go	7	611.905
244	go	7	611.246
245	go	7	712.028
246	nogo	7	410.570
247	go	7	677.935
248	nogo	7	377.067
249	go	7	643.808
250	go	7	629.047
251	go	7	659.655
252	go	7	595.462
253	go	8	711.863
254	go	8	694.871
255	go	8	777.647
256	nogo	8	461.647
257	go	8	827.277
258	go	8	695.499
259	go	8	726.969
260	go	8	526.632
261	go	8	610.793
262	nogo	8	609.840
263	go	8	844.133
264	go	8	761.499
265	nogo	8	578.339
266	go	8	1176.564
267	nogo	8	362.114
268	go	8	727.350
269	go	8	908.726
270	go	8	677.274
271	nogo	8	312.095
272	go	8	n/a
273	go	8	710.402
274	go	8	611.660
275	go	8	560.771
276	go	8	662.012
277	go	8	n/a
278	nogo	8	376.912
279	go	8	628.015
280	go	8	612.452
281	nogo	8	n/a
282	go	8	644.779
283	go	8	761.269
284	go	8	696.467
285	go	8	677.423
286	go	8	560.110
287	go	8	628.208
288	go	8	608.753
289	nogo	8	444.335
290	go	8	943.864
291	go	8	792.680
292	go	8	860.949
293	go	8	912.325
294	go	8	728.406
295	go	8	777.493
296	nogo	8	359.213
297	go	8	626.528
298	go	8	626.924
299	go	8	644.012
300	go	8	559.658
301	go	8	593.417
302	nogo	8	357.437
303	go	8	560.585
304	go	8	677.062
305	go	8	961.564
306	nogo	8	524.448
307	go	8	628.479
308	go	8	662.601
309	go	8	759.662
310	go	8	609.807
311	go	8	658.548
312	nogo	8	578.113
331	go	10	578.341
332	nogo	10	361.970
333	go	10	777.652
334	nogo	10	359.868
335	go	10	578.023
336	go	10	659.747
337	go	10	743.375
338	go	10	759.669
339	go	10	662.036
340	go	10	642.719
341	go	10	528.430
342	go	10	545.557
343	go	10	1042.836
344	go	10	743.533
345	go	10	794.806
346	nogo	10	461.336
347	go	10	796.012
348	go	10	611.490
349	go	10	559.330
