trial_index	trial_type	block_number	mean_acceleration
55	go	4	18991.662937
56	go	4	12545.771001
57	go	4	14101.267558
58	go	4	19959.461630
59	nogo	4	11385.606723
60	go	4	15474.608372
61	go	4	11313.299416
62	go	4	16884.387404
63	go	4	17705.875992
64	go	4	17427.538998
65	go	4	16444.366399
66	go	4	22024.820089
67	go	4	15905.436936
68	go	4	18311.074476
69	nogo	4	15414.491493
70	go	4	12292.579842
71	nogo	4	7884.930586
72	go	4	18236.710009
73	go	4	16959.824819
74	go	4	15550.875550
75	nogo	4	11393.330794
76	go	4	16123.019893
77	go	4	13115.615787
78	go	4	17937.262776
79	go	4	15112.273683
80	go	4	13445.467734
81	go	4	17586.144946
82	go	4	15034.152449
83	go	4	18097.575601
84	go	4	13650.002343
85	nogo	4	22513.582429
86	go	4	n/a
87	go	4	11427.966180
88	go	4	16881.669531
89	go	4	13444.199020
90	nogo	4	14867.909308
91	go	4	13626.625435
92	go	4	13164.325430
93	go	4	17970.215129
94	nogo	4	13464.957641
95	go	4	11915.901836
96	nogo	4	9921.788534
97	go	4	12644.988830
98	nogo	4	12705.790993
99	go	4	13144.027381
100	go	4	14898.355551
101	nogo	4	10570.023086
102	go	4	13101.297247
103	go	4	14956.302307
104	nogo	4	9038.442184
105	go	4	9690.109459
106	go	4	9868.201526
107	go	4	13274.233658
108	nogo	4	11588.060328
109	go	4	13338.075550
110	go	4	15607.944412
111	go	4	15141.617808
112	go	4	14460.014537
113	go	4	14737.180555
114	go	4	11639.509869
115	go	5	24748.076234
116	go	5	14721.643478
117	go	5	16544.916547
118	nogo	5	16786.778330
119	go	5	14565.882006
120	go	5	14932.693449
121	nogo	5	15485.149113
122	go	5	11582.108905
123	go	5	14121.301647
124	go	5	13474.210321
125	go	5	12475.812286
126	nogo	5	12403.874403
127	go	5	17625.948977
128	nogo	5	13140.882770
129	go	5	11161.667815
130	go	5	9304.548530
131	go	5	11260.940925
132	go	5	19688.070709
133	go	5	13955.156948
