trial_index	trial_type	block_number	mean_velocity
55	go	4	831.331029
56	go	4	729.737520
57	go	4	736.588429
58	go	4	887.224287
59	nogo	4	631.212886
60	go	4	519.816856
61	go	4	635.497864
62	go	4	894.526109
63	go	4	765.480811
64	go	4	975.193618
65	go	4	847.764933
66	go	4	1023.072297
67	go	4	921.519201
68	go	4	875.821891
69	nogo	4	661.645903
70	go	4	704.299072
71	nogo	4	526.229562
72	go	4	928.700788
73	go	4	855.827020
74	go	4	829.253478
75	nogo	4	561.743225
76	go	4	771.342525
77	go	4	694.727811
78	go	4	817.476970
79	go	4	783.814294
80	go	4	829.122464
81	go	4	891.558099
82	go	4	855.504528
83	go	4	739.909868
84	go	4	738.390852
85	nogo	4	907.610870
86	go	4	n/a
87	go	4	802.778441
88	go	4	739.530242
89	go	4	840.294234
90	nogo	4	696.842539
91	go	4	794.233197
92	go	4	744.060304
93	go	4	808.393289
94	nogo	4	674.815323
95	go	4	758.417040
96	nogo	4	496.628260
97	go	4	713.706752
98	nogo	4	216.799999
99	go	4	655.845008
100	go	4	702.335268
101	nogo	4	422.392594
102	go	4	799.721912
103	go	4	626.968490
104	nogo	4	241.733426
105	go	4	641.284018
106	go	4	588.883288
107	go	4	993.509849
108	nogo	4	640.425192
109	go	4	738.759679
110	go	4	707.929780
111	go	4	757.176239
112	go	4	886.712264
113	go	4	746.119416
114	go	4	719.683140
115	go	5	1051.344550
116	go	5	914.894354
117	go	5	946.100221
118	nogo	5	584.429174
119	go	5	1007.146332
120	go	5	781.983850
121	nogo	5	896.584973
122	go	5	689.003959
123	go	5	641.235546
124	go	5	646.589601
125	go	5	701.851668
126	nogo	5	688.311313
127	go	5	945.135892
128	nogo	5	749.666405
129	go	5	754.254281
130	go	5	632.313971
131	go	5	657.123087
132	go	5	775.361347
133	go	5	757.808439
134	go	5	1041.220592
135	go	5	795.909544
136	nogo	5	817.059617
137	go	5	840.384753
138	go	5	884.056810
139	go	5	903.824761
140	go	5	1000.579656
141	go	5	1188.898694
142	nogo	5	612.920517
143	go	5	814.052603
144	go	5	608.573621
145	go	5	847.774969
146	go	5	781.402723
147	go	5	862.194557
148	nogo	5	313.002205
149	go	5	732.364255
150	go	5	659.792861
151	nogo	5	706.129202
152	go	5	619.140959
153	go	5	748.061428
154	nogo	5	452.490845
155	go	5	796.857630
156	go	5	892.985314
157	go	5	n/a
158	go	5	868.167206
159	nogo	5	719.005760
160	go	5	769.235586
161	go	5	858.138688
162	go	5	795.611265
163	go	5	925.695461
164	go	5	923.153408
165	go	5	923.680438
166	go	5	923.640379
167	go	5	947.131526
168	go	5	789.057940
169	nogo	5	482.770637
170	go	5	629.899916
171	nogo	5	654.143757
172	go	5	670.229082
173	go	5	675.811005
174	go	5	700.963356
193	nogo	7	793.053242
194	go	7	764.675130
195	go	7	868.026202
196	go	7	735.738867
197	nogo	7	791.245465
198	go	7	1057.662327
199	nogo	7	431.713423
200	go	7	579.452176
201	go	7	740.073018
202	go	7	810.339895
203	go	7	677.376106
204	go	7	907.900155
205	nogo	7	732.254990
206	go	7	849.845937
207	go	7	845.676427
208	go	7	1060.262156
209	nogo	7	509.650561
210	go	7	966.286029
211	go	7	892.599795
212	go	7	731.079384
213	go	7	791.924178
214	nogo	7	1030.333166
215	go	7	947.980725
216	go	7	863.701579
217	go	7	1010.681192
218	go	7	677.126392
219	go	7	625.355038
220	go	7	824.571327
221	go	7	646.089446
222	go	7	652.851197
223	go	7	547.051810
224	nogo	7	928.289759
225	go	7	953.110624
226	go	7	874.614014
227	go	7	906.794638
228	go	7	644.586110
229	go	7	1038.827109
230	nogo	7	974.115964
231	go	7	1092.775918
232	nogo	7	810.761338
233	go	7	874.016546
234	go	7	1011.348976
235	go	7	903.878711
236	go	7	1067.866249
237	go	7	1018.047201
238	go	7	966.045966
239	go	7	710.984854
240	go	7	847.252805
241	nogo	7	787.538052
242	go	7	590.863372
243	go	7	997.940001
244	go	7	968.057727
245	go	7	818.247200
246	nogo	7	834.509540
247	go	7	896.057300
248	nogo	7	643.337532
249	go	7	896.043155
250	go	7	992.189525
251	go	7	871.143647
252	go	7	1018.292189
253	go	8	905.825831
254	go	8	851.297619
255	go	8	789.777092
256	nogo	8	688.717663
257	go	8	706.816366
258	go	8	918.391413
259	go	8	849.628027
260	go	8	1181.414196
261	go	8	990.570226
262	nogo	8	713.825269
263	go	8	659.362538
264	go	8	831.480101
265	nogo	8	726.261605
266	go	8	517.560370
267	nogo	8	708.747032
268	go	8	816.050083
269	go	8	633.101162
270	go	8	870.220760
271	nogo	8	573.762056
272	go	8	n/a
273	go	8	891.450582
274	go	8	1008.179529
275	go	8	1160.340174
276	go	8	891.560612
277	go	8	n/a
278	nogo	8	790.877833
279	go	8	985.631227
280	go	8	946.813130
281	nogo	8	n/a
282	go	8	884.186477
283	go	8	861.056133
284	go	8	866.431889
285	go	8	860.269291
286	go	8	1089.336259
287	go	8	1006.575022
288	go	8	938.412896
289	nogo	8	836.261858
290	go	8	649.281692
291	go	8	716.622211
292	go	8	650.492457
293	go	8	616.176887
294	go	8	1013.077057
295	go	8	778.661512
296	nogo	8	970.623651
297	go	8	1014.758791
298	go	8	963.739011
299	go	8	889.676018
300	go	8	1043.177655
301	go	8	960.598648
302	nogo	8	958.973898
303	go	8	1124.473733
304	go	8	979.853407
305	go	8	634.212679
306	nogo	8	898.355001
307	go	8	949.246253
308	go	8	906.357341
309	go	8	781.749529
310	go	8	944.564229
311	go	8	780.146564
312	nogo	8	769.033307
331	go	10	1047.013743
332	nogo	10	767.695261
333	go	10	776.996617
334	nogo	10	947.540880
335	go	10	1000.554099
336	go	10	939.693603
337	go	10	848.094369
338	go	10	767.098119
339	go	10	846.841727
340	go	10	978.913023
341	go	10	1173.124012
