onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	2.176	0	navigation	Trial1	navigation/STIM_000.jpg
4.62	2.912	0	navigation	Trial1	navigation/STIM_000.jpg
11.49	3.598	1	navigation	Trial1	navigation/STIM_000.jpg
17.037	3.604	1	navigation	Trial1	navigation/STIM_000.jpg
22.819	2.382	1	navigation	Trial1	navigation/STIM_000.jpg
27.618	1.74	1	navigation	Trial1	navigation/STIM_000.jpg
31.869	4.288	1	navigation	Trial1	navigation/STIM_001.jpg
38.497	3.357	0	navigation	Trial1	navigation/STIM_001.jpg
45.092	4.125	1	navigation	Trial1	navigation/STIM_001.jpg
52.586	3.782	1	navigation	Trial1	navigation/STIM_001.jpg
58.655	2.516	1	navigation	Trial1	navigation/STIM_001.jpg
64.423	2.21	1	navigation	Trial1	navigation/STIM_001.jpg
68.759	4.12	1	navigation	Trial1	navigation/STIM_002.jpg
75.167	3.416	1	navigation	Trial1	navigation/STIM_002.jpg
81.473	2.332	0	navigation	Trial1	navigation/STIM_002.jpg
86.276	2.935	1	navigation	Trial1	navigation/STIM_002.jpg
93.025	3.487	1	navigation	Trial1	navigation/STIM_002.jpg
100.43	2.17	1	navigation	Trial1	navigation/STIM_002.jpg
105.521	3.87	1	navigation	Trial1	navigation/STIM_003.jpg
113.044	2.594	1	navigation	Trial1	navigation/STIM_003.jpg
118.967	2.816	0	navigation	Trial1	navigation/STIM_003.jpg
125.444	4.031	0	navigation	Trial1	navigation/STIM_003.jpg
131.806	2.313	0	navigation	Trial1	navigation/STIM_003.jpg
137.359	1.583	1	navigation	Trial1	navigation/STIM_003.jpg
142.476	2.523	0	navigation	Trial1	navigation/STIM_004.jpg
148.164	2.459	1	navigation	Trial1	navigation/STIM_004.jpg
153.791	3.091	0	navigation	Trial1	navigation/STIM_004.jpg
160.055	3.434	1	navigation	Trial1	navigation/STIM_004.jpg
167.522	3.473	1	navigation	Trial1	navigation/STIM_004.jpg
173.55	3.442	1	navigation	Trial1	navigation/STIM_004.jpg
180.032	4.833	0	navigation	Trial1	navigation/STIM_005.jpg
188.565	2.938	1	navigation	Trial1	navigation/STIM_005.jpg
194.238	3.906	1	navigation	Trial1	navigation/STIM_005.jpg
202.051	1.945	1	navigation	Trial1	navigation/STIM_005.jpg
206.718	2.762	1	navigation	Trial1	navigation/STIM_005.jpg
212.153	1.949	1	navigation	Trial1	navigation/STIM_005.jpg
216.299	4.787	0	navigation	Trial1	navigation/STIM_006.jpg
224.845	3.26	1	navigation	Trial1	navigation/STIM_006.jpg
231.401	3.359	1	navigation	Trial1	navigation/STIM_006.jpg
237.908	4.014	0	navigation	Trial1	navigation/STIM_006.jpg
245.733	3.301	1	navigation	Trial1	navigation/STIM_006.jpg
252.035	1.881	0	navigation	Trial1	navigation/STIM_006.jpg
257.836	4.597	0	navigation	Trial1	navigation/STIM_007.jpg
264.814	3.56	1	navigation	Trial1	navigation/STIM_007.jpg
271.003	4.29	1	navigation	Trial1	navigation/STIM_007.jpg
279.04	3.979	0	navigation	Trial1	navigation/STIM_007.jpg
286.687	3.092	1	navigation	Trial1	navigation/STIM_007.jpg
293.186	3.616	1	navigation	Trial1	navigation/STIM_007.jpg
300.198	3.394	1	navigation	Trial1	navigation/STIM_008.jpg
305.921	2.368	0	navigation	Trial1	navigation/STIM_008.jpg
311.324	2.031	1	navigation	Trial1	navigation/STIM_008.jpg
316.813	2.724	0	navigation	Trial1	navigation/STIM_008.jpg
322.578	2.198	1	navigation	Trial1	navigation/STIM_008.jpg
328.136	1.502	1	navigation	Trial1	navigation/STIM_008.jpg
332.902	4.649	1	navigation	Trial1	navigation/STIM_009.jpg
340.178	2.897	1	navigation	Trial1	navigation/STIM_009.jpg
345.48	2.561	1	navigation	Trial1	navigation/STIM_009.jpg
350.352	3.714	1	navigation	Trial1	navigation/STIM_009.jpg
357.314	2.347	0	navigation	Trial1	navigation/STIM_009.jpg
363.518	2.454	1	navigation	Trial1	navigation/STIM_009.jpg
368.274	3.566	0	navigation	Trial1	navigation/STIM_010.jpg
375.396	2.339	1	navigation	Trial1	navigation/STIM_010.jpg
379.976	3.446	1	navigation	Trial1	navigation/STIM_010.jpg
387.248	4.265	0	navigation	Trial1	navigation/STIM_010.jpg
394.286	3.739	1	navigation	Trial1	navigation/STIM_010.jpg
400.037	2.112	1	navigation	Trial1	navigation/STIM_010.jpg
405.23	3.835	1	navigation	Trial1	navigation/STIM_011.jpg
411.231	4.46	1	navigation	Trial1	navigation/STIM_011.jpg
419.301	3.237	1	navigation	Trial1	navigation/STIM_011.jpg
426.569	3.257	1	navigation	Trial1	navigation/STIM_011.jpg
433.709	1.701	1	navigation	Trial1	navigation/STIM_011.jpg
437.79	2.45	1	navigation	Trial1	navigation/STIM_011.jpg
443.003	1.315	1	pointing	Trial1	pointing/STIM_000.jpg
447.327	0.99	1	pointing	Trial1	pointing/STIM_000.jpg
452.177	1.032	0	pointing	Trial1	pointing/STIM_000.jpg
456.184	1.283	1	pointing	Trial1	pointing/STIM_000.jpg
461.268	1.313	1	pointing	Trial1	pointing/STIM_000.jpg
466.551	1.08	1	pointing	Trial1	pointing/STIM_000.jpg
470.734	1.439	1	pointing	Trial1	pointing/STIM_001.jpg
475.956	1.014	1	pointing	Trial1	pointing/STIM_001.jpg
479.321	1.443	1	pointing	Trial1	pointing/STIM_001.jpg
483.484	1.278	1	pointing	Trial1	pointing/STIM_001.jpg
486.92	1.084	1	pointing	Trial1	pointing/STIM_001.jpg
490.09	1.057	1	pointing	Trial1	pointing/STIM_001.jpg
493.577	1.308	1	pointing	Trial1	pointing/STIM_002.jpg
498.235	1.158	0	pointing	Trial1	pointing/STIM_002.jpg
502.006	1.171	1	pointing	Trial1	pointing/STIM_002.jpg
506.529	1.445	1	pointing	Trial1	pointing/STIM_002.jpg
511.934	1.163	1	pointing	Trial1	pointing/STIM_002.jpg
516.971	1.203	1	pointing	Trial1	pointing/STIM_002.jpg
521.883	0.846	1	pointing	Trial1	pointing/STIM_003.jpg
525.457	0.787	1	pointing	Trial1	pointing/STIM_003.jpg
528.401	1.173	1	pointing	Trial1	pointing/STIM_003.jpg
532.785	0.805	1	pointing	Trial1	pointing/STIM_003.jpg
537.001	0.73	1	pointing	Trial1	pointing/STIM_003.jpg
539.861	1.09	1	pointing	Trial1	pointing/STIM_003.jpg
544.4	1.086	1	pointing	Trial1	pointing/STIM_004.jpg
547.882	1.284	1	pointing	Trial1	pointing/STIM_004.jpg
552.629	1.057	1	pointing	Trial1	pointing/STIM_004.jpg
556.94	1.336	1	pointing	Trial1	pointing/STIM_004.jpg
562.12	1.374	1	pointing	Trial1	pointing/STIM_004.jpg
566.197	1.036	1	pointing	Trial1	pointing/STIM_004.jpg
569.815	0.915	1	pointing	Trial1	pointing/STIM_005.jpg
573.604	1.32	0	pointing	Trial1	pointing/STIM_005.jpg
577.623	1.343	1	pointing	Trial1	pointing/STIM_005.jpg
582.176	0.853	1	pointing	Trial1	pointing/STIM_005.jpg
586.087	0.892	1	pointing	Trial1	pointing/STIM_005.jpg
589.684	1.031	1	pointing	Trial1	pointing/STIM_005.jpg
594.635	0.994	1	pointing	Trial1	pointing/STIM_006.jpg
598.351	1.321	1	pointing	Trial1	pointing/STIM_006.jpg
601.85	0.915	1	pointing	Trial1	pointing/STIM_006.jpg
605.338	0.98	1	pointing	Trial1	pointing/STIM_006.jpg
609.934	0.925	1	pointing	Trial1	pointing/STIM_006.jpg
613.765	0.906	1	pointing	Trial1	pointing/STIM_006.jpg
618.499	1.399	1	pointing	Trial1	pointing/STIM_007.jpg
622.451	1.4	1	pointing	Trial1	pointing/STIM_007.jpg
627.641	1.105	1	pointing	Trial1	pointing/STIM_007.jpg
631.633	1.167	1	pointing	Trial1	pointing/STIM_007.jpg
635.519	0.863	1	pointing	Trial1	pointing/STIM_007.jpg
638.73	0.883	0	pointing	Trial1	pointing/STIM_007.jpg
642.373	0.902	1	pointing	Trial1	pointing/STIM_008.jpg
645.523	1.376	1	pointing	Trial1	pointing/STIM_008.jpg
650.616	1.114	1	pointing	Trial1	pointing/STIM_008.jpg
655.353	1.35	1	pointing	Trial1	pointing/STIM_008.jpg
658.913	1.104	1	pointing	Trial1	pointing/STIM_008.jpg
663.718	1.054	0	pointing	Trial1	pointing/STIM_008.jpg
667.313	1.192	1	pointing	Trial1	pointing/STIM_009.jpg
671.655	0.99	1	pointing	Trial1	pointing/STIM_009.jpg
675.179	1.257	1	pointing	Trial1	pointing/STIM_009.jpg
680.009	0.885	1	pointing	Trial1	pointing/STIM_009.jpg
683.76	1.382	1	pointing	Trial1	pointing/STIM_009.jpg
689.059	0.868	1	pointing	Trial1	pointing/STIM_009.jpg
692.256	0.899	1	pointing	Trial1	pointing/STIM_010.jpg
696.468	1.189	1	pointing	Trial1	pointing/STIM_010.jpg
701.102	1.234	1	pointing	Trial1	pointing/STIM_010.jpg
706.239	1.153	1	pointing	Trial1	pointing/STIM_010.jpg
710.308	1.217	1	pointing	Trial1	pointing/STIM_010.jpg
714.448	1.312	1	pointing	Trial1	pointing/STIM_010.jpg
719.118	1.192	1	pointing	Trial1	pointing/STIM_011.jpg
723.737	0.871	1	pointing	Trial1	pointing/STIM_011.jpg
727.538	0.711	1	pointing	Trial1	pointing/STIM_011.jpg
731.177	1.13	1	pointing	Trial1	pointing/STIM_011.jpg
734.974	1.041	1	pointing	Trial1	pointing/STIM_011.jpg
739.606	1.42	1	pointing	Trial1	pointing/STIM_011.jpg
743.968	2.577	0	navigation	Trial2	navigation/STIM_000.jpg
