trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	41	0.657841	584.732409	5469.101750	888.865730	166362.112498	27318.981862
2	go	1	go_only	1	0	36	0.578548	546.039887	3369.333065	943.810536	92131.475468	19911.240445
3	go	1	go_only	1	0	35	0.558827	901.443362	6426.694482	1613.100599	151077.822623	33425.956443
6	go	1	go_only	1	0	35	0.561924	636.311484	3503.866976	1132.380780	211642.403714	19952.126556
7	go	1	go_only	1	0	33	0.525769	766.632385	5228.034118	1458.117201	280255.512040	26659.820487
8	go	1	go_only	1	0	30	0.477982	567.602281	3628.822598	1187.497686	95885.870180	18661.734214
9	go	1	go_only	1	0	31	0.493006	561.424089	3568.641010	1138.777627	205874.682830	17737.371819
10	go	1	go_only	1	0	27	0.429433	664.674776	3421.983969	1547.796585	112249.544186	27450.973609
11	go	1	go_only	1	0	31	0.493603	596.921424	2427.370332	1209.316047	55535.434499	15842.070827
12	go	1	go_only	1	0	27	0.427006	604.958347	3362.415793	1416.745035	133677.620728	19930.449433
13	go	1	go_only	1	0	25	0.395116	630.207196	3554.356481	1594.994065	84842.692635	21451.003825
14	go	1	go_only	1	0	30	0.477521	599.611843	3268.232548	1255.677699	166854.852379	25195.007827
15	go	1	go_only	1	0	30	0.478309	606.966743	2305.295904	1268.984574	142236.366000	18965.530066
16	go	1	go_only	1	0	31	0.495151	595.498187	2537.782691	1202.660011	129639.238089	14567.081527
17	go	1	go_only	1	0	28	0.443938	572.186405	2799.725294	1288.887228	80496.193114	21242.550108
18	go	1	go_only	1	0	32	0.511714	564.070130	3497.366484	1102.314573	143244.238988	27553.566267
19	go	2	go_nogo_prac	1	0	34	0.543699	592.714606	3124.418385	1090.152099	98464.697024	14688.875569
20	nogo	2	go_nogo_prac	1	0	47	0.760234	550.947581	2566.614718	724.708371	146207.955985	9147.024169
21	go	2	go_nogo_prac	1	0	26	0.410827	555.484360	3059.515763	1352.112594	180983.693359	28438.362649
22	go	2	go_nogo_prac	1	0	31	0.494158	620.670700	2407.804486	1256.017207	69800.311543	17179.898366
23	go	2	go_nogo_prac	1	0	25	0.395745	590.396740	3504.171769	1491.862657	130582.867866	21419.602715
24	go	2	go_nogo_prac	1	0	26	0.410892	546.301932	3110.925922	1329.551799	84183.389178	18058.986662
26	nogo	2	go_nogo_prac	1	0	33	0.525848	540.784851	2806.537433	1028.405460	72692.498022	14142.710192
27	nogo	2	go_nogo_prac	1	0	37	0.592181	624.174878	2120.865480	1054.027728	78858.888226	12765.529764
28	go	2	go_nogo_prac	1	0	33	0.526022	628.736702	2585.929000	1195.266932	117861.137372	17350.205114
29	go	2	go_nogo_prac	1	0	27	0.429016	602.725186	3426.584484	1404.902398	122106.697286	19755.009416
30	go	2	go_nogo_prac	1	0	27	0.426600	586.705549	3215.240021	1375.306343	128832.346985	30276.508269
32	go	2	go_nogo_prac	1	0	30	0.477591	586.408289	4042.752540	1227.846703	174953.945300	27713.294625
33	go	2	go_nogo_prac	1	0	36	0.575356	603.818809	3973.730184	1049.470457	129841.887806	26122.913126
34	nogo	2	go_nogo_prac	1	0	39	0.628772	524.744131	2749.515638	834.554574	116981.484148	12398.026867
35	go	2	go_nogo_prac	1	0	44	0.710768	640.336156	2967.974923	900.907661	69331.912498	13389.162201
36	go	2	go_nogo_prac	1	0	41	0.660307	732.264230	5147.103641	1108.974576	109008.383896	18959.754264
37	go	3	go_only	0	0	33	0.526319	575.380813	3278.123874	1093.217084	92208.145965	16975.943318
38	go	3	go_only	0	0	38	0.610949	797.764767	4729.925372	1305.779642	151779.150760	20326.053115
39	go	3	go_only	0	0	25	0.394816	541.636230	5746.204994	1371.871053	138946.500030	31125.375208
40	go	3	go_only	0	0	39	0.625332	555.600427	2048.495039	888.489144	46293.236606	11074.745694
41	go	3	go_only	0	0	32	0.510113	560.939104	4340.529612	1099.636088	178210.237671	26887.394386
42	go	3	go_only	0	0	30	0.477991	570.296362	3188.050926	1193.111837	196732.546477	18040.416198
43	go	3	go_only	0	0	35	0.558474	601.153438	2625.036923	1076.421724	72316.185957	13320.955613
44	go	3	go_only	0	0	31	0.496320	574.607174	2449.690626	1157.736445	126885.801075	15093.846538
45	go	3	go_only	0	0	37	0.594174	579.002877	2502.206166	974.467525	58216.224012	15601.197485
