onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.365	2.317	incorrect	learning	LS1	h84_p47_i_down_right.jpg	98
288.23	1.741	incorrect	learning	LS1	h93_p27_k_down_q1_left.jpg	97
335.096	1.74	incorrect	learning	LS1	h95_p37_i_down_left.jpg	98
381.961	1.388	incorrect	learning	LS1	h93_p48_i_down_left.jpg	98
428.66	1.42	incorrect	learning	LS1	h30_p14_k_up_q2_right.jpg	97
475.525	1.916	incorrect	learning	LS1	h51_p24_k_up_q3_right.jpg	97
522.224	1.212	correct	learning	LS1	h84_p8_k_down_q3_right.jpg	98
568.922	2.06	correct	learning	LS1	h51_p17_i_up_left.jpg	97
615.621	1.229	correct	learning	LS1	h95_p32_k_down_q2_right.jpg	98
662.32	1.677	correct	learning	LS1	h30_p47_i_up_left.jpg	97
754.216	1.46	correct	learning	LS2	h84_p8_k_down_q3_right.jpg	98
801.081	2.067	correct	learning	LS2	h95_p32_k_down_q2_right.jpg	98
847.947	1.475	incorrect	learning	LS2	h93_p27_k_down_q1_left.jpg	97
894.645	1.236	correct	learning	LS2	h30_p14_k_up_q2_right.jpg	98
941.678	1.186	correct	learning	LS2	h84_p34_i_down_left.jpg	97
988.543	1.41	correct	learning	LS2	h93_p35_i_down_left.jpg	97
1035.242	1.267	correct	learning	LS2	h51_p24_k_up_q3_right.jpg	98
1082.107	1.282	correct	learning	LS2	h95_p31_i_down_right.jpg	97
1129.139	1.521	correct	learning	LS2	h51_p13_i_up_right.jpg	97
1176.005	1.233	incorrect	learning	LS2	h30_p11_i_up_left.jpg	98
1267.901	1.144	correct	learning	LS3	h30_p47_i_up_left.jpg	97
1314.6	1.48	correct	learning	LS3	h93_p48_i_down_left.jpg	97
1361.465	0.968	correct	learning	LS3	h30_p14_k_up_q2_right.jpg	98
1408.33	1.111	correct	learning	LS3	h51_p17_i_up_left.jpg	97
1454.862	0.888	correct	learning	LS3	h95_p32_k_down_q2_right.jpg	98
1501.394	1.065	correct	learning	LS3	h84_p47_i_down_right.jpg	97
1547.926	1.242	correct	learning	LS3	h93_p27_k_down_q1_left.jpg	98
1594.625	0.859	correct	learning	LS3	h51_p24_k_up_q3_right.jpg	98
1641.323	1.211	correct	learning	LS3	h95_p37_i_down_left.jpg	97
1688.022	1.499	correct	learning	LS3	h84_p8_k_down_q3_right.jpg	98
1779.918	0.994	correct	learning	LS4	h93_p35_i_down_left.jpg	97
1826.45	0.963	correct	learning	LS4	h84_p8_k_down_q3_right.jpg	98
1873.149	0.979	correct	learning	LS4	h95_p32_k_down_q2_right.jpg	98
1919.847	1.348	correct	learning	LS4	h51_p13_i_up_right.jpg	97
1966.546	1.076	correct	learning	LS4	h93_p27_k_down_q1_left.jpg	98
2013.411	1.348	correct	learning	LS4	h30_p11_i_up_left.jpg	97
2060.11	0.74	correct	learning	LS4	h51_p24_k_up_q3_right.jpg	98
2106.809	1.108	correct	learning	LS4	h95_p31_i_down_right.jpg	97
2153.674	1.092	correct	learning	LS4	h30_p14_k_up_q2_right.jpg	98
2200.373	1.076	correct	learning	LS4	h84_p34_i_down_left.jpg	97
2472.892	n/a	to late	learning	LS1	h75_p16_i_down_right.jpg	n/a
2519.758	1.381	incorrect	learning	LS1	h50_p45_k_up_q3_right.jpg	97
2566.457	1.413	correct	learning	LS1	h56_p13_k_up_q2_right.jpg	98
2613.322	1.781	incorrect	learning	LS1	h50_p37_i_up_right.jpg	98
2660.187	1.492	incorrect	learning	LS1	h97_p23_k_down_q2_right.jpg	97
2707.053	1.348	correct	learning	LS1	h101_p49_k_down_q2_right.jpg	98
2753.918	0.9	correct	learning	LS1	h75_p37_k_down_q1_left.jpg	98
2800.784	1.012	correct	learning	LS1	h101_p37_i_down_left.jpg	97
2847.649	1.235	correct	learning	LS1	h97_p35_i_down_left.jpg	97
2894.514	1.491	correct	learning	LS1	h56_p49_i_up_left.jpg	97
