onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.561	1	study	Phase1	study/STIM_000.jpg
5.217	1.433	0	study	Phase1	study/STIM_000.jpg
9.466	1.503	1	study	Phase1	study/STIM_000.jpg
13.976	1.635	1	study	Phase1	study/STIM_001.jpg
18.781	0.92	0	study	Phase1	study/STIM_001.jpg
22.05	1.524	1	study	Phase1	study/STIM_001.jpg
25.91	0.896	1	study	Phase1	study/STIM_002.jpg
30.502	1.472	1	study	Phase1	study/STIM_002.jpg
34.555	1.031	1	study	Phase1	study/STIM_002.jpg
37.614	1.503	1	study	Phase1	study/STIM_003.jpg
42.162	1.325	1	study	Phase1	study/STIM_003.jpg
46.694	1.613	1	study	Phase1	study/STIM_003.jpg
50.73	1.758	1	study	Phase1	study/STIM_004.jpg
54.934	1.117	1	study	Phase1	study/STIM_004.jpg
58.317	1.084	1	study	Phase1	study/STIM_004.jpg
62.087	1.789	1	study	Phase1	study/STIM_005.jpg
66.275	1.672	1	study	Phase1	study/STIM_005.jpg
70.897	0.983	1	study	Phase1	study/STIM_005.jpg
73.839	0.914	1	study	Phase1	study/STIM_006.jpg
78.481	0.882	0	study	Phase1	study/STIM_006.jpg
82.348	1.234	1	study	Phase1	study/STIM_006.jpg
85.868	0.904	1	study	Phase1	study/STIM_007.jpg
90.392	1.218	1	study	Phase1	study/STIM_007.jpg
94.59	1.372	1	study	Phase1	study/STIM_007.jpg
98.352	1.176	1	study	Phase1	study/STIM_008.jpg
102.53	1.818	1	study	Phase1	study/STIM_008.jpg
108.175	1.446	1	study	Phase1	study/STIM_008.jpg
111.706	1.819	1	study	Phase1	study/STIM_009.jpg
115.521	1.158	1	study	Phase1	study/STIM_009.jpg
118.985	1.439	1	study	Phase1	study/STIM_009.jpg
124.186	0.925	1	study	Phase1	study/STIM_010.jpg
127.381	1.315	1	study	Phase1	study/STIM_010.jpg
132.324	1.362	0	study	Phase1	study/STIM_010.jpg
136.907	1.155	0	study	Phase1	study/STIM_011.jpg
141.317	1.556	1	study	Phase1	study/STIM_011.jpg
145.169	1.577	1	study	Phase1	study/STIM_011.jpg
150.552	0.852	1	study	Phase1	study/STIM_012.jpg
154.534	1.278	1	study	Phase1	study/STIM_012.jpg
158.99	1.652	0	study	Phase1	study/STIM_012.jpg
163.385	1.374	1	study	Phase1	study/STIM_013.jpg
166.779	1.591	1	study	Phase1	study/STIM_013.jpg
170.3	1.189	1	study	Phase1	study/STIM_013.jpg
175.343	1.59	1	study	Phase1	study/STIM_014.jpg
180.683	0.963	0	study	Phase1	study/STIM_014.jpg
184.491	1.506	1	study	Phase1	study/STIM_014.jpg
189.597	1.214	1	study	Phase1	study/STIM_015.jpg
194.36	0.94	1	study	Phase1	study/STIM_015.jpg
198.918	1.659	1	study	Phase1	study/STIM_015.jpg
204.081	0.927	1	study	Phase1	study/STIM_016.jpg
207.404	0.837	1	study	Phase1	study/STIM_016.jpg
211.533	1.538	1	study	Phase1	study/STIM_016.jpg
215.348	1.855	1	study	Phase1	study/STIM_017.jpg
220.392	0.765	0	study	Phase1	study/STIM_017.jpg
223.694	1.463	1	study	Phase1	study/STIM_017.jpg
227.134	1.01	0	study	Phase1	study/STIM_018.jpg
230.519	1.841	1	study	Phase1	study/STIM_018.jpg
236.121	0.744	1	study	Phase1	study/STIM_018.jpg
240.532	1.459	1	study	Phase1	study/STIM_019.jpg
245.579	1.818	1	study	Phase1	study/STIM_019.jpg
249.683	0.808	1	study	Phase1	study/STIM_019.jpg
253.344	1.0	1	study	Phase1	study/STIM_020.jpg
257.502	1.396	1	study	Phase1	study/STIM_020.jpg
261.745	0.928	1	study	Phase1	study/STIM_020.jpg
264.822	1.129	0	study	Phase1	study/STIM_021.jpg
269.444	1.231	1	study	Phase1	study/STIM_021.jpg
273.679	0.928	1	study	Phase1	study/STIM_021.jpg
277.436	1.201	0	study	Phase1	study/STIM_022.jpg
281.823	1.39	1	study	Phase1	study/STIM_022.jpg
286.248	0.79	1	study	Phase1	study/STIM_022.jpg
290.121	1.355	1	study	Phase1	study/STIM_023.jpg
294.233	1.557	1	study	Phase1	study/STIM_023.jpg
298.028	1.543	1	study	Phase1	study/STIM_023.jpg
303.231	1.523	1	study	Phase1	study/STIM_024.jpg
308.03	1.76	1	study	Phase1	study/STIM_024.jpg
313.534	1.541	1	study	Phase1	study/STIM_024.jpg
317.088	1.847	1	study	Phase1	study/STIM_025.jpg
321.646	1.535	1	study	Phase1	study/STIM_025.jpg
325.948	1.499	1	study	Phase1	study/STIM_025.jpg
330.408	0.992	0	study	Phase1	study/STIM_026.jpg
334.89	0.86	1	study	Phase1	study/STIM_026.jpg
