trial_index	trial_type	block_number	path_length
55	go	4	588.407180
56	go	4	677.711522
57	go	4	578.581379
58	go	4	566.480651
59	go	4	587.370768
60	go	4	567.564697
61	go	4	622.128051
62	go	4	n/a
63	nogo	4	642.268592
64	go	4	643.311312
65	go	4	609.043889
66	go	4	637.280485
67	go	4	620.586976
68	go	4	599.999353
69	go	4	633.189013
70	go	4	621.453030
71	go	4	663.471220
72	go	4	671.290990
73	go	4	609.197267
74	go	4	609.608109
75	nogo	4	607.210226
76	go	4	534.290548
77	nogo	4	n/a
78	go	4	565.622096
79	go	4	603.613563
80	go	4	617.207421
81	go	4	615.326093
82	nogo	4	690.748908
83	go	4	617.873721
84	go	4	578.319842
85	go	4	614.535790
86	go	4	609.193253
87	nogo	4	618.580786
88	go	4	579.357992
89	go	4	571.328678
90	nogo	4	596.871963
91	go	4	644.569640
92	nogo	4	430.967636
93	go	4	587.435544
94	go	4	614.714203
95	go	4	591.123061
96	go	4	642.496627
97	go	4	607.776293
98	go	4	599.435798
99	go	4	608.219702
100	go	4	594.074622
101	go	4	710.973956
102	nogo	4	528.944613
103	go	4	614.719840
104	go	4	601.738503
105	go	4	600.915382
106	nogo	4	631.289138
107	go	4	625.473941
108	go	4	n/a
109	nogo	4	518.959386
110	go	4	584.681135
111	nogo	4	563.981663
112	go	4	629.493947
113	nogo	4	n/a
114	go	4	719.815017
115	go	5	525.491759
116	go	5	615.472121
117	go	5	n/a
118	nogo	5	n/a
119	go	5	609.108904
120	nogo	5	483.848699
121	go	5	619.307681
122	nogo	5	494.478142
123	go	5	555.766143
124	go	5	581.707357
125	go	5	648.153679
126	go	5	560.586506
127	go	5	586.921376
128	nogo	5	517.719856
129	go	5	562.829083
130	go	5	568.460592
131	go	5	636.497132
132	go	5	615.036372
133	nogo	5	567.259634
134	go	5	617.237258
135	go	5	623.180570
136	go	5	614.752364
137	go	5	674.791530
138	nogo	5	n/a
139	go	5	n/a
140	go	5	597.592221
141	go	5	n/a
142	nogo	5	n/a
143	go	5	586.476772
144	go	5	624.744734
145	go	5	n/a
146	go	5	585.185566
147	go	5	563.836814
148	go	5	607.609295
149	go	5	617.484106
150	go	5	654.817626
151	go	5	752.976500
152	go	5	632.202501
153	nogo	5	551.520203
154	go	5	597.182235
155	go	5	558.522144
156	nogo	5	n/a
157	go	5	636.292389
158	go	5	638.752215
159	go	5	623.268075
160	go	5	566.125379
161	go	5	608.150884
162	go	5	604.508134
163	go	5	562.994241
164	go	5	623.799299
165	go	5	630.094073
166	nogo	5	556.388889
167	go	5	658.081175
168	go	5	544.845794
169	nogo	5	642.166296
170	go	5	576.883425
171	go	5	712.743499
172	nogo	5	567.439313
173	go	5	605.872795
174	go	5	619.010523
193	go	7	597.449697
194	go	7	571.927616
195	go	7	601.334016
196	go	7	586.984904
197	go	7	582.340219
198	go	7	603.078697
199	go	7	579.872465
200	go	7	589.584201
201	go	7	716.176519
202	go	7	619.532163
203	go	7	640.624024
204	nogo	7	526.647824
205	go	7	606.508055
206	go	7	587.013071
207	nogo	7	603.662282
208	go	7	626.352646
209	nogo	7	561.946962
210	go	7	630.625255
211	nogo	7	341.571210
212	go	7	615.162067
213	go	7	626.482006
214	go	7	618.745080
215	go	7	611.759897
216	nogo	7	415.491935
217	go	7	591.355538
218	go	7	599.449119
219	go	7	638.390069
220	go	7	619.033859
221	go	7	588.554748
222	nogo	7	669.209683
223	go	7	636.795537
224	go	7	531.524364
225	nogo	7	428.815266
226	go	7	564.628038
227	go	7	547.747816
228	go	7	588.552262
229	go	7	583.523371
230	go	7	777.227996
231	go	7	712.598815
232	go	7	619.610755
233	go	7	807.999116
234	go	7	647.750700
235	go	7	645.720363
236	nogo	7	n/a
237	go	7	604.273989
238	go	7	568.050442
239	go	7	587.885339
240	go	7	580.198636
241	go	7	601.054661
242	go	7	626.424439
243	go	7	649.601002
244	nogo	7	n/a
245	go	7	583.618226
246	nogo	7	494.636439
247	go	7	588.078712
248	nogo	7	704.059100
249	go	7	643.699750
250	go	7	574.848392
251	go	7	625.672692
252	nogo	7	555.969564
253	go	8	686.381531
254	go	8	651.450512
